,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6814832,-0.7351393,"('unsociable', 'sociable')",-0.055439178,-0.13869962,-0.3684612,-0.4369195,-0.0684583
1,-1.0795897,-1.2095356,"('unfriendly', 'friendly')",1.0347084,0.7785025,-0.0224407,-0.2155165,-0.1930758
2,1.4406135,1.4561822,"('unlikable', 'likable')",0.98052734,0.9476339,1.2105705,1.2019081,-0.0086624
3,-0.3833978,-0.21517399,"('repellent', 'pleasant')",0.8611414,0.9614203,0.2388718,0.3731232,0.1342514
4,0.069862984,0.031501666,"('disliked', 'liked')",-7.1201515,-7.1737676,-3.5251443,-3.5711329,-0.0459886
5,-0.51552343,-0.6533125,"('distant', 'outgoing')",-0.6841473,-0.8041967,-0.5998354,-0.7287546,-0.1289192
6,-0.91357756,-0.96349895,"('distant', 'open')",-0.6496613,-0.8086553,-0.7816194,-0.8860772,-0.1044578
7,-0.842983,-0.7235476,"('insensitive', 'sensitive')",0.19824997,0.3052257,-0.3223665,-0.2091609,0.1132056
8,-0.53577924,-0.69484603,"('unaffectionate', 'affectionate')",0.24246703,0.053596765,-0.1466561,-0.3206246,-0.1739685
9,-0.5323671,-0.65966547,"('unaffectionate', 'caring')",0.913225,0.8081498,0.1904289,0.0742422,-0.1161867
10,-0.9965269,-1.0033783,"('unsympathetic', 'sympathetic')",-0.15773016,-0.1589261,-0.5771285,-0.5811522,-0.0040237
11,-0.6268728,-0.6722219,"('unhelpful', 'helpful')",1.5781133,1.6074265,0.4756203,0.4676023,-0.008018
12,0.0064462563,0.094458684,"('unsupportive', 'supportive')",-2.0202594,-2.0296075,-1.0069065,-0.9675744,0.0393321
13,-1.0048951,-1.0121377,"('impolite', 'polite')",-0.4532646,-0.3978518,-0.7290798,-0.7049947,0.0240851
14,0.49010032,0.5633096,"('antisocial', 'social')",0.46121615,0.47550693,0.4756582,0.5194083,0.0437501
15,0.76487917,0.5092154,"('boring', 'funny')",0.3084297,0.23245616,0.5366544,0.3708358,-0.1658186
16,0.047330678,0.11296484,"('unpopular', 'popular')",0.3006485,0.3045715,0.1739896,0.2087682,0.0347786
17,-0.17588492,-0.07077956,"('nasty', 'nice')",-0.592471,-0.5720475,-0.384178,-0.3214135,0.0627645
18,-0.1576593,-0.03370119,"('disagreeable', 'welcoming')",-0.68912613,-0.7849558,-0.4233927,-0.4093285,0.0140642
19,-1.0582658,-1.1912138,"('inhospitable', 'hospitable')",-0.9296887,-0.92850167,-0.9939772,-1.0598577,-0.0658805
20,0.4657598,0.5584279,"('rough', 'thoughtful')",0.7632057,0.7459935,0.6144828,0.6522107,0.0377279
21,0.0024041682,-0.04656802,"('immoral', 'moral')",0.007780902,0.14322984,0.0050925,0.0483309,0.0432384
22,-0.024001177,-0.017513063,"('untrustworthy', 'trustworthy')",-0.9586719,-0.99493915,-0.4913366,-0.5062261,-0.0148895
23,-0.661369,-0.66788805,"('insincere', 'sincere')",5.626559,5.6314178,2.482595,2.4817648,-0.0008302
24,-0.23722032,-0.34028584,"('dishonest', 'honest')",0.68014,0.62874943,0.2214599,0.1442318,-0.0772281
25,0.49923733,0.43331608,"('egoistic', 'altruistic')",1.1426694,1.0518308,0.8209534,0.7425734,-0.07838
26,0.93192756,0.7914447,"('hardhearted', 'benevolent')",1.362344,1.201639,1.1471357,0.9965419,-0.1505938
27,-0.3190752,-0.23286267,"('hardhearted', 'softhearted')",1.0536761,1.0276841,0.3673005,0.3974107,0.0301102
28,-0.0134350415,-0.2378549,"('disloyal', 'loyal')",0.89387786,0.7292477,0.4402214,0.2456964,-0.194525
29,-0.16867292,-0.21918884,"('unfair', 'fair')",-0.28825134,-0.45026004,-0.2284621,-0.3347244,-0.1062623
30,0.2504098,0.2870893,"('intolerant', 'tolerant')",1.1527663,1.0730553,0.7015881,0.6800723,-0.0215158
31,-0.78752583,-0.78081536,"('evil', 'good')",-1.0567757,-1.2612557,-0.9221507,-1.0210356,-0.0988849
32,0.104043506,-0.028042924,"('unkind', 'kind')",0.8036966,0.65359133,0.45387,0.3127742,-0.1410958
33,0.37544316,0.25168705,"('wrong', 'right')",-0.49125126,-0.56439173,-0.057904,-0.1563523,-0.0984483
34,0.15763728,0.2599439,"('mean', 'honorable')",5.210226,5.4072275,2.6839316,2.8335857,0.1496541
35,-0.012822512,-0.22946799,"('corrupt', 'incorrupt')",-0.48696667,-0.6032452,-0.2498946,-0.4163566,-0.166462
36,-0.049158018,-0.2768098,"('hostile', 'amicable')",-0.3320365,-0.56250226,-0.1905973,-0.419656,-0.2290587
37,0.19160867,0.1495341,"('fake', 'genuine')",-0.0093112765,-0.009214873,0.0911487,0.0701596,-0.0209891
38,-0.7529751,-0.7774545,"('untruthful', 'truthful')",-0.21861091,-0.20840262,-0.485793,-0.4929286,-0.0071356
39,0.2728605,0.3615381,"('exploitative', 'cooperative')",0.17847776,0.19259194,0.2256691,0.277065,0.0513959
40,0.5345592,0.60397065,"('stingy', 'generous')",-2.0494654,-2.1151335,-0.7574531,-0.7555814,0.0018717
41,-0.05845308,0.017270416,"('unforgiving', 'forgiving')",0.021261133,-0.11682926,-0.018596,-0.0497794,-0.0311834
42,1.1059712,1.1695831,"('unreliable', 'reliable')",-2.875905,-2.839156,-0.8849669,-0.8347864,0.0501805
43,-0.3268299,-0.27388713,"('irresponsible', 'responsible')",0.56164676,0.54467446,0.1174084,0.1353937,0.0179853
44,0.19702034,0.21877295,"('prejudiced', 'unprejudiced')",-1.3412143,-1.3502657,-0.572097,-0.5657464,0.0063506
45,-0.708958,-0.61682385,"('incompetent', 'competent')",0.0118147675,0.007180115,-0.3485716,-0.3048219,0.0437497
