,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
44,-0.44757822,-0.40276504,"('prejudiced', 'unprejudiced')",0.86607623,0.85526884,-0.44656265,-0.52491105,-1.3403206,-1.3513007,-0.3420963,-0.355927,-0.0138307
45,-0.62399685,-0.71795785,"('incompetent', 'competent')",-0.8008842,-0.8105862,0.5529526,0.5024149,-0.47750345,-0.53292596,-0.337358,-0.3897638,-0.0524058
46,-0.17701113,-0.21512252,"('uncompetitive', 'competitive')",-0.4821321,-0.5173662,1.1258947,1.1047645,-0.66660035,-0.724502,-0.0499622,-0.0880566,-0.0380944
47,1.0213972,1.0848995,"('stupid', 'smart')",0.5091466,0.576649,0.6989486,0.73490477,5.2334976,5.4244833,1.8657475,1.9552342,0.0894867
48,1.538084,1.4877088,"('unintelligent', 'intelligent')",0.14246374,0.1117173,1.1412727,1.15681,0.56167305,0.53356916,0.8458734,0.8224513,-0.0234221
49,0.36149377,0.4260466,"('unable', 'able')",0.26301873,0.30002955,-0.30692586,-0.21238054,-0.297761,-0.17611706,0.0049564,0.0843946,0.0794382
50,0.24079841,0.18780747,"('clumsy', 'skillful')",0.14719036,0.09804532,-0.628145,-0.6985575,-0.37378937,-0.46632606,-0.1534864,-0.2197577,-0.0662713
51,0.79732513,0.64469177,"('uneducated', 'educated')",-0.4599266,-0.5484448,1.2280631,1.1511556,0.78989977,0.72744274,0.5888404,0.4937113,-0.0951291
52,0.73043895,0.6007839,"('irrational', 'rational')",0.23081739,0.10738249,-1.414378,-1.5420868,0.24894203,0.13726492,-0.0510449,-0.1741639,-0.123119
53,-1.1560335,-1.2186185,"('uncreative', 'creative')",-1.7371681,-1.8225888,-0.018144045,-0.093941815,0.79818064,0.74031997,-0.5282913,-0.5987073,-0.070416
54,-0.07318467,-0.1305827,"('incapable', 'capable')",-0.26879978,-0.3331857,-0.5381096,-0.52248544,0.9234553,1.0100873,0.0108403,0.0059583,-0.004882
55,0.77494526,0.71784484,"('incompetent', 'clever')",0.4581647,0.41839916,2.045848,2.0139172,0.16006419,0.14247324,0.8597555,0.8231586,-0.0365969
56,1.2423614,1.1131421,"('impractical', 'practical')",0.43095386,0.4018441,1.1503797,1.1247126,-0.0033481186,-0.00829771,0.7050867,0.6578503,-0.0472364
57,-0.691708,-0.7908878,"('unimaginative', 'imaginative')",-0.9443735,-1.0113288,0.026525088,-0.062145434,-2.150657,-2.2305014,-0.9400533,-1.0237159,-0.0836626
58,-0.55412346,-0.62186617,"('undiscriminating', 'discriminating')",-0.7036094,-0.77149975,0.34504473,0.31373045,-0.06972154,-0.072423294,-0.2456024,-0.2880147,-0.0424123
59,0.6301101,0.6282719,"('foolish', 'wise')",0.07115124,0.0866156,-0.78878176,-0.79502624,0.19238526,0.19793099,0.0262162,0.0294481,0.0032319
60,0.8039583,0.8519981,"('inefficient', 'efficient')",0.38744572,0.4071081,1.7577811,1.7843285,-0.26319283,-0.1521938,0.6714981,0.7228102,0.0513121
61,0.62349606,0.52733696,"('illogical', 'logical')",-0.72123307,-0.82595575,0.4268688,0.3381812,0.16538635,0.05230417,0.1236295,0.0229666,-0.1006629
62,0.91761243,0.94659185,"('incompetent', 'brilliant')",0.5294459,0.5346602,1.5753357,1.6345496,-0.15389304,-0.009932154,0.7171253,0.7764674,0.0593421
63,-0.29304874,-0.2982239,"('unperceptive', 'insightful')",-0.9670964,-0.9468636,0.47360182,0.49812314,0.5201415,0.615133,-0.0666005,-0.0329578,0.0336427
64,-0.56349945,-0.621455,"('shy', 'confident')",0.6170355,0.57445467,0.17260794,0.14382514,-6.1650543,-6.3227673,-1.4847276,-1.5564857,-0.0717581
65,-0.10199848,-0.20164242,"('insecure', 'secure')",0.2065232,0.14545617,0.40372348,0.3312954,-0.27250817,-0.3117512,0.058935,-0.0091605,-0.0680955
66,-0.67523986,-0.659624,"('inactive', 'active')",-0.9701314,-0.9993241,-0.9531558,-0.9096152,0.7702143,0.78083324,-0.4570782,-0.4469325,0.0101457
67,0.8223437,0.83047336,"('doubtful', 'determined')",0.61564386,0.6625879,-0.68458176,-0.66684353,-0.46579918,-0.4369641,0.0719017,0.0973134,0.0254117
68,-0.209064,-0.2249188,"('dependent', 'independent')",0.010854313,-0.021968083,-0.5043507,-0.50745517,-0.5533582,-0.57159424,-0.3139797,-0.3314841,-0.0175044
69,-0.1341953,-0.06814611,"('lazy', 'industrious')",0.492823,0.5361134,0.10814919,0.1540441,-0.5512811,-0.5508487,-0.021126,0.0177907,0.0389167
70,0.22707237,0.19579327,"('lethargic', 'energetic')",-0.4012392,-0.43525702,0.20250899,0.24985555,0.59229505,0.66462344,0.1551593,0.1687538,0.0135945
71,1.1479974,1.1818724,"('diffident', 'self-confident')",-0.6199525,-0.61497986,-0.26584157,-0.1948797,0.41379043,0.39713752,0.1689984,0.1922876,0.0232892
72,0.47726107,0.5483205,"('unambitious', 'ambitious')",-1.1118134,-1.083809,0.045406647,0.081137255,-1.2421335,-1.1383418,-0.4578198,-0.3981733,0.0596465
73,1.0309838,0.9630505,"('helpless', 'self-reliant')",0.62366104,0.56808275,-1.2490653,-1.3385841,-3.2242303,-3.295488,-0.7046627,-0.7757348,-0.0710721
74,0.24302812,0.17395318,"('undedicated', 'dedicated')",-1.1972016,-1.2432469,-0.32511064,-0.29916817,0.2142388,0.21161819,-0.2662613,-0.2892109,-0.0229496
75,-0.3969512,-0.39549768,"('meek', 'impulsive')",-0.20181902,-0.17176342,-1.2866726,-1.318614,-0.31143492,-0.21692768,-0.5492194,-0.5257007,0.0235187
76,-0.21817295,-0.26483274,"('anxious', 'daring')",-0.13490584,-0.1539523,0.16716391,0.14289927,0.16587426,0.18925393,-0.0050102,-0.021658,-0.0166478
77,0.39420265,0.36888328,"('unmotivated', 'motivated')",-0.024447903,-0.06978704,0.7156825,0.68872654,-1.4862905,-1.3516564,-0.1002133,-0.0909584,0.0092549
78,0.26468748,0.35566348,"('nonresilient', 'resilient')",-0.59298235,-0.57149357,1.063428,1.1317894,-0.04710947,0.024306603,0.1720059,0.2350665,0.0630606
79,-0.11125488,-0.1507768,"('wavering', 'unwavering')",-1.0045915,-1.0330263,-1.8709184,-1.9106499,-0.18201289,-0.13672073,-0.7921944,-0.8077934,-0.015599
80,-0.18930577,-0.19675064,"('dominated', 'dominating')",-0.004099872,0.03968215,0.63249993,0.6963863,-1.2024573,-1.1383486,-0.1908408,-0.1497577,0.0410831
81,0.3931457,0.26040217,"('submissive', 'aggressive')",0.5459721,0.5471422,1.2171407,1.1420363,-0.41487366,-0.3917512,0.4353462,0.3894574,-0.0458888
82,-0.21536502,-0.31653795,"('poor', 'rich')",-0.06557417,-0.11774108,1.4093854,1.3409072,5.763329,5.864533,1.7229438,1.6927903,-0.0301535
83,0.29938304,0.3043422,"('powerless', 'powerful')",-0.04019409,-0.048919037,-0.3028287,-0.27970782,-1.2176229,-1.2296528,-0.3153157,-0.3134843,0.0018314
84,0.5712838,0.52793777,"('inferior', 'superior')",0.23399729,0.20243438,0.47246054,0.46976155,0.60799265,0.51719725,0.4714336,0.4293327,-0.0421009
85,1.1499487,1.1196119,"('insignificant', 'prestigious')",0.2658012,0.19294026,0.045535117,0.0027598366,0.90540487,0.8715165,0.5916725,0.5467071,-0.0449654
86,0.034348622,-0.0859099,"('uninfluential', 'influential')",-1.0114394,-1.103981,0.42299384,0.37982675,0.02315884,-0.067912266,-0.1327345,-0.2194941,-0.0867596
87,0.61157924,0.54740846,"('unsuccessful', 'successful')",-0.2005782,-0.21154198,0.1582648,0.18787889,0.4438146,0.5387716,0.2532701,0.2656292,0.0123591
88,0.23946483,0.10103959,"('low', 'eminent')",-0.10192274,-0.23575859,0.43627387,0.32135582,0.5102895,0.4923669,0.2710264,0.1697509,-0.1012755
