,condominium_male,condominium_female,tuple,average_male,average_female,female-male
29,-0.105111554,-0.09306452,"('unfair', 'fair')",-0.1051116,-0.0930645,0.0120471
30,0.67060775,0.5954796,"('intolerant', 'tolerant')",0.6706077,0.5954796,-0.0751281
31,-0.20764479,-0.036400214,"('evil', 'good')",-0.2076448,-0.0364002,0.1712446
32,0.11161477,-0.04295925,"('unkind', 'kind')",0.1116148,-0.0429593,-0.1545741
33,0.89155775,0.8590086,"('wrong', 'right')",0.8915578,0.8590086,-0.0325492
34,1.6361995,1.6111075,"('mean', 'honorable')",1.6361995,1.6111075,-0.025092
35,0.64183307,0.5824735,"('corrupt', 'incorrupt')",0.6418331,0.5824735,-0.0593596
36,0.47668695,0.59983253,"('hostile', 'amicable')",0.476687,0.5998325,0.1231455
37,-0.03229611,-0.071393274,"('fake', 'genuine')",-0.0322961,-0.0713933,-0.0390972
38,0.8384038,0.7933887,"('untruthful', 'truthful')",0.8384038,0.7933887,-0.0450151
39,1.020074,1.005737,"('exploitative', 'cooperative')",1.020074,1.0057369,-0.0143371
40,-0.25233674,-0.2262788,"('stingy', 'generous')",-0.2523367,-0.2262788,0.0260579
41,-0.19909856,-0.15872328,"('unforgiving', 'forgiving')",-0.1990986,-0.1587233,0.0403753
42,-1.2157103,-1.0902237,"('unreliable', 'reliable')",-1.2157103,-1.0902237,0.1254866
43,0.3781863,0.36624676,"('irresponsible', 'responsible')",0.3781863,0.3662468,-0.0119395
44,-0.4026574,-0.29581606,"('prejudiced', 'unprejudiced')",-0.4026574,-0.2958161,0.1068413
45,-1.061166,-0.9500203,"('incompetent', 'competent')",-1.061166,-0.9500203,0.1111457
46,-1.5457127,-1.4975983,"('uncompetitive', 'competitive')",-1.5457127,-1.4975983,0.0481144
47,1.9539747,1.8093776,"('stupid', 'smart')",1.9539747,1.8093776,-0.1445971
48,-0.25651625,-0.35161272,"('unintelligent', 'intelligent')",-0.2565162,-0.3516127,-0.0950965
49,-0.94237506,-0.8653918,"('unable', 'able')",-0.9423751,-0.8653918,0.0769833
50,-0.34028882,-0.3773079,"('clumsy', 'skillful')",-0.3402888,-0.3773079,-0.0370191
51,-0.7655548,-0.87821513,"('uneducated', 'educated')",-0.7655548,-0.8782151,-0.1126603
52,0.6504046,0.5591803,"('irrational', 'rational')",0.6504046,0.5591803,-0.0912243
53,0.6407459,0.6164328,"('uncreative', 'creative')",0.6407459,0.6164328,-0.0243131
54,0.9521635,0.94999,"('incapable', 'capable')",0.9521635,0.94999,-0.0021735
55,-1.093273,-1.069475,"('incompetent', 'clever')",-1.093273,-1.0694751,0.0237979
56,-0.32398504,-0.36162424,"('impractical', 'practical')",-0.323985,-0.3616242,-0.0376392
57,-1.0615236,-0.95353204,"('unimaginative', 'imaginative')",-1.0615236,-0.953532,0.1079916
58,0.23312056,0.2926162,"('undiscriminating', 'discriminating')",0.2331206,0.2926162,0.0594956
59,0.47336385,0.42156956,"('foolish', 'wise')",0.4733638,0.4215696,-0.0517942
60,-0.95759684,-0.9917189,"('inefficient', 'efficient')",-0.9575968,-0.9917189,-0.0341221
61,0.092729636,0.0190639,"('illogical', 'logical')",0.0927296,0.0190639,-0.0736657
62,-0.11136669,-0.048422124,"('incompetent', 'brilliant')",-0.1113667,-0.0484221,0.0629446
63,-0.2603484,-0.2564658,"('unperceptive', 'insightful')",-0.2603484,-0.2564658,0.0038826
64,-2.347181,-2.1684394,"('shy', 'confident')",-2.3471811,-2.1684394,0.1787417
65,-1.602618,-1.6964102,"('insecure', 'secure')",-1.602618,-1.6964102,-0.0937922
66,0.96061575,0.9432057,"('inactive', 'active')",0.9606158,0.9432057,-0.0174101
67,0.8645512,0.807816,"('doubtful', 'determined')",0.8645512,0.807816,-0.0567352
68,-1.3946149,-1.4315233,"('dependent', 'independent')",-1.3946149,-1.4315233,-0.0369084
69,0.8815459,0.90134436,"('lazy', 'industrious')",0.8815459,0.9013444,0.0197985
70,-0.6144603,-0.62311006,"('lethargic', 'energetic')",-0.6144603,-0.6231101,-0.0086498
71,1.2032979,1.2624358,"('diffident', 'self-confident')",1.2032979,1.2624358,0.0591379
72,0.5703202,0.5282932,"('unambitious', 'ambitious')",0.5703202,0.5282932,-0.042027
73,-0.35274512,-0.23109972,"('helpless', 'self-reliant')",-0.3527451,-0.2310997,0.1216454
74,-1.2632564,-1.2787774,"('undedicated', 'dedicated')",-1.2632564,-1.2787774,-0.015521
75,-0.82272094,-0.7151407,"('meek', 'impulsive')",-0.8227209,-0.7151407,0.1075802
76,-0.0011864454,0.005594887,"('anxious', 'daring')",-0.0011864,0.0055949,0.0067813
77,-1.1426557,-1.1176544,"('unmotivated', 'motivated')",-1.1426557,-1.1176544,0.0250013
78,0.9638057,1.0602831,"('nonresilient', 'resilient')",0.9638057,1.0602831,0.0964774
79,0.7543211,0.7539447,"('wavering', 'unwavering')",0.7543211,0.7539447,-0.0003764
80,-0.82001245,-0.94906616,"('dominated', 'dominating')",-0.8200125,-0.9490662,-0.1290537
81,-1.9240266,-2.0718284,"('submissive', 'aggressive')",-1.9240266,-2.0718284,-0.1478018
82,1.0798215,0.9955304,"('poor', 'rich')",1.0798215,0.9955304,-0.0842911
83,0.31370175,0.32763186,"('powerless', 'powerful')",0.3137017,0.3276319,0.0139302
84,-0.6074299,-0.65659726,"('inferior', 'superior')",-0.6074299,-0.6565973,-0.0491674
85,1.7183015,1.7495513,"('insignificant', 'prestigious')",1.7183015,1.7495513,0.0312498
86,-1.2170634,-1.3465897,"('uninfluential', 'influential')",-1.2170634,-1.3465897,-0.1295263
87,0.7621729,0.764047,"('unsuccessful', 'successful')",0.7621729,0.764047,0.0018741
88,-1.8273499,-1.9000499,"('low', 'eminent')",-1.8273499,-1.9000499,-0.0727
