,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.6444128,-1.7912569,"('unsociable', 'sociable')",-0.88073534,-0.9766051,-0.46202737,-0.49479723,-0.17271763,-0.3546287,-0.7899733,-0.904322,-0.1143487
1,1.6003345,1.5056154,"('unfriendly', 'friendly')",1.7468777,1.7125713,1.3610508,1.3388344,1.4014964,1.2166137,1.52744,1.4434087,-0.0840313
2,1.3103392,1.4630897,"('unlikable', 'likable')",0.71923375,0.8043994,1.5980269,1.7067889,0.9779322,1.1103381,1.1513829,1.271154,0.1197711
3,-0.67708236,-0.6919369,"('repellent', 'pleasant')",-1.2014831,-1.1332793,-0.8346811,-0.80275387,0.7312463,0.70086473,-0.4955001,-0.4817764,0.0137237
4,0.46200165,0.5036309,"('disliked', 'liked')",0.38267878,0.4317163,0.5169407,0.57063156,-5.618881,-5.287864,-1.0643151,-0.9454713,0.1188438
5,1.7700286,1.8502228,"('distant', 'outgoing')",2.1152034,2.1180205,1.7029878,1.7364,0.4359809,0.58135754,1.5060501,1.5715002,0.0654501
6,1.2899992,1.3640252,"('distant', 'open')",1.9236534,1.9383299,1.4454921,1.4672897,0.16275525,0.24387772,1.2054751,1.2533807,0.0479056
7,-0.7677743,-0.76048964,"('insensitive', 'sensitive')",-0.9110321,-0.8730841,-0.8130425,-0.773059,-0.48497388,-0.546926,-0.7442057,-0.7383897,0.005816
8,0.4121233,0.3518942,"('unaffectionate', 'affectionate')",1.2221904,1.1333402,0.61961186,0.5621311,0.37716368,0.22419384,0.6577723,0.5678899,-0.0898824
9,1.0872159,1.001215,"('unaffectionate', 'caring')",1.6014388,1.5362444,0.6920275,0.65123445,1.0559088,0.9321389,1.1091478,1.0302081,-0.0789397
10,-1.3875508,-1.4437621,"('unsympathetic', 'sympathetic')",-1.4011291,-1.4551696,-1.2606187,-1.3535857,-0.3458938,-0.5319998,-1.0987982,-1.1961293,-0.0973311
11,-0.7933599,-0.8792713,"('unhelpful', 'helpful')",-0.43877923,-0.50448924,-1.1935319,-1.2312366,1.8385094,1.7032834,-0.1467904,-0.2279284,-0.081138
12,0.44468507,0.51918256,"('unsupportive', 'supportive')",0.70836645,0.740541,1.1384906,1.2028927,-1.5544918,-1.5155957,0.1842626,0.2367551,0.0524925
13,-1.2165761,-1.327989,"('impolite', 'polite')",-0.6642256,-0.75730944,-0.7185926,-0.74360037,-0.37832487,-0.48504335,-0.7444298,-0.8284855,-0.0840557
14,-1.6082685,-1.569204,"('antisocial', 'social')",-1.0775378,-1.0493516,-0.48541793,-0.43253002,-1.1493034,-1.1607374,-1.0801319,-1.0529557,0.0271762
15,0.95925575,0.9506152,"('boring', 'funny')",1.2423239,1.2049432,1.1621921,1.1439177,0.50568855,0.5723499,0.967365,0.9679565,0.0005915
16,0.93726325,0.96431804,"('unpopular', 'popular')",-0.13780275,-0.075220376,0.95571494,1.0289581,0.5820729,0.53737277,0.5843121,0.6138572,0.0295451
17,0.6241888,0.7190677,"('nasty', 'nice')",-0.35672688,-0.34273395,0.43161437,0.52939415,-0.0041629933,0.15089892,0.1737283,0.2641567,0.0904284
18,-0.024355806,0.10155156,"('disagreeable', 'welcoming')",-0.18697748,-0.16063131,0.5246081,0.6362864,-1.291933,-1.3456033,-0.2446645,-0.1920992,0.0525653
19,-0.12436656,-0.06410515,"('inhospitable', 'hospitable')",0.21229868,0.19406064,-0.19487332,-0.17797214,0.11798492,0.1727905,0.0027609,0.0311935,0.0284326
20,-0.5656296,-0.454268,"('rough', 'thoughtful')",-0.9356895,-0.83847827,0.28407773,0.35912368,-0.092851914,-0.1103476,-0.3275233,-0.2609926,0.0665307
21,-0.7442017,-0.7634502,"('immoral', 'moral')",-1.0023693,-1.0210584,-0.44652665,-0.43817344,-1.4293534,-1.4707708,-0.9056127,-0.9233633,-0.0177506
22,-1.5691696,-1.5485289,"('untrustworthy', 'trustworthy')",-1.4726056,-1.4625504,-1.4733405,-1.4578588,-1.8473743,-1.8600146,-1.5906225,-1.5822381,0.0083844
23,-0.37383476,-0.51782477,"('insincere', 'sincere')",-0.036518894,-0.15624076,-0.23556851,-0.32705182,4.610914,4.143123,0.991248,0.7855015,-0.2057465
24,-0.4469426,-0.44752726,"('dishonest', 'honest')",-0.31208888,-0.33372262,-0.5596089,-0.57188976,-0.60536355,-0.68734497,-0.481001,-0.5101212,-0.0291202
25,1.0519993,1.0104406,"('egoistic', 'altruistic')",1.2401497,1.2446557,1.2685755,1.299755,1.6487921,1.687251,1.3023793,1.3105257,0.0081464
26,1.6238941,1.6272781,"('hardhearted', 'benevolent')",3.3603442,3.374771,2.4876807,2.439116,1.2906911,1.2192862,2.1906526,2.165113,-0.0255396
27,0.5253937,0.6333995,"('hardhearted', 'softhearted')",0.23948772,0.21187404,-0.06343442,-0.024838388,0.6642578,0.53517723,0.3414262,0.3389031,-0.0025231
28,-1.0112209,-1.2147058,"('disloyal', 'loyal')",-0.35173926,-0.45427954,-0.5497556,-0.6909043,-0.08790097,-0.29361337,-0.5001542,-0.6633758,-0.1632216
29,0.7601517,0.7818663,"('unfair', 'fair')",-0.13348065,-0.09062465,-0.109985955,-0.004067011,-0.841121,-0.77663153,-0.081109,-0.0223642,0.0587448
30,-1.0046908,-1.0738691,"('intolerant', 'tolerant')",-1.7197899,-1.7485036,-0.93100345,-0.96273935,-0.9015338,-0.91731626,-1.1392545,-1.1756071,-0.0363526
31,0.90760046,0.9993721,"('evil', 'good')",0.7599379,0.89896685,0.86195743,0.9820832,-0.76697946,-0.60755163,0.4406291,0.5682176,0.1275885
32,0.075714305,-0.050951704,"('unkind', 'kind')",0.5549517,0.44783086,0.2274027,0.13627684,0.440206,0.24817185,0.3245687,0.195332,-0.1292367
33,1.5016083,1.4524711,"('wrong', 'right')",2.024669,1.9819142,1.7000384,1.7100751,-0.19693664,-0.11168513,1.2573447,1.2581939,0.0008492
34,0.6406418,0.742677,"('mean', 'honorable')",1.1176912,1.1587291,0.8111231,0.8541622,5.3656907,5.1528745,1.9837867,1.9771106,-0.0066761
35,1.3537058,1.358129,"('corrupt', 'incorrupt')",1.1629173,1.1373233,1.0577756,1.0423809,0.16125707,0.22732311,0.9339139,0.9412891,0.0073752
36,1.5953124,1.5369499,"('hostile', 'amicable')",1.4767194,1.5046786,1.4608133,1.4405996,0.82819366,0.77632755,1.3402597,1.3146389,-0.0256208
37,-0.7078084,-0.65297127,"('fake', 'genuine')",-0.6608708,-0.7213097,-1.0668432,-1.0481476,-0.37946847,-0.43860608,-0.7037477,-0.7152587,-0.011511
38,0.04422704,-0.0017045289,"('untruthful', 'truthful')",-0.36374792,-0.37773553,-0.009185595,-0.008901559,0.5889156,0.6293617,0.0650523,0.060255,-0.0047973
39,0.51278585,0.67507803,"('exploitative', 'cooperative')",0.5369899,0.6247339,0.17034546,0.21280871,0.47164056,0.5935401,0.4229405,0.5265402,0.1035997
40,0.91798127,0.9638873,"('stingy', 'generous')",0.6509025,0.69974536,-0.037907526,0.05045162,-2.0253365,-1.9592512,-0.1235901,-0.0612917,0.0622984
41,0.011665687,0.08040954,"('unforgiving', 'forgiving')",-0.10761738,-0.06593831,-0.13453865,-0.040843263,-0.14401466,-0.23069993,-0.0936262,-0.064268,0.0293582
42,1.0579028,1.1789677,"('unreliable', 'reliable')",0.47055835,0.50201833,0.9441254,0.9879606,-2.4584394,-2.2350414,0.0035368,0.1084763,0.1049395
43,-1.5449371,-1.4499087,"('irresponsible', 'responsible')",-0.8326933,-0.80176854,-1.1212333,-1.0326283,-0.17158882,-0.20760609,-0.9176131,-0.8729779,0.0446352
44,0.19197555,0.3367228,"('prejudiced', 'unprejudiced')",-1.2066003,-1.1048019,-1.2779326,-1.1669853,-1.4294233,-1.2847807,-0.9304951,-0.8049613,0.1255338
45,-1.8968022,-1.8928864,"('incompetent', 'competent')",-1.6411471,-1.5972501,-1.3427695,-1.306041,-1.5677133,-1.6772517,-1.612108,-1.6183574,-0.0062494
46,-1.1728219,-1.2909944,"('uncompetitive', 'competitive')",0.027031811,0.009822496,-0.4921618,-0.5272598,-0.18381734,-0.27633956,-0.4554423,-0.5211928,-0.0657505
47,-0.022582322,0.075701006,"('stupid', 'smart')",-0.0038303882,0.031038495,0.6165542,0.6578426,3.9561274,3.772296,1.1365672,1.1342195,-0.0023477
