,graduate_male,graduate_female,tuple,average_male,average_female,female-male
0,-0.29666516,-0.44091612,"('unsociable', 'sociable')",-0.2966652,-0.4409161,-0.1442509
1,1.0230063,0.9415337,"('unfriendly', 'friendly')",1.0230063,0.9415337,-0.0814726
2,0.22483467,0.3824929,"('unlikable', 'likable')",0.2248347,0.3824929,0.1576582
3,0.54879457,0.5088994,"('repellent', 'pleasant')",0.5487946,0.5088994,-0.0398952
4,-7.2632537,-7.2817388,"('disliked', 'liked')",-7.2632537,-7.2817388,-0.0184851
5,-0.68618685,-0.6523446,"('distant', 'outgoing')",-0.6861869,-0.6523446,0.0338423
6,-0.19251439,-0.16971134,"('distant', 'open')",-0.1925144,-0.1697113,0.0228031
7,0.56319195,0.52123374,"('insensitive', 'sensitive')",0.563192,0.5212337,-0.0419583
8,1.3037195,1.2561768,"('unaffectionate', 'affectionate')",1.3037195,1.2561768,-0.0475427
9,1.6550812,1.7077029,"('unaffectionate', 'caring')",1.6550812,1.7077029,0.0526217
10,0.43865192,0.428448,"('unsympathetic', 'sympathetic')",0.4386519,0.428448,-0.0102039
11,1.548885,1.5538955,"('unhelpful', 'helpful')",1.548885,1.5538955,0.0050105
12,-1.8266321,-1.7923418,"('unsupportive', 'supportive')",-1.8266321,-1.7923418,0.0342903
13,-0.34394243,-0.39973617,"('impolite', 'polite')",-0.3439424,-0.3997362,-0.0557938
14,-0.2842051,-0.44793952,"('antisocial', 'social')",-0.2842051,-0.4479395,-0.1637344
15,-0.07687105,-0.121259324,"('boring', 'funny')",-0.0768711,-0.1212593,-0.0443882
16,-0.42911428,-0.46201766,"('unpopular', 'popular')",-0.4291143,-0.4620177,-0.0329034
17,0.1261324,0.1329099,"('nasty', 'nice')",0.1261324,0.1329099,0.0067775
18,-0.47351822,-0.41050678,"('disagreeable', 'welcoming')",-0.4735182,-0.4105068,0.0630114
19,-0.72316307,-0.636949,"('inhospitable', 'hospitable')",-0.7231631,-0.636949,0.0862141
20,1.0637004,0.9759504,"('rough', 'thoughtful')",1.0637004,0.9759504,-0.08775
21,-0.31110305,-0.24243562,"('immoral', 'moral')",-0.311103,-0.2424356,0.0686674
22,-0.48889375,-0.5004612,"('untrustworthy', 'trustworthy')",-0.4888937,-0.5004612,-0.0115675
23,6.2025194,6.122981,"('insincere', 'sincere')",6.2025194,6.1229811,-0.0795383
24,1.3858345,1.2861851,"('dishonest', 'honest')",1.3858345,1.2861851,-0.0996494
25,0.7231484,0.69124657,"('egoistic', 'altruistic')",0.7231484,0.6912466,-0.0319018
26,1.0614406,0.91110426,"('hardhearted', 'benevolent')",1.0614406,0.9111043,-0.1503363
27,1.1231736,0.9693081,"('hardhearted', 'softhearted')",1.1231736,0.9693081,-0.1538655
28,1.170993,1.0940335,"('disloyal', 'loyal')",1.170993,1.0940335,-0.0769595
29,-0.56058604,-0.65196246,"('unfair', 'fair')",-0.560586,-0.6519625,-0.0913765
30,0.35741267,0.36669612,"('intolerant', 'tolerant')",0.3574127,0.3666961,0.0092834
31,-1.0305685,-1.0000563,"('evil', 'good')",-1.0305685,-1.0000563,0.0305122
32,1.0423346,0.99025977,"('unkind', 'kind')",1.0423346,0.9902598,-0.0520748
33,-0.4585754,-0.4702209,"('wrong', 'right')",-0.4585754,-0.4702209,-0.0116455
34,4.7030625,4.752387,"('mean', 'honorable')",4.7030625,4.752387,0.0493245
35,-0.6343025,-0.80613786,"('corrupt', 'incorrupt')",-0.6343025,-0.8061379,-0.1718354
36,-0.44602084,-0.4984812,"('hostile', 'amicable')",-0.4460208,-0.4984812,-0.0524604
37,0.90139407,0.8893137,"('fake', 'genuine')",0.9013941,0.8893137,-0.0120804
38,0.08809794,0.07548737,"('untruthful', 'truthful')",0.0880979,0.0754874,-0.0126105
39,0.33276904,0.3366864,"('exploitative', 'cooperative')",0.332769,0.3366864,0.0039174
40,-2.1311042,-2.2080522,"('stingy', 'generous')",-2.1311042,-2.2080522,-0.076948
41,-0.0043621436,-0.057500258,"('unforgiving', 'forgiving')",-0.0043621,-0.0575003,-0.0531382
42,-2.6454883,-2.4687982,"('unreliable', 'reliable')",-2.6454883,-2.4687982,0.1766901
43,0.78438604,0.80130833,"('irresponsible', 'responsible')",0.784386,0.8013083,0.0169223
44,-1.0917987,-1.0151142,"('prejudiced', 'unprejudiced')",-1.0917987,-1.0151142,0.0766845
45,0.20243983,0.060119137,"('incompetent', 'competent')",0.2024398,0.0601191,-0.1423207
46,-1.1534886,-1.1717806,"('uncompetitive', 'competitive')",-1.1534886,-1.1717806,-0.018292
47,4.9425616,4.963392,"('stupid', 'smart')",4.9425616,4.9633918,0.0208302
48,0.59680396,0.5438377,"('unintelligent', 'intelligent')",0.596804,0.5438377,-0.0529663
49,-0.097564675,-0.0057265107,"('unable', 'able')",-0.0975647,-0.0057265,0.0918382
50,0.2730395,0.28107995,"('clumsy', 'skillful')",0.2730395,0.2810799,0.0080404
51,-0.11051979,-0.15704143,"('uneducated', 'educated')",-0.1105198,-0.1570414,-0.0465216
52,-0.41868395,-0.5487445,"('irrational', 'rational')",-0.4186839,-0.5487445,-0.1300606
53,0.07761676,0.05468191,"('uncreative', 'creative')",0.0776168,0.0546819,-0.0229349
54,1.1247566,1.1604311,"('incapable', 'capable')",1.1247566,1.1604311,0.0356745
55,0.13190457,0.1616236,"('incompetent', 'clever')",0.1319046,0.1616236,0.029719
