,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
33,0.6768477,0.613801,"('wrong', 'right')",0.42097384,0.34695277,-0.23766911,-0.2658166,0.2867175,0.2316457,-0.0550718
34,-0.20067719,-0.08282204,"('mean', 'honorable')",-0.2689888,-0.11203444,5.231479,5.4474316,1.5872711,1.7508583,0.1635872
35,-0.89363253,-1.0778422,"('corrupt', 'incorrupt')",-0.1781985,-0.44615448,0.1658775,-0.0038069738,-0.3019845,-0.5092679,-0.2072834
36,-0.99141055,-1.1429675,"('hostile', 'amicable')",0.5246142,0.35930258,0.44842058,0.31968385,-0.0061253,-0.1546603,-0.148535
37,1.0215533,1.0146846,"('fake', 'genuine')",-0.1814292,-0.12554689,0.25633875,0.26458454,0.3654876,0.3845741,0.0190865
38,0.094821185,0.10807787,"('untruthful', 'truthful')",-0.11687117,-0.13366516,-0.09843559,0.019810146,-0.0401619,-0.0019257,0.0382362
39,1.6748797,1.6835872,"('exploitative', 'cooperative')",0.47466066,0.5824619,0.407792,0.45035183,0.8524442,0.905467,0.0530228
40,0.6403662,0.6542219,"('stingy', 'generous')",0.08105819,0.1362727,-2.0966232,-2.2203047,-0.4583996,-0.4766034,-0.0182038
41,0.5138214,0.61808705,"('unforgiving', 'forgiving')",-0.2571922,-0.17820197,0.21084982,0.22389323,0.1558264,0.2212594,0.065433
42,1.1334043,1.188048,"('unreliable', 'reliable')",0.15056135,0.3317892,-3.113861,-3.1059515,-0.6099652,-0.5287048,0.0812604
43,0.40861142,0.47213653,"('irresponsible', 'responsible')",0.02287415,0.16856883,0.1271892,0.2737755,0.1862249,0.3048269,0.118602
44,0.6399046,0.6318353,"('prejudiced', 'unprejudiced')",-0.037468534,0.014192952,-0.92801154,-0.9866501,-0.1085252,-0.1135406,-0.0050154
45,0.4115405,0.50867957,"('incompetent', 'competent')",0.012566775,0.17387065,-0.57963717,-0.5059061,-0.0518433,0.0588814,0.1107247
46,-0.39123043,-0.28364456,"('uncompetitive', 'competitive')",-0.91388,-0.78569853,-1.6567671,-1.6093794,-0.9872925,-0.8929075,0.094385
47,0.2257725,0.26576206,"('stupid', 'smart')",0.05782195,0.16603391,5.279874,5.4898386,1.8544895,1.9738782,0.1193887
48,-0.21922053,-0.19761598,"('unintelligent', 'intelligent')",-1.9250226,-1.9337174,-0.4793688,-0.4549681,-0.8745373,-0.8621004,0.0124369
49,-0.7820018,-0.6221802,"('unable', 'able')",-0.61680526,-0.5494172,-0.71378165,-0.6317757,-0.7041962,-0.6011244,0.1030718
50,-0.85821056,-0.88979053,"('clumsy', 'skillful')",-0.90569115,-1.0633332,-0.4301697,-0.49266088,-0.7313571,-0.8152615,-0.0839044
51,-0.4737086,-0.5451502,"('uneducated', 'educated')",-1.3670734,-1.4139571,-0.26308057,-0.41196203,-0.7012875,-0.7903565,-0.089069
52,-0.055058632,-0.23802727,"('irrational', 'rational')",0.5246047,0.2793126,0.45728695,0.31285933,0.3089443,0.1180482,-0.1908961
53,-0.21596172,-0.19303395,"('uncreative', 'creative')",-1.9807312,-1.9483342,0.46596128,0.43090352,-0.5769106,-0.5701549,0.0067557
54,-0.1487208,-0.17277908,"('incapable', 'capable')",-0.22411083,-0.2752742,0.84039724,0.80380356,0.1558552,0.1185834,-0.0372718
55,-0.317436,-0.15670124,"('incompetent', 'clever')",-2.1110885,-1.9474816,-0.609857,-0.54220855,-1.0127939,-0.8821305,0.1306634
56,1.1514814,1.2074677,"('impractical', 'practical')",1.3052286,1.4052687,-0.6188768,-0.5324686,0.612611,0.6934226,0.0808116
57,0.028556027,0.04286486,"('unimaginative', 'imaginative')",-0.75047624,-0.7073791,-3.2633538,-3.2504568,-1.3284247,-1.3049904,0.0234343
58,0.91889477,0.90167445,"('undiscriminating', 'discriminating')",0.20626685,0.22172335,-0.0019683875,0.06033861,0.3743978,0.3945788,0.020181
59,0.36797187,0.26767832,"('foolish', 'wise')",1.193893,1.0449895,0.28022093,0.26878345,0.6140286,0.5271504,-0.0868782
60,-0.06430705,0.05911711,"('inefficient', 'efficient')",-1.2999028,-1.0693897,-1.0272508,-0.80331504,-0.7971536,-0.6045292,0.1926244
61,-0.020312384,-0.16593476,"('illogical', 'logical')",-0.8625838,-0.983594,-0.18193012,-0.2719373,-0.3549421,-0.473822,-0.1188799
62,0.54495615,0.68098617,"('incompetent', 'brilliant')",-0.6318711,-0.45814273,-0.6085652,-0.4317993,-0.2318267,-0.069652,0.1621747
63,0.0151050575,0.096965745,"('unperceptive', 'insightful')",-0.4348533,-0.33800548,-0.5342897,-0.3312225,-0.3180126,-0.1907541,0.1272585
64,-0.12803325,-0.13783689,"('shy', 'confident')",-0.062417258,-0.041978978,-6.728045,-6.742935,-2.3061652,-2.3075836,-0.0014184
65,0.5620892,0.44094962,"('insecure', 'secure')",-0.3498177,-0.4500015,-0.26880422,-0.28555572,-0.0188442,-0.0982025,-0.0793583
66,0.5780655,0.43139756,"('inactive', 'active')",-0.09226256,-0.11506389,0.5145448,0.43275034,0.3334492,0.2496947,-0.0837545
67,0.28711504,0.24943638,"('doubtful', 'determined')",1.0850719,1.1004915,-0.49449787,-0.43201146,0.292563,0.3059721,0.0134091
68,-0.25622523,-0.30018693,"('dependent', 'independent')",-0.75342405,-0.81525093,-1.8608699,-1.8693503,-0.9568397,-0.9949294,-0.0380897
69,0.18358374,0.09722942,"('lazy', 'industrious')",1.4126049,1.379301,-0.73652345,-0.73603785,0.2865551,0.2468308,-0.0397243
70,0.5946547,0.6037901,"('lethargic', 'energetic')",-0.6939498,-0.48885268,0.12907554,0.17030007,0.0099268,0.0950792,0.0851524
71,0.59370387,0.48892236,"('diffident', 'self-confident')",1.0479116,1.0492859,0.7965962,0.7875694,0.8127372,0.7752592,-0.037478
72,0.16082442,0.14486516,"('unambitious', 'ambitious')",-0.0838823,-0.09065006,-0.29728407,-0.22034234,-0.0734473,-0.0553757,0.0180716
73,0.859532,0.83393055,"('helpless', 'self-reliant')",1.3101543,1.272907,-3.2736073,-3.2919078,-0.3679736,-0.3950234,-0.0270498
74,0.5003467,0.52478766,"('undedicated', 'dedicated')",0.88529176,1.0072486,-0.16568495,-0.10648198,0.4066512,0.4751848,0.0685336
75,-0.35998917,-0.3582588,"('meek', 'impulsive')",-0.51083153,-0.53782487,-0.31307396,-0.29319438,-0.3946315,-0.396426,-0.0017945
76,0.318952,0.48894522,"('anxious', 'daring')",-1.167019,-0.9701928,-0.44233376,-0.4080277,-0.4301336,-0.2964251,0.1337085
77,-1.4731071,-1.3802755,"('unmotivated', 'motivated')",-1.6671003,-1.6074733,-1.652481,-1.5255625,-1.5975628,-1.5044371,0.0931257
78,-0.96392936,-0.89254254,"('nonresilient', 'resilient')",-0.7887775,-0.843988,-0.528074,-0.43258783,-0.7602603,-0.7230395,0.0372208
79,-0.14046746,-0.18141967,"('wavering', 'unwavering')",0.8698518,0.7266702,0.05127429,0.038833596,0.2602196,0.1946947,-0.0655249
80,0.6349604,0.5500794,"('dominated', 'dominating')",0.0079038255,-0.068637185,-1.0279379,-1.0610478,-0.1283579,-0.1932019,-0.064844
81,-0.09501022,-0.17316039,"('submissive', 'aggressive')",-0.9700095,-0.9438778,-1.1183611,-1.1086133,-0.7277936,-0.7418838,-0.0140902
82,-0.5636934,-0.5170203,"('poor', 'rich')",-1.8706985,-1.846956,5.8879776,5.9121923,1.1511952,1.1827387,0.0315435
83,0.33709556,0.33948478,"('powerless', 'powerful')",-0.3793362,-0.41212878,-1.3379934,-1.3152746,-0.460078,-0.4626395,-0.0025615
84,0.16010371,0.04493717,"('inferior', 'superior')",0.007489506,-0.15762345,0.18668127,0.103595644,0.1180915,-0.0030302,-0.1211217
85,-0.41026276,-0.47526252,"('insignificant', 'prestigious')",-0.091537364,-0.22227243,0.08624387,0.020387016,-0.1385188,-0.225716,-0.0871972
86,-0.7130635,-0.7798485,"('uninfluential', 'influential')",-0.6894606,-0.6869841,-0.6359559,-0.6933485,-0.6794933,-0.7200603,-0.040567
87,-0.27307156,-0.40684274,"('unsuccessful', 'successful')",-0.3489971,-0.5306273,-0.24588361,-0.28425422,-0.2893174,-0.4072414,-0.117924
88,-0.3761342,-0.5500449,"('low', 'eminent')",-0.77965915,-0.9120862,-0.33212218,-0.36307812,-0.4959718,-0.608403,-0.1124312
