,nektar_male,nektar_female,tuple,therapeutics_male,therapeutics_female,average_male,average_female,female-male
0,-1.3221651,-1.448473,"('unsociable', 'sociable')",0.33718753,0.23450205,-0.4924888,-0.6069854,-0.1144966
1,-1.223611,-1.4538438,"('unfriendly', 'friendly')",0.49106455,0.31145337,-0.3662732,-0.5711952,-0.204922
2,0.74808764,0.74288,"('unlikable', 'likable')",1.2287341,1.266056,0.9884109,1.004468,0.0160571
3,-1.3243756,-1.2806808,"('repellent', 'pleasant')",-1.0862867,-0.98508286,-1.2053311,-1.1328819,0.0724492
4,0.04595353,-0.044235624,"('disliked', 'liked')",-2.6403852,-2.67985,-1.2972158,-1.3620429,-0.0648271
5,-1.3100231,-1.3086498,"('distant', 'outgoing')",0.038351353,0.07038234,-0.6358359,-0.6191337,0.0167022
6,-1.3493624,-1.3580294,"('distant', 'open')",0.054565668,0.041254304,-0.6473984,-0.6583875,-0.0109891
7,-1.5055465,-1.4556609,"('insensitive', 'sensitive')",-1.1198945,-1.0502683,-1.3127205,-1.2529646,0.0597559
8,-0.17098796,-0.39142767,"('unaffectionate', 'affectionate')",0.22624803,0.061778143,0.02763,-0.1648248,-0.1924548
9,-1.3320143,-1.5284313,"('unaffectionate', 'caring')",0.4903691,0.3620889,-0.4208226,-0.5831712,-0.1623486
10,-2.2163746,-2.2377124,"('unsympathetic', 'sympathetic')",-1.1057916,-1.167564,-1.6610831,-1.7026381,-0.041555
11,-1.0291767,-1.0496548,"('unhelpful', 'helpful')",1.1760683,1.1642319,0.0734458,0.0572885,-0.0161573
12,-0.81183285,-0.79940116,"('unsupportive', 'supportive')",-0.019187065,0.020953584,-0.41551,-0.3892238,0.0262862
13,-1.228464,-1.2244635,"('impolite', 'polite')",-0.08008647,-0.09785329,-0.6542752,-0.6611584,-0.0068832
14,-0.5303641,-0.45954704,"('antisocial', 'social')",-0.6990521,-0.66080886,-0.6147081,-0.5601779,0.0545302
15,0.18741916,0.12640265,"('boring', 'funny')",0.6273128,0.51103276,0.407366,0.3187177,-0.0886483
16,0.2984945,0.14547822,"('unpopular', 'popular')",0.492692,0.43906474,0.3955932,0.2922715,-0.1033217
17,-0.6254895,-0.5963628,"('nasty', 'nice')",-0.6587831,-0.5685145,-0.6421363,-0.5824387,0.0596976
18,0.65869045,0.65770566,"('disagreeable', 'welcoming')",0.19282083,0.17327596,0.4257556,0.4154908,-0.0102648
19,-1.5317795,-1.5688852,"('inhospitable', 'hospitable')",-0.2228685,-0.17087679,-0.877324,-0.869881,0.007443
20,-0.260195,-0.28280023,"('rough', 'thoughtful')",0.31874728,0.31437045,0.0292761,0.0157851,-0.013491
21,-0.75736374,-0.81249964,"('immoral', 'moral')",-0.2457458,-0.26339704,-0.5015548,-0.5379484,-0.0363936
22,-0.13974239,-0.11229965,"('untrustworthy', 'trustworthy')",-0.5564113,-0.62658745,-0.3480769,-0.3694435,-0.0213666
23,-1.5533184,-1.6635225,"('insincere', 'sincere')",2.2303793,2.1955159,0.3385305,0.2659967,-0.0725338
24,-1.3305205,-1.3450105,"('dishonest', 'honest')",-1.3966435,-1.4499778,-1.363582,-1.3974941,-0.0339121
25,0.17568497,0.10604214,"('egoistic', 'altruistic')",0.4721437,0.38266838,0.3239143,0.2443553,-0.079559
26,0.23389515,0.14674988,"('hardhearted', 'benevolent')",1.4925599,1.3547466,0.8632275,0.7507482,-0.1124793
27,-0.33432385,-0.34804162,"('hardhearted', 'softhearted')",0.23547512,0.15696536,-0.0494244,-0.0955381,-0.0461137
28,-0.9397193,-1.0951874,"('disloyal', 'loyal')",-0.031712517,-0.19837207,-0.4857159,-0.6467798,-0.1610639
29,-0.35129127,-0.3740506,"('unfair', 'fair')",-1.3911935,-1.4113544,-0.8712424,-0.8927025,-0.0214601
30,-0.8674976,-0.8431409,"('intolerant', 'tolerant')",-0.027441395,-0.04616162,-0.4474695,-0.4446512,0.0028183
31,-0.3328338,-0.282569,"('evil', 'good')",-1.1624082,-1.129006,-0.747621,-0.7057875,0.0418335
32,-0.31392053,-0.47207668,"('unkind', 'kind')",1.1219501,0.9423569,0.4040148,0.2351401,-0.1688747
33,0.30915365,0.17712921,"('wrong', 'right')",0.35548025,0.31312704,0.3323169,0.2451281,-0.0871888
34,-0.6374319,-0.55511713,"('mean', 'honorable')",1.8165737,1.9313473,0.5895709,0.6881151,0.0985442
35,0.9918629,0.906441,"('corrupt', 'incorrupt')",-0.1371971,-0.15909389,0.4273329,0.3736736,-0.0536593
36,-0.14529476,-0.282976,"('hostile', 'amicable')",-0.33284009,-0.42837048,-0.2390674,-0.3556733,-0.1166059
37,-0.793955,-0.8175622,"('fake', 'genuine')",-0.27421063,-0.2726248,-0.5340828,-0.5450935,-0.0110107
38,-1.5432326,-1.5661722,"('untruthful', 'truthful')",0.039295018,0.08594237,-0.7519687,-0.7401149,0.0118538
39,0.318963,0.33299482,"('exploitative', 'cooperative')",-0.03284163,-0.03432044,0.1430607,0.1493372,0.0062765
40,0.40257818,0.3195256,"('stingy', 'generous')",-0.70925045,-0.7695184,-0.1533361,-0.2249964,-0.0716603
41,-0.1313203,-0.14903858,"('unforgiving', 'forgiving')",0.632721,0.63577884,0.2507004,0.2433701,-0.0073303
42,-0.08092201,0.009173926,"('unreliable', 'reliable')",-1.0720274,-0.9949806,-0.5764747,-0.4929033,0.0835714
43,-1.1644839,-1.1151743,"('irresponsible', 'responsible')",0.19316792,0.21226682,-0.485658,-0.4514537,0.0342043
44,0.69957423,0.7424373,"('prejudiced', 'unprejudiced')",-0.56299514,-0.4987362,0.0682895,0.1218506,0.0535611
