,man_male,man_female,tuple,average_male,average_female,female-male
0,0.27252007,0.17591296,"('unsociable', 'sociable')",0.2725201,0.175913,-0.0966071
1,1.0753204,1.2851387,"('unfriendly', 'friendly')",1.0753204,1.2851387,0.2098183
2,0.5490674,0.75788033,"('unlikable', 'likable')",0.5490674,0.7578803,0.2088129
3,0.7148264,1.0510454,"('repellent', 'pleasant')",0.7148264,1.0510454,0.336219
4,-6.9230194,-6.77044,"('disliked', 'liked')",-6.9230194,-6.7704401,0.1525793
5,-0.5677607,-0.22051074,"('distant', 'outgoing')",-0.5677607,-0.2205107,0.34725
6,-0.15519981,0.1525315,"('distant', 'open')",-0.1551998,0.1525315,0.3077313
7,1.1535876,1.3019853,"('insensitive', 'sensitive')",1.1535876,1.3019853,0.1483977
8,1.1262444,1.1422089,"('unaffectionate', 'affectionate')",1.1262444,1.1422089,0.0159645
9,1.759329,1.6694522,"('unaffectionate', 'caring')",1.759329,1.6694522,-0.0898768
10,1.2448964,1.1692502,"('unsympathetic', 'sympathetic')",1.2448964,1.1692502,-0.0756462
11,1.9917084,1.8813051,"('unhelpful', 'helpful')",1.9917084,1.8813051,-0.1104033
12,-1.2989751,-1.19505,"('unsupportive', 'supportive')",-1.2989751,-1.19505,0.1039251
13,-0.02787606,-0.002709262,"('impolite', 'polite')",-0.0278761,-0.0027093,0.0251668
14,0.21102433,0.20271641,"('antisocial', 'social')",0.2110243,0.2027164,-0.0083079
15,0.2761843,0.28722444,"('boring', 'funny')",0.2761843,0.2872244,0.0110401
16,-0.51994395,-0.3143769,"('unpopular', 'popular')",-0.519944,-0.3143769,0.2055671
17,0.3097097,0.23839031,"('nasty', 'nice')",0.3097097,0.2383903,-0.0713194
18,-0.5052668,-0.29843184,"('disagreeable', 'welcoming')",-0.5052668,-0.2984318,0.206835
19,-0.5069037,-0.33043128,"('inhospitable', 'hospitable')",-0.5069037,-0.3304313,0.1764724
20,0.5531884,0.57378024,"('rough', 'thoughtful')",0.5531884,0.5737802,0.0205918
21,-0.0935563,0.057217967,"('immoral', 'moral')",-0.0935563,0.057218,0.1507743
22,0.3684082,0.24738088,"('untrustworthy', 'trustworthy')",0.3684082,0.2473809,-0.1210273
23,6.2984114,6.2974024,"('insincere', 'sincere')",6.2984114,6.2974024,-0.001009
24,1.7228482,1.8239881,"('dishonest', 'honest')",1.7228482,1.8239881,0.1011399
25,0.3101532,0.35269427,"('egoistic', 'altruistic')",0.3101532,0.3526943,0.0425411
26,0.37240553,0.27700812,"('hardhearted', 'benevolent')",0.3724055,0.2770081,-0.0953974
27,1.4047682,1.4246558,"('hardhearted', 'softhearted')",1.4047682,1.4246558,0.0198876
28,1.1616845,1.0862111,"('disloyal', 'loyal')",1.1616845,1.0862111,-0.0754734
29,0.15276562,-0.0062702484,"('unfair', 'fair')",0.1527656,-0.0062702,-0.1590358
30,1.0022066,1.0288147,"('intolerant', 'tolerant')",1.0022066,1.0288147,0.0266081
31,-0.7867411,-0.5856108,"('evil', 'good')",-0.7867411,-0.5856108,0.2011303
32,1.649721,1.4725026,"('unkind', 'kind')",1.649721,1.4725026,-0.1772184
33,-0.69038737,-0.7198992,"('wrong', 'right')",-0.6903874,-0.7198992,-0.0295118
34,4.241048,4.497153,"('mean', 'honorable')",4.2410479,4.4971528,0.2561049
35,-0.5653961,-0.65642107,"('corrupt', 'incorrupt')",-0.5653961,-0.6564211,-0.091025
36,-0.5668867,-0.62803686,"('hostile', 'amicable')",-0.5668867,-0.6280369,-0.0611502
37,0.81186074,0.9041172,"('fake', 'genuine')",0.8118607,0.9041172,0.0922565
38,-0.075283214,-0.15909827,"('untruthful', 'truthful')",-0.0752832,-0.1590983,-0.0838151
39,-0.09400873,-0.023541007,"('exploitative', 'cooperative')",-0.0940087,-0.023541,0.0704677
40,-1.0719799,-0.93376327,"('stingy', 'generous')",-1.0719799,-0.9337633,0.1382166
41,0.10801421,0.0006949045,"('unforgiving', 'forgiving')",0.1080142,0.0006949,-0.1073193
42,-1.9035599,-1.8951802,"('unreliable', 'reliable')",-1.9035599,-1.8951802,0.0083797
43,1.1947911,1.2748971,"('irresponsible', 'responsible')",1.1947911,1.2748971,0.080106
44,-1.3541816,-1.4839137,"('prejudiced', 'unprejudiced')",-1.3541816,-1.4839137,-0.1297321
45,0.27439588,0.3290242,"('incompetent', 'competent')",0.2743959,0.3290242,0.0546283
46,-0.79231066,-0.75514513,"('uncompetitive', 'competitive')",-0.7923107,-0.7551451,0.0371656
47,5.245504,5.4521203,"('stupid', 'smart')",5.2455039,5.4521203,0.2066164
48,0.74021983,0.7609325,"('unintelligent', 'intelligent')",0.7402198,0.7609325,0.0207127
49,-0.23236,0.060985915,"('unable', 'able')",-0.23236,0.0609859,0.2933459
50,-0.05837284,-0.05836565,"('clumsy', 'skillful')",-0.0583728,-0.0583657,7.1e-06
51,0.5503651,0.6490152,"('uneducated', 'educated')",0.5503651,0.6490152,0.0986501
52,-0.47975594,-0.38685685,"('irrational', 'rational')",-0.4797559,-0.3868569,0.092899
53,0.4362256,0.6813338,"('uncreative', 'creative')",0.4362256,0.6813338,0.2451082
54,1.1374973,1.2993219,"('incapable', 'capable')",1.1374973,1.2993219,0.1618246
55,0.7492709,0.83467066,"('incompetent', 'clever')",0.7492709,0.8346707,0.0853998
56,0.6506053,0.59951556,"('impractical', 'practical')",0.6506053,0.5995156,-0.0510897
57,-2.6710966,-2.5720904,"('unimaginative', 'imaginative')",-2.6710966,-2.5720904,0.0990062
58,-0.25650394,-0.20292193,"('undiscriminating', 'discriminating')",-0.2565039,-0.2029219,0.053582
59,-0.057035286,0.1228181,"('foolish', 'wise')",-0.0570353,0.1228181,0.1798534
60,0.40088326,0.45775408,"('inefficient', 'efficient')",0.4008833,0.4577541,0.0568708
61,0.43593374,0.3684073,"('illogical', 'logical')",0.4359337,0.3684073,-0.0675264
62,0.83601433,1.0893846,"('incompetent', 'brilliant')",0.8360143,1.0893846,0.2533703
63,0.5312153,0.7672156,"('unperceptive', 'insightful')",0.5312153,0.7672156,0.2360003
64,-5.4526305,-5.383266,"('shy', 'confident')",-5.4526305,-5.383266,0.0693645
65,0.96607417,0.90148556,"('insecure', 'secure')",0.9660742,0.9014856,-0.0645886
66,-0.094930485,0.005089687,"('inactive', 'active')",-0.0949305,0.0050897,0.1000202
67,-0.66068447,-0.60589564,"('doubtful', 'determined')",-0.6606845,-0.6058956,0.0547889
68,-0.4344381,-0.38545024,"('dependent', 'independent')",-0.4344381,-0.3854502,0.0489879
69,-1.5302087,-1.513644,"('lazy', 'industrious')",-1.5302087,-1.513644,0.0165647
70,1.2632142,1.3030638,"('lethargic', 'energetic')",1.2632142,1.3030638,0.0398496
71,0.120939836,0.4523681,"('diffident', 'self-confident')",0.1209398,0.4523681,0.3314283
72,0.69282645,0.8156363,"('unambitious', 'ambitious')",0.6928264,0.8156363,0.1228099
73,-2.9339294,-2.8045194,"('helpless', 'self-reliant')",-2.9339294,-2.8045194,0.12941
74,-0.11877489,-0.076770075,"('undedicated', 'dedicated')",-0.1187749,-0.0767701,0.0420048
75,-0.75551355,-0.68247086,"('meek', 'impulsive')",-0.7555135,-0.6824709,0.0730426
76,0.6920169,0.74044836,"('anxious', 'daring')",0.6920169,0.7404484,0.0484315
77,-1.1424222,-1.003815,"('unmotivated', 'motivated')",-1.1424222,-1.0038151,0.1386071
