,public_male,public_female,tuple,storage_male,storage_female,average_male,average_female,female-male
0,0.50710684,0.37030137,"('unsociable', 'sociable')",0.86767906,0.6528879,0.687393,0.5115947,-0.1757983
1,-0.5941767,-0.51241904,"('unfriendly', 'friendly')",0.7292849,0.7271317,0.0675541,0.1073563,0.0398022
2,1.1142946,1.2750977,"('unlikable', 'likable')",0.8086031,0.901879,0.9614489,1.0884883,0.1270394
3,0.15362667,0.27733773,"('repellent', 'pleasant')",0.7796586,0.85224986,0.4666426,0.5647938,0.0981512
4,0.11721174,0.12479702,"('disliked', 'liked')",-6.031356,-6.3005395,-2.957072,-3.0878713,-0.1307993
5,-1.2480907,-0.9078189,"('distant', 'outgoing')",-1.2161543,-1.0827,-1.2321225,-0.9952595,0.236863
6,-1.1359434,-0.7434552,"('distant', 'open')",-0.8840955,-0.66530806,-1.0100194,-0.7043816,0.3056378
7,0.6924058,0.6373198,"('insensitive', 'sensitive')",1.6144425,1.6592661,1.1534241,1.148293,-0.0051311
8,-0.71378493,-0.60520256,"('unaffectionate', 'affectionate')",-0.21154259,-0.18821624,-0.4626638,-0.3967094,0.0659544
9,-0.08959984,0.04347187,"('unaffectionate', 'caring')",0.7539761,0.848898,0.3321881,0.4461849,0.1139968
10,-0.688884,-0.6462266,"('unsympathetic', 'sympathetic')",0.5634102,0.58338785,-0.0627369,-0.0314194,0.0313175
11,1.9272337,1.7624435,"('unhelpful', 'helpful')",2.7904134,2.6452188,2.3588235,2.2038312,-0.1549923
12,0.72927046,0.8798282,"('unsupportive', 'supportive')",-1.093198,-1.0489377,-0.1819637,-0.0845547,0.097409
13,1.0032858,1.0362748,"('impolite', 'polite')",0.57104146,0.54344624,0.7871636,0.7898605,0.0026969
14,2.1523314,1.9786005,"('antisocial', 'social')",1.3099351,1.068975,1.7311332,1.5237877,-0.2073455
15,0.96088487,0.7745417,"('boring', 'funny')",0.75131947,0.5325497,0.8561022,0.6535457,-0.2025565
16,-0.10242869,-0.2668823,"('unpopular', 'popular')",0.20935841,0.13122235,0.0534649,-0.06783,-0.1212949
17,-0.2434245,-0.16632041,"('nasty', 'nice')",-0.52094007,-0.48194072,-0.3821823,-0.3241306,0.0580517
18,-0.109745994,0.08649377,"('disagreeable', 'welcoming')",-0.7564719,-0.73650867,-0.4331089,-0.3250074,0.1081015
19,-1.308529,-1.0830626,"('inhospitable', 'hospitable')",-1.2860627,-1.1926252,-1.2972958,-1.1378438,0.159452
20,0.4015706,0.35750413,"('rough', 'thoughtful')",0.4382171,0.44048575,0.4198939,0.3989949,-0.020899
21,1.338407,1.3580956,"('immoral', 'moral')",0.910469,0.8659276,1.124438,1.1120117,-0.0124263
22,0.716158,0.71645904,"('untrustworthy', 'trustworthy')",0.45333117,0.38682824,0.5847446,0.5516436,-0.033101
23,1.5220261,1.4791641,"('insincere', 'sincere')",6.0606165,6.1393924,3.7913213,3.8092782,0.0179569
24,0.76254565,0.9557422,"('dishonest', 'honest')",1.1947901,1.295481,0.9786679,1.1256115,0.1469436
25,0.01094557,-0.07582651,"('egoistic', 'altruistic')",0.7930854,0.7216466,0.4020155,0.32291,-0.0791055
26,1.753408,1.627144,"('hardhearted', 'benevolent')",1.5531936,1.4560196,1.6533008,1.5415819,-0.1117189
27,-0.606684,-0.60990626,"('hardhearted', 'softhearted')",-0.39294901,-0.21944365,-0.4998165,-0.4146749,0.0851416
28,0.65095896,0.5047546,"('disloyal', 'loyal')",1.3075271,1.192326,0.979243,0.8485403,-0.1307027
29,-0.028510943,0.04396785,"('unfair', 'fair')",-0.8814618,-0.9321881,-0.4549864,-0.4441101,0.0108763
30,1.6137886,1.626105,"('intolerant', 'tolerant')",2.3211608,2.1901758,1.9674747,1.9081404,-0.0593343
31,-2.027588,-1.7392654,"('evil', 'good')",-2.5844207,-2.4816997,-2.3060043,-2.1104827,0.1955216
32,0.85666716,0.78070843,"('unkind', 'kind')",1.5069821,1.3965247,1.1818247,1.0886166,-0.0932081
33,0.26817906,0.39226294,"('wrong', 'right')",-0.17182398,-0.15745161,0.0481775,0.1174057,0.0692282
34,0.42624328,0.66746795,"('mean', 'honorable')",4.420603,4.7051506,2.4234231,2.6863093,0.2628862
35,-1.7199674,-1.7799456,"('corrupt', 'incorrupt')",-1.9850912,-2.0205088,-1.8525293,-1.9002272,-0.0476979
36,-1.2738321,-1.2896509,"('hostile', 'amicable')",-1.6070755,-1.6364062,-1.4404538,-1.4630286,-0.0225748
37,-0.6573946,-0.5734033,"('fake', 'genuine')",-0.28325582,-0.19935128,-0.4703252,-0.3863773,0.0839479
38,1.0499774,1.167611,"('untruthful', 'truthful')",1.1898896,1.085911,1.1199335,1.126761,0.0068275
39,1.6408445,1.7387185,"('exploitative', 'cooperative')",0.27805087,0.26712078,0.9594477,1.0029197,0.043472
40,0.048497792,0.21575277,"('stingy', 'generous')",-2.3470654,-2.3030877,-1.1492839,-1.0436674,0.1056165
41,0.9020109,1.0119967,"('unforgiving', 'forgiving')",0.39313206,0.33232573,0.6475715,0.6721612,0.0245897
42,0.7764609,0.7773759,"('unreliable', 'reliable')",-1.9027079,-1.925996,-0.5631235,-0.5743101,-0.0111866
43,0.64512295,0.8080374,"('irresponsible', 'responsible')",1.1563644,1.1994629,0.9007437,1.0037501,0.1030064
44,-0.11461368,-0.111522265,"('prejudiced', 'unprejudiced')",-1.3170751,-1.3451606,-0.7158444,-0.7283415,-0.0124971
45,0.38641402,0.3334697,"('incompetent', 'competent')",0.651469,0.70058405,0.5189415,0.5170269,-0.0019146
46,0.16412026,0.15535705,"('uncompetitive', 'competitive')",0.59083307,0.58638763,0.3774767,0.3708723,-0.0066044
47,0.67218447,0.7217551,"('stupid', 'smart')",5.2155347,5.501893,2.9438596,3.111824,0.1679644
48,0.54074067,0.5789637,"('unintelligent', 'intelligent')",0.6546825,0.65621054,0.5977116,0.6175871,0.0198755
49,-0.37112117,-0.26936847,"('unable', 'able')",0.011291549,0.1192195,-0.1799148,-0.0750745,0.1048403
50,-0.48094544,-0.6186814,"('clumsy', 'skillful')",-0.6050987,-0.56058854,-0.5430221,-0.589635,-0.0466129
51,0.022671394,-0.08844843,"('uneducated', 'educated')",0.027403397,-0.08064081,0.0250374,-0.0845446,-0.109582
52,-0.17267935,-0.27157247,"('irrational', 'rational')",-0.86723423,-1.008926,-0.5199568,-0.6402493,-0.1202925
53,-0.05878097,-0.10658585,"('uncreative', 'creative')",0.59817076,0.5530929,0.2696949,0.2232535,-0.0464414
54,-0.6639399,-0.7351533,"('incapable', 'capable')",0.44678313,0.39658546,-0.1085784,-0.1692839,-0.0607055
55,0.8493843,0.7892489,"('incompetent', 'clever')",1.6924129,1.6723493,1.2708986,1.2307991,-0.0400995
56,2.0113757,1.9511274,"('impractical', 'practical')",1.6191436,1.4680054,1.8152597,1.7095664,-0.1056933
57,0.4413107,0.24043193,"('unimaginative', 'imaginative')",-2.0736675,-2.234275,-0.8161784,-0.9969216,-0.1807432
58,-0.347525,-0.31278682,"('undiscriminating', 'discriminating')",0.14513353,0.16950715,-0.1011957,-0.0716398,0.0295559
59,0.2524171,0.27245024,"('foolish', 'wise')",-0.15540221,-0.1308036,0.0485074,0.0708233,0.0223159
60,0.8896598,0.9976924,"('inefficient', 'efficient')",1.6325009,1.7436163,1.2610804,1.3706543,0.1095739
61,0.5790796,0.44754028,"('illogical', 'logical')",0.8921994,0.8090921,0.7356395,0.6283162,-0.1073233
62,0.8499385,0.8458405,"('incompetent', 'brilliant')",1.2148821,1.3269011,1.0324104,1.0863708,0.0539604
63,0.4529686,0.49442834,"('unperceptive', 'insightful')",1.303845,1.3207064,0.8784068,0.9075674,0.0291606
64,-0.6772691,-0.6193222,"('shy', 'confident')",-4.9595532,-5.217053,-2.8184111,-2.9181876,-0.0997765
65,0.5456126,0.5128733,"('insecure', 'secure')",1.1297543,1.0939887,0.8376834,0.803431,-0.0342524
