,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.3034332,-1.2038348,"('evil', 'good')",-1.2035621,-1.3172559,-1.235115,-1.3218712,-1.2473701,-1.2809873,-0.0336172
32,0.7218098,0.7142822,"('unkind', 'kind')",0.5075521,0.5030427,1.2091364,1.0876082,0.8128328,0.768311,-0.0445218
33,0.79303086,0.79191244,"('wrong', 'right')",0.29975736,0.23833781,-0.54740924,-0.5872172,0.181793,0.1476777,-0.0341153
34,-0.09829047,-0.059254482,"('mean', 'honorable')",0.23417762,0.31826237,5.735642,5.7754765,1.9571764,2.0114948,0.0543184
35,-1.7172205,-1.6909599,"('corrupt', 'incorrupt')",-1.9509647,-2.034088,-0.2705984,-0.41283736,-1.3129279,-1.379295,-0.0663671
36,-1.2169585,-1.182367,"('hostile', 'amicable')",-1.5447502,-1.774712,-0.03665266,-0.21919554,-0.9327871,-1.0587582,-0.1259711
37,-0.8646166,-0.7636495,"('fake', 'genuine')",-0.31931356,-0.21185952,0.29536533,0.3163707,-0.2961883,-0.2197128,0.0764755
38,0.03177094,0.037643164,"('untruthful', 'truthful')",0.07646961,0.07899025,-0.24081045,-0.20877406,-0.04419,-0.0307135,0.0134765
39,2.4014337,2.3840547,"('exploitative', 'cooperative')",0.81758064,0.8109996,0.3130127,0.30239776,1.1773423,1.1658173,-0.011525
40,0.83046937,0.8773651,"('stingy', 'generous')",-0.035324812,-0.055368204,-1.7336851,-1.7455904,-0.3128469,-0.3078645,0.0049824
41,-0.06764693,-0.079323485,"('unforgiving', 'forgiving')",-0.25734985,-0.34025016,0.044814624,0.013256803,-0.0933941,-0.135439,-0.0420449
42,1.5309619,1.6185796,"('unreliable', 'reliable')",1.3911664,1.6048539,-2.3175457,-2.1562285,0.2015275,0.355735,0.1542075
43,0.9131725,0.93478477,"('irresponsible', 'responsible')",1.0909938,1.2432721,0.77459806,0.82050455,0.9262547,0.9995205,0.0732658
44,-1.1856012,-1.1185784,"('prejudiced', 'unprejudiced')",-0.7040975,-0.6129569,-1.3305242,-1.3227293,-1.0734076,-1.0180882,0.0553194
45,0.8812807,0.88439226,"('incompetent', 'competent')",0.42719385,0.50550085,-0.053759966,-0.06198009,0.4182382,0.4426376,0.0243994
46,0.45921278,0.4498633,"('uncompetitive', 'competitive')",1.5606263,1.6819991,-0.6750677,-0.64954334,0.4482571,0.4941064,0.0458493
47,-0.055038206,-0.023479631,"('stupid', 'smart')",0.72908545,0.8013547,5.8839574,5.8910537,2.1860015,2.2229762,0.0369747
48,0.17034194,0.0997439,"('unintelligent', 'intelligent')",0.03977813,-0.082554415,0.5155155,0.47039992,0.2418785,0.1625298,-0.0793487
49,-0.8044214,-0.80001414,"('unable', 'able')",-0.56460565,-0.4782672,-0.31469816,-0.19753087,-0.5612418,-0.4919374,0.0693044
50,-0.5262903,-0.47664005,"('clumsy', 'skillful')",-0.13935037,-0.052293144,-0.17225486,-0.18423569,-0.2792985,-0.237723,0.0415755
51,0.7296199,0.54942197,"('uneducated', 'educated')",0.424411,0.282686,0.43985948,0.3703573,0.5312968,0.4008218,-0.130475
52,0.3035563,0.24512893,"('irrational', 'rational')",-0.77167284,-0.9831966,-0.3927145,-0.5699305,-0.2869437,-0.4359994,-0.1490557
53,-0.74496025,-0.6265052,"('uncreative', 'creative')",0.7630604,0.80572027,0.9148711,0.89597917,0.3109904,0.3583981,0.0474077
54,-0.2849431,-0.25188008,"('incapable', 'capable')",-0.7127132,-0.6608571,1.1134355,1.0954868,0.0385931,0.0609165,0.0223234
55,0.8818363,0.8725089,"('incompetent', 'clever')",0.47700366,0.5024737,0.110358074,0.15474501,0.4897327,0.5099092,0.0201765
56,1.2629582,1.1905079,"('impractical', 'practical')",1.8240597,1.9188281,0.18143976,0.19711646,1.089486,1.1021508,0.0126648
57,-0.1544295,-0.14268638,"('unimaginative', 'imaginative')",0.28346586,0.3455723,-2.4558408,-2.4310288,-0.7756015,-0.7427143,0.0328872
58,-0.10619412,-0.04528457,"('undiscriminating', 'discriminating')",1.3867438,1.4703605,-0.0313759,-0.016271392,0.4163913,0.4696016,0.0532103
59,0.14505324,0.12919131,"('foolish', 'wise')",-0.0013969066,-0.07213074,0.29281798,0.24483393,0.1454914,0.1006315,-0.0448599
60,0.91281754,0.92700815,"('inefficient', 'efficient')",2.1251416,2.2550285,0.030122207,0.19327913,1.0226938,1.1251052,0.1024114
61,0.576571,0.4980525,"('illogical', 'logical')",1.036105,0.9208265,0.2657025,0.14601636,0.6261262,0.5216318,-0.1044944
62,1.6883372,1.7026207,"('incompetent', 'brilliant')",1.7530172,1.9366432,0.26989824,0.3926282,1.2370842,1.3439641,0.1068799
63,0.082765914,0.040241435,"('unperceptive', 'insightful')",1.6253396,1.6954198,0.7779897,0.8630403,0.8286984,0.8662338,0.0375354
64,0.35590142,0.21246353,"('shy', 'confident')",1.0201375,0.99506056,-6.336108,-6.3017516,-1.6533564,-1.6980759,-0.0447195
65,1.3172228,1.2372146,"('insecure', 'secure')",0.83743066,0.74362594,-0.07157518,-0.045019627,0.6943595,0.6452736,-0.0490859
66,-0.022320304,-0.058771845,"('inactive', 'active')",-0.2342313,-0.25874636,1.002845,0.9307741,0.2487645,0.2044186,-0.0443459
67,0.669609,0.59279656,"('doubtful', 'determined')",0.053457677,0.12724152,-0.40704796,-0.35320985,0.1053396,0.1222761,0.0169365
68,-0.9490745,-1.1085836,"('dependent', 'independent')",-0.33679795,-0.34937298,-0.63503516,-0.65689284,-0.6403025,-0.7049498,-0.0646473
69,-0.34022847,-0.39869624,"('lazy', 'industrious')",0.08546327,0.08987561,-0.74372715,-0.736386,-0.3328308,-0.3484022,-0.0155714
70,1.187742,1.2220393,"('lethargic', 'energetic')",1.4959205,1.696616,1.000554,1.0672402,1.2280722,1.3286319,0.1005597
71,0.77626824,0.76105046,"('diffident', 'self-confident')",0.58866763,0.56312585,0.5642085,0.5222461,0.6430481,0.6154741,-0.027574
72,0.824045,0.77437246,"('unambitious', 'ambitious')",-0.17656103,-0.046085805,-0.87311566,-0.74167705,-0.0752106,-0.0044635,0.0707471
73,0.9101404,0.9842954,"('helpless', 'self-reliant')",0.1785639,0.18797338,-3.2406406,-3.146397,-0.7173121,-0.6580427,0.0592694
74,0.82364976,0.8498843,"('undedicated', 'dedicated')",0.3961632,0.55073345,0.23451681,0.2691386,0.4847766,0.5565854,0.0718088
75,-0.43436417,-0.38680008,"('meek', 'impulsive')",-0.45091856,-0.30192372,-0.40811035,-0.3467025,-0.431131,-0.3451421,0.0859889
76,1.2023821,1.3060896,"('anxious', 'daring')",1.5139378,1.6939706,0.48342618,0.5518276,1.066582,1.1839626,0.1173806
77,0.26316413,0.23375535,"('unmotivated', 'motivated')",0.6969072,0.63906455,-0.9629209,-0.8528465,-0.0009499,0.0066578,0.0076077
78,-1.737413,-1.7090349,"('nonresilient', 'resilient')",0.4260279,0.49381173,-0.43264073,-0.30090594,-0.581342,-0.5053764,0.0759656
79,-0.13238607,-0.10772899,"('wavering', 'unwavering')",-0.747987,-0.7568466,-0.015336659,-0.0730701,-0.2985699,-0.3125486,-0.0139787
80,0.8528396,0.81791216,"('dominated', 'dominating')",0.82141834,0.9231134,-0.89124745,-0.75403535,0.2610035,0.3289967,0.0679932
81,0.48784834,0.2984664,"('submissive', 'aggressive')",1.9267924,1.875686,-0.2891458,-0.23421395,0.7084983,0.6466461,-0.0618522
82,-1.0251322,-0.95473486,"('poor', 'rich')",0.941539,1.0488905,6.3262215,6.2808013,2.080876,2.1249857,0.0441097
83,0.043572396,-0.032952614,"('powerless', 'powerful')",0.045144178,0.05079041,-1.0765789,-1.1451033,-0.3292874,-0.3757552,-0.0464678
84,0.4466852,0.3911789,"('inferior', 'superior')",0.03669111,-0.009628155,0.6040722,0.5263456,0.3624828,0.3026321,-0.0598507
85,0.124243826,0.22713146,"('insignificant', 'prestigious')",-0.91868854,-0.96613026,0.087715566,-0.059246745,-0.2355764,-0.2660818,-0.0305054
86,0.25783336,0.077808425,"('uninfluential', 'influential')",0.8525452,0.7425588,0.20272464,0.15555088,0.4377011,0.325306,-0.1123951
87,-0.08020441,-0.15980983,"('unsuccessful', 'successful')",1.0889323,1.0891557,0.41789505,0.4505486,0.475541,0.4599648,-0.0155762
88,-0.07136257,-0.17952731,"('low', 'eminent')",0.31207556,0.29584193,0.38179216,0.27582344,0.2075017,0.1307127,-0.076789
