,msci_male,msci_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.14693718,0.13675743,"('unsociable', 'sociable')",-0.20736705,-0.3161557,-0.0302149,-0.0896991,-0.0594842
1,-0.97380614,-0.9941942,"('unfriendly', 'friendly')",1.4676117,1.3174024,0.2469028,0.1616041,-0.0852987
2,0.99545985,1.0786251,"('unlikable', 'likable')",1.0637299,1.1390401,1.0295949,1.1088326,0.0792377
3,0.058015537,0.19768171,"('repellent', 'pleasant')",0.15557607,0.16412015,0.1067958,0.1809009,0.0741051
4,-0.25715855,-0.2656944,"('disliked', 'liked')",-5.142676,-5.1591806,-2.6999173,-2.7124376,-0.0125203
5,-1.1753633,-1.1511822,"('distant', 'outgoing')",-0.53657466,-0.51403654,-0.855969,-0.8326094,0.0233596
6,-1.7672393,-1.7669703,"('distant', 'open')",-0.25824967,-0.2920685,-1.0127445,-1.0295194,-0.0167749
7,-0.11260556,-0.03964553,"('insensitive', 'sensitive')",0.21673931,0.20631832,0.0520669,0.0833364,0.0312695
8,-1.3648705,-1.4557785,"('unaffectionate', 'affectionate')",0.33276346,0.2221408,-0.5160536,-0.6168188,-0.1007652
9,-0.9955887,-1.1113784,"('unaffectionate', 'caring')",0.7183396,0.59778833,-0.1386245,-0.256795,-0.1181705
10,-0.44235665,-0.39048225,"('unsympathetic', 'sympathetic')",-0.65523845,-0.701045,-0.5487975,-0.5457636,0.0030339
11,0.33945227,0.31265137,"('unhelpful', 'helpful')",1.7422558,1.6879762,1.040854,1.0003138,-0.0405402
12,-0.014055981,0.09463404,"('unsupportive', 'supportive')",-1.7118084,-1.6970631,-0.8629322,-0.8012145,0.0617177
13,0.46957552,0.44286904,"('impolite', 'polite')",-0.49563748,-0.505492,-0.013031,-0.0313115,-0.0182805
14,1.078508,1.1558139,"('antisocial', 'social')",-0.1329735,-0.15400225,0.4727673,0.5009059,0.0281386
15,0.38217032,0.19974427,"('boring', 'funny')",1.0201955,0.97811925,0.7011829,0.5889317,-0.1122512
16,0.055214375,0.044348188,"('unpopular', 'popular')",0.91149485,0.89789575,0.4833546,0.471122,-0.0122326
17,-0.25510862,-0.24792346,"('nasty', 'nice')",-0.060905684,-0.05059796,-0.1580072,-0.1492607,0.0087465
18,-0.6122025,-0.5853307,"('disagreeable', 'welcoming')",-0.25368226,-0.26921457,-0.4329424,-0.4272726,0.0056698
19,-0.80651337,-0.78750134,"('inhospitable', 'hospitable')",0.05011786,0.061501008,-0.3781978,-0.3630002,0.0151976
20,1.1889191,1.1360668,"('rough', 'thoughtful')",1.0419985,0.97662085,1.1154587,1.0563438,-0.0591149
21,1.069062,1.0743898,"('immoral', 'moral')",-0.1694639,-0.15205117,0.4497991,0.4611693,0.0113702
22,0.05376272,0.090704136,"('untrustworthy', 'trustworthy')",-0.9874131,-1.0479777,-0.4668252,-0.4786368,-0.0118116
23,-0.051918633,-0.042997167,"('insincere', 'sincere')",4.9170027,4.7281775,2.4325421,2.3425901,-0.089952
24,-0.38706902,-0.38508484,"('dishonest', 'honest')",0.28653908,0.2181179,-0.050265,-0.0834835,-0.0332185
25,-0.37176973,-0.43770653,"('egoistic', 'altruistic')",1.4955866,1.469654,0.5619085,0.5159737,-0.0459348
26,-0.014850056,-0.07372418,"('hardhearted', 'benevolent')",1.9024512,1.8340288,0.9438006,0.8801523,-0.0636483
