,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.12047883,-0.22022066,"('unsociable', 'sociable')",-0.31821254,-0.5230784,-0.2193457,-0.3716495,-0.1523038
1,0.32109255,0.19236335,"('unfriendly', 'friendly')",1.6847489,1.574627,1.0029207,0.8834952,-0.1194255
2,0.57143337,0.6661211,"('unlikable', 'likable')",0.3112789,0.4168089,0.4413561,0.541465,0.1001089
3,-0.5493692,-0.4546796,"('repellent', 'pleasant')",0.13562363,0.121197924,-0.2068728,-0.1667408,0.040132
4,0.24580705,0.15658298,"('disliked', 'liked')",-5.8779726,-5.937967,-2.8160827,-2.890692,-0.0746093
5,0.28553757,0.22982775,"('distant', 'outgoing')",-0.19670464,-0.20506987,0.0444165,0.0123789,-0.0320376
6,-0.7352153,-0.73626244,"('distant', 'open')",0.22906372,0.21221176,-0.2530758,-0.2620254,-0.0089496
7,-0.31631026,-0.20492646,"('insensitive', 'sensitive')",0.42444924,0.39112782,0.0540695,0.0931007,0.0390312
8,-1.1664592,-1.2229165,"('unaffectionate', 'affectionate')",0.599298,0.5639559,-0.2835806,-0.3294803,-0.0458997
9,-0.09416831,-0.17022277,"('unaffectionate', 'caring')",1.1861602,1.1229101,0.545996,0.4763437,-0.0696523
10,-0.5197416,-0.48949552,"('unsympathetic', 'sympathetic')",0.008335736,-0.07526407,-0.2557029,-0.2823798,-0.0266769
11,0.34477013,0.35652417,"('unhelpful', 'helpful')",2.162263,2.1890116,1.2535166,1.2727679,0.0192513
12,-0.001461979,0.07396256,"('unsupportive', 'supportive')",-1.6045223,-1.6079419,-0.8029922,-0.7669896,0.0360026
13,0.15434465,0.12303112,"('impolite', 'polite')",-0.4212516,-0.4806438,-0.1334535,-0.1788063,-0.0453528
14,-0.063012995,-0.06419156,"('antisocial', 'social')",-0.763507,-0.84328765,-0.41326,-0.4537396,-0.0404796
15,-0.18232834,-0.2591208,"('boring', 'funny')",0.43418887,0.38210592,0.1259303,0.0614926,-0.0644377
16,-0.55944407,-0.55737364,"('unpopular', 'popular')",0.6055257,0.5975574,0.0230408,0.0200919,-0.0029489
17,-0.5593425,-0.5035575,"('nasty', 'nice')",-0.19498296,-0.12864734,-0.3771627,-0.3161024,0.0610603
18,-1.3861573,-1.3312991,"('disagreeable', 'welcoming')",-0.72139734,-0.77238464,-1.0537773,-1.0518419,0.0019354
19,-0.70261306,-0.7057837,"('inhospitable', 'hospitable')",-0.08674994,0.015259363,-0.3946815,-0.3452622,0.0494193
20,-0.1388124,-0.06869432,"('rough', 'thoughtful')",1.2089536,1.1755826,0.5350706,0.5534441,0.0183735
21,0.032913707,0.06700006,"('immoral', 'moral')",-0.4985043,-0.51585066,-0.2327953,-0.2244253,0.00837
22,0.12781747,0.1155874,"('untrustworthy', 'trustworthy')",-1.2266216,-1.2731099,-0.5494021,-0.5787613,-0.0293592
23,0.40087864,0.3364521,"('insincere', 'sincere')",5.7812533,5.6830783,3.0910659,3.0097651,-0.0813008
24,0.49359575,0.47853902,"('dishonest', 'honest')",0.7315524,0.6845216,0.6125741,0.5815303,-0.0310438
25,-0.22520736,-0.19876716,"('egoistic', 'altruistic')",1.0995724,1.1527268,0.4371825,0.4769798,0.0397973
26,0.9157056,0.8621358,"('hardhearted', 'benevolent')",1.7221751,1.5929447,1.3189404,1.2275403,-0.0914001
27,-0.66461223,-0.5181147,"('hardhearted', 'softhearted')",1.2441099,1.2047662,0.2897488,0.3433257,0.0535769
28,-0.20228961,-0.38651603,"('disloyal', 'loyal')",0.8911868,0.76687586,0.3444486,0.1901799,-0.1542687
29,0.12156766,0.104806855,"('unfair', 'fair')",-0.6506503,-0.7576752,-0.2645413,-0.3264342,-0.0618929
30,0.017210811,0.056736305,"('intolerant', 'tolerant')",1.0009085,0.93435675,0.5090597,0.4955465,-0.0135132
31,-0.58302826,-0.5250582,"('evil', 'good')",-0.9783481,-0.9885808,-0.7806882,-0.7568195,0.0238687
32,0.32050434,0.24296232,"('unkind', 'kind')",1.0324156,0.86733705,0.67646,0.5551497,-0.1213103
33,0.9591733,0.8693536,"('wrong', 'right')",-0.42814672,-0.4264297,0.2655133,0.221462,-0.0440513
34,-0.0009304285,0.15306048,"('mean', 'honorable')",5.9387217,6.046719,2.9688957,3.0998898,0.1309941
35,0.011779897,-0.13422921,"('corrupt', 'incorrupt')",-0.051083222,-0.1642795,-0.0196517,-0.1492544,-0.1296027
36,-0.65726274,-0.7491218,"('hostile', 'amicable')",0.036552086,-0.15577962,-0.3103553,-0.4524507,-0.1420954
37,0.47942424,0.5449658,"('fake', 'genuine')",0.41988474,0.5086701,0.4496545,0.5268179,0.0771634
