,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.1713567,-2.3236637,"('unsociable', 'sociable')",0.059123866,-0.057205006,-0.34987092,-0.48551264,-0.83341146,-1.0459881,-0.8238788,-0.9780924,-0.1542136
1,-0.6746793,-0.91852486,"('unfriendly', 'friendly')",0.7539574,0.43596956,0.90908617,0.7671509,2.1013215,1.8733195,0.7724214,0.5394788,-0.2329426
2,0.544216,0.6439135,"('unlikable', 'likable')",0.26590747,0.341025,0.17000745,0.34217113,0.4341459,0.54937637,0.3535692,0.4691215,0.1155523
3,-1.1661092,-1.1494228,"('repellent', 'pleasant')",-0.06839501,0.07290199,-0.8046169,-0.69458914,0.055272166,0.11581832,-0.4959622,-0.4138229,0.0821393
4,0.24501045,0.21283111,"('disliked', 'liked')",-1.2120143,-1.3691206,-0.6399121,-0.68749946,-5.724206,-6.0217586,-1.8327805,-1.9663868,-0.1336063
5,1.171989,1.2003567,"('distant', 'outgoing')",0.3404356,0.15663029,0.67028695,0.6845917,0.061798695,0.06949143,0.5611276,0.5277675,-0.0333601
6,0.99909854,1.0191811,"('distant', 'open')",-0.11956897,-0.37616006,0.36468974,0.34433907,0.54938954,0.5733798,0.4484022,0.390185,-0.0582172
7,-1.181386,-1.2470992,"('insensitive', 'sensitive')",-0.64200896,-0.54790086,-0.038784668,0.059520304,0.7862022,0.7144478,-0.2689944,-0.255258,0.0137364
8,0.12887588,-0.027483951,"('unaffectionate', 'affectionate')",0.39094806,0.14079417,0.6109116,0.5563344,0.8352664,0.70725226,0.4915005,0.3442242,-0.1472763
9,-0.14049754,-0.24994129,"('unaffectionate', 'caring')",0.8497467,0.6967022,0.7606454,0.75486046,1.1927756,1.0968629,0.6656675,0.5746211,-0.0910464
10,-3.1647894,-3.2185922,"('unsympathetic', 'sympathetic')",-0.65788454,-0.5437007,-1.6058267,-1.4510798,-0.75884867,-0.8263546,-1.5468373,-1.5099318,0.0369055
11,-1.8109183,-1.7771847,"('unhelpful', 'helpful')",0.43086523,0.5736949,0.76919353,0.931181,1.2898992,1.343646,0.1697599,0.2678343,0.0980744
12,-1.3348184,-1.3263825,"('unsupportive', 'supportive')",0.91722304,1.044023,0.16188481,0.29119614,-1.2892225,-1.4331052,-0.3862332,-0.3560672,0.030166
13,-1.7890992,-1.8010763,"('impolite', 'polite')",-0.1998326,-0.14132081,0.1290475,0.12232761,-0.3632734,-0.3965423,-0.5557894,-0.554153,0.0016364
14,-1.3023852,-1.2847846,"('antisocial', 'social')",0.6260491,0.71787155,0.19277507,0.1912891,-0.8259475,-0.87110573,-0.3273771,-0.3116824,0.0156947
15,0.10814322,0.062348492,"('boring', 'funny')",-0.037595905,-0.18466271,1.4166677,1.4239663,0.58700603,0.5674254,0.5185553,0.4672694,-0.0512859
16,0.13561499,0.17320654,"('unpopular', 'popular')",-0.6865216,-0.73114,-0.144437,-0.18684119,0.31981272,0.36169794,-0.0938827,-0.0957692,-0.0018865
17,0.32727113,0.39707434,"('nasty', 'nice')",-0.9772934,-0.97889555,-1.2186105,-1.1013645,-0.8068193,-0.6769219,-0.6688631,-0.5900269,0.0788362
18,0.014554933,-0.069610074,"('disagreeable', 'welcoming')",-0.008253738,-0.075899795,-0.33544102,-0.390586,-0.118319765,-0.18714327,-0.1118649,-0.1808098,-0.0689449
19,-0.03548877,-0.051993474,"('inhospitable', 'hospitable')",-0.70516634,-0.75584924,-0.5407783,-0.51628864,0.22528851,0.29459348,-0.2640362,-0.2573845,0.0066517
20,-0.32107362,-0.35681653,"('rough', 'thoughtful')",-0.73372215,-0.64787555,0.21881993,0.25025535,1.0691487,0.9944866,0.0582932,0.0600125,0.0017193
21,-1.5123034,-1.5196899,"('immoral', 'moral')",-0.76454073,-0.6943343,-0.64101934,-0.57955015,-0.9556096,-0.9855645,-0.9683682,-0.9447847,0.0235835
22,-0.29438376,-0.35673612,"('untrustworthy', 'trustworthy')",0.28454703,0.31081325,-0.11030109,-0.1372408,-0.7618115,-0.9240689,-0.2204873,-0.2768081,-0.0563208
23,-1.6331576,-1.7625816,"('insincere', 'sincere')",0.25876206,0.27549636,0.030736536,0.101475984,5.0626464,5.0714307,0.9297469,0.9214554,-0.0082915
24,-1.1005747,-1.1718706,"('dishonest', 'honest')",-0.8889422,-0.9940303,-0.091054976,-0.021483183,0.58970886,0.48108763,-0.3727158,-0.4265741,-0.0538583
25,1.4235504,1.352743,"('egoistic', 'altruistic')",0.9375557,0.68688357,0.75310415,0.70709884,1.954422,1.8474427,1.267158,1.148542,-0.118616
26,-0.1901193,-0.33739626,"('hardhearted', 'benevolent')",-0.077809334,-0.2625681,0.14487153,0.049123023,1.7537028,1.6056083,0.4076614,0.2636918,-0.1439696
27,-0.01765139,-0.012835655,"('hardhearted', 'softhearted')",0.033131205,-0.06726171,0.58392763,0.6304161,1.519199,1.3845689,0.5296516,0.4837219,-0.0459297
