,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.21177047,-0.025435984,"('unsociable', 'sociable')",-0.85259455,-0.9942154,0.15235344,0.009546291,0.057031035,-0.12938297,-0.1078599,-0.284872,-0.1770121
1,-0.6855939,-0.74031746,"('unfriendly', 'friendly')",-1.8487443,-1.9409755,1.0152352,0.8600632,0.58214307,0.41631517,-0.23424,-0.3512287,-0.1169887
2,2.21997,2.314368,"('unlikable', 'likable')",1.078513,1.0570362,2.3963928,2.4479666,1.1088604,1.2337493,1.7009341,1.76328,0.0623459
3,-0.02188829,0.038814586,"('repellent', 'pleasant')",-0.19105753,-0.079541616,-0.5014677,-0.39586994,0.9969057,1.0511404,0.070623,0.1536359,0.0830129
4,-0.7446735,-0.682188,"('disliked', 'liked')",0.44194493,0.4371254,0.4436599,0.52094764,-4.9823613,-4.9257927,-1.2103575,-1.1624769,0.0478806
5,0.267282,0.3721809,"('distant', 'outgoing')",-0.46693906,-0.4385321,0.8943678,0.94137406,-0.79329216,-0.6904413,-0.0246454,0.0461454,0.0707908
6,-0.41272858,-0.2665548,"('distant', 'open')",-1.0894288,-1.0661767,-0.08172847,-0.043751977,-1.2851629,-1.1937753,-0.7172621,-0.6425647,0.0746974
7,0.8312997,0.7237291,"('insensitive', 'sensitive')",0.26442626,0.25983214,0.51679766,0.5081929,0.3922142,0.36509615,0.5011845,0.4642125,-0.036972
8,-0.4102938,-0.42442912,"('unaffectionate', 'affectionate')",-1.1023979,-1.1492134,-0.028194088,-0.082277045,-0.44169888,-0.46919006,-0.4956462,-0.5312774,-0.0356312
9,0.8046488,0.76918584,"('unaffectionate', 'caring')",-0.79513043,-0.8062254,1.1872492,1.1160531,0.54551345,0.52701116,0.4355702,0.4015062,-0.034064
10,0.6108445,0.46521944,"('unsympathetic', 'sympathetic')",-0.1957887,-0.2283997,-0.8048037,-0.8213875,-0.3252834,-0.4288329,-0.1787578,-0.2533502,-0.0745924
11,1.2654097,1.2239331,"('unhelpful', 'helpful')",0.5640146,0.52948505,0.22804631,0.21443534,2.280245,2.2699196,1.084429,1.0594432,-0.0249858
12,2.1286101,2.1027195,"('unsupportive', 'supportive')",0.73776853,0.74867547,1.1505187,1.255421,-1.7030632,-1.6573484,0.5784585,0.612367,0.0339085
13,0.4905373,0.27414626,"('impolite', 'polite')",0.9993157,0.8659649,0.18833546,0.20612492,-0.3312292,-0.39447436,0.3367398,0.2379404,-0.0987994
14,1.3622,1.3085217,"('antisocial', 'social')",0.5298026,0.54637104,1.8769981,1.9319482,0.38947248,0.31331626,1.0396183,1.0250393,-0.014579
15,-0.5222207,-0.5814006,"('boring', 'funny')",0.034040324,-0.12635319,0.315253,0.27796063,-0.3252498,-0.320251,-0.1245443,-0.187511,-0.0629667
16,-0.5985702,-0.483298,"('unpopular', 'popular')",-0.65549046,-0.59469014,-0.118869096,-0.06372043,0.36497024,0.44631237,-0.2519899,-0.1738491,0.0781408
17,-0.1397318,-0.0013443157,"('nasty', 'nice')",-0.08969651,-0.0357605,-0.43333763,-0.32436407,-0.79804546,-0.72110534,-0.3652028,-0.2706436,0.0945592
18,0.05721897,0.078138724,"('disagreeable', 'welcoming')",0.009951666,-0.05300148,-0.2509076,-0.21422407,-0.662662,-0.73420227,-0.2115998,-0.2308223,-0.0192225
19,-0.3902541,-0.4562798,"('inhospitable', 'hospitable')",-0.74470496,-0.80624485,-0.57511014,-0.60930794,-0.8095168,-0.73308,-0.6298965,-0.6512282,-0.0213317
20,0.19787523,0.26306918,"('rough', 'thoughtful')",-1.2011478,-1.1289889,-0.16284929,-0.13675284,-0.002038166,0.03767605,-0.29204,-0.2412491,0.0507909
21,0.69038445,0.53207016,"('immoral', 'moral')",0.7658056,0.71954644,0.6492359,0.585056,-0.0323383,-0.07344261,0.5182719,0.4408075,-0.0774644
22,0.72865885,0.6287456,"('untrustworthy', 'trustworthy')",0.1048207,0.027211651,-0.35649407,-0.36407304,-0.70415914,-0.64357704,-0.0567934,-0.0879232,-0.0311298
23,1.2283137,1.092745,"('insincere', 'sincere')",0.28847104,0.20936772,0.6903653,0.6153459,5.2962103,5.1037126,1.8758401,1.7552928,-0.1205473
24,0.9744926,0.8436207,"('dishonest', 'honest')",0.34722012,0.2730623,0.35173893,0.34462294,0.654013,0.6063122,0.5818661,0.5169045,-0.0649616
25,-1.2430412,-1.2476681,"('egoistic', 'altruistic')",-1.0914016,-1.08237,-0.051936574,-0.007372774,0.58903605,0.51560354,-0.4493358,-0.4554518,-0.006116
26,-0.32805926,-0.31808186,"('hardhearted', 'benevolent')",-0.47483715,-0.53692436,1.8428034,1.7647336,1.0948397,0.9835894,0.5336866,0.4733292,-0.0603574
27,-0.3036311,-0.22362359,"('hardhearted', 'softhearted')",-0.8350863,-0.78476816,-0.80332595,-0.7893857,-0.2988168,-0.32220376,-0.560215,-0.5299953,0.0302197
28,0.36618888,0.18624923,"('disloyal', 'loyal')",-0.041879714,-0.15887721,0.26501203,0.13456246,0.97571146,0.8666876,0.3912582,0.2571555,-0.1341027
29,0.76903826,0.75216997,"('unfair', 'fair')",-0.36680368,-0.4193942,-0.32633993,-0.3195569,-0.57563126,-0.6082456,-0.1249342,-0.1487567,-0.0238225
30,0.9337197,0.7989589,"('intolerant', 'tolerant')",0.31779248,0.23354189,0.67083484,0.5956834,0.9460652,0.808788,0.7171031,0.609243,-0.1078601
31,-1.486365,-1.3607309,"('evil', 'good')",-0.70941347,-0.7534406,-0.62983674,-0.6632291,-1.8854733,-1.8910187,-1.177772,-1.1671048,0.0106672
32,0.9926939,0.86810344,"('unkind', 'kind')",0.88302344,0.7796201,0.31349948,0.25673127,0.85551137,0.7419019,0.7611821,0.6615891,-0.099593
