,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
63,0.78675914,0.78781974,"('unperceptive', 'insightful')",-0.044632353,-0.04608616,0.5519469,0.59353113,0.4313579,0.4450882,0.0137303
64,0.5804638,0.3769547,"('shy', 'confident')",0.35864204,0.25430962,-6.2645173,-6.344161,-1.7751371,-1.9042989,-0.1291618
65,1.5111655,1.4275347,"('insecure', 'secure')",0.88723695,0.74920654,-0.3213492,-0.3520193,0.6923511,0.6082406,-0.0841105
66,-1.8234593,-1.9056479,"('inactive', 'active')",-0.49193406,-0.50524104,-0.01389949,0.009904921,-0.776431,-0.800328,-0.023897
67,1.193358,1.0935858,"('doubtful', 'determined')",0.6731678,0.6861807,-0.5155586,-0.5464535,0.4503224,0.4111044,-0.039218
68,0.05704668,0.012295352,"('dependent', 'independent')",0.120737195,0.1394333,-0.7401302,-0.71928304,-0.1874488,-0.1891848,-0.001736
69,-0.95846915,-0.9137073,"('lazy', 'industrious')",1.18367,1.224928,-0.48209286,-0.40376884,-0.0856307,-0.0308494,0.0547813
70,0.8000206,0.84962595,"('lethargic', 'energetic')",0.08938322,0.099822834,-0.21006285,-0.24485967,0.226447,0.234863,0.008416
71,1.1126993,1.1281599,"('diffident', 'self-confident')",0.8036615,0.74287355,0.48724574,0.45564064,0.8012022,0.775558,-0.0256442
72,-0.03962796,-0.040760487,"('unambitious', 'ambitious')",-0.8448188,-0.8614652,-0.5134207,-0.4175513,-0.4659558,-0.4399257,0.0260301
73,0.33810556,0.34040505,"('helpless', 'self-reliant')",0.94510514,1.022027,-3.0679395,-2.964973,-0.5949096,-0.5341803,0.0607293
74,0.7913923,0.7611526,"('undedicated', 'dedicated')",0.06938079,0.07753366,-0.61583537,-0.7028219,0.0816459,0.0452881,-0.0363578
75,-2.0789795,-1.9693518,"('meek', 'impulsive')",-0.368765,-0.29064566,-0.8985262,-0.6990706,-1.1154235,-0.9863559,0.1290676
76,0.4316929,0.47861415,"('anxious', 'daring')",-0.79508567,-0.69563395,-0.44261226,-0.40118647,-0.2686683,-0.2060688,0.0625995
77,0.36370778,0.39912802,"('unmotivated', 'motivated')",-0.74494505,-0.76521885,-1.0017698,-0.93972313,-0.4610023,-0.4352713,0.025731
78,-0.29947072,-0.21012977,"('nonresilient', 'resilient')",-0.5177598,-0.49515325,0.37283704,0.3765071,-0.1481312,-0.109592,0.0385392
79,-1.5061225,-1.5754108,"('wavering', 'unwavering')",-0.63248205,-0.66616553,-0.54657704,-0.45024705,-0.8950605,-0.8972745,-0.002214
80,1.2880361,1.2354171,"('dominated', 'dominating')",0.41444388,0.38241518,-0.96742356,-0.92001,0.2450188,0.2326074,-0.0124114
81,1.5971915,1.580874,"('submissive', 'aggressive')",0.74551123,0.6917171,-0.48019361,-0.42544502,0.6208363,0.6157153,-0.005121
82,-0.6948996,-0.61054635,"('poor', 'rich')",-0.20718917,-0.21601807,5.8837686,5.87372,1.66056,1.6823853,0.0218253
83,0.122241825,0.048970036,"('powerless', 'powerful')",-0.46159965,-0.4842586,-0.91568327,-0.9069844,-0.418347,-0.4474243,-0.0290773
84,0.7699595,0.63659316,"('inferior', 'superior')",-0.037290324,-0.045360878,0.8813425,0.8962165,0.5380039,0.4958163,-0.0421876
85,-1.893774,-1.8636874,"('insignificant', 'prestigious')",-0.8454651,-0.8430398,-0.25099754,-0.2530623,-0.9967456,-0.9865965,0.0101491
86,0.914678,0.76316535,"('uninfluential', 'influential')",-1.2181593,-1.3801363,-0.44389468,-0.6415037,-0.2491253,-0.4194915,-0.1703662
87,0.43242306,0.30786818,"('unsuccessful', 'successful')",0.0457099,-0.08447114,0.71716595,0.7373039,0.398433,0.3202337,-0.0781993
88,-0.9745849,-1.0355619,"('low', 'eminent')",-0.99223965,-1.0136424,-0.37179285,-0.40256086,-0.7795391,-0.8172551,-0.037716
