,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
24,-0.6228921,-0.6293622,"('dishonest', 'honest')",-0.6095047,-0.63912356,0.630091,0.61060673,-0.2007686,-0.219293,-0.0185244
25,-0.17697659,-0.20538545,"('egoistic', 'altruistic')",-0.10934293,-0.106037155,1.8868645,1.7878094,0.533515,0.4921289,-0.0413861
26,-0.28569108,-0.35180593,"('hardhearted', 'benevolent')",0.97631574,0.95944977,1.7619839,1.6689712,0.8175362,0.7588717,-0.0586645
27,-0.69158006,-0.5720598,"('hardhearted', 'softhearted')",-0.6905531,-0.6007198,1.278137,1.3097078,-0.0346654,0.0456427,0.0803081
28,-0.24892542,-0.4135827,"('disloyal', 'loyal')",0.2862605,0.07636027,1.1209729,0.89783245,0.3861026,0.18687,-0.1992326
29,-0.51270723,-0.52444553,"('unfair', 'fair')",-0.70181876,-0.7884027,-0.5939672,-0.749911,-0.602831,-0.6875864,-0.0847554
30,0.4729784,0.39459717,"('intolerant', 'tolerant')",0.8844547,0.79491097,1.3431767,1.3586112,0.9002032,0.8493732,-0.05083
31,-0.733044,-0.6276149,"('evil', 'good')",-1.8295201,-1.7044929,-0.94682163,-0.9724209,-1.1697953,-1.1015096,0.0682857
32,0.014942102,-0.09025433,"('unkind', 'kind')",1.3618069,1.1087371,1.315828,1.1672082,0.8975256,0.7285636,-0.168962
33,-0.025076864,-0.059801225,"('wrong', 'right')",-0.8384533,-0.8774416,-0.28096038,-0.41176337,-0.3814968,-0.4496687,-0.0681719
34,-0.46347368,-0.33528885,"('mean', 'honorable')",0.032645814,0.15421173,5.9929814,6.1989627,1.8540513,2.0059619,0.1519106
35,-0.261707,-0.31140283,"('corrupt', 'incorrupt')",-1.6124147,-1.5806639,0.035261802,-0.1915599,-0.6129533,-0.6945422,-0.0815889
36,-1.2874252,-1.3964193,"('hostile', 'amicable')",-1.5787637,-1.6569338,0.52740306,0.29299834,-0.7795953,-0.9201183,-0.140523
37,-0.40985894,-0.42592004,"('fake', 'genuine')",-0.31409198,-0.32023293,0.323041,0.3704953,-0.1336366,-0.1252192,0.0084174
38,-0.99116504,-1.0212265,"('untruthful', 'truthful')",-1.3419374,-1.3498499,-0.0055537373,0.023554347,-0.7795521,-0.7825074,-0.0029553
39,1.3921448,1.3654419,"('exploitative', 'cooperative')",1.5912805,1.6475228,0.249973,0.21092953,1.0777994,1.0746315,-0.0031679
40,0.2485083,0.27839658,"('stingy', 'generous')",-0.016937807,0.059672758,-1.6330473,-1.5973837,-0.467159,-0.4197715,0.0473875
41,-0.46482778,-0.4854198,"('unforgiving', 'forgiving')",0.51569235,0.4729815,0.26883873,0.21778245,0.1065678,0.0684481,-0.0381197
42,0.2844816,0.37929553,"('unreliable', 'reliable')",0.61124444,0.75016683,-3.327263,-3.1641996,-0.8105124,-0.6782457,0.1322667
43,-0.96918184,-0.9087744,"('irresponsible', 'responsible')",0.41137922,0.43727145,0.4280475,0.52834255,-0.0432517,0.0189465,0.0621982
44,1.143071,1.1390082,"('prejudiced', 'unprejudiced')",-0.1748169,-0.10937214,-1.3797636,-1.3582124,-0.1371698,-0.1095254,0.0276444
45,-0.81485957,-0.7953715,"('incompetent', 'competent')",0.25394472,0.18349063,-0.47062895,-0.43797937,-0.343848,-0.3499534,-0.0061054
46,-0.63216215,-0.64475745,"('uncompetitive', 'competitive')",1.5700221,1.5070671,-0.8957856,-0.82258296,0.0140248,0.0132422,-0.0007826
47,0.042609524,0.14191416,"('stupid', 'smart')",0.6963678,0.8013576,5.3871326,5.540582,2.0420367,2.1612846,0.1192479
48,-0.5298079,-0.5736918,"('unintelligent', 'intelligent')",0.097387515,0.032108054,0.28038618,0.34413904,-0.0506781,-0.0658149,-0.0151368
49,-0.24189983,-0.1898978,"('unable', 'able')",-0.76235014,-0.67300594,-0.26143873,-0.10151735,-0.4218962,-0.3214737,0.1004225
50,0.14425406,0.12232886,"('clumsy', 'skillful')",-0.062264647,-0.035747632,0.043609723,0.07828027,0.0418664,0.0549538,0.0130874
51,-0.6487294,-0.8275336,"('uneducated', 'educated')",0.86099756,0.6358136,0.6672225,0.55774784,0.2931636,0.1220093,-0.1711543
52,-0.22200216,-0.41500032,"('irrational', 'rational')",-1.4520255,-1.5092937,0.62998027,0.49865276,-0.3480158,-0.4752138,-0.127198
53,-1.656753,-1.7174871,"('uncreative', 'creative')",-0.15515414,-0.21813017,0.94282216,0.9419142,-0.289695,-0.3312343,-0.0415393
54,-0.7998878,-0.95305717,"('incapable', 'capable')",-0.46939796,-0.46844006,1.2837709,1.2328411,0.0048284,-0.0628854,-0.0677138
55,-0.13832608,-0.14645652,"('incompetent', 'clever')",1.3466946,1.2086931,-0.15461725,-0.12534629,0.3512504,0.3122968,-0.0389536
56,0.3530425,0.35512698,"('impractical', 'practical')",1.3284329,1.1488737,-0.099896476,-0.08131888,0.527193,0.4742273,-0.0529657
57,-1.0667708,-1.1343141,"('unimaginative', 'imaginative')",0.03201569,-0.07397356,-2.3781059,-2.380599,-1.1376203,-1.1962956,-0.0586753
58,-0.9874323,-1.0372782,"('undiscriminating', 'discriminating')",0.7822028,0.79199886,0.16667515,0.20488976,-0.0128515,-0.0134632,-0.0006117
59,0.20885663,0.20473371,"('foolish', 'wise')",-1.5505191,-1.5284353,0.32241654,0.3510564,-0.3397487,-0.3242151,0.0155336
60,0.45739123,0.5561097,"('inefficient', 'efficient')",1.6105406,1.5950763,-0.5568691,-0.32145086,0.5036876,0.6099117,0.1062241
61,-0.6245737,-0.7430773,"('illogical', 'logical')",-0.7289478,-0.8723497,0.26282114,0.1329466,-0.3635668,-0.4941601,-0.1305933
62,0.40128255,0.42272738,"('incompetent', 'brilliant')",0.7630538,0.83695495,-0.010082724,0.16605854,0.3847512,0.4752469,0.0904957
63,-0.9683914,-0.9479375,"('unperceptive', 'insightful')",1.3226591,1.3354366,0.6814994,0.8950428,0.3452557,0.427514,0.0822583
64,0.24929169,0.25469318,"('shy', 'confident')",0.77518284,0.8251581,-6.8401895,-6.796316,-1.9385716,-1.9054883,0.0330833
65,0.25304618,0.19567488,"('insecure', 'secure')",1.2749593,1.1600581,-0.5188737,-0.49326697,0.3363773,0.2874887,-0.0488886
66,-0.88117427,-0.90756863,"('inactive', 'active')",-0.023313224,-0.029444817,0.66704684,0.6179986,-0.0791469,-0.1063383,-0.0271914
67,0.49658516,0.5093605,"('doubtful', 'determined')",0.31397164,0.34965527,-0.58739394,-0.58582306,0.0743876,0.0910642,0.0166766
68,-0.5625429,-0.58434564,"('dependent', 'independent')",-0.32099497,-0.42677927,-0.8022997,-0.7770057,-0.5619458,-0.5960435,-0.0340977
69,0.60207415,0.6937719,"('lazy', 'industrious')",-0.18647844,-0.050918713,-0.8478698,-0.7933785,-0.1440914,-0.0501751,0.0939163
70,-0.32711384,-0.29919305,"('lethargic', 'energetic')",0.6078732,0.6747324,0.4535376,0.5791607,0.2447657,0.3182333,0.0734676
71,-0.106159195,-0.04255709,"('diffident', 'self-confident')",-0.52558464,-0.43237978,0.3183951,0.3497181,-0.1044496,-0.0417396,0.06271
72,-0.6790808,-0.68444663,"('unambitious', 'ambitious')",0.10394376,0.11605334,-0.9516498,-0.92817575,-0.5089289,-0.4988563,0.0100726
73,0.4719075,0.43395618,"('helpless', 'self-reliant')",-0.3753163,-0.32836828,-3.2038953,-3.104579,-1.035768,-0.9996637,0.0361043
74,-0.32436037,-0.31919745,"('undedicated', 'dedicated')",1.2181696,1.2426898,0.15212974,0.21816243,0.3486463,0.3805516,0.0319053
75,0.32292295,0.29928815,"('meek', 'impulsive')",-1.2484167,-1.1493714,-0.43940696,-0.36832136,-0.4549669,-0.4061348,0.0488321
76,0.11145316,0.14695881,"('anxious', 'daring')",0.98414916,1.109539,0.018767228,0.07717679,0.3714565,0.4445582,0.0731017
77,0.2075688,0.20951414,"('unmotivated', 'motivated')",0.62020326,0.60307276,-1.3775376,-1.2579784,-0.1832552,-0.1484638,0.0347914
78,-1.235872,-1.1858697,"('nonresilient', 'resilient')",0.973109,0.95209783,-0.15840766,0.0002334714,-0.1403902,-0.0778461,0.0625441
79,-0.9368316,-0.9791432,"('wavering', 'unwavering')",-2.3665252,-2.3722115,-0.09259427,-0.10152727,-1.1319837,-1.1509606,-0.0189769
80,0.646967,0.6225543,"('dominated', 'dominating')",1.632226,1.586505,-1.1678388,-1.1628854,0.3704514,0.3487246,-0.0217268
81,0.6319304,0.5001248,"('submissive', 'aggressive')",2.2133813,2.007485,-0.5843342,-0.59099036,0.7536592,0.6388732,-0.114786
82,-0.38224497,-0.38855606,"('poor', 'rich')",0.57237595,0.4789874,6.256911,6.270246,2.149014,2.1202257,-0.0287883
83,-0.053463936,-0.111480236,"('powerless', 'powerful')",-0.30495384,-0.31139216,-1.1480422,-1.232682,-0.5021533,-0.5518515,-0.0496982
84,0.11945688,0.044981062,"('inferior', 'superior')",-0.023227777,-0.00419835,0.40637022,0.40100682,0.1675331,0.1472632,-0.0202699
85,-0.6405382,-0.7066622,"('insignificant', 'prestigious')",-1.0412785,-0.9864178,0.8458906,0.85953444,-0.278642,-0.2778485,0.0007935
86,-1.4899668,-1.5947429,"('uninfluential', 'influential')",-0.03271944,-0.1820431,-0.3406452,-0.40232652,-0.6211105,-0.7263708,-0.1052603
87,0.39270234,0.2265544,"('unsuccessful', 'successful')",1.3098747,1.2520648,0.98431206,0.9977114,0.8956297,0.8254436,-0.0701861
88,-0.3159075,-0.45462218,"('low', 'eminent')",-0.15958497,-0.3570678,0.53212005,0.46054548,0.0188759,-0.1170482,-0.1359241
