,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
0,-0.10071696,-0.24298973,"('unsociable', 'sociable')",0.7667564,0.64612055,-0.25153834,-0.5076055,0.138167,-0.0348249,-0.1729919
1,-0.53715605,-0.43861437,"('unfriendly', 'friendly')",0.5410914,0.572801,1.4887959,1.4643275,0.4975771,0.532838,0.0352609
2,1.295992,1.3976309,"('unlikable', 'likable')",0.612174,0.62081677,1.068741,1.20745,0.9923023,1.0752993,0.082997
3,0.07895364,0.24379466,"('repellent', 'pleasant')",-1.6452428,-1.4865409,0.35585937,0.3547473,-0.4034766,-0.2959996,0.107477
4,-1.1974024,-1.128924,"('disliked', 'liked')",0.51200795,0.53347296,-6.428096,-6.452218,-2.3711634,-2.349223,0.0219404
5,-0.9585976,-0.79385483,"('distant', 'outgoing')",0.46651894,0.55263734,-0.6171449,-0.3862,-0.3697412,-0.2091392,0.160602
6,-1.2111123,-0.9388459,"('distant', 'open')",0.20089753,0.31708372,-0.4139849,-0.17990491,-0.4747332,-0.2672224,0.2075108
7,0.5166724,0.41011372,"('insensitive', 'sensitive')",-0.5393541,-0.44783026,-0.29517442,-0.338495,-0.105952,-0.1254038,-0.0194518
8,-0.0589279,-0.018506221,"('unaffectionate', 'affectionate')",0.940014,0.87157196,0.55229723,0.61860096,0.4777944,0.4905556,0.0127612
9,0.29872912,0.32885003,"('unaffectionate', 'caring')",0.92103004,0.87401885,1.1174712,1.1455891,0.7790768,0.7828194,0.0037426
10,0.42796218,0.301495,"('unsympathetic', 'sympathetic')",-0.4734963,-0.44804072,-0.41841945,-0.5291065,-0.1546512,-0.2252174,-0.0705662
11,0.6343632,0.5465308,"('unhelpful', 'helpful')",0.07525157,0.070900545,2.0588872,1.9994924,0.922834,0.8723079,-0.0505261
12,1.1380405,1.2662008,"('unsupportive', 'supportive')",0.748118,0.9018037,-2.3732023,-2.220206,-0.162348,-0.0174005,0.1449475
13,0.8787609,0.7165578,"('impolite', 'polite')",0.71507907,0.6765918,-0.17906629,-0.2971133,0.4715912,0.3653454,-0.1062458
14,0.16952685,0.012411915,"('antisocial', 'social')",-0.025167232,-0.13391617,-0.4166906,-0.6322202,-0.090777,-0.2512415,-0.1604645
15,-0.35479987,-0.5510462,"('boring', 'funny')",0.6607067,0.545869,0.63531566,0.5288369,0.3137408,0.1745532,-0.1391876
16,-1.3721491,-1.3321211,"('unpopular', 'popular')",-0.43757215,-0.34878165,0.25987968,0.2353992,-0.5166138,-0.4818345,0.0347793
17,-0.22872977,-0.20171027,"('nasty', 'nice')",-0.6172187,-0.48841327,-0.31755003,-0.3020752,-0.3878328,-0.3307329,0.0570999
18,0.91795003,0.8927048,"('disagreeable', 'welcoming')",-0.37895334,-0.28209975,-1.0132276,-0.9409845,-0.158077,-0.1101265,0.0479505
19,-0.34261745,-0.1588762,"('inhospitable', 'hospitable')",-0.17972401,-0.09546883,-0.3539311,-0.2146667,-0.2920909,-0.1563372,0.1357537
20,0.06744972,0.050029628,"('rough', 'thoughtful')",-0.29729825,-0.21416958,0.4397487,0.47191885,0.0699667,0.102593,0.0326263
21,1.1873938,1.0674556,"('immoral', 'moral')",0.72000617,0.65831214,-0.67783076,-0.7760029,0.4098564,0.3165883,-0.0932681
22,0.634968,0.5959879,"('untrustworthy', 'trustworthy')",-1.0548198,-1.113925,-0.85447705,-0.9077627,-0.4247763,-0.4752332,-0.0504569
23,1.5067142,1.3399979,"('insincere', 'sincere')",-0.11173445,-0.0900789,5.5522017,5.3742156,2.3157272,2.2080448,-0.1076824
24,1.0024775,0.95098233,"('dishonest', 'honest')",-0.014966505,-0.02560457,0.6285338,0.62256753,0.5386816,0.5159818,-0.0226998
25,-0.6353437,-0.61118364,"('egoistic', 'altruistic')",1.0211141,1.0314306,1.1817967,1.1145277,0.5225224,0.5115916,-0.0109308
26,0.415856,0.33978707,"('hardhearted', 'benevolent')",1.0568225,1.0538621,1.6689,1.616604,1.0471929,1.0034177,-0.0437752
27,0.035705257,-0.00030793715,"('hardhearted', 'softhearted')",-0.54476315,-0.49561882,0.608165,0.65006924,0.0330357,0.0513808,0.0183451
28,0.26896536,0.12773874,"('disloyal', 'loyal')",0.47060832,0.35270908,1.0482913,0.82319343,0.595955,0.4345471,-0.1614079
29,-1.7700187,-1.7402498,"('unfair', 'fair')",-1.1184667,-1.0815924,-1.0797081,-1.1015592,-1.3227312,-1.3078005,0.0149307
30,1.2090005,1.2303207,"('intolerant', 'tolerant')",0.22182241,0.25864565,0.52681625,0.49273658,0.6525464,0.6605676,0.0080212
31,-2.0875325,-1.708132,"('evil', 'good')",-0.51816523,-0.28540212,-1.2606047,-1.0452642,-1.2887675,-1.0129328,0.2758347
32,0.48160046,0.20961776,"('unkind', 'kind')",0.5032199,0.37876397,1.1991941,0.94048333,0.7280048,0.5096217,-0.2183831
33,0.97540236,0.9769129,"('wrong', 'right')",0.4919393,0.45245624,-0.4423892,-0.45280635,0.3416508,0.325521,-0.0161298
34,-0.36242017,-0.17071791,"('mean', 'honorable')",0.2304981,0.44224578,5.2360406,5.3548265,1.7013728,1.8754514,0.1740786
35,-0.5476675,-0.6111471,"('corrupt', 'incorrupt')",-0.9568207,-1.0067568,-0.6734243,-0.713684,-0.7259708,-0.777196,-0.0512252
36,-1.7123799,-1.5522705,"('hostile', 'amicable')",-0.69439596,-0.5924034,-0.10909124,-0.19830827,-0.8386224,-0.780994,0.0576284
37,0.744993,0.70985323,"('fake', 'genuine')",0.26563367,0.27176434,0.09188332,0.1379919,0.3675033,0.3732032,0.0056999
38,0.34076184,0.3654797,"('untruthful', 'truthful')",0.6065626,0.6114239,0.26144314,0.28708372,0.4029226,0.4213291,0.0184065
39,1.9240948,1.901463,"('exploitative', 'cooperative')",0.67314744,0.7331539,0.5251067,0.57728046,1.040783,1.0706325,0.0298495
40,0.032945916,0.114609994,"('stingy', 'generous')",-0.21494195,-0.042649455,-2.960932,-2.8344455,-1.0476427,-0.9208283,0.1268144
41,0.63624847,0.62398577,"('unforgiving', 'forgiving')",0.42670393,0.5153175,0.37624842,0.32473058,0.4797336,0.4880113,0.0082777
42,0.31538117,0.3439617,"('unreliable', 'reliable')",0.70226073,0.7414614,-2.6044793,-2.491098,-0.5289458,-0.4685583,0.0603875
43,0.93789285,1.0509162,"('irresponsible', 'responsible')",0.29745677,0.39782584,0.3161141,0.40794182,0.5171546,0.6188946,0.10174
44,-1.321044,-1.4196486,"('prejudiced', 'unprejudiced')",-1.014278,-0.9636848,-1.3155291,-1.2456144,-1.2169503,-1.2096492,0.0073011
45,-0.37241527,-0.33743143,"('incompetent', 'competent')",0.26990035,0.45662045,-0.24319056,-0.32380405,-0.1152352,-0.068205,0.0470302
46,1.2444056,1.232137,"('uncompetitive', 'competitive')",0.058460336,0.13137548,-0.8479133,-0.97017044,0.1516509,0.131114,-0.0205369
47,-0.08614946,0.00988559,"('stupid', 'smart')",0.9456981,0.9713696,5.37401,5.3854136,2.0778529,2.1222229,0.04437
48,0.30514628,0.22319259,"('unintelligent', 'intelligent')",0.3437574,0.36547893,-0.5509806,-0.558143,0.032641,0.0101762,-0.0224648
49,-0.37302276,-0.38783285,"('unable', 'able')",-0.18445632,-0.08494073,-0.5844163,-0.50634795,-0.3806318,-0.3263739,0.0542579
50,0.25235122,0.16889182,"('clumsy', 'skillful')",0.15367371,0.11710045,-0.08541471,-0.06090066,0.1068701,0.0750305,-0.0318396
51,0.6314626,0.5008993,"('uneducated', 'educated')",-0.3364089,-0.40663803,0.044775166,-0.17544633,0.1132763,-0.0270617,-0.140338
52,-0.92276263,-0.98586136,"('irrational', 'rational')",0.656177,0.46492898,-0.05218395,-0.07165727,-0.1062565,-0.1975299,-0.0912734
53,-0.15698048,-0.028496284,"('uncreative', 'creative')",-0.21740445,-0.22192022,0.31925935,0.31222948,-0.0183752,0.0206043,0.0389795
54,0.025705341,-0.06566955,"('incapable', 'capable')",0.2229476,0.20663908,0.860811,0.7929454,0.3698213,0.311305,-0.0585163
55,0.51301116,0.48916999,"('incompetent', 'clever')",-0.0065388028,0.028696151,-0.101013646,-0.17832841,0.1351529,0.1131792,-0.0219737
56,1.3673261,1.2187434,"('impractical', 'practical')",1.3271582,1.2858238,0.25146765,0.1304951,0.981984,0.8783541,-0.1036299
57,-0.17266592,-0.2172758,"('unimaginative', 'imaginative')",-0.35411826,-0.3707467,-3.2380185,-3.3007019,-1.2549342,-1.2962414,-0.0413072
58,0.07855239,0.14722681,"('undiscriminating', 'discriminating')",-0.5948176,-0.5042515,-0.07411965,-0.04184315,-0.1967949,-0.1329559,0.063839
59,0.43893158,0.3710569,"('foolish', 'wise')",1.1618358,1.068537,0.06322047,0.13835454,0.5546626,0.5259828,-0.0286798
60,0.6765346,0.64393145,"('inefficient', 'efficient')",0.32980672,0.4264643,-0.34407288,-0.21027927,0.2207562,0.2867055,0.0659493
61,0.4490617,0.42346758,"('illogical', 'logical')",-0.038015567,-0.18247479,-0.113421604,-0.29329318,0.0992082,-0.0174335,-0.1166417
62,1.169887,1.2830113,"('incompetent', 'brilliant')",0.41479272,0.60022235,-0.04473617,0.13655622,0.5133145,0.6732633,0.1599488
63,0.28044692,0.37096027,"('unperceptive', 'insightful')",0.9761778,1.0427581,-0.04705143,0.05550658,0.4031911,0.4897416,0.0865505
64,-0.08348798,-0.18224902,"('shy', 'confident')",-0.47032917,-0.55878586,-6.1143117,-6.055437,-2.2227097,-2.2654907,-0.042781
65,0.4595546,0.14370275,"('insecure', 'secure')",-0.6988285,-0.8848611,-0.020682521,-0.1737881,-0.0866521,-0.3049821,-0.21833
66,-0.7776425,-0.7332721,"('inactive', 'active')",-0.07363084,-0.106282786,0.58938557,0.563309,-0.0872959,-0.0920819,-0.004786
67,1.5383834,1.4004577,"('doubtful', 'determined')",0.63492197,0.59748024,-0.0044534914,-0.033773623,0.7229506,0.6547214,-0.0682292
68,0.020799443,-0.15614572,"('dependent', 'independent')",-0.906987,-0.9764667,-1.6626794,-1.6807889,-0.8496223,-0.9378004,-0.0881781
69,-0.9630574,-0.862924,"('lazy', 'industrious')",0.8736613,0.88701254,-0.90043604,-0.7139345,-0.3299441,-0.2299486,0.0999955
70,0.5297594,0.523306,"('lethargic', 'energetic')",-0.40859592,-0.34716666,0.10666277,0.10125157,0.0759421,0.0924636,0.0165215
71,0.2660042,0.25596604,"('diffident', 'self-confident')",1.5258998,1.633672,0.518758,0.5185224,0.7702207,0.8027201,0.0324994
72,0.7617054,0.6743734,"('unambitious', 'ambitious')",-0.90806156,-0.92420584,-0.9267841,-0.76487374,-0.3577134,-0.3382354,0.019478
73,2.1152565,2.14563,"('helpless', 'self-reliant')",0.901134,0.8251694,-3.1152246,-2.989483,-0.0329447,-0.006228,0.0267167
74,1.6533304,1.7057927,"('undedicated', 'dedicated')",0.51694703,0.5727858,0.1143534,0.1280012,0.7615437,0.8021932,0.0406495
75,-0.53025883,-0.42804068,"('meek', 'impulsive')",-0.8989495,-0.77841824,-0.42875782,-0.2723876,-0.619322,-0.4929488,0.1263732
76,0.9676266,0.8623258,"('anxious', 'daring')",-0.7154863,-0.62939084,-0.15313181,-0.2443999,0.0330028,-0.0038217,-0.0368245
77,0.57567203,0.6588379,"('unmotivated', 'motivated')",-0.43697557,-0.40758663,-1.2752576,-1.2324445,-0.3788537,-0.3270644,0.0517893
78,-0.6784877,-0.5498719,"('nonresilient', 'resilient')",0.47078127,0.5929778,-0.49804804,-0.3340245,-0.2352515,-0.0969729,0.1382786
79,-0.48753494,-0.4537252,"('wavering', 'unwavering')",0.2783223,0.2627027,-0.38143793,-0.34446505,-0.1968835,-0.1784958,0.0183877
80,0.40482152,0.25131825,"('dominated', 'dominating')",-0.068842635,-0.08362117,-0.59044236,-0.68167686,-0.0848212,-0.1713266,-0.0865054
81,1.0211242,0.7673127,"('submissive', 'aggressive')",0.23269218,0.17565414,-0.93335855,-1.0843303,0.1068193,-0.0471212,-0.1539405
82,0.04864753,-0.0107640475,"('poor', 'rich')",-0.0718214,-0.015084348,5.945496,5.761885,1.9741074,1.9120123,-0.0620951
83,0.62827194,0.53935313,"('powerless', 'powerful')",0.24305227,0.21725573,-1.1958978,-1.2242924,-0.1081912,-0.1558945,-0.0477033
84,1.0561439,0.8763519,"('inferior', 'superior')",0.3005724,0.19683708,0.41700333,0.35824278,0.5912398,0.4771439,-0.1140959
85,-0.4757203,-0.29139933,"('insignificant', 'prestigious')",0.8640537,0.8563908,-0.22384523,-0.12951571,0.0548294,0.1451586,0.0903292
86,0.7758252,0.68240815,"('uninfluential', 'influential')",-0.017436279,-0.083269,-0.48468444,-0.6547991,0.0912348,-0.0185533,-0.1097881
87,-0.0031652115,-0.13540089,"('unsuccessful', 'successful')",0.51113814,0.4670819,0.4859369,0.31626606,0.3313033,0.2159824,-0.1153209
