,wec_male,wec_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.39057776,-0.6216001,"('unsociable', 'sociable')",0.050485067,-0.17295069,0.7131816,0.5326724,-0.5280563,-0.6814297,-0.0387418,-0.235827,-0.1970852
1,-1.5464478,-1.5766734,"('unfriendly', 'friendly')",0.79166305,0.66229093,-0.6943494,-0.77901226,1.2697167,1.2288215,-0.0448543,-0.1161433,-0.071289
2,1.2698966,1.2389069,"('unlikable', 'likable')",1.389398,1.3769279,1.9699141,1.9922678,0.9925995,1.1301419,1.405452,1.4345611,0.0291091
3,0.6833056,0.7328131,"('repellent', 'pleasant')",-0.55359423,-0.45885828,1.3425618,1.3476098,0.5369916,0.5326323,0.5023162,0.5385492,0.036233
4,0.047487307,-0.027505089,"('disliked', 'liked')",0.82049996,0.63389087,-0.08829671,-0.21082133,-6.3178315,-6.3204694,-1.3845352,-1.4812262,-0.096691
5,-0.6751582,-0.55558705,"('distant', 'outgoing')",0.35683262,0.48354638,-2.2934818,-2.0690527,-0.5222783,-0.3335143,-0.7835214,-0.6186519,0.1648695
6,-1.0176286,-0.8461015,"('distant', 'open')",-0.14245774,-0.05811002,-2.701766,-2.4612114,-0.18713185,-0.0064079734,-1.012246,-0.8429577,0.1692883
7,0.5103611,0.5058453,"('insensitive', 'sensitive')",0.9923274,1.0233189,0.37616587,0.44213578,0.40520084,0.40214455,0.5710138,0.5933611,0.0223473
8,-2.065612,-2.128329,"('unaffectionate', 'affectionate')",-0.2766027,-0.41636387,-0.663658,-0.6720417,0.11608818,0.18140677,-0.7224461,-0.758832,-0.0363859
9,-1.1496072,-1.216445,"('unaffectionate', 'caring')",0.71941346,0.6062717,-0.51124835,-0.50264186,0.75177306,0.81914073,-0.0474173,-0.0734186,-0.0260013
10,-0.2229023,-0.33529213,"('unsympathetic', 'sympathetic')",-0.29869926,-0.37235665,0.34434214,0.3165745,-0.2808242,-0.36294574,-0.1145209,-0.188505,-0.0739841
