,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.2762191,-0.5222358,"('unsociable', 'sociable')",1.0461388,0.8286746,-0.4634989,-0.66564125,0.1021402,-0.1197341,-0.2218743
1,-0.0028447807,-0.2719434,"('unfriendly', 'friendly')",-0.31192267,-0.53363216,1.8036093,1.7542607,0.4962806,0.3162284,-0.1800522
2,0.99482536,1.0854145,"('unlikable', 'likable')",0.77954113,1.0529252,0.42589962,0.636571,0.733422,0.9249702,0.1915482
3,-0.68657017,-0.5286838,"('repellent', 'pleasant')",0.81492627,0.79909474,0.38192776,0.4711405,0.1700946,0.2471838,0.0770892
4,0.2901417,0.0013603764,"('disliked', 'liked')",0.29978627,0.13746846,-5.885237,-5.982036,-1.765103,-1.9477358,-0.1826328
5,-0.7203071,-0.7865945,"('distant', 'outgoing')",-1.3712926,-1.3553239,-0.19928303,-0.121732496,-0.7636276,-0.7545503,0.0090773
6,-0.74079394,-0.7888904,"('distant', 'open')",-1.8577547,-1.883064,0.49769285,0.5482683,-0.7002853,-0.7078954,-0.0076101
7,0.8355521,0.7499639,"('insensitive', 'sensitive')",0.70874214,0.751185,1.2206975,1.1455876,0.9216639,0.8822455,-0.0394184
8,-0.35669935,-0.3417062,"('unaffectionate', 'affectionate')",-0.44000393,-0.41468662,0.84071684,0.82883507,0.0146712,0.0241474,0.0094762
9,-0.26832098,-0.3330011,"('unaffectionate', 'caring')",0.27185833,0.23440148,1.333381,1.3294307,0.4456395,0.410277,-0.0353625
10,-0.20324367,-0.29570416,"('unsympathetic', 'sympathetic')",1.019248,0.9100916,0.07278956,-0.02572529,0.2962646,0.1962207,-0.1000439
11,-0.24127842,-0.22670257,"('unhelpful', 'helpful')",0.90811795,1.0168706,1.9218568,2.042538,0.8628987,0.9442353,0.0813366
12,0.28141722,0.33247358,"('unsupportive', 'supportive')",1.1893197,1.4103192,-1.4291332,-1.3930136,0.0138679,0.1165931,0.1027252
13,0.67756414,0.6302462,"('impolite', 'polite')",1.0253481,1.1241069,-0.15184921,-0.16030686,0.517021,0.5313487,0.0143277
14,0.48890242,0.32453457,"('antisocial', 'social')",2.175812,2.0728338,-0.36448783,-0.47236946,0.7667421,0.6416663,-0.1250758
15,0.6672617,0.4131039,"('boring', 'funny')",-0.23210536,-0.332239,0.6050543,0.52124053,0.3467369,0.2007018,-0.1460351
16,-0.61571944,-0.6747009,"('unpopular', 'popular')",-1.1745666,-1.2231715,0.21739317,0.29823264,-0.5242976,-0.5332133,-0.0089157
17,0.037930608,0.053922363,"('nasty', 'nice')",-0.28878877,-0.24725725,-0.26937708,-0.21816543,-0.1734117,-0.1371668,0.0362449
18,-1.3560789,-1.2191107,"('disagreeable', 'welcoming')",-1.0042901,-0.65641963,-0.568967,-0.44354874,-0.9764454,-0.7730264,0.203419
19,0.47354385,0.4987798,"('inhospitable', 'hospitable')",-0.9211343,-0.86018294,0.24051508,0.3205598,-0.0690251,-0.0136144,0.0554107
20,0.55820954,0.63247854,"('rough', 'thoughtful')",-0.42298937,-0.28853372,0.7551291,0.7323852,0.2967831,0.3587767,0.0619936
21,-0.029825067,0.014991995,"('immoral', 'moral')",0.72220093,0.77737576,-0.9514052,-0.9078875,-0.0863431,-0.0385066,0.0478365
22,0.57860506,0.41172445,"('untrustworthy', 'trustworthy')",0.8216584,0.7376008,-0.6327239,-0.6587912,0.2558465,0.1635114,-0.0923351
23,0.40031087,0.38112095,"('insincere', 'sincere')",0.28014785,0.36434034,5.493484,5.5769577,2.0579809,2.1074731,0.0494922
24,0.20087445,0.16767763,"('dishonest', 'honest')",-0.02377221,0.08253397,0.9850844,0.9623992,0.3873955,0.4042036,0.0168081
25,-0.007205423,-0.01640265,"('egoistic', 'altruistic')",0.35469344,0.3461871,1.251364,1.2502321,0.5329507,0.5266722,-0.0062785
26,1.1336104,0.8468751,"('hardhearted', 'benevolent')",2.341808,2.171151,2.0927987,1.9227717,1.8560724,1.6469326,-0.2091398
27,-0.7109384,-0.59044755,"('hardhearted', 'softhearted')",-0.14380671,0.035365477,1.4484463,1.313911,0.1979004,0.252943,0.0550426
28,-0.044966042,-0.391924,"('disloyal', 'loyal')",0.5994797,0.40849638,1.2691934,1.1147515,0.6079024,0.3771079,-0.2307945
29,-0.73324883,-0.86184597,"('unfair', 'fair')",-1.7201611,-1.6891632,-0.3512372,-0.5251646,-0.9348824,-1.0253913,-0.0905089
30,0.7522148,0.74930036,"('intolerant', 'tolerant')",2.0500915,2.0878508,0.8601833,0.88556665,1.2208298,1.2409059,0.0200761
31,-0.544738,-0.58780885,"('evil', 'good')",-1.0454469,-1.1511819,-0.8330931,-0.9156674,-0.8077594,-0.8848861,-0.0771267
32,-0.44461387,-0.5658955,"('unkind', 'kind')",0.58963126,0.64714444,1.084675,0.99031633,0.4098974,0.3571884,-0.052709
33,0.7807799,0.71274006,"('wrong', 'right')",-0.18568954,-0.17221023,-0.108518556,-0.23463377,0.1621906,0.1019654,-0.0602252
34,-0.06762177,0.092367664,"('mean', 'honorable')",-0.003036201,0.21195515,5.6535397,5.9595604,1.8609606,2.087961,0.2270004
35,0.8846149,0.7378993,"('corrupt', 'incorrupt')",-1.4754751,-1.770104,0.009764882,-0.28168744,-0.1936984,-0.437964,-0.2442656
36,-0.43404275,-0.7422748,"('hostile', 'amicable')",-1.4752072,-1.9678121,0.14863108,-0.04406751,-0.586873,-0.9180515,-0.3311785
37,1.0115912,1.1012743,"('fake', 'genuine')",0.2678842,0.32034078,0.6762448,0.70977896,0.6519067,0.7104646,0.0585579
38,0.47533184,0.38740268,"('untruthful', 'truthful')",0.12983203,0.0828668,-0.10161577,0.012356844,0.1678494,0.1608754,-0.006974
39,0.8522569,0.9740382,"('exploitative', 'cooperative')",0.59153867,0.87161154,0.3884467,0.39818415,0.6107474,0.7479446,0.1371972
40,-0.29526156,-0.3154751,"('stingy', 'generous')",1.0650951,1.1541791,-0.8067459,-0.8658525,-0.0123041,-0.0090495,0.0032546
41,0.5023986,0.34813446,"('unforgiving', 'forgiving')",0.5408239,0.5364528,0.42352644,0.33795676,0.4889163,0.4075147,-0.0814016
42,0.500164,0.5619287,"('unreliable', 'reliable')",0.23578331,0.51298475,-2.4931877,-2.39456,-0.5857468,-0.4398822,0.1458646
43,0.49967316,0.64440995,"('irresponsible', 'responsible')",0.39475787,0.67341495,0.5543197,0.65529966,0.4829169,0.6577082,0.1747913
44,-0.7546232,-0.56423557,"('prejudiced', 'unprejudiced')",-1.0764418,-0.8720684,-1.4635702,-1.320338,-1.0982118,-0.9188806,0.1793312
45,0.81785023,0.52867377,"('incompetent', 'competent')",2.057235,1.8360946,0.26958564,0.11697077,1.0482237,0.8272464,-0.2209773
46,0.09706357,0.0033724327,"('uncompetitive', 'competitive')",1.9561785,1.8625131,-0.42332044,-0.50150806,0.5433073,0.4547925,-0.0885148
47,0.27264258,0.3639729,"('stupid', 'smart')",0.23744875,0.406152,4.9002137,5.0668254,1.803435,1.9456501,0.1422151
48,-0.5653698,-0.5878672,"('unintelligent', 'intelligent')",-0.4233776,-0.40782517,-0.15839618,-0.14880824,-0.3823812,-0.3815002,0.000881
49,-0.9343463,-0.8462963,"('unable', 'able')",-1.1043266,-0.9391805,-0.7853378,-0.59005064,-0.9413369,-0.7918425,0.1494944
50,0.30931044,0.25609928,"('clumsy', 'skillful')",-0.3952945,-0.5311662,-0.11735225,-0.08864545,-0.0677788,-0.1212375,-0.0534587
51,-0.2671112,-0.4535205,"('uneducated', 'educated')",0.8234526,0.6372295,0.50819474,0.43361327,0.3548454,0.2057741,-0.1490713
52,-0.65223956,-0.8147731,"('irrational', 'rational')",-1.5028749,-1.6827943,-0.15246403,-0.23710702,-0.7691929,-0.9115582,-0.1423653
53,-0.42501363,-0.45873734,"('uncreative', 'creative')",-0.22113128,-0.2699394,1.0605063,1.0454823,0.1381205,0.1056018,-0.0325187
54,0.06311773,0.023176506,"('incapable', 'capable')",-0.8583888,-0.781598,0.8266447,0.96277994,0.0104579,0.0681195,0.0576616
55,-0.19514877,-0.20367795,"('incompetent', 'clever')",1.2217938,1.2763616,-0.15786102,-0.14459565,0.2895947,0.3093626,0.0197679
56,1.5417545,1.5066788,"('impractical', 'practical')",1.6124645,1.6593707,-0.1691618,-0.1368011,0.9950191,1.0097495,0.0147304
57,-0.13481466,-0.45783815,"('unimaginative', 'imaginative')",0.63971275,0.33404437,-1.9495049,-2.0808375,-0.4815356,-0.7348771,-0.2533415
58,0.7553274,0.61967295,"('undiscriminating', 'discriminating')",1.0820205,1.0192034,0.5858992,0.48797706,0.807749,0.7089512,-0.0987978
59,-0.2868825,-0.3580496,"('foolish', 'wise')",-0.85291463,-0.8821218,-0.04081492,0.020613631,-0.3935373,-0.4065193,-0.012982
60,0.09977178,0.30023143,"('inefficient', 'efficient')",1.6635637,1.9299638,-0.5347075,-0.31451255,0.4095426,0.6385609,0.2290183
61,0.27919295,0.11256009,"('illogical', 'logical')",-0.36780116,-0.51474136,0.23797967,0.05109846,0.0497905,-0.1170276,-0.1668181
62,0.27323917,0.40231773,"('incompetent', 'brilliant')",1.4213911,1.732403,-0.08639869,0.14724472,0.5360772,0.7606552,0.224578
63,0.111167654,0.082046136,"('unperceptive', 'insightful')",1.4067838,1.4575707,0.9294989,1.0767288,0.8158168,0.8721152,0.0562984
64,-0.30783176,-0.33201745,"('shy', 'confident')",0.7120053,0.7854396,-6.5511937,-6.538633,-2.0490068,-2.0284036,0.0206032
65,-0.1801242,-0.3166981,"('insecure', 'secure')",0.6467629,0.4993409,-0.34553015,-0.3557751,0.0403695,-0.0577108,-0.0980803
66,-0.485944,-0.55748534,"('inactive', 'active')",-0.5894938,-0.67836386,1.227498,1.044996,0.0506868,-0.0636177,-0.1143045
67,0.2555343,0.31462666,"('doubtful', 'determined')",-0.17134994,-0.09377845,-0.8009307,-0.6981386,-0.2389154,-0.1590968,0.0798186
68,-1.2625014,-1.2536829,"('dependent', 'independent')",-1.1199327,-1.1958374,-0.76503485,-0.7859248,-1.0491563,-1.0784817,-0.0293254
69,0.4551507,0.403018,"('lazy', 'industrious')",-0.19422655,-0.19698909,-0.7541978,-0.7920363,-0.1644245,-0.1953358,-0.0309113
70,0.33383116,0.31948477,"('lethargic', 'energetic')",1.4699891,1.5209848,1.0854728,1.119316,0.9630977,0.9865952,0.0234975
71,0.1511639,0.0939708,"('diffident', 'self-confident')",-0.18445149,0.0036476366,0.2973436,0.3300252,0.0880187,0.1425479,0.0545292
72,-0.42564154,-0.37050182,"('unambitious', 'ambitious')",0.12140308,0.13077301,-0.7091064,-0.63575643,-0.3377816,-0.2918284,0.0459532
73,1.4046193,1.5907136,"('helpless', 'self-reliant')",0.7078439,0.69805616,-2.8742623,-2.8039482,-0.253933,-0.1717261,0.0822069
74,0.54726356,0.5463255,"('undedicated', 'dedicated')",1.3343083,1.4396133,0.75983286,0.7041054,0.8804682,0.8966814,0.0162132
75,0.34755307,0.22458164,"('meek', 'impulsive')",-0.32736424,-0.47920853,-0.049367696,0.033213552,-0.0097263,-0.0738044,-0.0640781
76,0.2997851,0.45695263,"('anxious', 'daring')",0.78226537,1.0429065,-0.14950712,-0.0009947941,0.3108478,0.4996214,0.1887736
77,-0.24312058,-0.19611476,"('unmotivated', 'motivated')",-0.1225132,-0.07268189,-1.3467985,-1.2413132,-0.5708108,-0.50337,0.0674408
78,-0.83838695,-0.82320124,"('nonresilient', 'resilient')",0.35332417,0.3353084,-0.36674723,-0.32874957,-0.2839367,-0.2722141,0.0117226
79,-0.25807133,-0.429978,"('wavering', 'unwavering')",-0.90814847,-1.226908,0.16279602,0.12398314,-0.3344746,-0.5109676,-0.176493
80,0.373385,0.40548643,"('dominated', 'dominating')",1.2191491,1.2937326,-0.6159039,-0.7075014,0.3255434,0.3305726,0.0050292
81,-0.058012016,-0.12193909,"('submissive', 'aggressive')",1.4068668,1.2170453,-0.5487944,-0.57153755,0.2666868,0.1745229,-0.0921639
82,0.07583167,-0.03097921,"('poor', 'rich')",0.47876397,0.3598656,6.0003467,6.080007,2.1849807,2.1362979,-0.0486828
83,-0.2445468,-0.2244807,"('powerless', 'powerful')",-0.24346992,-0.21720527,-1.0120661,-1.0664091,-0.5000276,-0.5026983,-0.0026707
84,0.13245705,0.06461183,"('inferior', 'superior')",-1.1121176,-1.010895,0.35585567,0.3131497,-0.207935,-0.2110445,-0.0031095
85,0.12535043,0.12579235,"('insignificant', 'prestigious')",-0.6714739,-0.5929122,0.43932915,0.5669374,-0.0355981,0.0332725,0.0688706
86,-0.2489018,-0.5819899,"('uninfluential', 'influential')",1.1490982,0.7631051,0.5555653,0.3148892,0.4852539,0.1653348,-0.3199191
87,1.0719938,0.9286717,"('unsuccessful', 'successful')",2.3633125,2.2054477,1.0856798,0.99351156,1.5069954,1.3758771,-0.1311183
88,-0.28604877,-0.3627207,"('low', 'eminent')",0.40380228,0.23975475,0.0048112497,0.034535043,0.0408549,-0.029477,-0.0703319
