,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.57430947,-0.7115494,"('unsociable', 'sociable')",-0.09540938,-0.24563375,-0.3348594,-0.4785916,-0.1437322
1,-1.1589137,-1.2373028,"('unfriendly', 'friendly')",1.6319911,1.5190043,0.2365387,0.1408508,-0.0956879
2,0.7078809,0.6672691,"('unlikable', 'likable')",0.66585815,0.6113777,0.6868695,0.6393234,-0.0475461
3,-0.23738012,-0.045147818,"('repellent', 'pleasant')",1.0529196,1.1965281,0.4077697,0.5756902,0.1679205
4,-0.47402212,-0.48919192,"('disliked', 'liked')",-7.2226667,-7.3297553,-3.8483443,-3.9094737,-0.0611294
5,-0.44912976,-0.39667186,"('distant', 'outgoing')",-0.37834337,-0.32615143,-0.4137366,-0.3614116,0.052325
6,-1.2900683,-1.2085657,"('distant', 'open')",-0.4653121,-0.4113955,-0.8776902,-0.8099806,0.0677096
7,-0.5520725,-0.40492812,"('insensitive', 'sensitive')",0.29705054,0.38936463,-0.127511,-0.0077817,0.1197293
8,-1.1991831,-1.2865233,"('unaffectionate', 'affectionate')",0.7979441,0.7678549,-0.2006195,-0.2593342,-0.0587147
9,-1.4857157,-1.4952276,"('unaffectionate', 'caring')",1.1842337,1.2638286,-0.150741,-0.1156995,0.0350415
10,-0.97088075,-0.97391194,"('unsympathetic', 'sympathetic')",-0.5167041,-0.50106037,-0.7437924,-0.7374861,0.0063063
11,0.05112821,0.08079704,"('unhelpful', 'helpful')",1.4662505,1.6566284,0.7586894,0.8687127,0.1100233
12,-1.0150458,-0.8640785,"('unsupportive', 'supportive')",-2.1928518,-2.1457217,-1.6039488,-1.5049001,0.0990487
13,-0.2759258,-0.4207663,"('impolite', 'polite')",-0.88245744,-0.8882755,-0.5791916,-0.6545209,-0.0753293
14,1.0750321,1.1011641,"('antisocial', 'social')",0.18418427,0.07731672,0.6296082,0.5892404,-0.0403678
15,0.42349577,0.29827547,"('boring', 'funny')",-0.11825234,-0.13413778,0.1526217,0.0820688,-0.0705529
16,-0.5578279,-0.5798257,"('unpopular', 'popular')",0.29797325,0.29703754,-0.1299273,-0.1413941,-0.0114668
17,-0.51991034,-0.45408157,"('nasty', 'nice')",-0.34913287,-0.34886885,-0.4345216,-0.4014752,0.0330464
18,-0.621703,-0.61824393,"('disagreeable', 'welcoming')",-0.30835983,-0.33876383,-0.4650314,-0.4785039,-0.0134725
19,-0.8742994,-0.920117,"('inhospitable', 'hospitable')",-0.3732378,-0.33478248,-0.6237686,-0.6274498,-0.0036812
20,0.37955025,0.42753017,"('rough', 'thoughtful')",0.8355454,0.83902115,0.6075478,0.6332756,0.0257278
21,0.8998334,0.82163054,"('immoral', 'moral')",-0.27592978,-0.25450748,0.3119518,0.2835615,-0.0283903
22,0.67902976,0.65547657,"('untrustworthy', 'trustworthy')",-0.83056927,-0.84442973,-0.0757698,-0.0944766,-0.0187068
23,0.16418388,0.18922386,"('insincere', 'sincere')",6.0889277,6.2226024,3.1265559,3.2059131,0.0793572
24,-0.026171835,-0.0045114756,"('dishonest', 'honest')",0.555693,0.5956748,0.2647606,0.2955817,0.0308211
25,-0.11759885,-0.13825573,"('egoistic', 'altruistic')",1.6340563,1.5908363,0.7582287,0.7262903,-0.0319384
26,-0.010796538,-0.1571932,"('hardhearted', 'benevolent')",1.6004254,1.3856444,0.7948144,0.6142256,-0.1805888
27,-0.8162082,-0.8010228,"('hardhearted', 'softhearted')",1.3968687,1.323275,0.2903303,0.2611261,-0.0292042
28,-0.12338347,-0.26701525,"('disloyal', 'loyal')",1.2182941,1.1087251,0.5474553,0.4208549,-0.1266004
29,-0.2244473,-0.22098559,"('unfair', 'fair')",-0.25130227,-0.43177494,-0.2378748,-0.3263803,-0.0885055
30,0.9166013,0.8722884,"('intolerant', 'tolerant')",0.93271744,0.85530174,0.9246594,0.863795,-0.0608644
31,-0.9256036,-0.8601258,"('evil', 'good')",-0.51166123,-0.62005067,-0.7186325,-0.7400882,-0.0214557
32,-0.0655637,-0.27568248,"('unkind', 'kind')",0.9150047,0.68945867,0.4247205,0.2068881,-0.2178324
33,0.01902699,-0.111907266,"('wrong', 'right')",-0.62567693,-0.69414985,-0.303325,-0.4030285,-0.0997035
34,0.17041957,0.41155747,"('mean', 'honorable')",5.686401,6.0143876,2.9284103,3.2129726,0.2845623
35,-0.43703252,-0.5093261,"('corrupt', 'incorrupt')",-0.39300653,-0.48826173,-0.4150195,-0.4987939,-0.0837744
36,-1.1277956,-1.196897,"('hostile', 'amicable')",-0.044498704,-0.22034651,-0.5861471,-0.7086217,-0.1224746
37,0.2952651,0.31524068,"('fake', 'genuine')",0.12818484,0.19341925,0.211725,0.25433,0.042605
38,-0.62259007,-0.6303497,"('untruthful', 'truthful')",-0.19952463,-0.06682443,-0.4110574,-0.3485871,0.0624703
39,1.0890542,1.0527647,"('exploitative', 'cooperative')",0.20473664,0.19572425,0.6468954,0.6242445,-0.0226509
40,-0.32230785,-0.22089744,"('stingy', 'generous')",-1.7307653,-1.7902826,-1.0265366,-1.00559,0.0209466
41,-0.005200371,0.01141699,"('unforgiving', 'forgiving')",0.08198599,-0.033611752,0.0383928,-0.0110974,-0.0494902
42,0.08781394,0.1411247,"('unreliable', 'reliable')",-3.7829475,-3.7914732,-1.8475668,-1.8251742,0.0223926
43,-0.3635459,-0.31553826,"('irresponsible', 'responsible')",0.27920136,0.29784644,-0.0421723,-0.0088459,0.0333264
44,0.7939034,0.66043985,"('prejudiced', 'unprejudiced')",-1.647851,-1.7182475,-0.4269738,-0.5289038,-0.10193
45,-0.325109,-0.25009048,"('incompetent', 'competent')",-0.0021128394,-0.023942977,-0.1636109,-0.1370167,0.0265942
46,-0.7189572,-0.6329809,"('uncompetitive', 'competitive')",-1.093316,-1.0647144,-0.9061366,-0.8488476,0.057289
47,0.51381755,0.6761362,"('stupid', 'smart')",5.437526,5.7289968,2.9756718,3.2025664,0.2268946
48,-0.35494608,-0.3301268,"('unintelligent', 'intelligent')",0.60318816,0.6305571,0.124121,0.1502152,0.0260942
49,0.36185172,0.47491968,"('unable', 'able')",-0.03815836,0.05414591,0.1618467,0.2645328,0.1026861
50,0.48540628,0.4915063,"('clumsy', 'skillful')",-0.023831625,-0.048883516,0.2307873,0.2213114,-0.0094759
51,-0.07916762,-0.21976808,"('uneducated', 'educated')",0.27088946,0.22201163,0.0958609,0.0011218,-0.0947391
52,-0.5472274,-0.73394215,"('irrational', 'rational')",0.3224655,0.22581351,-0.1123809,-0.2540643,-0.1416834
53,-1.3622009,-1.3175484,"('uncreative', 'creative')",0.27420935,0.25800604,-0.5439957,-0.5297712,0.0142245
54,-0.056407623,-0.24434534,"('incapable', 'capable')",0.7191664,0.77979887,0.3313794,0.2677268,-0.0636526
55,0.09213743,0.06551241,"('incompetent', 'clever')",0.38711292,0.40167674,0.2396252,0.2335946,-0.0060306
56,0.77555597,0.7435872,"('impractical', 'practical')",-0.6338905,-0.6274994,0.0708327,0.0580439,-0.0127888
57,-0.6952597,-0.702576,"('unimaginative', 'imaginative')",-3.2654185,-3.2973459,-1.9803391,-1.9999609,-0.0196218
58,-0.3068818,-0.27205116,"('undiscriminating', 'discriminating')",0.23480864,0.21800359,-0.0360366,-0.0270238,0.0090128
59,0.22271541,0.1791583,"('foolish', 'wise')",0.1730748,0.25835508,0.1978951,0.2187567,0.0208616
60,0.87411726,0.97315085,"('inefficient', 'efficient')",-0.22690412,-0.08633605,0.3236066,0.4434074,0.1198008
61,0.23148583,0.07247279,"('illogical', 'logical')",0.7001882,0.4733154,0.465837,0.2728941,-0.1929429
62,0.5038943,0.65418804,"('incompetent', 'brilliant')",0.30151638,0.5154335,0.4027054,0.5848107,0.1821053
63,-0.7459439,-0.66073805,"('unperceptive', 'insightful')",0.37324873,0.50363487,-0.1863476,-0.0785516,0.107796
64,0.28263584,0.252209,"('shy', 'confident')",-6.7224865,-6.8313527,-3.2199254,-3.2895718,-0.0696464
65,0.5282209,0.37296197,"('insecure', 'secure')",-0.36347234,-0.31387764,0.0823743,0.0295422,-0.0528321
66,-1.3214542,-1.3032024,"('inactive', 'active')",-0.027966414,-0.012578439,-0.6747103,-0.6578904,0.0168199
67,0.7693033,0.65609473,"('doubtful', 'determined')",-0.60382175,-0.69361514,0.0827408,-0.0187602,-0.101501
68,-0.17965704,-0.15535998,"('dependent', 'independent')",-0.6989309,-0.660887,-0.439294,-0.4081235,0.0311705
69,0.42193204,0.47296554,"('lazy', 'industrious')",-0.66500616,-0.6699343,-0.1215371,-0.0984844,0.0230527
70,-0.048412755,0.060397934,"('lethargic', 'energetic')",-0.14593022,-0.04022911,-0.0971715,0.0100844,0.1072559
71,-0.34834933,-0.27995798,"('diffident', 'self-confident')",0.22034071,0.23996702,-0.0640043,-0.0199955,0.0440088
72,-0.8788518,-0.942713,"('unambitious', 'ambitious')",-0.42270175,-0.40037593,-0.6507767,-0.6715445,-0.0207678
73,0.9561237,0.9207136,"('helpless', 'self-reliant')",-3.175953,-3.130224,-1.1099145,-1.1047552,0.0051593
74,-0.2832195,-0.2896461,"('undedicated', 'dedicated')",-0.21750462,-0.3173625,-0.250362,-0.3035043,-0.0531423
75,-0.686433,-0.67618775,"('meek', 'impulsive')",-0.9945681,-0.88532054,-0.8405006,-0.7807541,0.0597465
76,0.1917256,0.2527394,"('anxious', 'daring')",-0.6743097,-0.5835927,-0.241292,-0.1654267,0.0758653
77,-0.52082896,-0.4511675,"('unmotivated', 'motivated')",-1.3800309,-1.166123,-0.9504299,-0.8086452,0.1417847
78,-0.8388252,-0.68361247,"('nonresilient', 'resilient')",0.07577088,0.12897286,-0.3815272,-0.2773198,0.1042074
79,-0.8007838,-0.9021448,"('wavering', 'unwavering')",-0.5228196,-0.48166522,-0.6618017,-0.691905,-0.0301033
80,0.05049134,0.08928679,"('dominated', 'dominating')",-1.0075271,-0.8522731,-0.4785179,-0.3814932,0.0970247
81,0.9487887,0.8924625,"('submissive', 'aggressive')",-0.9676111,-0.86894584,-0.0094112,0.0117583,0.0211695
82,-0.102534555,-0.068665646,"('poor', 'rich')",6.516679,6.638438,3.207072,3.2848864,0.0778144
83,0.0051587187,0.009784665,"('powerless', 'powerful')",-1.095428,-1.1005125,-0.5451347,-0.5453639,-0.0002292
84,0.22197558,0.112389736,"('inferior', 'superior')",0.6489173,0.67597127,0.4354464,0.3941805,-0.0412659
85,-0.8222993,-0.8909928,"('insignificant', 'prestigious')",-0.055556294,-0.1406523,-0.4389278,-0.5158225,-0.0768947
86,-1.0770487,-1.1947284,"('uninfluential', 'influential')",-0.12606953,-0.24713056,-0.6015591,-0.7209294,-0.1193703
87,0.14165013,0.08221505,"('unsuccessful', 'successful')",0.7584582,0.8452066,0.4500542,0.4637108,0.0136566
88,-0.27399316,-0.39600575,"('low', 'eminent')",-0.49429122,-0.5029228,-0.3841422,-0.4494643,-0.0653221
