,dame_male,dame_female,tuple,average_male,average_female,female-male
0,0.15608086,0.21132693,"('unsociable', 'sociable')",0.1560809,0.2113269,0.055246
1,1.0631485,0.7671783,"('unfriendly', 'friendly')",1.0631485,0.7671783,-0.2959702
2,-0.23837969,-0.132874,"('unlikable', 'likable')",-0.2383797,-0.132874,0.1055057
3,0.8828028,0.85512775,"('repellent', 'pleasant')",0.8828028,0.8551278,-0.027675
4,-6.9944763,-7.033412,"('disliked', 'liked')",-6.9944763,-7.033412,-0.0389357
5,-0.9373184,-1.1934386,"('distant', 'outgoing')",-0.9373184,-1.1934386,-0.2561202
6,-0.38410094,-0.70551157,"('distant', 'open')",-0.3841009,-0.7055116,-0.3214107
7,1.2282819,1.1254978,"('insensitive', 'sensitive')",1.2282819,1.1254978,-0.1027841
8,1.3732603,1.0880959,"('unaffectionate', 'affectionate')",1.3732603,1.0880959,-0.2851644
9,1.3733188,1.3488475,"('unaffectionate', 'caring')",1.3733188,1.3488475,-0.0244713
10,1.0783963,1.1251774,"('unsympathetic', 'sympathetic')",1.0783963,1.1251774,0.0467811
11,0.86682403,0.9320129,"('unhelpful', 'helpful')",0.866824,0.9320129,0.0651889
12,-1.7918214,-1.7346933,"('unsupportive', 'supportive')",-1.7918214,-1.7346933,0.0571281
13,-0.027178206,0.05145709,"('impolite', 'polite')",-0.0271782,0.0514571,0.0786353
14,0.425497,0.443232,"('antisocial', 'social')",0.425497,0.443232,0.017735
15,-0.049526542,-0.16026157,"('boring', 'funny')",-0.0495265,-0.1602616,-0.1107351
16,-0.67210746,-0.620323,"('unpopular', 'popular')",-0.6721075,-0.620323,0.0517845
17,-0.3471617,-0.26471418,"('nasty', 'nice')",-0.3471617,-0.2647142,0.0824475
18,-0.17056313,-0.37391773,"('disagreeable', 'welcoming')",-0.1705631,-0.3739177,-0.2033546
19,-0.81639403,-0.88134223,"('inhospitable', 'hospitable')",-0.816394,-0.8813422,-0.0649482
20,1.0256504,0.8803203,"('rough', 'thoughtful')",1.0256504,0.8803203,-0.1453301
21,-0.49214074,-0.27127668,"('immoral', 'moral')",-0.4921407,-0.2712767,0.220864
22,-0.13345678,0.07735516,"('untrustworthy', 'trustworthy')",-0.1334568,0.0773552,0.210812
23,6.015303,6.022361,"('insincere', 'sincere')",6.0153031,6.0223608,0.0070577
24,1.1713654,1.1468636,"('dishonest', 'honest')",1.1713654,1.1468636,-0.0245018
25,0.854672,0.661021,"('egoistic', 'altruistic')",0.854672,0.661021,-0.193651
