,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
0,0.4401676,0.24416222,"('unsociable', 'sociable')",-0.1829851,-0.3593082,0.22865023,0.027293675,0.1619443,-0.0292841,-0.1912284
1,-0.5269615,-0.53065974,"('unfriendly', 'friendly')",0.49193096,0.30498868,1.1842072,1.1328334,0.3830589,0.3023874,-0.0806715
2,0.826913,0.9042318,"('unlikable', 'likable')",1.7423806,1.8571885,1.2878096,1.4279412,1.285701,1.3964539,0.1107529
3,0.14177601,0.21216172,"('repellent', 'pleasant')",-0.16000888,-0.1611779,0.4310108,0.39011303,0.1375927,0.1470323,0.0094396
4,-0.8626364,-0.8933603,"('disliked', 'liked')",0.62405586,0.61833185,-5.8290486,-5.8577266,-2.0225431,-2.0442518,-0.0217087
5,-0.6183209,-0.507715,"('distant', 'outgoing')",-0.29191786,-0.21961111,-0.5656959,-0.3770276,-0.4919782,-0.3681179,0.1238603
6,-0.82513356,-0.679315,"('distant', 'open')",-0.5272231,-0.5023902,-0.65309143,-0.54343754,-0.6684827,-0.5750476,0.0934351
7,0.85085714,0.82261753,"('insensitive', 'sensitive')",0.30061412,0.18734045,-0.06994645,-0.060655337,0.3605083,0.3164342,-0.0440741
8,0.35919437,0.34488046,"('unaffectionate', 'affectionate')",0.43288088,0.3546461,0.36535072,0.30704683,0.3858087,0.3355245,-0.0502842
9,0.95640045,0.99644756,"('unaffectionate', 'caring')",0.73517466,0.5875123,1.0303981,0.98004764,0.9073244,0.8546692,-0.0526552
10,1.0327289,1.0083971,"('unsympathetic', 'sympathetic')",-0.22994366,-0.3735464,0.13630888,0.01850881,0.3130314,0.2177865,-0.0952449
11,1.0330417,1.0715187,"('unhelpful', 'helpful')",-0.14465451,-0.18770346,2.2293162,2.2799325,1.0392345,1.0545826,0.0153481
12,0.90337676,0.9184529,"('unsupportive', 'supportive')",0.7597855,0.72698295,-1.6345955,-1.6227143,0.0095222,0.0075738,-0.0019484
13,0.49880543,0.45616493,"('impolite', 'polite')",-0.119181596,-0.13988474,0.42076856,0.44055343,0.2667975,0.2522779,-0.0145196
14,1.4260703,1.2670377,"('antisocial', 'social')",1.6765885,1.690864,0.41614905,0.31259653,1.172936,1.0901661,-0.0827699
15,0.21265146,0.10273929,"('boring', 'funny')",-0.63923216,-0.6334171,0.6273573,0.70174354,0.0669255,0.0570219,-0.0099036
16,-2.0665438,-1.984283,"('unpopular', 'popular')",-1.242763,-1.0534571,-0.24440582,-0.13678935,-1.1845709,-1.0581765,0.1263944
17,0.1596363,0.15690376,"('nasty', 'nice')",-0.86960834,-0.78102446,-0.0499286,-0.0009907363,-0.2533002,-0.2083705,0.0449297
18,-0.45775273,-0.53662205,"('disagreeable', 'welcoming')",0.11556919,0.15774703,-1.1107646,-1.0792185,-0.484316,-0.4860312,-0.0017152
19,-0.20696042,-0.18363768,"('inhospitable', 'hospitable')",-0.7087539,-0.71851856,-0.4285103,-0.31987187,-0.4480749,-0.4073427,0.0407322
20,0.45953634,0.4011486,"('rough', 'thoughtful')",-0.39728338,-0.28206474,-0.02926363,0.045795098,0.0109964,0.0549596,0.0439632
21,0.6048494,0.5890288,"('immoral', 'moral')",0.049879603,-0.012528041,-0.5936533,-0.58330446,0.0203586,-0.0022679,-0.0226265
22,0.8202811,0.69766223,"('untrustworthy', 'trustworthy')",-0.2912501,-0.3399365,-0.49365428,-0.51412475,0.0117922,-0.052133,-0.0639252
23,1.5120957,1.4348477,"('insincere', 'sincere')",-0.10571266,-0.24052526,5.424291,5.364236,2.2768914,2.1861862,-0.0907052
24,1.7128054,1.6814226,"('dishonest', 'honest')",-0.26255918,-0.27639207,0.72373277,0.75090307,0.7246597,0.7186445,-0.0060152
25,-0.22972906,-0.2646503,"('egoistic', 'altruistic')",0.6881008,0.6413852,0.74854624,0.7105504,0.402306,0.3624284,-0.0398776
26,0.42115596,0.2618044,"('hardhearted', 'benevolent')",2.0756395,2.0214956,1.6706194,1.5824819,1.3891382,1.2885939,-0.1005443
27,0.41619733,0.46791127,"('hardhearted', 'softhearted')",-0.69741744,-0.70835936,0.4210679,0.40462524,0.0466159,0.0547257,0.0081098
28,0.77467275,0.61277676,"('disloyal', 'loyal')",0.19550845,0.020455964,0.7024948,0.5464304,0.5575587,0.3932211,-0.1643376
29,0.14266463,0.08754485,"('unfair', 'fair')",-1.0039754,-0.9121053,-0.86213195,-0.91981924,-0.5744809,-0.5814599,-0.006979
30,1.7811495,1.7837121,"('intolerant', 'tolerant')",1.4620323,1.3987024,0.8234465,0.9111778,1.3555428,1.3645307,0.0089879
31,-1.2360492,-1.2091923,"('evil', 'good')",-0.89279735,-0.80511636,-1.2357633,-1.1442397,-1.1215367,-1.0528495,0.0686872
32,-0.0154719725,-0.21538508,"('unkind', 'kind')",0.2117055,0.10744542,1.0771146,0.8761303,0.4244494,0.2560635,-0.1683859
33,-0.012995839,-0.07186824,"('wrong', 'right')",0.5043302,0.44853273,-0.7758849,-0.73779804,-0.0948502,-0.1203778,-0.0255276
34,-0.60934854,-0.4636079,"('mean', 'honorable')",-0.094631344,-0.014981706,4.8985887,5.033187,1.3982029,1.5181991,0.1199962
35,-1.6040304,-1.701896,"('corrupt', 'incorrupt')",-1.5197608,-1.4114513,-0.8887263,-0.8845763,-1.3375058,-1.3326412,0.0048646
36,-2.2334995,-2.1891289,"('hostile', 'amicable')",-0.7166116,-0.7563764,-0.4299123,-0.53165865,-1.1266745,-1.1590546,-0.0323801
37,0.64566773,0.6304343,"('fake', 'genuine')",-0.1720189,-0.2519113,0.034730725,0.049299225,0.1694599,0.1426074,-0.0268525
38,0.46419048,0.47605485,"('untruthful', 'truthful')",-0.24517596,-0.24614438,0.3877128,0.48578057,0.2022425,0.2385637,0.0363212
39,1.96483,1.822326,"('exploitative', 'cooperative')",-0.41246012,-0.30940425,0.17927897,0.18380891,0.5772163,0.5655769,-0.0116394
40,-0.113464296,-0.05882994,"('stingy', 'generous')",0.65011245,0.6371935,-2.2853322,-2.2382128,-0.5828947,-0.5532831,0.0296116
41,0.39952728,0.38752308,"('unforgiving', 'forgiving')",0.2226465,0.25323856,0.78160495,0.7654436,0.4679263,0.4687351,0.0008088
42,0.7241883,0.71475047,"('unreliable', 'reliable')",1.291765,1.3235109,-2.2645452,-2.2361841,-0.082864,-0.0659742,0.0168898
43,1.5269535,1.5022202,"('irresponsible', 'responsible')",0.27610657,0.27437356,0.8488384,0.88999444,0.8839661,0.8888627,0.0048966
44,-1.0727067,-1.0767944,"('prejudiced', 'unprejudiced')",-0.4347742,-0.3674178,-1.3743142,-1.4106867,-0.9605983,-0.951633,0.0089653
45,1.3217888,1.3078196,"('incompetent', 'competent')",0.20138897,0.18659912,0.20656352,0.12607552,0.5765804,0.5401647,-0.0364157
46,1.2906349,1.322215,"('uncompetitive', 'competitive')",1.030136,0.86369157,-0.09881116,-0.1918374,0.7406532,0.6646897,-0.0759635
47,-0.26335418,-0.097812355,"('stupid', 'smart')",0.1549932,0.23554872,5.183412,5.218871,1.6916838,1.7855358,0.093852
48,-0.001367487,0.00083203614,"('unintelligent', 'intelligent')",-0.48757747,-0.51875967,-0.37205467,-0.37224704,-0.2869999,-0.2967249,-0.009725
49,-0.25514546,-0.18644696,"('unable', 'able')",-1.0284318,-0.92819417,-0.70383567,-0.6586437,-0.662471,-0.591095,0.071376
50,-1.1457822,-1.1813409,"('clumsy', 'skillful')",-0.41477343,-0.34887928,-0.77852416,-0.7460385,-0.7796933,-0.7587529,0.0209404
51,0.6066605,0.46808046,"('uneducated', 'educated')",-0.023729065,-0.07651733,0.45870328,0.3576908,0.3472116,0.2497513,-0.0974603
52,-1.3921592,-1.3782625,"('irrational', 'rational')",-0.84593433,-0.7850261,-0.7225182,-0.7319801,-0.9868706,-0.9650896,0.021781
53,-0.37652132,-0.34154633,"('uncreative', 'creative')",0.26558417,0.15028274,0.6021152,0.55645347,0.163726,0.12173,-0.041996
54,0.33095375,0.33629975,"('incapable', 'capable')",0.01810166,0.039406206,0.5265655,0.5411411,0.2918736,0.3056157,0.0137421
55,1.2135557,1.1102777,"('incompetent', 'clever')",0.015065737,-0.0952781,0.3394855,0.30136177,0.5227023,0.4387871,-0.0839152
56,2.476108,2.3962517,"('impractical', 'practical')",0.87347007,0.84268963,0.42498606,0.4370421,1.2581881,1.2253277,-0.0328604
57,0.36726385,0.20083094,"('unimaginative', 'imaginative')",0.1681605,0.0012379624,-2.5827837,-2.6631863,-0.6824532,-0.8203725,-0.1379193
58,0.81057113,0.7868006,"('undiscriminating', 'discriminating')",0.8296668,0.7796045,0.4631651,0.48667565,0.7011344,0.6843603,-0.0167741
59,-0.901085,-0.8389915,"('foolish', 'wise')",-0.27123976,-0.14100893,-0.17808837,-0.10626313,-0.4501377,-0.3620878,0.0880499
60,1.3097434,1.2974275,"('inefficient', 'efficient')",0.124926776,0.12721033,0.19020237,0.28637126,0.5416242,0.5703364,0.0287122
61,0.076263845,-0.043339502,"('illogical', 'logical')",-0.10331777,-0.18032487,0.16622457,0.077898555,0.0463902,-0.0485886,-0.0949788
62,2.0357833,2.1183665,"('incompetent', 'brilliant')",0.8325552,0.9187462,0.23263887,0.38012224,1.0336591,1.1390783,0.1054192
63,0.63270813,0.71481293,"('unperceptive', 'insightful')",1.1934729,1.165422,0.56296515,0.6749394,0.796382,0.8517248,0.0553428
64,-0.43176022,-0.5823911,"('shy', 'confident')",0.9687407,0.97966963,-5.091657,-5.1170707,-1.5182255,-1.5732641,-0.0550386
65,0.1464433,-0.08227484,"('insecure', 'secure')",-0.13188711,-0.2063567,0.17809454,0.12174182,0.0642169,-0.0556299,-0.1198468
66,0.5203321,0.50248224,"('inactive', 'active')",0.95965016,0.9148008,1.1369832,1.0508714,0.8723218,0.8227181,-0.0496037
67,1.247853,1.182777,"('doubtful', 'determined')",0.62391156,0.6077948,0.060003806,0.025852181,0.6439228,0.6054747,-0.0384481
68,0.05881742,-0.048091833,"('dependent', 'independent')",-1.5603771,-1.5501887,-1.5636148,-1.495171,-1.0217249,-1.0311505,-0.0094256
69,-0.5040041,-0.45736504,"('lazy', 'industrious')",0.43432608,0.52948076,-0.9125864,-0.8317663,-0.3274215,-0.2532169,0.0742046
70,1.6858126,1.6289067,"('lethargic', 'energetic')",0.9225626,0.8578006,0.42972794,0.42970487,1.012701,0.9721374,-0.0405636
71,0.034093477,-0.04944448,"('diffident', 'self-confident')",1.0461205,0.9663947,0.51023346,0.48222548,0.5301491,0.4663919,-0.0637572
72,-0.2667703,-0.3357691,"('unambitious', 'ambitious')",0.26562178,0.26937538,-0.8806404,-0.78393626,-0.2939296,-0.2834433,0.0104863
73,0.099895515,0.20286834,"('helpless', 'self-reliant')",0.5203572,0.57954323,-3.5090554,-3.363179,-0.9629342,-0.8602558,0.1026784
74,1.3946177,1.3419502,"('undedicated', 'dedicated')",0.23014364,0.26081654,0.018579597,-0.0017338544,0.5477803,0.5336776,-0.0141027
75,-0.57119465,-0.4769708,"('meek', 'impulsive')",0.29734617,0.3851185,-0.16793345,-0.04606944,-0.1472606,-0.0459739,0.1012867
76,1.5998682,1.5869476,"('anxious', 'daring')",0.39088115,0.42662948,0.13889934,0.14254442,0.7098829,0.7187072,0.0088243
77,-0.456352,-0.4285342,"('unmotivated', 'motivated')",0.6457901,0.5365851,-0.9108716,-0.86070865,-0.2404778,-0.2508859,-0.0104081
78,-0.54526,-0.48858854,"('nonresilient', 'resilient')",-0.035998516,-0.02689857,-0.29585323,-0.15710759,-0.2923706,-0.2241982,0.0681724
79,-0.3098826,-0.3179895,"('wavering', 'unwavering')",-0.59971666,-0.51837623,-0.4746266,-0.43947035,-0.4614086,-0.4252787,0.0361299
80,0.99959254,1.0338204,"('dominated', 'dominating')",0.12133326,0.14722466,-0.22575182,-0.27809823,0.2983913,0.3009823,0.002591
81,0.9009999,0.76889503,"('submissive', 'aggressive')",1.3613331,1.2734215,-0.22135629,-0.19616665,0.6803255,0.6153833,-0.0649422
82,-0.6244686,-0.6097282,"('poor', 'rich')",0.33836037,0.39363945,5.330194,5.3198953,1.6813618,1.7012688,0.019907
83,0.1152551,0.063880235,"('powerless', 'powerful')",1.1030595,1.053879,-1.0814008,-1.1798139,0.045638,-0.0206849,-0.0663229
84,0.7077818,0.63778514,"('inferior', 'superior')",-0.035054065,-0.009828273,0.3775087,0.44454008,0.3500788,0.357499,0.0074202
85,-1.2519003,-1.1870506,"('insignificant', 'prestigious')",0.2771644,0.36448866,-0.7441872,-0.6878125,-0.5729744,-0.5034581,0.0695163
86,0.71090794,0.5678257,"('uninfluential', 'influential')",-0.06621901,-0.2162378,-0.29744413,-0.36684155,0.1157483,-0.0050846,-0.1208329
87,-0.45826733,-0.36434337,"('unsuccessful', 'successful')",0.3772362,0.44385368,0.6743629,0.5966828,0.1977773,0.2253977,0.0276204
88,-0.5401691,-0.6092031,"('low', 'eminent')",0.06520461,-0.0126571255,-0.38365093,-0.45699173,-0.2862051,-0.3596173,-0.0734122
