,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
66,-0.7804332,-0.76983213,"('inactive', 'active')",-0.89267206,-0.7876501,1.1395552,1.1166122,-0.17785,-0.1469567,0.0308933
67,0.96110237,0.93733144,"('doubtful', 'determined')",0.865884,0.96321565,-0.5246996,-0.4628705,0.4340955,0.4792255,0.04513
68,-0.2385631,-0.23709211,"('dependent', 'independent')",-0.6772642,-0.69669926,-0.52944946,-0.5498126,-0.4817589,-0.4945347,-0.0127758
69,0.19805123,0.1451524,"('lazy', 'industrious')",0.8313611,0.89672065,-0.32144916,-0.30590862,0.2359877,0.2453215,0.0093338
70,0.24197808,0.3934252,"('lethargic', 'energetic')",0.3794724,0.5156512,0.4330732,0.54243964,0.3515079,0.4838387,0.1323308
71,0.25999475,0.25505158,"('diffident', 'self-confident')",1.5867743,1.5813735,0.7515232,0.7537062,0.8660975,0.8633771,-0.0027204
72,0.4080006,0.3704052,"('unambitious', 'ambitious')",0.5198715,0.51028615,-0.84915376,-0.8052209,0.0262394,0.0251568,-0.0010826
73,1.2084931,1.156145,"('helpless', 'self-reliant')",0.65370774,0.58078897,-2.774621,-2.7640567,-0.3041401,-0.3423742,-0.0382341
74,0.0564147,0.12620941,"('undedicated', 'dedicated')",0.91893816,0.94107115,0.048774473,0.06347683,0.3413758,0.3769191,0.0355433
75,0.12551923,0.13974941,"('meek', 'impulsive')",-0.77437985,-0.74979347,-0.2716461,-0.19879298,-0.3068356,-0.2696124,0.0372232
76,0.04363642,0.17391217,"('anxious', 'daring')",0.34412912,0.4777212,0.14988852,0.27974898,0.179218,0.3104608,0.1312428
77,0.1332923,0.18409514,"('unmotivated', 'motivated')",0.7767943,0.7637954,-1.2451556,-1.1372755,-0.1116896,-0.0631283,0.0485613
78,-1.282258,-1.2118813,"('nonresilient', 'resilient')",0.21775809,0.21663226,-0.023681918,0.07050029,-0.3627273,-0.3082496,0.0544777
79,-0.22371481,-0.29032573,"('wavering', 'unwavering')",-1.0530787,-1.0997508,0.14942688,0.16250964,-0.3757888,-0.4091889,-0.0334001
80,0.3928552,0.42890474,"('dominated', 'dominating')",0.53891784,0.6254735,-1.1525893,-1.0344877,-0.0736054,0.0066302,0.0802356
81,1.2786978,1.298929,"('submissive', 'aggressive')",0.98020554,0.990476,-0.75154096,-0.6410129,0.5024542,0.549464,0.0470098
82,-0.5389146,-0.4670202,"('poor', 'rich')",-0.29983276,-0.29191658,6.047493,6.0947495,1.7362485,1.7786042,0.0423557
83,-0.05977122,-0.08021581,"('powerless', 'powerful')",0.35066217,0.2948828,-1.1045508,-1.1548156,-0.27122,-0.3133829,-0.0421629
84,0.49190542,0.39843798,"('inferior', 'superior')",1.1546803,1.098918,0.73629767,0.6824363,0.7942944,0.7265974,-0.067697
85,-0.23191305,-0.29744297,"('insignificant', 'prestigious')",0.17849809,0.07698822,0.9423983,0.9151453,0.2963278,0.2315635,-0.0647643
86,-0.692609,-0.73385054,"('uninfluential', 'influential')",-0.1172246,-0.29869127,-0.059675016,-0.1418416,-0.2898362,-0.3914611,-0.1016249
87,0.48803777,0.3623528,"('unsuccessful', 'successful')",0.8488388,0.79397666,0.70532876,0.765067,0.6807351,0.6404655,-0.0402696
88,-0.21135157,-0.29510468,"('low', 'eminent')",-0.17288032,-0.23764193,0.054253917,0.058839217,-0.1099927,-0.1579691,-0.0479764
