,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
47,0.45579967,0.48933908,"('stupid', 'smart')",4.7668757,4.8037844,2.6113377,2.6465616,0.0352239
48,0.041818216,0.027978078,"('unintelligent', 'intelligent')",0.7398318,0.71366113,0.390825,0.3708196,-0.0200054
49,-0.42648396,-0.40556705,"('unable', 'able')",-0.24683765,-0.24252173,-0.3366608,-0.3240444,0.0126164
50,-0.712611,-0.80811894,"('clumsy', 'skillful')",-0.015189983,-0.09689835,-0.3639005,-0.4525086,-0.0886081
51,0.47117853,0.3286819,"('uneducated', 'educated')",1.1074868,1.082466,0.7893327,0.7055739,-0.0837588
52,-0.69547737,-0.78200185,"('irrational', 'rational')",0.40087098,0.2763885,-0.1473032,-0.2528067,-0.1055035
53,-0.8483632,-0.9157325,"('uncreative', 'creative')",0.74824166,0.6435897,-0.0500608,-0.1360714,-0.0860106
54,-0.4064014,-0.43562734,"('incapable', 'capable')",1.2054565,1.2103838,0.3995275,0.3873782,-0.0121493
55,0.94062966,0.86660945,"('incompetent', 'clever')",0.17280906,0.15358491,0.5567194,0.5100972,-0.0466222
56,2.0522664,1.9350281,"('impractical', 'practical')",0.21679008,0.1706055,1.1345282,1.0528167,-0.0817115
57,0.0019608736,-0.09578456,"('unimaginative', 'imaginative')",-2.1899137,-2.2175786,-1.0939765,-1.1566817,-0.0627052
58,0.47556254,0.35953382,"('undiscriminating', 'discriminating')",0.47635537,0.45819244,0.4759589,0.4088631,-0.0670958
59,-0.3926342,-0.36579663,"('foolish', 'wise')",0.32621822,0.2824233,-0.033208,-0.0416867,-0.0084787
60,1.5422949,1.4223391,"('inefficient', 'efficient')",-0.12577835,-0.062725686,0.7082583,0.6798067,-0.0284516
61,0.34611967,0.11133018,"('illogical', 'logical')",0.5987783,0.45847362,0.472449,0.2849019,-0.1875471
62,1.5367318,1.5445898,"('incompetent', 'brilliant')",0.46746543,0.5391352,1.0020987,1.0418625,0.0397638
63,0.20639281,0.270338,"('unperceptive', 'insightful')",0.8143054,0.8471103,0.5103491,0.5587242,0.0483751
64,0.11095783,0.03527694,"('shy', 'confident')",-6.525285,-6.5566754,-3.2071636,-3.2606993,-0.0535357
65,0.684918,0.54915446,"('insecure', 'secure')",-0.75004137,-0.79343194,-0.0325617,-0.1221387,-0.089577
66,-1.2176584,-1.1708574,"('inactive', 'active')",0.56620836,0.55631745,-0.325725,-0.30727,0.018455
67,1.2006404,1.2031752,"('doubtful', 'determined')",-0.25870356,-0.22623727,0.4709684,0.4884689,0.0175005
68,-0.24988091,-0.2891593,"('dependent', 'independent')",-0.3864957,-0.42160496,-0.3181883,-0.3553821,-0.0371938
69,-0.5824674,-0.5283097,"('lazy', 'industrious')",-0.5997496,-0.5690624,-0.5911085,-0.548686,0.0424225
70,0.7236464,0.70130694,"('lethargic', 'energetic')",0.5988581,0.62614596,0.6612523,0.6637264,0.0024741
71,-0.61150086,-0.6130833,"('diffident', 'self-confident')",0.5624382,0.54719746,-0.0245313,-0.0329429,-0.0084116
72,-0.22022915,-0.17893226,"('unambitious', 'ambitious')",-0.99100214,-0.99036473,-0.6056156,-0.5846485,0.0209671
73,0.31966674,0.3174132,"('helpless', 'self-reliant')",-2.9606676,-2.9640672,-1.3205004,-1.3233271,-0.0028267
74,0.4129141,0.36061004,"('undedicated', 'dedicated')",0.19746149,0.1405769,0.3051878,0.2505935,-0.0545943
75,-1.0958562,-1.009454,"('meek', 'impulsive')",-0.37460357,-0.27799213,-0.7352298,-0.6437231,0.0915067
76,1.0332531,0.97044015,"('anxious', 'daring')",-0.05594467,-0.010438103,0.4886542,0.480001,-0.0086532
77,-0.15127295,-0.17128393,"('unmotivated', 'motivated')",-0.94393015,-0.83384484,-0.5476016,-0.5025644,0.0450372
78,-0.8172647,-0.7963028,"('nonresilient', 'resilient')",0.037092566,0.081282735,-0.3900861,-0.35751,0.0325761
79,-1.573502,-1.5708851,"('wavering', 'unwavering')",0.2512742,0.2552061,-0.6611139,-0.6578395,0.0032744
80,1.038384,1.0288415,"('dominated', 'dominating')",-1.0270131,-0.94507563,0.0056854,0.0418829,0.0361975
81,1.4792894,1.4747956,"('submissive', 'aggressive')",-0.66304386,-0.5482366,0.4081228,0.4632795,0.0551567
82,-0.02097072,0.039478146,"('poor', 'rich')",5.879879,5.8411536,2.9294541,2.940316,0.0108619
83,0.037424035,-0.011252068,"('powerless', 'powerful')",-0.5900184,-0.6200591,-0.2762972,-0.3156556,-0.0393584
84,0.32136092,0.17939354,"('inferior', 'superior')",0.98344064,0.90807194,0.6524008,0.5437328,-0.108668
85,-1.2182162,-1.1209625,"('insignificant', 'prestigious')",1.1414307,1.1552637,-0.0383927,0.0171506,0.0555433
86,-0.1396114,-0.2751027,"('uninfluential', 'influential')",0.11861528,0.021268357,-0.0104981,-0.1269172,-0.1164191
87,0.52578235,0.5507604,"('unsuccessful', 'successful')",0.9507938,1.0515258,0.738288,0.8011431,0.0628551
88,0.36684754,0.27773193,"('low', 'eminent')",1.2643508,1.2877643,0.8155991,0.7827481,-0.032851
