,fighter_male,fighter_female,tuple,average_male,average_female,female-male
0,0.3461973,0.09658208,"('unsociable', 'sociable')",0.3461973,0.0965821,-0.2496152
1,1.1116049,1.1685137,"('unfriendly', 'friendly')",1.1116049,1.1685137,0.0569088
2,0.44770548,0.6450642,"('unlikable', 'likable')",0.4477055,0.6450642,0.1973587
3,0.8809303,0.862461,"('repellent', 'pleasant')",0.8809303,0.862461,-0.0184693
4,-7.2493668,-7.2796917,"('disliked', 'liked')",-7.2493668,-7.2796917,-0.0303249
5,-0.46688554,-0.2573076,"('distant', 'outgoing')",-0.4668855,-0.2573076,0.2095779
6,-0.3180563,-0.072714835,"('distant', 'open')",-0.3180563,-0.0727148,0.2453415
7,0.90434694,0.8387911,"('insensitive', 'sensitive')",0.9043469,0.8387911,-0.0655558
8,0.7758075,0.8882348,"('unaffectionate', 'affectionate')",0.7758075,0.8882348,0.1124273
9,1.8290893,1.941013,"('unaffectionate', 'caring')",1.8290893,1.941013,0.1119237
10,1.34515,1.2536103,"('unsympathetic', 'sympathetic')",1.34515,1.2536103,-0.0915397
11,2.2449145,2.20303,"('unhelpful', 'helpful')",2.2449145,2.2030301,-0.0418844
12,-1.580656,-1.6071664,"('unsupportive', 'supportive')",-1.5806561,-1.6071664,-0.0265103
13,0.7475078,0.6029212,"('impolite', 'polite')",0.7475078,0.6029212,-0.1445866
14,0.113081746,-0.13924316,"('antisocial', 'social')",0.1130817,-0.1392432,-0.2523249
15,0.5673101,0.5120856,"('boring', 'funny')",0.5673101,0.5120856,-0.0552245
16,-0.2276088,-0.21208042,"('unpopular', 'popular')",-0.2276088,-0.2120804,0.0155284
17,-0.3421065,-0.30183566,"('nasty', 'nice')",-0.3421065,-0.3018357,0.0402708
18,-0.7988485,-0.8160198,"('disagreeable', 'welcoming')",-0.7988485,-0.8160198,-0.0171713
19,-0.897036,-0.68522394,"('inhospitable', 'hospitable')",-0.897036,-0.6852239,0.2118121
20,0.58649164,0.4902974,"('rough', 'thoughtful')",0.5864916,0.4902974,-0.0961942
21,0.3254574,0.28052124,"('immoral', 'moral')",0.3254574,0.2805212,-0.0449362
22,-0.22750756,-0.2790115,"('untrustworthy', 'trustworthy')",-0.2275076,-0.2790115,-0.0515039
23,6.5542617,6.537215,"('insincere', 'sincere')",6.5542617,6.5372152,-0.0170465
24,1.5985761,1.5967916,"('dishonest', 'honest')",1.5985761,1.5967916,-0.0017845
25,0.4354213,0.45311445,"('egoistic', 'altruistic')",0.4354213,0.4531144,0.0176931
26,0.39335778,0.27525848,"('hardhearted', 'benevolent')",0.3933578,0.2752585,-0.1180993
27,0.904333,0.85798186,"('hardhearted', 'softhearted')",0.904333,0.8579819,-0.0463511
28,1.4247612,1.3484393,"('disloyal', 'loyal')",1.4247612,1.3484393,-0.0763219
29,-0.7458184,-0.7609726,"('unfair', 'fair')",-0.7458184,-0.7609726,-0.0151542
30,1.2948889,1.19176,"('intolerant', 'tolerant')",1.2948889,1.1917599,-0.103129
31,-1.8556826,-1.7357733,"('evil', 'good')",-1.8556826,-1.7357733,0.1199093
32,1.2702419,1.2316592,"('unkind', 'kind')",1.2702419,1.2316592,-0.0385827
33,-0.2507692,-0.19578725,"('wrong', 'right')",-0.2507692,-0.1957873,0.0549819
34,4.4171543,4.638651,"('mean', 'honorable')",4.4171543,4.6386509,0.2214966
35,-1.2832105,-1.2912859,"('corrupt', 'incorrupt')",-1.2832105,-1.2912859,-0.0080754
36,-1.1245191,-1.0685115,"('hostile', 'amicable')",-1.1245191,-1.0685115,0.0560076
37,0.56443065,0.63013387,"('fake', 'genuine')",0.5644307,0.6301339,0.0657032
38,0.09960055,0.15955113,"('untruthful', 'truthful')",0.0996006,0.1595511,0.0599505
39,0.13198107,0.06453465,"('exploitative', 'cooperative')",0.1319811,0.0645346,-0.0674465
40,-2.1142118,-2.2048237,"('stingy', 'generous')",-2.1142118,-2.2048237,-0.0906119
41,-0.17985334,-0.22186404,"('unforgiving', 'forgiving')",-0.1798533,-0.221864,-0.0420107
42,-2.4051707,-2.374486,"('unreliable', 'reliable')",-2.4051707,-2.374486,0.0306847
43,1.323914,1.3165351,"('irresponsible', 'responsible')",1.3239141,1.3165351,-0.007379
44,-1.4492005,-1.4228919,"('prejudiced', 'unprejudiced')",-1.4492005,-1.4228919,0.0263086
45,0.378135,0.28931308,"('incompetent', 'competent')",0.378135,0.2893131,-0.0888219
46,-0.25502747,-0.3402534,"('uncompetitive', 'competitive')",-0.2550275,-0.3402534,-0.0852259
47,5.1787157,5.313403,"('stupid', 'smart')",5.1787157,5.3134031,0.1346874
48,1.0756863,0.8867895,"('unintelligent', 'intelligent')",1.0756863,0.8867895,-0.1888968
49,0.24817806,0.37678868,"('unable', 'able')",0.2481781,0.3767887,0.1286106
50,0.00020080805,0.028854365,"('clumsy', 'skillful')",0.0002008,0.0288544,0.0286536
51,0.54695475,0.37936527,"('uneducated', 'educated')",0.5469548,0.3793653,-0.1675895
52,-0.669964,-0.67353374,"('irrational', 'rational')",-0.669964,-0.6735337,-0.0035697
53,0.06973246,0.11321536,"('uncreative', 'creative')",0.0697325,0.1132154,0.0434829
54,1.0940285,1.3191645,"('incapable', 'capable')",1.0940285,1.3191645,0.225136
55,1.1884302,1.0053351,"('incompetent', 'clever')",1.1884302,1.0053351,-0.1830951
56,1.2624729,1.0792196,"('impractical', 'practical')",1.2624729,1.0792196,-0.1832533
57,-2.6250608,-2.6560235,"('unimaginative', 'imaginative')",-2.6250608,-2.6560235,-0.0309627
58,-0.2807065,-0.29213244,"('undiscriminating', 'discriminating')",-0.2807065,-0.2921324,-0.0114259
59,-0.13607717,-0.054797947,"('foolish', 'wise')",-0.1360772,-0.0547979,0.0812793
60,1.2723367,1.1931025,"('inefficient', 'efficient')",1.2723367,1.1931025,-0.0792342
61,0.22478662,0.030926406,"('illogical', 'logical')",0.2247866,0.0309264,-0.1938602
62,1.3961612,1.4485934,"('incompetent', 'brilliant')",1.3961612,1.4485934,0.0524322
63,0.3970577,0.40575957,"('unperceptive', 'insightful')",0.3970577,0.4057596,0.0087019
64,-5.822124,-5.958493,"('shy', 'confident')",-5.822124,-5.9584932,-0.1363692
65,0.6895672,0.6046494,"('insecure', 'secure')",0.6895672,0.6046494,-0.0849178
66,-0.5568001,-0.5522678,"('inactive', 'active')",-0.5568001,-0.5522678,0.0045323
67,-0.3992258,-0.37367037,"('doubtful', 'determined')",-0.3992258,-0.3736704,0.0255554
68,-0.62835944,-0.66636544,"('dependent', 'independent')",-0.6283594,-0.6663654,-0.038006
69,-1.7951375,-1.7430593,"('lazy', 'industrious')",-1.7951375,-1.7430593,0.0520782
70,1.2696478,1.1827883,"('lethargic', 'energetic')",1.2696478,1.1827883,-0.0868595
71,0.54311913,0.57980514,"('diffident', 'self-confident')",0.5431191,0.5798051,0.036686
72,0.61350524,0.752887,"('unambitious', 'ambitious')",0.6135052,0.752887,0.1393818
73,-3.0031195,-2.9016423,"('helpless', 'self-reliant')",-3.0031195,-2.9016423,0.1014772
74,0.14297736,0.011318907,"('undedicated', 'dedicated')",0.1429774,0.0113189,-0.1316585
75,-1.0895901,-0.8488395,"('meek', 'impulsive')",-1.0895901,-0.8488395,0.2407506
76,0.9035987,0.82755834,"('anxious', 'daring')",0.9035987,0.8275583,-0.0760404
77,-0.6676557,-0.69158745,"('unmotivated', 'motivated')",-0.6676557,-0.6915874,-0.0239317
78,-0.5236803,-0.53593385,"('nonresilient', 'resilient')",-0.5236803,-0.5359339,-0.0122536
79,-0.5116515,-0.3981946,"('wavering', 'unwavering')",-0.5116515,-0.3981946,0.1134569
