,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,0.09837346,-0.113518745,"('unsociable', 'sociable')",1.7618536,1.6734854,0.8429046,0.62893945,0.40588403,0.23843619,0.7772539,0.6068356,-0.1704183
1,-1.122837,-1.2659479,"('unfriendly', 'friendly')",-2.0899308,-2.0526206,-1.2541231,-1.2930995,1.3662189,1.2072295,-0.7751679,-0.8511096,-0.0759417
2,0.92816836,0.94631577,"('unlikable', 'likable')",0.92798954,1.0603341,1.1015393,1.200792,0.55898726,0.6298428,0.8791711,0.9593211,0.08015
3,0.93784976,1.0093447,"('repellent', 'pleasant')",1.0066558,1.0478243,0.6055052,0.6142786,0.4506726,0.5453336,0.7501708,0.8041953,0.0540245
4,-0.73024434,-0.70386106,"('disliked', 'liked')",-2.2472188,-2.171269,-0.7135372,-0.6723587,-6.4324884,-6.462735,-2.5308723,-2.5025558,0.0283165
5,-2.0477028,-2.038276,"('distant', 'outgoing')",-3.0647404,-2.8629355,-2.1331255,-2.030486,-1.1694392,-1.105722,-2.1037519,-2.0093551,0.0943968
6,-1.8703487,-1.823357,"('distant', 'open')",-3.1887152,-3.0206156,-2.7050042,-2.5595918,-0.70487237,-0.66974,-2.1172352,-2.018326,0.0989092
7,1.137736,1.1289885,"('insensitive', 'sensitive')",1.4461658,1.4530108,1.1061187,1.1548144,1.1509441,1.2164601,1.2102412,1.2383184,0.0280772
8,-0.20749931,-0.22946675,"('unaffectionate', 'affectionate')",-2.114159,-2.1329434,-1.8686877,-1.8431121,0.19881609,0.114131935,-0.9978825,-1.0228475,-0.024965
9,0.5473422,0.4879961,"('unaffectionate', 'caring')",-0.8133322,-0.7495019,-1.1780607,-1.1383796,0.96876556,0.95129985,-0.1188213,-0.1121464,0.0066749
10,0.67436004,0.60282105,"('unsympathetic', 'sympathetic')",1.6198968,1.5733135,0.4094948,0.34513962,0.7615507,0.6546892,0.8663256,0.7939909,-0.0723347
11,0.3942935,0.4010202,"('unhelpful', 'helpful')",1.8857934,1.9217702,0.5722767,0.61515313,2.5879009,2.564552,1.3600662,1.3756239,0.0155577
12,0.32590285,0.40994734,"('unsupportive', 'supportive')",0.9295232,1.140074,-0.69641626,-0.54737407,-1.6773202,-1.6457835,-0.2795776,-0.160784,0.1187936
13,0.43292487,0.30850753,"('impolite', 'polite')",2.6968076,2.6882486,1.2925932,1.2262917,0.48584276,0.47494435,1.2270422,1.1744981,-0.0525441
14,1.0366102,0.9208671,"('antisocial', 'social')",3.1566594,3.1929562,1.7364202,1.698336,0.026398163,0.07885277,1.489022,1.472753,-0.016269
15,-0.06144334,-0.14254367,"('boring', 'funny')",-0.47649273,-0.41376716,0.6001899,0.61305,0.21279696,0.25573164,0.0687627,0.0781177,0.009355
