,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
0,0.47639337,0.43651274,"('unsociable', 'sociable')",1.3761556,1.3812788,-0.21836838,-0.31553704,0.5447268,0.5007515,-0.0439753
1,-1.0232681,-1.0674574,"('unfriendly', 'friendly')",-0.71996903,-0.76550335,1.631242,1.5760131,-0.0373317,-0.0856493,-0.0483176
2,0.028353646,0.07012428,"('unlikable', 'likable')",0.4666466,0.5443801,0.47464356,0.44599247,0.3232146,0.3534989,0.0302843
3,-0.09872249,0.014592851,"('repellent', 'pleasant')",0.36821818,0.5499549,0.7322754,0.77414614,0.3339237,0.4462313,0.1123076
4,-1.5515952,-1.4923294,"('disliked', 'liked')",-0.71937156,-0.730444,-7.551957,-7.65594,-3.2743079,-3.2929045,-0.0185966
5,-2.2458868,-2.2355783,"('distant', 'outgoing')",-0.94993067,-0.9938627,-0.52707875,-0.58150053,-1.2409654,-1.2703138,-0.0293484
6,-2.0471883,-2.044508,"('distant', 'open')",-1.057354,-1.0762036,0.10576978,0.08347396,-0.9995908,-1.0124125,-0.0128217
7,1.5644797,1.5318235,"('insensitive', 'sensitive')",1.61359,1.7574683,0.43137965,0.52310264,1.2031497,1.2707982,0.0676485
8,-0.67529,-0.7635606,"('unaffectionate', 'affectionate')",-0.6550406,-0.70472944,1.2242521,1.2015293,-0.0353595,-0.0889203,-0.0535608
9,0.017227184,-0.03921242,"('unaffectionate', 'caring')",0.50049746,0.52531517,1.5859337,1.6574714,0.7012194,0.7145247,0.0133053
10,1.3544854,1.3714885,"('unsympathetic', 'sympathetic')",1.1232646,1.3243158,-0.17433877,-0.011982249,0.7678037,0.8946073,0.1268036
11,1.4757795,1.4995327,"('unhelpful', 'helpful')",1.9903071,2.1268985,1.5376781,1.6764772,1.6679215,1.7676361,0.0997146
12,1.5261822,1.5971216,"('unsupportive', 'supportive')",1.8470339,2.0861022,-2.2249038,-2.132153,0.3827708,0.5170236,0.1342528
13,1.185969,1.1286553,"('impolite', 'polite')",0.71889806,0.75658715,-0.9461832,-0.8994454,0.3195613,0.328599,0.0090377
14,2.310059,2.2686832,"('antisocial', 'social')",2.0463011,2.1091406,-0.30003023,-0.35180014,1.3521101,1.342008,-0.0101021
15,-0.06795564,-0.14759685,"('boring', 'funny')",0.2177322,0.034839664,0.03280963,-0.053523082,0.0608621,-0.0554268,-0.1162889
16,-1.1968392,-1.2705116,"('unpopular', 'popular')",-0.5115026,-0.521774,0.09620073,0.06042088,-0.5373804,-0.5772883,-0.0399079
17,-0.38462934,-0.34653175,"('nasty', 'nice')",-0.25779593,-0.23221733,-0.41047776,-0.34985176,-0.3509677,-0.3095336,0.0414341
18,-0.5125719,-0.48244917,"('disagreeable', 'welcoming')",0.21685986,0.35696426,-0.5630051,-0.6331872,-0.286239,-0.2528907,0.0333483
19,-2.2671907,-2.2224445,"('inhospitable', 'hospitable')",-1.4894474,-1.4188819,-0.5816166,-0.5623082,-1.4460848,-1.4012116,0.0448732
20,0.69594723,0.64866024,"('rough', 'thoughtful')",0.050485484,0.09671339,0.96325266,0.8898814,0.5698951,0.545085,-0.0248101
21,1.4901702,1.5399514,"('immoral', 'moral')",1.6391437,1.7829541,-0.67941713,-0.5840318,0.8166323,0.9129579,0.0963256
22,0.701235,0.7554746,"('untrustworthy', 'trustworthy')",1.6315312,1.6979016,-0.4483553,-0.46362543,0.628137,0.6632503,0.0351133
23,1.2935202,1.2161404,"('insincere', 'sincere')",1.0271393,1.1015854,6.2109065,6.2841005,2.8438555,2.8672752,0.0234197
24,1.0390221,1.0354139,"('dishonest', 'honest')",0.37163663,0.42606795,0.8279022,0.81026995,0.746187,0.7572506,0.0110636
25,-0.3050749,-0.30896708,"('egoistic', 'altruistic')",-0.2332631,-0.34449294,1.409025,1.3331764,0.290229,0.2265721,-0.0636569
26,0.5962666,0.55940616,"('hardhearted', 'benevolent')",0.6166131,0.6561466,1.6022028,1.5082511,0.9383609,0.9079347,-0.0304262
27,0.094827,0.014407111,"('hardhearted', 'softhearted')",0.90490687,0.9897208,1.4705518,1.3481511,0.8234286,0.7840931,-0.0393355
28,0.6969503,0.52313566,"('disloyal', 'loyal')",-0.0063710175,-0.12392701,1.2215949,1.1824778,0.6373914,0.5272288,-0.1101626
29,-0.4451767,-0.5698904,"('unfair', 'fair')",-0.58407134,-0.6112904,-0.5379414,-0.6966822,-0.5223965,-0.6259543,-0.1035578
30,1.4088069,1.3820117,"('intolerant', 'tolerant')",1.6375531,1.7527572,0.47320616,0.48318344,1.1731887,1.2059841,0.0327954
31,-2.0858014,-2.0415833,"('evil', 'good')",-1.3362434,-1.328553,-0.44425228,-0.5282368,-1.2887657,-1.2994577,-0.010692
32,0.53700155,0.53136104,"('unkind', 'kind')",0.9646686,1.0424944,1.0112208,1.0040596,0.8376303,0.859305,0.0216747
33,0.77893,0.7021123,"('wrong', 'right')",0.2608513,0.18587463,-0.33758998,-0.39080346,0.2340638,0.1657278,-0.068336
34,0.093983814,0.1906973,"('mean', 'honorable')",-0.20829463,0.022624506,5.5117064,5.6308146,1.7991319,1.9480454,0.1489135
35,-1.1302354,-1.254239,"('corrupt', 'incorrupt')",-1.4097911,-1.6312625,-0.133496,-0.31959084,-0.8911742,-1.0683641,-0.1771899
36,-2.2644465,-2.3254833,"('hostile', 'amicable')",-2.2423403,-2.316859,0.024094798,-0.09454353,-1.4942307,-1.578962,-0.0847313
37,-0.0523225,-0.03314688,"('fake', 'genuine')",-0.192469,-0.07313782,0.3068599,0.32176673,0.0206895,0.0718273,0.0511378
38,0.50156885,0.50307614,"('untruthful', 'truthful')",0.10418072,0.15196988,-0.4944876,-0.4010185,0.0370873,0.0846758,0.0475885
39,1.0574721,1.0624657,"('exploitative', 'cooperative')",2.1842973,2.1521845,0.6160141,0.60236627,1.2859278,1.2723388,-0.013589
40,0.18221489,0.21571407,"('stingy', 'generous')",0.5842092,0.6185485,-1.8530922,-1.9816694,-0.3622227,-0.3824689,-0.0202462
41,0.7567365,0.7477692,"('unforgiving', 'forgiving')",1.5141535,1.6621445,-0.123516455,-0.2054632,0.7157911,0.7348169,0.0190258
42,0.7759241,0.8248738,"('unreliable', 'reliable')",0.9218148,1.1587665,-3.2124321,-3.1348689,-0.5048978,-0.3837428,0.121155
43,1.4006351,1.4725499,"('irresponsible', 'responsible')",1.6170256,1.8272535,0.25961733,0.3339363,1.092426,1.2112465,0.1188205
44,0.14978427,0.20570692,"('prejudiced', 'unprejudiced')",-0.3819606,-0.40998706,-1.0762391,-1.0249121,-0.4361385,-0.4097308,0.0264077
45,0.8355833,0.9620211,"('incompetent', 'competent')",0.9380748,1.1391219,-0.14257562,-0.18977949,0.5436942,0.6371211,0.0934269
46,0.6609795,0.754254,"('uncompetitive', 'competitive')",1.2194484,1.3867812,-1.4337326,-1.4214283,0.1488984,0.2398689,0.0909705
47,0.85908836,0.81041014,"('stupid', 'smart')",1.0070145,0.9720532,6.1289277,6.2395167,2.6650101,2.6739934,0.0089833
48,0.95533234,0.86727136,"('unintelligent', 'intelligent')",0.15893751,0.11114347,0.3730335,0.35539755,0.4957678,0.4446041,-0.0511637
49,-1.7322081,-1.7029366,"('unable', 'able')",-1.0290024,-0.9124924,-0.10504812,-0.050491616,-0.9554195,-0.8886402,0.0667793
50,-1.069807,-1.1380655,"('clumsy', 'skillful')",-0.689113,-0.7139634,-0.018347748,-0.06593902,-0.5924226,-0.6393226,-0.0469
51,-0.5780686,-0.61895597,"('uneducated', 'educated')",0.0050551556,0.051057518,-0.13645191,-0.14582205,-0.2364885,-0.2379068,-0.0014183
