,synchrony_male,synchrony_female,tuple,financial_male,financial_female,average_male,average_female,female-male
28,-1.4475212,-1.4759796,"('disloyal', 'loyal')",1.281809,1.270997,-0.0828561,-0.1024913,-0.0196352
29,-0.8225647,-0.8288116,"('unfair', 'fair')",-0.8566145,-0.93413854,-0.8395896,-0.8814751,-0.0418855
30,0.081395194,0.045722183,"('intolerant', 'tolerant')",1.1187158,1.0447646,0.6000555,0.5452434,-0.0548121
31,-0.29572344,-0.15455018,"('evil', 'good')",-1.5334412,-1.5042099,-0.9145823,-0.82938,0.0852023
32,-0.5517607,-0.60918057,"('unkind', 'kind')",1.0891427,1.1043075,0.268691,0.2475635,-0.0211275
33,-0.19649567,-0.23321995,"('wrong', 'right')",0.10122638,0.04069197,-0.0476346,-0.096264,-0.0486294
34,0.36099184,0.51425916,"('mean', 'honorable')",5.5647597,5.72303,2.9628758,3.1186447,0.1557689
35,0.7025586,0.6322483,"('corrupt', 'incorrupt')",-1.0425926,-1.058915,-0.170017,-0.2133334,-0.0433164
36,0.44369084,0.48338744,"('hostile', 'amicable')",-0.547603,-0.6095082,-0.0519561,-0.0630604,-0.0111043
37,-1.2338716,-1.195738,"('fake', 'genuine')",-0.15717214,-0.11307611,-0.6955218,-0.654407,0.0411148
38,-0.36255276,-0.32626143,"('untruthful', 'truthful')",0.76091605,0.836679,0.1991816,0.2552088,0.0560272
39,1.5182383,1.5205091,"('exploitative', 'cooperative')",0.532548,0.4830463,1.0253931,1.0017776,-0.0236155
40,-0.2738468,-0.20340542,"('stingy', 'generous')",-1.9841158,-2.1027853,-1.1289814,-1.1530954,-0.024114
41,-0.23016183,-0.13464653,"('unforgiving', 'forgiving')",0.38018703,0.31083074,0.0750126,0.0880921,0.0130795
42,0.24719407,0.3622973,"('unreliable', 'reliable')",-3.189834,-3.1270292,-1.47132,-1.3823659,0.0889541
43,-0.9702792,-0.8845711,"('irresponsible', 'responsible')",1.1223191,1.1132082,0.0760199,0.1143185,0.0382986
44,1.0552006,1.012638,"('prejudiced', 'unprejudiced')",-1.1727074,-1.1671088,-0.0587534,-0.0772354,-0.018482
45,-1.6179028,-1.4583975,"('incompetent', 'competent')",0.04253541,-0.021789232,-0.7876837,-0.7400934,0.0475903
46,-1.0517095,-1.0119971,"('uncompetitive', 'competitive')",-0.43809086,-0.5048824,-0.7449002,-0.7584398,-0.0135396
47,-0.5120249,-0.4728849,"('stupid', 'smart')",6.537964,6.5933204,3.0129695,3.0602179,0.0472484
48,-1.3884772,-1.3811507,"('unintelligent', 'intelligent')",0.6343822,0.63837874,-0.3770475,-0.371386,0.0056615
49,-0.3351404,-0.21649915,"('unable', 'able')",-0.10536897,0.025375461,-0.2202547,-0.0955618,0.1246929
50,0.17247225,0.24243328,"('clumsy', 'skillful')",0.27124286,0.30035418,0.2218575,0.2713937,0.0495362
51,-0.9429009,-1.0174968,"('uneducated', 'educated')",0.07828398,0.021363392,-0.4323085,-0.4980667,-0.0657582
52,-0.18311314,-0.32407653,"('irrational', 'rational')",-0.11720913,-0.2578454,-0.1501611,-0.290961,-0.1407999
53,-1.7261136,-1.7342348,"('uncreative', 'creative')",0.80355555,0.752934,-0.461279,-0.4906504,-0.0293714
54,-0.989337,-0.9940569,"('incapable', 'capable')",1.1280667,1.2239716,0.0693648,0.1149574,0.0455926
55,-1.6187769,-1.5782021,"('incompetent', 'clever')",0.26763284,0.20845939,-0.675572,-0.6848714,-0.0092994
56,-0.43697125,-0.46265736,"('impractical', 'practical')",0.4723521,0.4557619,0.0176904,-0.0034477,-0.0211381
57,-1.3910168,-1.401259,"('unimaginative', 'imaginative')",-3.337212,-3.437978,-2.3641145,-2.4196186,-0.0555041
58,0.33364892,0.36798397,"('undiscriminating', 'discriminating')",-0.026366986,-0.060676426,0.153641,0.1536538,1.28e-05
59,0.19338982,0.15711479,"('foolish', 'wise')",0.32482606,0.3330155,0.2591079,0.2450652,-0.0140427
60,-0.43849397,-0.43782938,"('inefficient', 'efficient')",0.90612596,0.9616505,0.233816,0.2619106,0.0280946
61,-1.060722,-1.1963756,"('illogical', 'logical')",0.89820224,0.7336007,-0.0812599,-0.2313875,-0.1501276
62,-0.5545216,-0.4489801,"('incompetent', 'brilliant')",0.94163495,1.0564052,0.1935567,0.3037125,0.1101558
63,-0.29995486,-0.18586588,"('unperceptive', 'insightful')",1.0401431,1.0897192,0.3700941,0.4519266,0.0818325
64,-0.17916451,-0.24331085,"('shy', 'confident')",-6.1331244,-6.2426653,-3.1561444,-3.2429881,-0.0868437
65,-0.13353048,-0.24953154,"('insecure', 'secure')",-0.07681573,-0.09148358,-0.1051731,-0.1705076,-0.0653345
66,-0.7454304,-0.7818905,"('inactive', 'active')",0.31756118,0.2389125,-0.2139346,-0.271489,-0.0575544
67,0.26348698,0.22769536,"('doubtful', 'determined')",-0.12927617,-0.12313468,0.0671054,0.0522803,-0.0148251
68,-0.19111234,-0.18535307,"('dependent', 'independent')",-1.1034648,-1.0843077,-0.6472886,-0.6348304,0.0124582
69,1.7077826,1.7033421,"('lazy', 'industrious')",-0.99556994,-1.0005441,0.3561063,0.351399,-0.0047073
70,-1.1550919,-1.1236131,"('lethargic', 'energetic')",0.23825707,0.17084685,-0.4584174,-0.4763831,-0.0179657
71,-0.017850343,0.035740327,"('diffident', 'self-confident')",1.572166,1.5833126,0.7771578,0.8095265,0.0323687
72,-1.0688366,-1.0217031,"('unambitious', 'ambitious')",0.1962648,0.35085693,-0.4362859,-0.3354231,0.1008628
73,1.4839439,1.4820502,"('helpless', 'self-reliant')",-3.3754568,-3.3541741,-0.9457564,-0.936062,0.0096944
74,-0.25739503,-0.22677901,"('undedicated', 'dedicated')",-0.14177485,-0.17711104,-0.1995849,-0.201945,-0.0023601
75,0.6152987,0.6726891,"('meek', 'impulsive')",-1.3627218,-1.2183905,-0.3737116,-0.2728507,0.1008609
76,-0.38324043,-0.3683797,"('anxious', 'daring')",-0.16754033,-0.15998088,-0.2753904,-0.2641803,0.0112101
77,-0.95219016,-0.8629033,"('unmotivated', 'motivated')",-0.4110373,-0.39556435,-0.6816137,-0.6292338,0.0523799
78,-0.2058652,-0.024593787,"('nonresilient', 'resilient')",0.27300313,0.31495535,0.033569,0.1451808,0.1116118
79,-0.5756379,-0.57442486,"('wavering', 'unwavering')",-0.45533955,-0.34580806,-0.5154887,-0.4601164,0.0553723
80,-0.5611775,-0.63477015,"('dominated', 'dominating')",-0.98372483,-0.9924049,-0.7724512,-0.8135875,-0.0411363
81,-0.8533617,-0.95494324,"('submissive', 'aggressive')",-0.18259668,-0.15656418,-0.5179792,-0.5557537,-0.0377745
82,-0.35621867,-0.3738252,"('poor', 'rich')",6.392617,6.4756603,3.0181992,3.0509176,0.0327184
83,-0.046471678,-0.13992709,"('powerless', 'powerful')",-0.29900977,-0.3447227,-0.1727407,-0.2423249,-0.0695842
84,0.6505419,0.53979063,"('inferior', 'superior')",0.3340141,0.35065934,0.492278,0.445225,-0.047053
85,0.057379793,0.01550838,"('insignificant', 'prestigious')",0.24483252,0.15373722,0.1511061,0.0846228,-0.0664833
86,-2.191869,-2.279822,"('uninfluential', 'influential')",-0.03010907,-0.1656638,-1.1109891,-1.2227429,-0.1117538
87,0.38251603,0.29397842,"('unsuccessful', 'successful')",0.5668001,0.5582674,0.4746581,0.4261229,-0.0485352
88,-0.21631937,-0.3588084,"('low', 'eminent')",-0.06355533,-0.078335494,-0.1399373,-0.2185719,-0.0786346
