,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.51687187,-0.7116345,"('unsociable', 'sociable')",-1.7341288,-1.8126185,-0.7064631,-0.8030959,-0.9858212,-1.1091162,-0.123295
1,0.9081555,0.7110601,"('unfriendly', 'friendly')",0.27916166,0.07381001,1.8475366,1.6895876,1.0116179,0.8248192,-0.1867987
2,0.36683148,0.4188213,"('unlikable', 'likable')",0.1695478,0.21990158,0.7224899,0.77626365,0.4196231,0.4716622,0.0520391
3,-0.4139075,-0.3939565,"('repellent', 'pleasant')",-1.2153097,-1.128606,0.18570018,0.1901586,-0.4811724,-0.4441346,0.0370378
4,-0.35098258,-0.5429131,"('disliked', 'liked')",0.9424377,0.86122584,-5.657404,-5.9174643,-1.6886497,-1.8663839,-0.1777342
5,0.22103962,0.17735417,"('distant', 'outgoing')",0.47012848,0.41779235,-0.60370886,-0.60536563,0.0291531,-0.0034064,-0.0325595
6,0.41766754,0.37155545,"('distant', 'open')",0.107151076,0.036062945,0.21196216,0.17194054,0.2455936,0.1931863,-0.0524073
7,-0.74166006,-0.8249675,"('insensitive', 'sensitive')",-1.361435,-1.3732318,0.10837673,0.12520365,-0.6649061,-0.6909986,-0.0260925
8,0.8067909,0.760879,"('unaffectionate', 'affectionate')",0.43195593,0.34011233,0.49231628,0.3913817,0.577021,0.4974577,-0.0795633
9,1.2467119,1.1615165,"('unaffectionate', 'caring')",0.6183669,0.52299017,0.9941652,0.92441404,0.9530813,0.8696402,-0.0834411
10,-1.3566839,-1.474195,"('unsympathetic', 'sympathetic')",-3.7669582,-3.7532287,-0.9764388,-1.0095818,-2.0333603,-2.0790017,-0.0456414
11,-0.9238687,-0.9239434,"('unhelpful', 'helpful')",-1.1983756,-1.200432,1.3148253,1.3756328,-0.2691397,-0.2495809,0.0195588
12,0.0004928112,-0.006829057,"('unsupportive', 'supportive')",-0.73860157,-0.70962065,-2.152388,-2.1735222,-0.9634989,-0.963324,0.0001749
13,-1.1804254,-1.2155809,"('impolite', 'polite')",-1.7047851,-1.697749,-0.5718615,-0.5457514,-1.1523573,-1.1530271,-0.0006698
14,-1.0061436,-1.1091595,"('antisocial', 'social')",-1.3766352,-1.3352433,-0.5516775,-0.5684125,-0.978152,-1.0042717,-0.0261197
15,-0.22835022,-0.3333795,"('boring', 'funny')",-0.2807377,-0.3934847,0.3676366,0.32312405,-0.0471504,-0.1345801,-0.0874297
16,0.48702952,0.37218618,"('unpopular', 'popular')",0.73922086,0.6904153,0.62338006,0.57034504,0.6165435,0.5443155,-0.072228
17,0.48526552,0.46511424,"('nasty', 'nice')",0.70713127,0.6940205,-0.3263871,-0.24630713,0.2886699,0.3042759,0.015606
18,0.3163217,0.21317717,"('disagreeable', 'welcoming')",0.2952565,0.26562753,-0.49555475,-0.581285,0.0386745,-0.0341601,-0.0728346
19,0.12890291,0.13859767,"('inhospitable', 'hospitable')",0.01762145,-0.0076860073,-0.3578869,-0.2781609,-0.0704542,-0.0490831,0.0213711
20,0.73898256,0.7537778,"('rough', 'thoughtful')",0.67339,0.7148864,1.4024943,1.352088,0.938289,0.9402507,0.0019617
21,-1.0253203,-1.2139307,"('immoral', 'moral')",-2.5372002,-2.5445604,-1.014497,-1.0314778,-1.5256726,-1.5966563,-0.0709837
22,-0.9482577,-1.087235,"('untrustworthy', 'trustworthy')",-1.8279625,-1.8634793,-1.1798596,-1.2711018,-1.3186933,-1.407272,-0.0885787
23,-0.31867898,-0.44411635,"('insincere', 'sincere')",-1.9157419,-1.9647883,4.9772964,4.9782896,0.9142919,0.8564617,-0.0578302
24,-0.95713514,-0.99918014,"('dishonest', 'honest')",-3.2222524,-3.2292702,0.3097615,0.24927056,-1.2898753,-1.3263933,-0.036518
25,1.0787795,0.9964162,"('egoistic', 'altruistic')",1.9137626,1.8347611,1.9584782,1.9027317,1.6503401,1.5779696,-0.0723705
26,1.0614548,0.97657335,"('hardhearted', 'benevolent')",1.350659,1.2749116,1.7981436,1.6838484,1.4034192,1.3117778,-0.0916414
27,-0.017035848,0.10278781,"('hardhearted', 'softhearted')",-0.34966645,-0.34184948,1.2733771,1.1827403,0.3022249,0.3145596,0.0123347
28,-0.38946325,-0.6410384,"('disloyal', 'loyal')",-1.2507664,-1.4477614,0.7346617,0.5828607,-0.301856,-0.5019797,-0.2001237
29,0.5615275,0.44184038,"('unfair', 'fair')",-0.049227223,-0.07019274,-0.727231,-0.83798605,-0.0716436,-0.1554461,-0.0838025
30,-0.0063953474,-0.13242811,"('intolerant', 'tolerant')",-1.4535081,-1.5237433,0.6258148,0.59648484,-0.2780296,-0.3532288,-0.0751992
31,0.7276593,0.76964664,"('evil', 'good')",1.954968,1.9170306,-0.4084366,-0.50656754,0.7580636,0.7267032,-0.0313604
32,-0.49950403,-0.5114916,"('unkind', 'kind')",-1.3091174,-1.2947276,0.6702786,0.55913097,-0.3794476,-0.4156961,-0.0362485
33,1.2095153,1.1059778,"('wrong', 'right')",1.3430728,1.2564051,-0.23755604,-0.28612256,0.7716773,0.6920868,-0.0795905
34,-0.18250123,-0.1345372,"('mean', 'honorable')",-0.70032716,-0.6231099,5.7534866,5.9362564,1.6235528,1.7262031,0.1026503
35,0.730539,0.6799302,"('corrupt', 'incorrupt')",2.3213143,2.2154121,0.46051776,0.33773768,1.1707904,1.0776933,-0.0930971
36,0.8812369,0.67901963,"('hostile', 'amicable')",2.1030989,1.905269,1.1193085,0.89452434,1.3678815,1.1596043,-0.2082772
37,-0.6268377,-0.69563776,"('fake', 'genuine')",-0.70406973,-0.71325743,-0.0027923025,-0.0046097785,-0.4445666,-0.4711684,-0.0266018
38,-0.70132995,-0.70139694,"('untruthful', 'truthful')",-1.092311,-1.0885332,-0.33445144,-0.34388733,-0.7093641,-0.7112725,-0.0019084
39,1.4062288,1.5010642,"('exploitative', 'cooperative')",0.48682785,0.5221624,0.42827475,0.46773842,0.7737772,0.8303216,0.0565444
40,0.3167582,0.16515869,"('stingy', 'generous')",0.6545577,0.63558745,-1.1422874,-1.3133683,-0.0569905,-0.1708741,-0.1138836
41,-0.2638713,-0.50060004,"('unforgiving', 'forgiving')",-0.77303636,-0.83533686,0.23126262,0.058503505,-0.2685483,-0.4258111,-0.1572628
42,-1.4841629,-1.5227842,"('unreliable', 'reliable')",-1.7971386,-1.731676,-3.5328302,-3.5693893,-2.2713772,-2.2746166,-0.0032394
43,-1.6813238,-1.6128529,"('irresponsible', 'responsible')",-3.3160014,-3.2533746,-0.7978015,-0.7326668,-1.9317088,-1.8662982,0.0654106
44,-1.0591785,-0.9064045,"('prejudiced', 'unprejudiced')",0.67339754,0.7767614,-1.0964433,-1.0499667,-0.4940747,-0.3932033,0.1008714
45,-2.0384455,-2.3084369,"('incompetent', 'competent')",-2.7698383,-2.800894,-1.0411319,-1.1236298,-1.9498053,-2.0776536,-0.1278483
46,-1.5791748,-1.7066092,"('uncompetitive', 'competitive')",-2.4686365,-2.4623413,-1.0237861,-1.1049286,-1.6905325,-1.7579597,-0.0674272
47,0.043330677,0.1614427,"('stupid', 'smart')",-0.53765094,-0.46404245,4.8705125,5.028373,1.4587307,1.5752576,0.1165269
48,0.91459453,0.7887234,"('unintelligent', 'intelligent')",-0.051421933,-0.13545264,0.5588803,0.5140275,0.4740176,0.3890994,-0.0849182
49,-0.030698285,-0.058368776,"('unable', 'able')",0.04264672,0.05292147,-0.48154756,-0.4275912,-0.156533,-0.1443462,0.0121868
50,-0.8899173,-0.9408954,"('clumsy', 'skillful')",0.8502789,0.8075048,-0.14067173,-0.24209583,-0.0601034,-0.1251621,-0.0650587
51,-1.3075808,-1.4211469,"('uneducated', 'educated')",-0.7463116,-0.80055255,0.5667593,0.5220582,-0.495711,-0.5665471,-0.0708361
52,1.0589101,0.92502874,"('irrational', 'rational')",1.7708488,1.6266074,0.12217219,-0.020703923,0.983977,0.8436441,-0.1403329
