,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.17578346,-0.28438425,"('unsociable', 'sociable')",-0.022371555,-0.21973461,-0.0990775,-0.2520594,-0.1529819
1,-0.47218668,-0.5678145,"('unfriendly', 'friendly')",1.429748,1.3113642,0.4787807,0.3717748,-0.1070059
2,0.5103839,0.58091235,"('unlikable', 'likable')",0.75347984,0.80183005,0.6319319,0.6913712,0.0594393
3,-0.5558833,-0.44520286,"('repellent', 'pleasant')",0.34461743,0.32677034,-0.1056329,-0.0592163,0.0464166
4,0.215627,0.12307932,"('disliked', 'liked')",-5.927685,-6.0318747,-2.8560288,-2.9543977,-0.0983689
5,-0.6490262,-0.6197809,"('distant', 'outgoing')",-0.6276103,-0.615843,-0.6383183,-0.6178119,0.0205064
6,-0.861551,-0.86956584,"('distant', 'open')",-0.34987566,-0.35733283,-0.6057133,-0.6134493,-0.007736
7,0.2930468,0.3325942,"('insensitive', 'sensitive')",0.55357385,0.59488183,0.4233103,0.463738,0.0404277
8,-0.69904137,-0.71551234,"('unaffectionate', 'affectionate')",0.2176277,0.19965905,-0.2407068,-0.2579266,-0.0172198
9,-0.28769508,-0.29435742,"('unaffectionate', 'caring')",0.6404917,0.6458453,0.1763983,0.1757439,-0.0006544
10,-0.6685097,-0.6553078,"('unsympathetic', 'sympathetic')",-0.07743653,-0.13091584,-0.3729731,-0.3931118,-0.0201387
11,0.18675655,0.26876134,"('unhelpful', 'helpful')",2.0215857,2.130552,1.1041712,1.1996567,0.0954855
12,-0.12761937,0.027775904,"('unsupportive', 'supportive')",-2.009157,-1.9570276,-1.0683881,-0.9646258,0.1037623
13,0.2877031,0.25372133,"('impolite', 'polite')",-0.13270599,-0.14060009,0.0774986,0.0565606,-0.020938
14,-0.16701412,-0.13299412,"('antisocial', 'social')",-0.08212313,-0.17604949,-0.1245686,-0.1545218,-0.0299532
15,0.36077163,0.18893051,"('boring', 'funny')",0.5944058,0.5172458,0.4775887,0.3530882,-0.1245005
16,-0.22875443,-0.27933943,"('unpopular', 'popular')",0.6140436,0.6174318,0.1926446,0.1690462,-0.0235984
