,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.13810249,0.24087879,"('unsociable', 'sociable')",-0.4534617,-0.5583847,-0.1576796,-0.158753,-0.0010734
1,0.59226704,0.92312354,"('unfriendly', 'friendly')",1.9887514,1.9278287,1.2905092,1.4254761,0.1349669
2,0.45499787,0.4876667,"('unlikable', 'likable')",0.52361953,0.56972426,0.4893087,0.5286955,0.0393868
3,-0.9061522,-0.795151,"('repellent', 'pleasant')",0.07289472,0.13610037,-0.4166287,-0.3295253,0.0871034
4,-0.25793937,-0.22469279,"('disliked', 'liked')",-6.510251,-6.6376057,-3.3840952,-3.4311492,-0.047054
5,0.34932423,0.44557363,"('distant', 'outgoing')",-0.28037032,-0.30591407,0.034477,0.0698298,0.0353528
6,0.20485729,0.4060619,"('distant', 'open')",0.5225181,0.4956367,0.3636877,0.4508493,0.0871616
7,-0.16791898,0.047302637,"('insensitive', 'sensitive')",0.46843785,0.48764673,0.1502594,0.2674747,0.1172153
8,0.08911108,0.16769052,"('unaffectionate', 'affectionate')",0.9643043,0.83173484,0.5267077,0.4997127,-0.026995
9,0.29342282,0.4879958,"('unaffectionate', 'caring')",1.0666889,1.0502186,0.6800559,0.7691072,0.0890513
10,-0.44068444,-0.15771812,"('unsympathetic', 'sympathetic')",-0.3178081,-0.3268139,-0.3792463,-0.242266,0.1369803
11,-0.5415967,-0.46848735,"('unhelpful', 'helpful')",1.4640466,1.518794,0.4612249,0.5251533,0.0639284
12,0.76248723,1.0516301,"('unsupportive', 'supportive')",-1.6978893,-1.6845505,-0.467701,-0.3164602,0.1512408
13,0.5535452,0.6063377,"('impolite', 'polite')",-0.52495724,-0.5260804,0.014294,0.0401286,0.0258346
14,-0.29142076,-0.33511817,"('antisocial', 'social')",-0.9706296,-0.9908408,-0.6310252,-0.6629795,-0.0319543
15,0.4555749,0.44945017,"('boring', 'funny')",0.45836502,0.4681449,0.45697,0.4587975,0.0018275
16,-0.5021014,-0.41690102,"('unpopular', 'popular')",0.49711123,0.47535723,-0.0024951,0.0292281,0.0317232
17,-0.5433357,-0.46700245,"('nasty', 'nice')",-0.57749647,-0.5027619,-0.5604161,-0.4848822,0.0755339
18,-0.6243833,-0.55997306,"('disagreeable', 'welcoming')",-0.50151294,-0.5885906,-0.5629481,-0.5742818,-0.0113337
19,0.5811756,0.72928715,"('inhospitable', 'hospitable')",0.33369517,0.39688653,0.4574354,0.5630869,0.1056515
20,0.1767954,0.24093366,"('rough', 'thoughtful')",1.3666945,1.3067225,0.7717449,0.7738281,0.0020832
21,0.51630986,0.58740747,"('immoral', 'moral')",-0.6888407,-0.69181854,-0.0862654,-0.0522055,0.0340599
22,-0.5975857,-0.58945227,"('untrustworthy', 'trustworthy')",-1.1196162,-1.2144344,-0.8586009,-0.9019433,-0.0433424
23,0.094131984,0.26454616,"('insincere', 'sincere')",5.648987,5.60474,2.8715594,2.9346433,0.0630839
24,0.084238656,0.14378613,"('dishonest', 'honest')",0.9024639,0.869101,0.4933513,0.5064436,0.0130923
25,0.25324002,0.25301287,"('egoistic', 'altruistic')",1.315042,1.2732614,0.784141,0.7631372,-0.0210038
26,1.2259344,1.3567505,"('hardhearted', 'benevolent')",1.8043203,1.7317709,1.5151274,1.5442607,0.0291333
27,0.6790844,0.7582621,"('hardhearted', 'softhearted')",1.7988876,1.692909,1.238986,1.2255856,-0.0134004
28,-0.22047004,-0.14020795,"('disloyal', 'loyal')",1.0103189,0.97583574,0.3949244,0.4178139,0.0228895
29,-0.47618237,-0.5393299,"('unfair', 'fair')",-0.39956322,-0.4833981,-0.4378728,-0.511364,-0.0734912
30,0.2338467,0.2504757,"('intolerant', 'tolerant')",0.8969741,0.7936433,0.5654104,0.5220595,-0.0433509
31,-0.67326903,-0.55006623,"('evil', 'good')",-0.6469457,-0.71620876,-0.6601074,-0.6331375,0.0269699
32,0.4606421,0.5806715,"('unkind', 'kind')",0.70991856,0.5988432,0.5852803,0.5897573,0.004477
33,1.0630805,1.0530976,"('wrong', 'right')",-0.3770319,-0.4133094,0.3430243,0.3198941,-0.0231302
34,0.46429342,0.69337064,"('mean', 'honorable')",6.113968,6.210309,3.2891307,3.4518399,0.1627092
35,0.60817426,0.4877685,"('corrupt', 'incorrupt')",0.22262537,0.09194459,0.4153998,0.2898566,-0.1255432
36,-0.3142243,-0.13149874,"('hostile', 'amicable')",0.5281499,0.41320783,0.1069628,0.1408545,0.0338917
37,0.72378504,0.8139476,"('fake', 'genuine')",0.4632598,0.43092054,0.5935224,0.6224341,0.0289117
38,-0.10737407,0.08991593,"('untruthful', 'truthful')",0.008086633,0.08105484,-0.0496437,0.0854854,0.1351291
39,1.1865532,1.1409872,"('exploitative', 'cooperative')",0.30663338,0.25899455,0.7465933,0.6999909,-0.0466024
40,-0.20164411,-0.08090235,"('stingy', 'generous')",-1.2335356,-1.3638277,-0.7175899,-0.722365,-0.0047751
41,0.21586955,0.4732595,"('unforgiving', 'forgiving')",0.015963979,-0.016459305,0.1159168,0.2284001,0.1124833
42,0.40613216,0.6003523,"('unreliable', 'reliable')",-3.1288736,-3.1021183,-1.3613707,-1.250883,0.1104877
43,0.26472494,0.4167247,"('irresponsible', 'responsible')",0.47307318,0.47635815,0.368899,0.4465414,0.0776424
