,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6959101,-0.71318585,"('unsociable', 'sociable')",0.33776277,0.15375261,0.56151885,0.40663102,-0.5931246,-0.7679071,-0.0974383,-0.2301773,-0.132739
1,-1.5141007,-1.4331203,"('unfriendly', 'friendly')",1.4087853,1.4350506,0.39320615,0.337601,2.0100183,1.9316145,0.5744773,0.5677865,-0.0066908
2,0.85358095,0.874681,"('unlikable', 'likable')",1.3831484,1.346113,1.6568352,1.7498939,1.1800711,1.3188653,1.268409,1.3223883,0.0539793
3,-0.43254748,-0.3929041,"('repellent', 'pleasant')",-1.3294045,-1.13698,-0.01602768,0.019425888,-0.09094851,-0.030378476,-0.467232,-0.3852092,0.0820228
4,0.23288897,0.3009657,"('disliked', 'liked')",1.0549494,1.1065342,0.3074336,0.4014663,-5.5570483,-5.6391287,-0.9904441,-0.9575406,0.0329035
5,0.07204802,0.18194875,"('distant', 'outgoing')",0.7863433,1.0256711,0.16025637,0.35813382,0.21286036,0.3528254,0.307877,0.4796448,0.1717678
6,-0.22074413,-0.061901595,"('distant', 'open')",0.8941705,1.1803848,-0.021764502,0.1717256,0.7305506,0.8752871,0.3455531,0.541374,0.1958209
7,-0.91674614,-0.8446458,"('insensitive', 'sensitive')",-0.2878317,-0.2440947,0.43815014,0.40575212,0.23022117,0.20860712,-0.1340516,-0.1185953,0.0154563
8,-1.3286915,-1.3564161,"('unaffectionate', 'affectionate')",0.25990456,0.25958532,-1.4698446,-1.3922867,0.61585945,0.6387846,-0.480693,-0.4625832,0.0181098
9,-0.6878459,-0.63229126,"('unaffectionate', 'caring')",1.438922,1.4656146,0.55584973,0.5956904,1.2131022,1.2817413,0.630007,0.6776887,0.0476817
10,-1.1616552,-1.1459322,"('unsympathetic', 'sympathetic')",-0.2829253,-0.2606098,-0.05180915,-0.10206106,-0.57622886,-0.6314534,-0.5181546,-0.5350142,-0.0168596
11,-0.29363248,-0.29378507,"('unhelpful', 'helpful')",0.09716998,0.039563507,1.7758049,1.7707517,1.6621766,1.7247095,0.8103797,0.8103099,-6.98e-05
12,0.55927265,0.71874714,"('unsupportive', 'supportive')",2.87891,3.1067872,1.7883415,1.981553,-1.6356273,-1.5871708,0.8977243,1.0549791,0.1572548
13,0.09445366,0.09193911,"('impolite', 'polite')",0.5531095,0.38121635,0.9313978,0.79741466,-0.29821065,-0.40791738,0.3201876,0.2156632,-0.1045244
