,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6805148,-0.72582453,"('unsociable', 'sociable')",0.13771053,-0.023395821,0.3510743,0.2276078,-0.74806917,-0.9261137,-0.2349498,-0.3619316,-0.1269818
1,-1.3563857,-1.4448057,"('unfriendly', 'friendly')",1.3546938,1.293711,0.72396564,0.52710205,2.1752517,2.053701,0.7243813,0.6074271,-0.1169542
2,0.7920233,0.8166808,"('unlikable', 'likable')",1.2273418,1.1805482,1.533128,1.6347641,0.6678685,0.819862,1.0550904,1.1129638,0.0578734
3,-0.32911235,-0.33267954,"('repellent', 'pleasant')",-1.401183,-1.2072581,0.037507296,0.052731544,0.050047502,0.06379436,-0.4106852,-0.3558529,0.0548323
4,0.21930254,0.24625556,"('disliked', 'liked')",1.0705158,1.0591792,0.23549084,0.3178266,-5.8473926,-5.999714,-1.0805209,-1.0941131,-0.0135922
5,-0.02565542,-0.00099234,"('distant', 'outgoing')",0.706603,0.85681534,0.08035317,0.16313216,0.14607011,0.21565208,0.2268427,0.3086518,0.0818091
6,-0.2380855,-0.19296363,"('distant', 'open')",0.83699834,1.009758,-0.039988544,0.021287031,0.72727585,0.7980338,0.32155,0.4090288,0.0874788
7,-0.77409965,-0.73472625,"('insensitive', 'sensitive')",-0.29981783,-0.26999202,0.49504125,0.4442085,0.7344568,0.72414446,0.0388951,0.0409087,0.0020136
8,-1.2837741,-1.3549418,"('unaffectionate', 'affectionate')",0.34700543,0.31222987,-1.1565064,-1.1692566,0.9587977,0.9175127,-0.2836193,-0.3236139,-0.0399946
9,-0.60097295,-0.60734004,"('unaffectionate', 'caring')",1.4149904,1.37474,0.725505,0.67280096,1.4335645,1.4234354,0.7432717,0.7159091,-0.0273626
10,-1.2131239,-1.1679176,"('unsympathetic', 'sympathetic')",-0.47565004,-0.43238553,-0.28466204,-0.31283256,-0.60611224,-0.6231742,-0.6448871,-0.6340775,0.0108096
11,-0.3868856,-0.32142714,"('unhelpful', 'helpful')",-0.033880517,-0.07433567,1.4490913,1.507134,1.350378,1.4775629,0.5946758,0.6472335,0.0525577
12,0.76828414,0.88181883,"('unsupportive', 'supportive')",2.943968,3.0948308,1.8628548,1.978728,-1.3993882,-1.4473765,1.0439297,1.1270003,0.0830706
13,0.11616324,0.17093535,"('impolite', 'polite')",0.42656782,0.30097902,0.9463968,0.9037273,-0.29887187,-0.34005505,0.297564,0.2588966,-0.0386674
14,-0.5005236,-0.4262021,"('antisocial', 'social')",-0.05266702,-0.060782835,0.24299854,0.25504398,-0.9679481,-1.0130855,-0.319535,-0.3112566,0.0082784
15,-0.06691247,-0.114914924,"('boring', 'funny')",0.49635416,0.34334368,0.23054335,0.20703796,0.5687014,0.5470545,0.3071716,0.2456303,-0.0615413
16,-0.16218422,-0.1962398,"('unpopular', 'popular')",-0.1323331,-0.10858159,0.15755737,0.19672486,0.4867571,0.528311,0.0874493,0.1050536,0.0176043
17,0.14872052,0.22668722,"('nasty', 'nice')",-0.28137773,-0.052177534,-0.29571763,-0.17718965,-0.48055166,-0.3607833,-0.2272316,-0.0908658,0.1363658
18,-0.28452474,-0.29186794,"('disagreeable', 'welcoming')",-0.20566444,-0.1631975,0.2108535,0.2730807,-0.038796183,-0.033302397,-0.079533,-0.0538218,0.0257112
19,-0.1359018,-0.12906133,"('inhospitable', 'hospitable')",0.563108,0.53318036,-0.1497286,-0.07286361,0.45788103,0.57576907,0.1838397,0.2267561,0.0429164
20,-0.82532656,-0.83602,"('rough', 'thoughtful')",-0.53012174,-0.4242409,0.5140068,0.5303205,0.8472385,0.79897076,0.0014493,0.0172576,0.0158083
21,-0.40405148,-0.37418774,"('immoral', 'moral')",1.0124274,0.9216694,0.7619247,0.71887445,-0.7721694,-0.7868432,0.1495328,0.1198782,-0.0296546
22,-0.34754238,-0.3159751,"('untrustworthy', 'trustworthy')",0.37152204,0.28916773,0.7975565,0.7500935,-0.6756828,-0.76386756,0.0364634,-0.0101454,-0.0466088
23,-1.1172341,-1.1562442,"('insincere', 'sincere')",0.072458714,0.029669918,1.1292785,1.0374604,5.2194567,5.2714133,1.32599,1.2955749,-0.0304151
24,-0.11825246,-0.115377866,"('dishonest', 'honest')",0.66207695,0.5808807,-0.5642701,-0.6105931,0.83169675,0.7913589,0.2028128,0.1615672,-0.0412456
25,-0.3090936,-0.3244228,"('egoistic', 'altruistic')",0.5018678,0.47507834,1.1401336,1.0427895,1.8652049,1.7650374,0.7995282,0.7396206,-0.0599076
26,-0.36779627,-0.41221768,"('hardhearted', 'benevolent')",1.4492044,1.4244475,1.164792,1.1500632,1.7634963,1.6705184,1.0024241,0.9582028,-0.0442213
27,-0.5762286,-0.58856606,"('hardhearted', 'softhearted')",0.6505014,0.7190066,0.80093557,0.78029275,1.9132633,1.7996984,0.6971179,0.6776079,-0.01951
28,-0.8689018,-0.8839901,"('disloyal', 'loyal')",0.16173762,0.0112118125,0.13206391,0.004454773,0.8670416,0.7649825,0.0729853,-0.0258352,-0.0988205
29,0.100474216,0.092447594,"('unfair', 'fair')",0.0014945567,0.06839826,-0.16076326,-0.24115494,-0.26968232,-0.40292534,-0.0821192,-0.1208086,-0.0386894
30,-0.07562911,-0.09596329,"('intolerant', 'tolerant')",0.23726664,0.19910558,1.2243832,1.1941663,0.92550373,0.8908351,0.5778811,0.5470359,-0.0308452
31,0.12360461,0.11655814,"('evil', 'good')",-0.33767262,-0.1827751,-0.39496154,-0.3186924,-0.2554559,-0.35185513,-0.2161214,-0.1841911,0.0319303
32,0.43715945,0.4320234,"('unkind', 'kind')",1.9633051,1.8391128,1.0674697,1.0289836,1.122098,0.97405744,1.147508,1.0685444,-0.0789636
33,0.6708142,0.6475469,"('wrong', 'right')",1.1526686,1.0732005,1.4195374,1.3796331,0.08396194,-0.033365138,0.8317455,0.7667538,-0.0649917
34,-0.16944857,-0.091685,"('mean', 'honorable')",0.61084276,0.71848756,-0.0106931105,0.053362913,5.8089895,6.0713577,1.5599227,1.6878808,0.1279581
35,0.10584366,0.045855053,"('corrupt', 'incorrupt')",-0.46890265,-0.3988635,0.0035633184,-0.01037002,0.45436445,0.3273597,0.0237172,-0.0090047,-0.0327219
36,-0.37238535,-0.47769782,"('hostile', 'amicable')",0.039793737,0.14856462,-0.50926816,-0.5451395,0.91671985,0.7563935,0.018715,-0.0294698,-0.0481848
37,-0.44405374,-0.45411694,"('fake', 'genuine')",0.41993397,0.37448412,0.42953396,0.39009354,0.37229872,0.42479753,0.1944282,0.1838146,-0.0106136
38,-0.39625183,-0.34327805,"('untruthful', 'truthful')",0.9328595,0.96104246,0.42474788,0.48616523,0.09910704,0.15728775,0.2651156,0.3153043,0.0501887
39,1.116818,1.1767921,"('exploitative', 'cooperative')",0.28932795,0.30817696,1.3395345,1.3547047,0.40214726,0.38296023,0.7869569,0.8056586,0.0187017
40,0.6015534,0.54645634,"('stingy', 'generous')",1.013803,1.0152216,0.31030557,0.2883485,-1.0147597,-1.1951013,0.2277256,0.1637313,-0.0639943
41,-0.3153074,-0.33147472,"('unforgiving', 'forgiving')",0.6830389,0.67320794,0.9561868,1.018147,0.5783069,0.47021458,0.4755563,0.4575237,-0.0180326
42,0.8981091,1.0115148,"('unreliable', 'reliable')",1.8934457,2.0205219,0.7217829,0.92757994,-2.9966395,-2.9061997,0.1291746,0.2633542,0.1341796
43,-0.7274588,-0.6863998,"('irresponsible', 'responsible')",1.1323876,1.1956441,0.106655456,0.15597208,0.2020975,0.25496164,0.1784205,0.2300445,0.051624
44,0.17546363,0.17460255,"('prejudiced', 'unprejudiced')",-0.5322734,-0.49395764,-0.1039516,-0.074816376,-1.4386722,-1.3829337,-0.4748584,-0.4442763,0.0305821
45,-0.89796543,-0.79632795,"('incompetent', 'competent')",-0.103400394,0.091080055,0.44880715,0.47727028,-0.5391035,-0.57425165,-0.2729155,-0.2005573,0.0723582
46,-0.53210443,-0.50090224,"('uncompetitive', 'competitive')",-0.35275215,-0.33652386,0.2741843,0.23579594,-0.9623649,-1.0574068,-0.3932593,-0.4147592,-0.0214999
47,-0.3535139,-0.27156663,"('stupid', 'smart')",1.4701327,1.4936734,1.0280926,1.0546954,5.272102,5.4761534,1.8542033,1.9382389,0.0840356
48,-0.62093025,-0.6323961,"('unintelligent', 'intelligent')",0.045363344,0.010124231,-0.42052403,-0.5243865,0.22479686,0.18607442,-0.1928235,-0.240146,-0.0473225
49,-0.5924105,-0.49048328,"('unable', 'able')",-0.3368796,-0.2057279,0.10576881,0.22873238,-0.4581306,-0.25696433,-0.320413,-0.1811108,0.1393022
50,0.29380798,0.28139898,"('clumsy', 'skillful')",0.9494329,0.90805066,0.70157516,0.78467,0.11765123,0.12878878,0.5156168,0.5257271,0.0101103
51,-0.3929356,-0.4371927,"('uneducated', 'educated')",0.18176562,0.029570166,0.43879905,0.34723625,0.31076577,0.2108391,0.1345987,0.0376132,-0.0969855
52,-0.29674694,-0.46657762,"('irrational', 'rational')",0.59274447,0.41483462,0.36779374,0.16938841,0.47731695,0.3420443,0.2852771,0.1149224,-0.1703547
53,-1.3217064,-1.3147892,"('uncreative', 'creative')",-0.58064556,-0.60963124,-0.30230847,-0.41450605,0.91108596,0.8517961,-0.3233936,-0.3717825,-0.0483889
54,-0.7329372,-0.71183306,"('incapable', 'capable')",0.63988256,0.4849392,0.25149307,0.17539158,1.0689071,1.1748382,0.3068364,0.280834,-0.0260024
55,-0.6440611,-0.54360664,"('incompetent', 'clever')",-1.342194,-1.339942,-0.11492934,-0.15510638,-0.43050626,-0.43081823,-0.6329226,-0.6173683,0.0155543
56,-0.26554942,-0.15784252,"('impractical', 'practical')",0.77753186,0.8464941,-0.31365734,-0.23604093,-0.99422073,-0.9206708,-0.1989739,-0.117015,0.0819589
57,-1.2877954,-1.2458396,"('unimaginative', 'imaginative')",-0.14365834,-0.12688303,-0.5825625,-0.61262745,-2.435471,-2.5221188,-1.1123718,-1.1268673,-0.0144955
58,-1.2055694,-1.2670343,"('undiscriminating', 'discriminating')",-1.0010217,-0.9236194,-0.25223756,-0.2647043,0.032488897,-0.012610463,-0.606585,-0.6169921,-0.0104071
