,pall_male,pall_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.16782115,-0.28614873,"('unsociable', 'sociable')",0.066882655,-0.1142928,-0.0504692,-0.2002208,-0.1497516
1,-1.2651614,-1.3692956,"('unfriendly', 'friendly')",1.2474586,1.0092472,-0.0088514,-0.1800242,-0.1711728
2,0.32353842,0.3235839,"('unlikable', 'likable')",0.69385064,0.69840133,0.5086945,0.5109926,0.0022981
3,-0.32211694,-0.27796692,"('repellent', 'pleasant')",0.73980033,0.75617325,0.2088417,0.2391032,0.0302615
4,-0.8269627,-0.83529836,"('disliked', 'liked')",-6.5861287,-6.6396213,-3.7065458,-3.7374599,-0.0309141
5,-1.076943,-1.0241511,"('distant', 'outgoing')",-0.5295337,-0.6047072,-0.8032384,-0.8144292,-0.0111908
6,-1.0602975,-0.9991509,"('distant', 'open')",-0.45000017,-0.572844,-0.7551488,-0.7859975,-0.0308487
7,-0.14440912,-0.15173605,"('insensitive', 'sensitive')",0.24170882,0.2604866,0.0486498,0.0543753,0.0057255
8,-0.6198649,-0.663845,"('unaffectionate', 'affectionate')",0.91830456,0.81715125,0.1492198,0.0766531,-0.0725667
9,-1.0248646,-1.0866774,"('unaffectionate', 'caring')",1.0921627,1.0183797,0.0336491,-0.0341489,-0.067798
10,-0.6689005,-0.7038506,"('unsympathetic', 'sympathetic')",-0.50013804,-0.5494082,-0.5845193,-0.6266294,-0.0421101
11,-0.7499669,-0.7642851,"('unhelpful', 'helpful')",1.345,1.4507334,0.2975166,0.3432242,0.0457076
12,-0.8377203,-0.81102794,"('unsupportive', 'supportive')",-2.1526794,-2.1841078,-1.4951999,-1.4975679,-0.002368
13,-0.091503024,-0.122335546,"('impolite', 'polite')",-0.922438,-0.8895086,-0.5069705,-0.5059221,0.0010484
14,1.1285706,1.0983636,"('antisocial', 'social')",0.36250424,0.26458713,0.7455374,0.6814754,-0.064062
15,-0.39396834,-0.4815637,"('boring', 'funny')",0.0034715794,-0.050360106,-0.1952484,-0.2659619,-0.0707135
16,-0.72225577,-0.70350134,"('unpopular', 'popular')",0.44492793,0.34696633,-0.1386639,-0.1782675,-0.0396036
17,-0.5990614,-0.53444207,"('nasty', 'nice')",-0.62872195,-0.56473136,-0.6138917,-0.5495867,0.064305
18,-0.01832769,0.020970203,"('disagreeable', 'welcoming')",-0.6014731,-0.72301525,-0.3099004,-0.3510225,-0.0411221
19,-1.2756101,-1.2512779,"('inhospitable', 'hospitable')",-0.7709521,-0.75052583,-1.0232811,-1.0009019,0.0223792
20,-0.3740992,-0.3532554,"('rough', 'thoughtful')",0.94250894,0.9351424,0.2842049,0.2909435,0.0067386
21,0.25301614,0.27125442,"('immoral', 'moral')",-0.30817106,-0.2853405,-0.0275775,-0.007043,0.0205345
22,0.43523535,0.45036045,"('untrustworthy', 'trustworthy')",-0.9050151,-0.9577461,-0.2348899,-0.2536928,-0.0188029
23,-0.6051209,-0.67754734,"('insincere', 'sincere')",5.2688346,5.2006035,2.3318567,2.261528,-0.0703287
24,-0.32042554,-0.35719806,"('dishonest', 'honest')",0.47950915,0.45767406,0.0795418,0.050238,-0.0293038
25,0.26303172,0.19535187,"('egoistic', 'altruistic')",1.10935,1.0294051,0.6861908,0.6123785,-0.0738123
26,0.6161585,0.51821005,"('hardhearted', 'benevolent')",1.7314141,1.622609,1.1737863,1.0704095,-0.1033768
27,-0.36664936,-0.3943095,"('hardhearted', 'softhearted')",1.1729785,1.0234044,0.4031646,0.3145474,-0.0886172
28,-0.5127049,-0.59541774,"('disloyal', 'loyal')",1.1397744,1.040706,0.3135348,0.2226442,-0.0908906
29,-0.62277675,-0.6730623,"('unfair', 'fair')",-0.417124,-0.5579038,-0.5199504,-0.615483,-0.0955326
