,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5686263,-1.7210417,"('unsociable', 'sociable')",-0.3264323,-0.56436044,-0.9475293,-1.142701,-0.1951717
1,0.19312352,-0.0039128177,"('unfriendly', 'friendly')",1.344925,1.2421204,0.7690243,0.6191038,-0.1499205
2,0.99117994,1.0149666,"('unlikable', 'likable')",0.81343395,0.82606024,0.9023069,0.9205134,0.0182065
3,-1.1181582,-1.0249206,"('repellent', 'pleasant')",0.7416038,0.7224698,-0.1882772,-0.1512254,0.0370518
4,0.3786614,0.26546,"('disliked', 'liked')",-6.091773,-6.183888,-2.8565559,-2.959214,-0.1026581
5,1.0117037,0.9385071,"('distant', 'outgoing')",-0.55341625,-0.5070363,0.2291437,0.2157354,-0.0134083
6,0.7101881,0.6165175,"('distant', 'open')",-0.65290076,-0.63135606,0.0286437,-0.0074193,-0.036063
7,-1.4795489,-1.4911238,"('insensitive', 'sensitive')",-0.04058501,-0.12381089,-0.760067,-0.8074673,-0.0474003
8,0.001477845,-0.18591383,"('unaffectionate', 'affectionate')",0.40157527,0.39277512,0.2015266,0.1034306,-0.098096
9,0.04030788,-0.17555995,"('unaffectionate', 'caring')",0.7490323,0.72864246,0.3946701,0.2765413,-0.1181288
10,-2.632721,-2.6744971,"('unsympathetic', 'sympathetic')",-0.8922652,-0.97709036,-1.7624931,-1.8257937,-0.0633006
11,-0.6477482,-0.7459241,"('unhelpful', 'helpful')",1.4210873,1.3755783,0.3866695,0.3148271,-0.0718424
12,-0.59497344,-0.55114555,"('unsupportive', 'supportive')",-2.1775007,-2.2153542,-1.3862371,-1.3832499,0.0029872
13,-1.5095714,-1.564897,"('impolite', 'polite')",-1.0905977,-1.181169,-1.3000846,-1.373033,-0.0729484
14,-1.1222827,-1.224686,"('antisocial', 'social')",0.049211744,-0.14914717,-0.5365355,-0.6869166,-0.1503811
15,0.8744128,0.6757926,"('boring', 'funny')",0.14674492,0.08091767,0.5105789,0.3783551,-0.1322238
16,0.21177311,0.25245392,"('unpopular', 'popular')",0.41475177,0.37414193,0.3132624,0.3132979,3.55e-05
