,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
51,0.47982207,0.3579197,"('uneducated', 'educated')",0.08307476,-0.050127875,0.31187811,0.20960543,0.2915916,0.1724658,-0.1191258
52,-0.94790846,-1.0937341,"('irrational', 'rational')",-0.32411414,-0.47477928,0.5776005,0.5491086,-0.231474,-0.3398016,-0.1083276
53,-0.26242647,-0.32203266,"('uncreative', 'creative')",0.93275356,0.874985,0.6195675,0.53442764,0.4299649,0.36246,-0.0675049
54,-0.3952527,-0.49174026,"('incapable', 'capable')",-0.0005006315,-0.13360107,0.7182646,0.8380558,0.1075038,0.0709048,-0.036599
55,1.3841395,1.4411123,"('incompetent', 'clever')",0.6127316,0.60945225,0.3260601,0.22207856,0.7743104,0.7575477,-0.0167627
56,1.7097377,1.6859118,"('impractical', 'practical')",0.035685122,0.05052614,-0.5505509,-0.68149036,0.3982906,0.3516492,-0.0466414
57,-0.21703167,-0.1835706,"('unimaginative', 'imaginative')",0.8220161,0.75559086,-2.9179964,-3.0471106,-0.771004,-0.8250301,-0.0540261
58,-0.8812244,-0.87281895,"('undiscriminating', 'discriminating')",-0.03052546,-0.026944619,-0.060672034,-0.119012564,-0.3241406,-0.3395921,-0.0154515
59,-1.2464321,-1.2837229,"('foolish', 'wise')",-0.10481627,-0.11662912,0.040253557,0.133107,-0.4369983,-0.422415,0.0145833
60,2.2340543,2.2987518,"('inefficient', 'efficient')",0.86771435,0.9401768,-0.22915296,-0.21658492,0.9575386,1.0074479,0.0499093
61,1.2748333,1.1689675,"('illogical', 'logical')",0.19815998,0.081853665,0.5834044,0.44043025,0.6854659,0.5637505,-0.1217154
62,1.3488853,1.3841643,"('incompetent', 'brilliant')",0.24284148,0.34985402,0.079731554,0.081240736,0.5571528,0.6050864,0.0479336
63,-0.19759247,-0.12252294,"('unperceptive', 'insightful')",0.16550165,0.27174288,-0.05546643,-0.10194312,-0.0291857,0.0157589,0.0449446
64,-0.7560395,-0.79112196,"('shy', 'confident')",-0.6175564,-0.5160435,-6.1903086,-6.388288,-2.5213016,-2.5651512,-0.0438496
65,0.83914816,0.7853669,"('insecure', 'secure')",-0.24886978,-0.3060091,-0.00049216114,-0.02028226,0.1965954,0.1530252,-0.0435702
66,-1.3961351,-1.3527004,"('inactive', 'active')",-0.89283466,-0.88127375,0.57838124,0.7035825,-0.5701962,-0.5101305,0.0600657
67,1.1257689,1.031321,"('doubtful', 'determined')",0.04694576,0.10510687,-0.33023557,-0.34775695,0.2808264,0.2628903,-0.0179361
68,-0.26943707,-0.35354233,"('dependent', 'independent')",-0.19333658,-0.20030291,-1.1670433,-1.1545587,-0.5432723,-0.5694679,-0.0261956
69,-1.8923728,-1.9123646,"('lazy', 'industrious')",0.62662715,0.76774216,-0.82695156,-0.7889909,-0.6975657,-0.6445378,0.0530279
70,1.0612965,1.1666821,"('lethargic', 'energetic')",-0.22485274,-0.18059735,0.084037125,0.11338411,0.3068269,0.3664896,0.0596627
71,0.5574035,0.5963874,"('diffident', 'self-confident')",0.63486856,0.6876009,0.19517294,0.22099504,0.4624817,0.5016611,0.0391794
72,0.42446327,0.4307715,"('unambitious', 'ambitious')",-1.0001158,-0.9827278,-0.68566877,-0.58236694,-0.4204404,-0.3781077,0.0423327
73,-0.6761989,-0.7439815,"('helpless', 'self-reliant')",0.49849203,0.5078493,-3.5094383,-3.5018847,-1.2290484,-1.2460056,-0.0169572
74,0.87159145,0.84514546,"('undedicated', 'dedicated')",0.15228797,0.16271497,-0.29350933,-0.40472165,0.2434567,0.2010463,-0.0424104
75,-2.3433774,-2.3199556,"('meek', 'impulsive')",0.08716188,0.019173749,-0.66614735,-0.562216,-0.9741209,-0.9543326,0.0197883
76,1.751909,1.7723598,"('anxious', 'daring')",0.13076904,0.18549569,-0.15160704,-0.19420655,0.5770237,0.587883,0.0108593
77,0.24590251,0.22992599,"('unmotivated', 'motivated')",0.72365,0.73406565,-1.3142695,-1.2377343,-0.1149057,-0.0912476,0.0236581
78,0.75925,0.89120334,"('nonresilient', 'resilient')",1.1930453,1.2846998,-0.2948972,-0.259713,0.552466,0.63873,0.086264
79,-1.549696,-1.5855414,"('wavering', 'unwavering')",-1.3092602,-1.4177359,-0.3413848,-0.26458424,-1.0667804,-1.0892872,-0.0225068
80,1.4504822,1.3738018,"('dominated', 'dominating')",0.13851337,0.20575652,-0.5062605,-0.49104702,0.3609117,0.3628371,0.0019254
81,0.99912965,0.8810441,"('submissive', 'aggressive')",0.92865026,0.81307906,-0.51250774,-0.5587886,0.4717574,0.3784448,-0.0933126
82,-0.16684465,-0.21189666,"('poor', 'rich')",0.69417673,0.5234442,6.421504,6.4495153,2.3162788,2.2536875,-0.0625913
83,-0.22693376,-0.25788477,"('powerless', 'powerful')",0.024271522,0.10404744,-1.0097786,-1.0276433,-0.4041469,-0.3938269,0.01032
84,0.77677596,0.6848986,"('inferior', 'superior')",0.27380192,0.25339228,0.81386024,0.77548057,0.6214794,0.5712572,-0.0502222
85,-1.2828219,-1.3174096,"('insignificant', 'prestigious')",0.43133503,0.41358012,0.18572928,0.16071965,-0.2219192,-0.2477033,-0.0257841
86,0.6426214,0.6300973,"('uninfluential', 'influential')",-0.13732617,-0.28544027,-0.5375771,-0.6441537,-0.0107606,-0.0998322,-0.0890716
87,0.012222713,-0.0718407,"('unsuccessful', 'successful')",0.24294257,0.21678925,0.8471774,0.8544727,0.3674475,0.3331404,-0.0343071
88,-0.0034201052,-0.17258242,"('low', 'eminent')",0.49856278,0.34345564,-0.10711506,-0.23212327,0.1293425,-0.0204167,-0.1497592
