,mascara_male,mascara_female,tuple,average_male,average_female,female-male
0,0.5171943,0.26648873,"('unsociable', 'sociable')",0.5171943,0.2664887,-0.2507056
1,0.6780117,0.8067679,"('unfriendly', 'friendly')",0.6780117,0.8067679,0.1287562
2,-0.0373327,0.106861055,"('unlikable', 'likable')",-0.0373327,0.1068611,0.1441938
3,0.7998096,0.8832547,"('repellent', 'pleasant')",0.7998096,0.8832547,0.0834451
4,-7.113697,-7.3043966,"('disliked', 'liked')",-7.1136971,-7.3043966,-0.1906995
5,-0.70855206,-0.61060435,"('distant', 'outgoing')",-0.7085521,-0.6106043,0.0979478
6,-0.27870387,-0.25848645,"('distant', 'open')",-0.2787039,-0.2584864,0.0202175
7,1.3971418,1.4313024,"('insensitive', 'sensitive')",1.3971418,1.4313024,0.0341606
8,0.71729076,0.800274,"('unaffectionate', 'affectionate')",0.7172908,0.800274,0.0829832
9,1.0336901,1.134573,"('unaffectionate', 'caring')",1.0336901,1.134573,0.1008829
10,1.3978664,1.3129321,"('unsympathetic', 'sympathetic')",1.3978664,1.3129321,-0.0849343
11,1.7156868,1.6720155,"('unhelpful', 'helpful')",1.7156868,1.6720155,-0.0436713
12,-1.3297323,-1.3456817,"('unsupportive', 'supportive')",-1.3297323,-1.3456817,-0.0159494
13,0.25924432,0.34964335,"('impolite', 'polite')",0.2592443,0.3496433,0.090399
14,0.61390567,0.47771177,"('antisocial', 'social')",0.6139057,0.4777118,-0.1361939
15,0.43864995,0.40299886,"('boring', 'funny')",0.43865,0.4029989,-0.0356511
16,-0.9090784,-0.9129707,"('unpopular', 'popular')",-0.9090784,-0.9129707,-0.0038923
17,0.020437822,-0.024763495,"('nasty', 'nice')",0.0204378,-0.0247635,-0.0452013
18,-0.44717503,-0.32556152,"('disagreeable', 'welcoming')",-0.447175,-0.3255615,0.1216135
19,-0.8883727,-0.78966886,"('inhospitable', 'hospitable')",-0.8883727,-0.7896689,0.0987038
20,0.620256,0.59056157,"('rough', 'thoughtful')",0.620256,0.5905616,-0.0296944
21,0.15559502,0.26165658,"('immoral', 'moral')",0.155595,0.2616566,0.1060616
22,0.193512,0.07260807,"('untrustworthy', 'trustworthy')",0.193512,0.0726081,-0.1209039
23,5.942083,6.1352167,"('insincere', 'sincere')",5.9420829,6.1352167,0.1931338
24,1.3961928,1.402664,"('dishonest', 'honest')",1.3961928,1.4026639,0.0064711
25,0.58733964,0.6944937,"('egoistic', 'altruistic')",0.5873396,0.6944937,0.1071541
26,1.2270238,1.0278147,"('hardhearted', 'benevolent')",1.2270238,1.0278147,-0.1992091
27,1.5904176,1.4871792,"('hardhearted', 'softhearted')",1.5904176,1.4871792,-0.1032384
28,1.3718083,1.1983343,"('disloyal', 'loyal')",1.3718083,1.1983343,-0.173474
29,-0.5070415,-0.68576306,"('unfair', 'fair')",-0.5070415,-0.6857631,-0.1787216
30,1.0087951,1.0832894,"('intolerant', 'tolerant')",1.0087951,1.0832894,0.0744943
31,-1.5569017,-1.4616897,"('evil', 'good')",-1.5569017,-1.4616897,0.095212
32,1.2383057,1.1743454,"('unkind', 'kind')",1.2383057,1.1743454,-0.0639603
33,-0.41105893,-0.44440678,"('wrong', 'right')",-0.4110589,-0.4444068,-0.0333479
34,3.878326,4.1122656,"('mean', 'honorable')",3.8783259,4.1122656,0.2339397
35,-1.1185684,-1.37562,"('corrupt', 'incorrupt')",-1.1185684,-1.37562,-0.2570516
36,-1.0533686,-1.11891,"('hostile', 'amicable')",-1.0533686,-1.11891,-0.0655414
37,1.0266289,1.0181979,"('fake', 'genuine')",1.0266289,1.0181979,-0.008431
38,-0.52294385,-0.4735279,"('untruthful', 'truthful')",-0.5229439,-0.4735279,0.049416
39,0.42639318,0.46508303,"('exploitative', 'cooperative')",0.4263932,0.465083,0.0386898
40,-1.0115303,-1.0894557,"('stingy', 'generous')",-1.0115303,-1.0894557,-0.0779254
41,0.7153149,0.51899403,"('unforgiving', 'forgiving')",0.7153149,0.518994,-0.1963209
42,-1.7854738,-1.8765054,"('unreliable', 'reliable')",-1.7854738,-1.8765054,-0.0910316
43,1.0753394,1.1357044,"('irresponsible', 'responsible')",1.0753394,1.1357044,0.060365
44,-1.0072999,-1.0224388,"('prejudiced', 'unprejudiced')",-1.0072999,-1.0224388,-0.0151389
45,0.62912464,0.36491725,"('incompetent', 'competent')",0.6291246,0.3649172,-0.2642074
46,-0.1441764,-0.30898812,"('uncompetitive', 'competitive')",-0.1441764,-0.3089881,-0.1648117
47,4.586353,4.7199583,"('stupid', 'smart')",4.5863528,4.7199583,0.1336055
48,0.28369102,0.29989144,"('unintelligent', 'intelligent')",0.283691,0.2998914,0.0162004
49,-0.47641435,-0.32666668,"('unable', 'able')",-0.4764144,-0.3266667,0.1497477
50,-0.49168977,-0.49182767,"('clumsy', 'skillful')",-0.4916898,-0.4918277,-0.0001379
51,0.5797569,0.57251394,"('uneducated', 'educated')",0.5797569,0.5725139,-0.007243
52,-0.41178477,-0.5534274,"('irrational', 'rational')",-0.4117848,-0.5534274,-0.1416426
53,-0.26054814,-0.28124624,"('uncreative', 'creative')",-0.2605481,-0.2812462,-0.0206981
54,0.62115407,0.69476503,"('incapable', 'capable')",0.6211541,0.694765,0.0736109
55,1.1005168,1.1063993,"('incompetent', 'clever')",1.1005168,1.1063993,0.0058825
56,0.5174345,0.49100706,"('impractical', 'practical')",0.5174345,0.4910071,-0.0264274
57,-1.5081978,-1.800105,"('unimaginative', 'imaginative')",-1.5081978,-1.800105,-0.2919072
58,0.43407732,0.3861943,"('undiscriminating', 'discriminating')",0.4340773,0.3861943,-0.047883
59,-0.21590416,-0.23707744,"('foolish', 'wise')",-0.2159042,-0.2370774,-0.0211732
60,0.61473143,0.807614,"('inefficient', 'efficient')",0.6147314,0.807614,0.1928826
61,0.25925562,0.14491576,"('illogical', 'logical')",0.2592556,0.1449158,-0.1143398
62,0.6637432,0.7913542,"('incompetent', 'brilliant')",0.6637432,0.7913542,0.127611
63,0.26502314,0.29075143,"('unperceptive', 'insightful')",0.2650231,0.2907514,0.0257283
64,-5.618666,-5.6833515,"('shy', 'confident')",-5.6186662,-5.6833515,-0.0646853
65,0.7356483,0.74991107,"('insecure', 'secure')",0.7356483,0.7499111,0.0142628
66,-0.22212774,-0.4054891,"('inactive', 'active')",-0.2221277,-0.4054891,-0.1833614
67,-0.6853219,-0.6500418,"('doubtful', 'determined')",-0.6853219,-0.6500418,0.0352801
68,-0.8663864,-0.8095482,"('dependent', 'independent')",-0.8663864,-0.8095482,0.0568382
69,-1.998317,-2.0575995,"('lazy', 'industrious')",-1.998317,-2.0575995,-0.0592825
70,1.8622582,1.7014798,"('lethargic', 'energetic')",1.8622582,1.7014798,-0.1607784
71,0.14543524,0.22194624,"('diffident', 'self-confident')",0.1454352,0.2219462,0.076511
72,0.9728778,1.178163,"('unambitious', 'ambitious')",0.9728778,1.1781631,0.2052853
73,-2.684755,-2.5538726,"('helpless', 'self-reliant')",-2.6847551,-2.5538726,0.1308825
74,0.48686993,0.34313092,"('undedicated', 'dedicated')",0.4868699,0.3431309,-0.143739
75,-0.74364585,-0.7275856,"('meek', 'impulsive')",-0.7436458,-0.7275856,0.0160602
76,0.74175733,0.7966808,"('anxious', 'daring')",0.7417573,0.7966808,0.0549235
77,-1.4156848,-1.3095266,"('unmotivated', 'motivated')",-1.4156848,-1.3095266,0.1061582
78,-0.9206955,-0.9628982,"('nonresilient', 'resilient')",-0.9206955,-0.9628982,-0.0422027
