,huntington_male,huntington_female,tuple,ingalls_male,ingalls_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14890519,0.20322591,"('unsociable', 'sociable')",-1.4883553,-1.6058497,-0.3342287,-0.38183525,-0.22600144,-0.42090815,-0.4749201,-0.5513418,-0.0764217
1,-0.4053238,-0.32774135,"('unfriendly', 'friendly')",-2.058691,-2.140574,-1.9450058,-2.0074737,1.3127484,1.2427236,-0.774068,-0.8082664,-0.0341984
2,0.41746232,0.55847913,"('unlikable', 'likable')",0.40795976,0.49399632,0.34664717,0.43735003,0.29982862,0.44698587,0.3679745,0.4842028,0.1162283
3,0.33850718,0.57716167,"('repellent', 'pleasant')",-1.069064,-1.0818845,0.24143119,0.2553705,0.29422775,0.27465427,-0.0487245,0.0063255,0.05505
4,-1.6867858,-1.7288412,"('disliked', 'liked')",-0.20451869,-0.23692715,-1.0643631,-1.161584,-6.0179796,-6.048657,-2.2434118,-2.2940023,-0.0505905
5,-1.4039972,-1.4594846,"('distant', 'outgoing')",-0.188567,-0.15952969,-1.6497737,-1.6466516,-0.72176856,-0.6130863,-0.9910266,-0.9696881,0.0213385
6,-1.7394314,-1.7418933,"('distant', 'open')",-0.17182869,-0.12172516,-1.1990219,-1.2422863,-0.042777818,0.030415636,-0.7882649,-0.7688723,0.0193926
7,2.047244,2.1964467,"('insensitive', 'sensitive')",-0.59162503,-0.61539257,-0.05140147,-0.003817169,0.46423087,0.4283304,0.4671121,0.5013918,0.0342797
8,0.027516993,0.039080583,"('unaffectionate', 'affectionate')",-0.53401953,-0.5228067,-2.3033016,-2.3072746,0.13580827,0.086466506,-0.6684989,-0.6761335,-0.0076346
9,0.70062035,0.7287144,"('unaffectionate', 'caring')",-0.68438345,-0.7322574,-1.4629126,-1.5177324,0.92020136,0.86682826,-0.1316186,-0.1636118,-0.0319932
10,1.2382947,1.442311,"('unsympathetic', 'sympathetic')",-2.309068,-2.3545945,-0.37246713,-0.41582915,0.24311644,0.07811589,-0.300031,-0.3124992,-0.0124682
11,-0.118897274,-0.06981714,"('unhelpful', 'helpful')",-0.9395841,-0.9995595,-0.2865391,-0.3505944,2.0529563,2.0227873,0.176984,0.1507041,-0.0262799
12,0.9041423,1.0699772,"('unsupportive', 'supportive')",-0.9501158,-0.9307512,-1.2867321,-1.276566,-1.8447611,-1.8426201,-0.7943667,-0.7449901,0.0493766
13,0.42237112,0.37015882,"('impolite', 'polite')",-0.8783882,-0.95672005,1.2633767,1.3060172,0.11236631,0.04776749,0.2299315,0.1918059,-0.0381256
14,1.1025503,1.172289,"('antisocial', 'social')",-0.4961476,-0.47101402,1.0582857,1.15549,-0.60311157,-0.65973705,0.2653942,0.299257,0.0338628
15,-0.783743,-0.96436334,"('boring', 'funny')",0.017455818,0.013123527,0.582213,0.55674124,0.072169565,0.13963847,-0.0279762,-0.063715,-0.0357388
16,-1.1204152,-1.0466224,"('unpopular', 'popular')",-0.11805901,-0.117128596,-0.579782,-0.62027323,0.6027044,0.61461127,-0.303888,-0.2923532,0.0115348
17,0.21646047,0.2437919,"('nasty', 'nice')",0.033816718,0.075941145,-0.0796761,-0.022367572,-0.6715164,-0.6039446,-0.1252288,-0.0766448,0.048584
18,0.3702143,0.40995017,"('disagreeable', 'welcoming')",-0.41138956,-0.35936418,-0.755365,-0.7189745,-0.57318765,-0.592156,-0.342432,-0.3151361,0.0272959
19,-0.62961894,-0.5202144,"('inhospitable', 'hospitable')",-0.7476745,-0.69262886,-1.5843577,-1.575417,-0.6285774,-0.4670944,-0.8975572,-0.8138387,0.0837185
20,0.8211399,0.9246749,"('rough', 'thoughtful')",-0.57792896,-0.54572064,0.51343435,0.5026548,1.1625661,1.0654069,0.4798028,0.486754,0.0069512
21,0.7964922,0.9257421,"('immoral', 'moral')",-1.7158632,-1.7399057,-0.3538954,-0.36360154,-0.87324756,-0.94603956,-0.5366285,-0.5309511,0.0056774
22,0.07096509,0.13053411,"('untrustworthy', 'trustworthy')",-0.593749,-0.6041533,-0.74813914,-0.74905014,-1.4593681,-1.5137781,-0.6825728,-0.6841118,-0.001539
23,1.4632735,1.5896513,"('insincere', 'sincere')",-1.0132216,-1.1658965,-0.018048426,-0.081715845,5.4218187,5.267946,1.4634556,1.4024962,-0.0609594
24,1.0887314,1.1061236,"('dishonest', 'honest')",-1.1263188,-1.1268966,-0.11229083,-0.11408968,0.8457069,0.78795576,0.1739572,0.1632733,-0.0106839
25,-0.49769223,-0.48878023,"('egoistic', 'altruistic')",0.17884329,0.14344391,-0.3047483,-0.2730137,1.1995947,1.239116,0.1439994,0.1551915,0.0111921
