,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9331179,-2.0320024,"('unsociable', 'sociable')",-1.9417617,-2.0519178,-0.551852,-0.75360173,-1.4755772,-1.6125073,-0.1369301
1,-0.32543418,-0.47010556,"('unfriendly', 'friendly')",-0.9789352,-1.063057,1.1692762,1.000478,-0.045031,-0.1775615,-0.1325305
2,0.80609894,0.80553496,"('unlikable', 'likable')",0.68360734,0.69169194,0.49626863,0.5543646,0.6619916,0.6838639,0.0218723
3,-0.73508686,-0.74413085,"('repellent', 'pleasant')",-1.3282061,-1.3419248,0.53195536,0.48149395,-0.5104459,-0.5348539,-0.024408
4,0.3942795,0.29588932,"('disliked', 'liked')",0.34411326,0.26417992,-5.9998937,-6.0223956,-1.7538336,-1.8207755,-0.0669419
5,0.5778452,0.59482235,"('distant', 'outgoing')",1.3799511,1.3885779,-0.6488795,-0.58803916,0.4363056,0.4651204,0.0288148
6,0.42098296,0.4126358,"('distant', 'open')",0.78617865,0.75103056,-0.556464,-0.5732465,0.2168992,0.1968066,-0.0200926
7,-0.9333264,-1.0009389,"('insensitive', 'sensitive')",-1.5592799,-1.6009064,0.038550496,-0.04286698,-0.8180186,-0.8815707,-0.0635521
8,-1.1114076,-1.1438833,"('unaffectionate', 'affectionate')",-1.875033,-1.8642466,0.35399684,0.29332256,-0.8774813,-0.9049358,-0.0274545
9,-0.668552,-0.74150336,"('unaffectionate', 'caring')",-1.4777715,-1.5164413,0.87983906,0.8316005,-0.4221615,-0.4754481,-0.0532866
10,-1.9758071,-2.0389414,"('unsympathetic', 'sympathetic')",-3.0776734,-3.173721,-0.9193604,-1.0657676,-1.9909471,-2.0928102,-0.1018631
11,-1.5625697,-1.5579641,"('unhelpful', 'helpful')",-2.2306757,-2.2114472,1.3083186,1.3125472,-0.8283089,-0.8189547,0.0093542
12,-0.6992126,-0.7415403,"('unsupportive', 'supportive')",-1.4790432,-1.4862269,-2.0736222,-2.0847876,-1.4172926,-1.4375183,-0.0202257
13,-1.2797749,-1.280236,"('impolite', 'polite')",-1.5797232,-1.5898076,-1.1534745,-1.2018191,-1.3376575,-1.3572876,-0.0196301
14,-1.6002545,-1.613386,"('antisocial', 'social')",-1.5839596,-1.6212432,-0.33241308,-0.43869138,-1.1722091,-1.2244402,-0.0522311
15,-0.1313867,-0.22475557,"('boring', 'funny')",0.14385052,0.20403337,-0.23278436,-0.192616,-0.0734402,-0.0711127,0.0023275
16,-0.082759485,-0.17944965,"('unpopular', 'popular')",1.0016961,0.9082893,0.42670554,0.3454456,0.4485474,0.3580951,-0.0904523
17,-0.5460522,-0.47864896,"('nasty', 'nice')",-0.09407784,-0.06479569,-0.4966648,-0.43417943,-0.3789316,-0.3258747,0.0530569
18,-0.57753694,-0.6629063,"('disagreeable', 'welcoming')",0.0065577663,-0.10178319,-0.8808366,-0.97695786,-0.4839386,-0.5805491,-0.0966105
19,-0.54957426,-0.52008545,"('inhospitable', 'hospitable')",-0.31657144,-0.33658424,-0.66095203,-0.587042,-0.5090326,-0.4812372,0.0277954
20,-0.5486843,-0.49609107,"('rough', 'thoughtful')",-0.652499,-0.70371056,0.8478585,0.8181269,-0.1177749,-0.1272249,-0.00945
21,-1.3414888,-1.4505298,"('immoral', 'moral')",-1.7556463,-1.837544,-1.0833755,-1.1445739,-1.3935035,-1.4775492,-0.0840457
22,-0.99858826,-1.0579774,"('untrustworthy', 'trustworthy')",-1.5853871,-1.6834118,-1.3780338,-1.511277,-1.3206697,-1.4175555,-0.0968858
23,-1.1515576,-1.2593247,"('insincere', 'sincere')",-1.6308452,-1.7376342,5.2552366,5.0435624,0.824278,0.6822012,-0.1420768
24,0.41457894,0.359525,"('dishonest', 'honest')",-1.367783,-1.3986549,0.25270623,0.15909241,-0.2334993,-0.2933458,-0.0598465
25,0.03642821,-0.01115267,"('egoistic', 'altruistic')",0.7965505,0.79112184,1.3527359,1.3679469,0.7285716,0.715972,-0.0125996
26,0.1397012,0.09826181,"('hardhearted', 'benevolent')",0.0942183,0.012585029,1.5849578,1.4328829,0.6062924,0.5145766,-0.0917158
27,-0.09487933,-0.05431277,"('hardhearted', 'softhearted')",-1.430881,-1.3994677,0.97969085,0.83901966,-0.1820232,-0.2049203,-0.0228971
28,-0.84838927,-0.9518278,"('disloyal', 'loyal')",-1.55825,-1.6277072,0.7540378,0.6152634,-0.5508671,-0.6547572,-0.1038901
29,-0.3180718,-0.37921998,"('unfair', 'fair')",0.41930723,0.38373134,-0.062010765,-0.1365076,0.0130749,-0.0439987,-0.0570736
30,-1.5683688,-1.6187695,"('intolerant', 'tolerant')",-1.6804808,-1.7107362,0.35885087,0.22369935,-0.9633329,-1.0352688,-0.0719359
