,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2338114,-1.4274236,"('unsociable', 'sociable')",-0.29866296,-0.39878762,-0.7662371,-0.9131056,-0.1468685
1,0.4907797,0.1281172,"('unfriendly', 'friendly')",1.7149698,1.4001622,1.1028748,0.7641397,-0.3387351
2,0.84172976,0.873802,"('unlikable', 'likable')",0.6058912,0.6477852,0.7238105,0.7607936,0.0369831
3,-0.8239676,-0.67771035,"('repellent', 'pleasant')",-0.009546704,0.11412174,-0.4167571,-0.2817943,0.1349628
4,-0.06935051,-0.1338664,"('disliked', 'liked')",-5.9092426,-5.8989887,-2.9892967,-3.0164275,-0.0271308
5,0.43539408,0.2881969,"('distant', 'outgoing')",0.03907099,-0.108404554,0.2372325,0.0898962,-0.1473363
6,0.52028203,0.32917145,"('distant', 'open')",0.56110007,0.35671663,0.540691,0.342944,-0.197747
7,-1.0039835,-0.91925293,"('insensitive', 'sensitive')",0.43343765,0.47555852,-0.2852729,-0.2218472,0.0634257
8,0.12217987,-0.09548272,"('unaffectionate', 'affectionate')",0.888166,0.6165288,0.505173,0.2605231,-0.2446499
9,-0.0025020987,-0.24708147,"('unaffectionate', 'caring')",1.2066373,1.0119728,0.6020676,0.3824457,-0.2196219
10,-2.3490515,-2.2618933,"('unsympathetic', 'sympathetic')",-0.46351543,-0.46424678,-1.4062835,-1.36307,0.0432135
11,-0.80995345,-0.8053536,"('unhelpful', 'helpful')",1.4820918,1.5496545,0.3360692,0.3721505,0.0360813
12,-0.4756789,-0.46039787,"('unsupportive', 'supportive')",-1.7672741,-1.7493595,-1.1214765,-1.1048787,0.0165978
13,-1.4089047,-1.4251443,"('impolite', 'polite')",-0.4148339,-0.32084128,-0.9118693,-0.8729928,0.0388765
14,-0.8147034,-0.701516,"('antisocial', 'social')",-0.5265072,-0.44437256,-0.6706053,-0.5729443,0.097661
15,0.39189184,0.27204162,"('boring', 'funny')",0.70923144,0.6754911,0.5505617,0.4737664,-0.0767953
16,0.08356491,0.09137184,"('unpopular', 'popular')",0.83192563,0.87829316,0.4577453,0.4848325,0.0270872
17,-0.20169124,-0.20394517,"('nasty', 'nice')",-0.26167452,-0.22592151,-0.2316829,-0.2149333,0.0167496
18,0.17259869,0.11488006,"('disagreeable', 'welcoming')",-0.30550128,-0.42170683,-0.0664513,-0.1534134,-0.0869621
19,-0.16624022,-0.2975342,"('inhospitable', 'hospitable')",-0.08760672,-0.13960098,-0.1269235,-0.2185676,-0.0916441
20,0.46376038,0.48631227,"('rough', 'thoughtful')",1.2958419,1.2769359,0.8798012,0.8816241,0.0018229
21,-1.4593441,-1.4443643,"('immoral', 'moral')",-0.7939601,-0.677016,-1.1266521,-1.0606902,0.0659619
22,-0.38652104,-0.37500384,"('untrustworthy', 'trustworthy')",-1.1964791,-1.2494627,-0.7915001,-0.8122333,-0.0207332
23,-0.7782847,-0.8516636,"('insincere', 'sincere')",5.235751,5.157709,2.2287333,2.1530228,-0.0757105
24,-0.6686299,-0.6462648,"('dishonest', 'honest')",0.607257,0.5515466,-0.0306864,-0.0473591,-0.0166727
25,0.6672113,0.5570444,"('egoistic', 'altruistic')",1.4867158,1.3981016,1.0769635,0.977573,-0.0993905
26,0.43455765,0.27257597,"('hardhearted', 'benevolent')",1.6509855,1.4558765,1.0427716,0.8642262,-0.1785454
27,-0.77222747,-0.75098556,"('hardhearted', 'softhearted')",1.3054357,1.2128868,0.2666041,0.2309506,-0.0356535
28,-0.52329654,-0.6846768,"('disloyal', 'loyal')",0.6027423,0.47291082,0.0397229,-0.105883,-0.1456059
29,0.036625333,-0.07223534,"('unfair', 'fair')",-0.58378047,-0.7963654,-0.2735776,-0.4343004,-0.1607228
30,-0.22500858,-0.24011037,"('intolerant', 'tolerant')",1.4581189,1.4596391,0.6165552,0.6097643,-0.0067909
31,0.777969,0.6330481,"('evil', 'good')",-0.6978517,-0.9404403,0.0400586,-0.1536961,-0.1937547
32,-0.74313545,-0.7590283,"('unkind', 'kind')",0.5601621,0.3911666,-0.0914867,-0.1839309,-0.0924442
33,0.661618,0.46861368,"('wrong', 'right')",-0.23369831,-0.31539634,0.2139598,0.0766087,-0.1373511
34,-0.38819915,-0.28724355,"('mean', 'honorable')",5.7814393,5.9093213,2.69662,2.811039,0.114419
35,1.183844,1.0560956,"('corrupt', 'incorrupt')",0.23070665,0.041410454,0.7072753,0.548753,-0.1585223
36,0.8037338,0.53163934,"('hostile', 'amicable')",0.4652082,0.16636811,0.634471,0.3490037,-0.2854673
37,-0.43073204,-0.3792606,"('fake', 'genuine')",0.14952719,0.16771774,-0.1406024,-0.1057714,0.034831
