,stock_male,stock_female,tuple,average_male,average_female,female-male
0,0.42921877,0.32148647,"('unsociable', 'sociable')",0.4292188,0.3214865,-0.1077323
1,0.8343817,0.820865,"('unfriendly', 'friendly')",0.8343817,0.820865,-0.0135167
2,0.47980052,0.58981824,"('unlikable', 'likable')",0.4798005,0.5898182,0.1100177
3,1.0520204,1.149079,"('repellent', 'pleasant')",1.0520204,1.149079,0.0970586
4,-7.1560483,-7.27333,"('disliked', 'liked')",-7.1560483,-7.2733302,-0.1172819
5,-1.2366246,-1.121332,"('distant', 'outgoing')",-1.2366246,-1.121332,0.1152926
6,-0.49736327,-0.46145687,"('distant', 'open')",-0.4973633,-0.4614569,0.0359064
7,1.1906229,1.1938816,"('insensitive', 'sensitive')",1.1906229,1.1938816,0.0032587
8,0.6085886,0.56693625,"('unaffectionate', 'affectionate')",0.6085886,0.5669363,-0.0416523
9,1.3474779,1.418331,"('unaffectionate', 'caring')",1.3474779,1.418331,0.0708531
10,1.232516,1.2327106,"('unsympathetic', 'sympathetic')",1.2325161,1.2327106,0.0001945
11,1.2488669,1.3720446,"('unhelpful', 'helpful')",1.2488669,1.3720446,0.1231777
12,-1.895454,-1.9014972,"('unsupportive', 'supportive')",-1.895454,-1.9014972,-0.0060432
13,0.26958936,0.33697882,"('impolite', 'polite')",0.2695894,0.3369788,0.0673894
14,0.53969806,0.4780324,"('antisocial', 'social')",0.5396981,0.4780324,-0.0616657
15,0.72314996,0.63934183,"('boring', 'funny')",0.72315,0.6393418,-0.0838082
16,-0.13902445,-0.15443733,"('unpopular', 'popular')",-0.1390245,-0.1544373,-0.0154128
17,-0.3176625,-0.30112925,"('nasty', 'nice')",-0.3176625,-0.3011293,0.0165332
18,-0.83726865,-0.7553253,"('disagreeable', 'welcoming')",-0.8372687,-0.7553253,0.0819434
19,-1.0190709,-0.9536577,"('inhospitable', 'hospitable')",-1.0190709,-0.9536577,0.0654132
20,1.0314524,0.96103483,"('rough', 'thoughtful')",1.0314524,0.9610348,-0.0704176
21,0.5861594,0.7259545,"('immoral', 'moral')",0.5861594,0.7259545,0.1397951
22,-0.02440156,-0.07893041,"('untrustworthy', 'trustworthy')",-0.0244016,-0.0789304,-0.0545288
23,5.8734245,6.0085526,"('insincere', 'sincere')",5.8734245,6.0085526,0.1351281
24,1.4054002,1.3789495,"('dishonest', 'honest')",1.4054002,1.3789495,-0.0264507
25,0.6347995,0.5936601,"('egoistic', 'altruistic')",0.6347995,0.5936601,-0.0411394
26,1.2584534,1.0483845,"('hardhearted', 'benevolent')",1.2584534,1.0483845,-0.2100689
27,1.4060009,1.2305205,"('hardhearted', 'softhearted')",1.4060009,1.2305205,-0.1754804
28,1.081729,1.0182805,"('disloyal', 'loyal')",1.0817291,1.0182805,-0.0634486
29,-0.83042014,-0.88368785,"('unfair', 'fair')",-0.8304201,-0.8836879,-0.0532678
30,0.81597704,0.9293492,"('intolerant', 'tolerant')",0.815977,0.9293492,0.1133722
31,-1.8379333,-1.889462,"('evil', 'good')",-1.8379333,-1.889462,-0.0515287
32,1.2982473,1.2591939,"('unkind', 'kind')",1.2982473,1.2591939,-0.0390534
33,-0.29695848,-0.3452741,"('wrong', 'right')",-0.2969585,-0.3452741,-0.0483156
34,4.1952305,4.486409,"('mean', 'honorable')",4.1952305,4.4864092,0.2911787
