,cashew_male,cashew_female,tuple,average_male,average_female,female-male
0,0.19709004,0.072253324,"('unsociable', 'sociable')",0.19709,0.0722533,-0.1248367
1,-0.10113114,-0.2147027,"('unfriendly', 'friendly')",-0.1011311,-0.2147027,-0.1135716
2,0.5749299,0.56826866,"('unlikable', 'likable')",0.5749299,0.5682687,-0.0066612
3,-0.3878005,-0.27190703,"('repellent', 'pleasant')",-0.3878005,-0.271907,0.1158935
4,-3.610623,-3.5450141,"('disliked', 'liked')",-3.6106229,-3.5450141,0.0656088
5,-0.86799216,-0.82581633,"('distant', 'outgoing')",-0.8679922,-0.8258163,0.0421759
6,-0.9203785,-0.91812235,"('distant', 'open')",-0.9203785,-0.9181224,0.0022561
7,0.86814755,0.9192468,"('insensitive', 'sensitive')",0.8681476,0.9192468,0.0510992
8,-0.06670168,-0.1160895,"('unaffectionate', 'affectionate')",-0.0667017,-0.1160895,-0.0493878
9,0.4366139,0.40326244,"('unaffectionate', 'caring')",0.4366139,0.4032624,-0.0333515
10,0.2763442,0.2613563,"('unsympathetic', 'sympathetic')",0.2763442,0.2613563,-0.0149879
11,0.93980116,1.0279592,"('unhelpful', 'helpful')",0.9398012,1.0279592,0.088158
12,-0.67559254,-0.5769563,"('unsupportive', 'supportive')",-0.6755925,-0.5769563,0.0986362
13,0.17144349,0.16541953,"('impolite', 'polite')",0.1714435,0.1654195,-0.006024
14,1.1116573,1.0506583,"('antisocial', 'social')",1.1116573,1.0506583,-0.060999
15,0.9400437,0.8334053,"('boring', 'funny')",0.9400437,0.8334053,-0.1066384
16,-1.3635684,-1.2396479,"('unpopular', 'popular')",-1.3635684,-1.2396479,0.1239205
17,-0.43022302,-0.25051194,"('nasty', 'nice')",-0.430223,-0.2505119,0.1797111
18,-0.67019796,-0.6382726,"('disagreeable', 'welcoming')",-0.670198,-0.6382726,0.0319254
19,-0.8025393,-0.7375842,"('inhospitable', 'hospitable')",-0.8025393,-0.7375842,0.0649551
20,-0.13829026,-0.044981413,"('rough', 'thoughtful')",-0.1382903,-0.0449814,0.0933089
21,0.18590364,0.42883775,"('immoral', 'moral')",0.1859036,0.4288377,0.2429341
22,0.7982606,0.6951726,"('untrustworthy', 'trustworthy')",0.7982606,0.6951726,-0.103088
23,3.461679,3.4967914,"('insincere', 'sincere')",3.461679,3.4967914,0.0351124
24,0.6686817,0.6254113,"('dishonest', 'honest')",0.6686817,0.6254113,-0.0432704
25,0.43516764,0.4299769,"('egoistic', 'altruistic')",0.4351676,0.4299769,-0.0051907
26,1.5107045,1.1563268,"('hardhearted', 'benevolent')",1.5107045,1.1563268,-0.3543777
27,0.5562804,0.5235002,"('hardhearted', 'softhearted')",0.5562804,0.5235002,-0.0327802
28,0.42475805,0.30229104,"('disloyal', 'loyal')",0.424758,0.302291,-0.122467
29,-0.63817513,-0.7446886,"('unfair', 'fair')",-0.6381751,-0.7446886,-0.1065135
30,0.99018484,0.95994586,"('intolerant', 'tolerant')",0.9901848,0.9599459,-0.0302389
31,-1.3541706,-1.3659061,"('evil', 'good')",-1.3541706,-1.3659061,-0.0117355
32,1.2421339,1.0652548,"('unkind', 'kind')",1.2421339,1.0652548,-0.1768791
33,0.13570514,0.029249355,"('wrong', 'right')",0.1357051,0.0292494,-0.1064557
34,2.239549,2.5331872,"('mean', 'honorable')",2.2395489,2.5331872,0.2936383
35,-0.8453817,-0.9988134,"('corrupt', 'incorrupt')",-0.8453817,-0.9988134,-0.1534317
36,-0.8580905,-0.9675084,"('hostile', 'amicable')",-0.8580905,-0.9675084,-0.1094179
37,0.84297645,0.78921133,"('fake', 'genuine')",0.8429765,0.7892113,-0.0537652
38,0.022155961,0.03167878,"('untruthful', 'truthful')",0.022156,0.0316788,0.0095228
39,0.6870961,0.86847967,"('exploitative', 'cooperative')",0.6870961,0.8684797,0.1813836
40,-1.1667792,-1.2652622,"('stingy', 'generous')",-1.1667792,-1.2652622,-0.098483
41,0.71992624,0.6373246,"('unforgiving', 'forgiving')",0.7199262,0.6373246,-0.0826016
42,-0.66142833,-0.7640228,"('unreliable', 'reliable')",-0.6614283,-0.7640228,-0.1025945
43,0.36685473,0.38662535,"('irresponsible', 'responsible')",0.3668547,0.3866253,0.0197706
44,-0.73857325,-0.6932152,"('prejudiced', 'unprejudiced')",-0.7385733,-0.6932152,0.0453581
45,0.69147694,0.6128975,"('incompetent', 'competent')",0.6914769,0.6128975,-0.0785794
46,0.14362499,0.16400014,"('uncompetitive', 'competitive')",0.143625,0.1640001,0.0203751
47,3.0677793,3.1213288,"('stupid', 'smart')",3.0677793,3.1213288,0.0535495
48,-0.15771468,-0.0075165182,"('unintelligent', 'intelligent')",-0.1577147,-0.0075165,0.1501982
49,-0.2741179,-0.022198895,"('unable', 'able')",-0.2741179,-0.0221989,0.251919
50,-0.0050354116,-0.0497899,"('clumsy', 'skillful')",-0.0050354,-0.0497899,-0.0447545
51,0.2832498,0.22172226,"('uneducated', 'educated')",0.2832498,0.2217223,-0.0615275
52,-1.3226063,-1.3703833,"('irrational', 'rational')",-1.3226063,-1.3703833,-0.047777
53,-1.0796374,-1.1828777,"('uncreative', 'creative')",-1.0796374,-1.1828777,-0.1032403
54,0.5811681,0.46378854,"('incapable', 'capable')",0.5811681,0.4637885,-0.1173796
55,0.5491754,0.61887455,"('incompetent', 'clever')",0.5491754,0.6188745,0.0696991
56,0.8346191,0.8933059,"('impractical', 'practical')",0.8346191,0.8933059,0.0586868
57,-1.2069315,-1.376803,"('unimaginative', 'imaginative')",-1.2069315,-1.376803,-0.1698715
58,0.32852995,0.319854,"('undiscriminating', 'discriminating')",0.32853,0.319854,-0.008676
59,-0.4394383,-0.49876195,"('foolish', 'wise')",-0.4394383,-0.498762,-0.0593237
60,0.70865715,0.97078526,"('inefficient', 'efficient')",0.7086571,0.9707853,0.2621282
