,beam_male,beam_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.31911975,-0.3571946,"('disagreeable', 'welcoming')",-0.23095761,-0.3052235,-0.2750387,-0.3312091,-0.0561704
19,-1.5606319,-1.4751465,"('inhospitable', 'hospitable')",-0.33169344,-0.2675488,-0.9461626,-0.8713477,0.0748149
20,0.9330917,0.89414334,"('rough', 'thoughtful')",1.2600435,1.2209487,1.0965676,1.057546,-0.0390216
21,1.2436358,1.133352,"('immoral', 'moral')",-0.08352515,-0.06668478,0.5800553,0.5333337,-0.0467216
22,0.47481447,0.39903322,"('untrustworthy', 'trustworthy')",-0.644368,-0.6988701,-0.0847768,-0.1499185,-0.0651417
23,1.9220994,1.9150887,"('insincere', 'sincere')",5.2710543,5.2746067,3.5965767,3.5948477,-0.001729
24,1.0174521,0.96056163,"('dishonest', 'honest')",0.41866326,0.37944072,0.7180577,0.6700011,-0.0480566
25,-0.3471204,-0.2824844,"('egoistic', 'altruistic')",1.4252875,1.4530535,0.5390835,0.5852845,0.046201
26,0.6497577,0.6247192,"('hardhearted', 'benevolent')",1.7630905,1.7589583,1.2064241,1.1918387,-0.0145854
27,0.45317712,0.4325934,"('hardhearted', 'softhearted')",1.1521353,1.0879092,0.8026562,0.7602513,-0.0424049
28,0.6172022,0.60176706,"('disloyal', 'loyal')",1.3554795,1.258954,0.9863409,0.9303606,-0.0559803
29,-0.48686984,-0.58840173,"('unfair', 'fair')",-0.5184867,-0.6486283,-0.5026783,-0.618515,-0.1158367
30,1.674133,1.6117718,"('intolerant', 'tolerant')",1.4546266,1.360283,1.5643797,1.4860275,-0.0783522
31,-2.267316,-2.0948057,"('evil', 'good')",-1.0019196,-1.0071878,-1.6346178,-1.5509968,0.083621
32,0.986285,0.9691971,"('unkind', 'kind')",0.74600625,0.6676924,0.8661456,0.8184447,-0.0477009
33,-0.34835202,-0.44127774,"('wrong', 'right')",-0.6782945,-0.72725165,-0.5133232,-0.5842647,-0.0709415
34,-0.23310784,-0.14160481,"('mean', 'honorable')",5.208026,5.3523192,2.4874589,2.6053572,0.1178983
35,-1.329385,-1.316749,"('corrupt', 'incorrupt')",-0.0871868,-0.1822805,-0.7082859,-0.7495148,-0.0412289
36,-1.8744199,-1.7857121,"('hostile', 'amicable')",0.014876932,-0.12506427,-0.9297715,-0.9553882,-0.0256167
37,-0.18105747,-0.17499346,"('fake', 'genuine')",0.30476505,0.2959844,0.0618538,0.0604955,-0.0013583
38,0.13499823,0.17008597,"('untruthful', 'truthful')",-0.35760212,-0.33921897,-0.1113019,-0.0845665,0.0267354
39,2.406261,2.460783,"('exploitative', 'cooperative')",0.20750569,0.19765586,1.3068833,1.3292195,0.0223362
40,-0.19222097,-0.2270645,"('stingy', 'generous')",-1.4190814,-1.547212,-0.8056512,-0.8871382,-0.081487
41,1.0879362,1.036922,"('unforgiving', 'forgiving')",0.013071654,-0.081659265,0.5505039,0.4776314,-0.0728725
42,-0.302594,-0.29477805,"('unreliable', 'reliable')",-3.211211,-3.2121186,-1.7569025,-1.7534484,0.0034541
43,1.5730128,1.5865693,"('irresponsible', 'responsible')",0.49681512,0.5100878,1.034914,1.0483285,0.0134145
44,-1.6100409,-1.6283572,"('prejudiced', 'unprejudiced')",-1.2987646,-1.3009342,-1.4544027,-1.4646456,-0.0102429
45,0.76028407,0.76636916,"('incompetent', 'competent')",-0.14060473,-0.15678304,0.3098397,0.3047931,-0.0050466
46,0.7742392,0.7441902,"('uncompetitive', 'competitive')",-0.27353477,-0.32167628,0.2503522,0.211257,-0.0390952
47,0.55335516,0.56521946,"('stupid', 'smart')",4.7701225,4.921695,2.6617389,2.7434573,0.0817184
48,1.9422958,1.9086115,"('unintelligent', 'intelligent')",1.0572882,1.0676873,1.499792,1.4881494,-0.0116426
49,0.2109897,0.25986868,"('unable', 'able')",0.07784628,0.11577911,0.144418,0.1878239,0.0434059
50,-0.65793484,-0.6035393,"('clumsy', 'skillful')",0.19511548,0.145356,-0.2314097,-0.2290916,0.0023181
51,-0.09192137,-0.20084277,"('uneducated', 'educated')",0.558508,0.49761868,0.2332933,0.148388,-0.0849053
52,-1.0883504,-1.1227721,"('irrational', 'rational')",0.07510192,-0.050402276,-0.5066242,-0.5865872,-0.079963
53,-0.8425617,-0.7930298,"('uncreative', 'creative')",0.39396515,0.38494644,-0.2242983,-0.2040417,0.0202566
54,-0.9446902,-0.89095104,"('incapable', 'capable')",0.6004707,0.67899895,-0.1721098,-0.105976,0.0661338
55,1.680281,1.62847,"('incompetent', 'clever')",0.37189353,0.3556099,1.0260873,0.9920399,-0.0340474
56,2.7426965,2.7024415,"('impractical', 'practical')",-0.03736052,-0.03834176,1.352668,1.3320498,-0.0206182
57,-0.00709524,-0.015962407,"('unimaginative', 'imaginative')",-2.2321057,-2.2927668,-1.1196005,-1.1543646,-0.0347641
58,0.5124704,0.46502703,"('undiscriminating', 'discriminating')",0.2023064,0.15234011,0.3573884,0.3086836,-0.0487048
59,-0.38266492,-0.32830134,"('foolish', 'wise')",0.47987404,0.455128,0.0486046,0.0634133,0.0148087
60,2.8964195,2.8116295,"('inefficient', 'efficient')",0.4007406,0.4681256,1.6485801,1.6398776,-0.0087025
61,1.0789598,0.8747347,"('illogical', 'logical')",0.29349515,0.14414787,0.6862275,0.5094413,-0.1767862
62,1.7720983,1.8157321,"('incompetent', 'brilliant')",0.21108271,0.29679984,0.9915905,1.056266,0.0646755
63,0.8464421,0.9145908,"('unperceptive', 'insightful')",0.88040954,0.9373569,0.8634259,0.9259738,0.0625479
64,-0.293958,-0.3763696,"('shy', 'confident')",-6.0491176,-6.108479,-3.1715379,-3.2424242,-0.0708863
65,2.1688576,2.0605826,"('insecure', 'secure')",-0.2551164,-0.27955344,0.9568706,0.8905146,-0.066356
66,-2.6558068,-2.5876255,"('inactive', 'active')",-0.005272582,0.02624356,-1.3305397,-1.280691,0.0498487
67,0.4530259,0.39003682,"('doubtful', 'determined')",-0.5478302,-0.5324236,-0.0474022,-0.0711934,-0.0237912
68,-0.58052063,-0.6828805,"('dependent', 'independent')",-0.03970771,-0.10687273,-0.3101142,-0.3948766,-0.0847624
69,-1.5897974,-1.5368208,"('lazy', 'industrious')",-0.39137387,-0.38488317,-0.9905856,-0.960852,0.0297336
70,0.7951567,0.77552897,"('lethargic', 'energetic')",0.40622205,0.4117295,0.6006894,0.5936292,-0.0070602
71,1.2322949,1.2752229,"('diffident', 'self-confident')",0.6952814,0.7307462,0.9637882,1.0029845,0.0391963
72,0.820143,0.84729993,"('unambitious', 'ambitious')",-1.1723182,-1.1465899,-0.1760876,-0.149645,0.0264426
73,-0.34173056,-0.3071182,"('helpless', 'self-reliant')",-2.6288142,-2.683724,-1.4852724,-1.4954211,-0.0101487
74,1.2559583,1.2518555,"('undedicated', 'dedicated')",0.03156694,-0.04059149,0.6437626,0.605632,-0.0381306
75,-2.2334707,-2.1281018,"('meek', 'impulsive')",-0.6432296,-0.57052,-1.4383502,-1.3493109,0.0890393
76,1.2814741,1.2976944,"('anxious', 'daring')",0.202594,0.2432976,0.7420341,0.770496,0.0284619
77,0.70387775,0.6902012,"('unmotivated', 'motivated')",-0.86390114,-0.78657603,-0.0800117,-0.0481874,0.0318243
78,0.046833694,0.06796697,"('nonresilient', 'resilient')",0.2335819,0.27595302,0.1402078,0.17196,0.0317522
79,-1.7621298,-1.6881984,"('wavering', 'unwavering')",-0.39956602,-0.3554549,-1.0808479,-1.0218266,0.0590213
80,0.8352569,0.78987026,"('dominated', 'dominating')",-1.1588422,-1.1198297,-0.1617927,-0.1649797,-0.003187
81,1.0675724,1.013197,"('submissive', 'aggressive')",-0.4265068,-0.3529392,0.3205328,0.3301289,0.0095961
82,-0.22658335,-0.1284599,"('poor', 'rich')",5.2090173,5.321159,2.4912169,2.5963495,0.1051326
83,-0.6183928,-0.66814774,"('powerless', 'powerful')",-0.9238445,-0.9740059,-0.7711186,-0.8210768,-0.0499582
84,1.0082476,0.96065646,"('inferior', 'superior')",1.0903677,1.0071802,1.0493076,0.9839183,-0.0653893
85,-1.0111699,-0.9006431,"('insignificant', 'prestigious')",0.57932997,0.55606455,-0.21592,-0.1722893,0.0436307
86,1.2092596,1.0774685,"('uninfluential', 'influential')",0.054505274,-0.068112716,0.6318824,0.5046779,-0.1272045
87,0.0756223,0.07306577,"('unsuccessful', 'successful')",0.94214547,1.0369287,0.5088839,0.5549972,0.0461133
88,-0.29328653,-0.27930608,"('low', 'eminent')",0.5093455,0.5194983,0.1080295,0.1200961,0.0120666
