,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.09012682,-0.23313798,"('unsociable', 'sociable')",-0.12216887,-0.23153582,0.91075814,0.7877548,-0.21198261,-0.3386992,0.12162,-0.0039046,-0.1255246
1,-2.3260703,-2.3387964,"('unfriendly', 'friendly')",1.0822483,1.1240712,-0.6601895,-0.7033443,1.368651,1.2430248,-0.1338401,-0.1687611,-0.034921
2,1.0994095,1.1200869,"('unlikable', 'likable')",1.5934415,1.6517653,0.7058574,0.76329327,1.0456775,1.1636063,1.1110965,1.174688,0.0635915
3,-0.03377412,0.06346414,"('repellent', 'pleasant')",-0.9582082,-0.8266114,0.36587438,0.44731456,0.17558673,0.2004353,-0.1126303,-0.0288493,0.083781
4,-0.50077426,-0.48457,"('disliked', 'liked')",1.0751522,1.0645674,0.92058206,0.8682946,-5.0431128,-5.209815,-0.8870382,-0.9403808,-0.0533426
5,-2.080143,-1.952477,"('distant', 'outgoing')",1.0063986,1.1339672,-0.5958524,-0.5045094,-0.3929869,-0.3674809,-0.5156459,-0.422625,0.0930209
6,-2.451141,-2.3020751,"('distant', 'open')",0.39848787,0.53282493,-1.0259552,-0.9261611,-0.15901192,-0.14612824,-0.8094051,-0.7103848,0.0990203
7,0.6921092,0.6462614,"('insensitive', 'sensitive')",0.052456,0.05337538,1.2448078,1.2516762,0.5663101,0.5381536,0.6389208,0.6223667,-0.0165541
8,-2.6831326,-2.684445,"('unaffectionate', 'affectionate')",-0.03382083,0.009795044,-0.9636506,-0.9667351,0.0026845876,-0.0923381,-0.9194798,-0.9334308,-0.013951
9,-2.3015795,-2.299569,"('unaffectionate', 'caring')",0.5880775,0.63949066,-0.10257162,-0.0973364,0.74086756,0.69399893,-0.2688015,-0.2658539,0.0029476
10,0.35187683,0.26552725,"('unsympathetic', 'sympathetic')",-0.80890465,-0.78786093,0.76914227,0.8016051,-0.059133418,-0.105035245,0.0632453,0.043559,-0.0196863
11,0.50118303,0.46244133,"('unhelpful', 'helpful')",0.3333929,0.3515527,1.0698341,1.0559721,2.4369116,2.4037645,1.0853304,1.0684327,-0.0168977
12,-0.1062117,0.019138169,"('unsupportive', 'supportive')",2.0930512,2.3123887,1.3030182,1.4769217,-1.3192607,-1.3077923,0.4926493,0.625164,0.1325147
13,0.97830075,0.91993135,"('impolite', 'polite')",-0.09295401,-0.14756556,1.5245192,1.4779304,0.104589134,0.10480159,0.6286138,0.5887744,-0.0398394
14,1.2562807,1.1822065,"('antisocial', 'social')",0.22624741,0.22763051,1.5354148,1.5008899,-0.26450783,-0.30796918,0.6883588,0.6506895,-0.0376693
15,0.43073064,0.31660238,"('boring', 'funny')",0.7343755,0.63622457,0.15023571,0.094888575,0.83178043,0.80177397,0.5367805,0.4623724,-0.0744081
16,-0.754453,-0.7254895,"('unpopular', 'popular')",0.03263066,0.062302355,-0.41204283,-0.441894,0.43787634,0.394194,-0.1739972,-0.1777218,-0.0037246
17,-0.08695101,-0.01737941,"('nasty', 'nice')",-1.3533573,-1.2456018,-0.033765424,0.0046424735,-0.24992107,-0.21144938,-0.4309987,-0.367447,0.0635517
18,-0.45535982,-0.4594979,"('disagreeable', 'welcoming')",1.0392439,1.1243104,-0.26774028,-0.21661682,-0.36525053,-0.40126744,-0.0122767,0.011732,0.0240087
19,-1.4643669,-1.3892454,"('inhospitable', 'hospitable')",0.6741258,0.74811226,-0.49855453,-0.4383367,0.037460994,0.088171385,-0.3128337,-0.2478246,0.0650091
20,0.1988013,0.16937447,"('rough', 'thoughtful')",0.40538073,0.4213471,0.25458175,0.24034888,0.39895463,0.35705078,0.3144296,0.2970303,-0.0173993
21,1.6416047,1.5452738,"('immoral', 'moral')",-0.03798513,-0.097522825,2.8010736,2.7734795,-0.0068884064,0.0389229,1.0994512,1.0650383,-0.0344129
22,0.5154642,0.51417994,"('untrustworthy', 'trustworthy')",0.11166519,0.12218841,0.15582457,0.15040302,-0.85266185,-0.86158526,-0.017427,-0.0187035,-0.0012765
23,0.27058977,0.15975766,"('insincere', 'sincere')",0.46284136,0.5019693,1.403206,1.3670417,5.423893,5.3795066,1.8901325,1.8520688,-0.0380637
24,0.0701334,0.034635127,"('dishonest', 'honest')",-0.25566018,-0.2703527,0.18602458,0.18790382,0.6697779,0.640008,0.1675689,0.1480485,-0.0195204
25,-1.61931,-1.6312848,"('egoistic', 'altruistic')",0.6092324,0.57687783,-0.06309966,-0.1153298,1.290915,1.2411815,0.0544344,0.0178612,-0.0365732
26,-0.5722904,-0.6189706,"('hardhearted', 'benevolent')",1.6163499,1.6344599,0.8435748,0.7998788,1.7256565,1.6626126,0.9033227,0.8694952,-0.0338275
27,-0.8513758,-0.83536625,"('hardhearted', 'softhearted')",-0.42967585,-0.3408319,0.41853178,0.47987586,0.89220685,0.8096755,0.0074217,0.0283383,0.0209166
28,-0.7417195,-0.8627846,"('disloyal', 'loyal')",0.017075658,-0.1288696,0.054391976,-0.10019027,1.0836123,0.8975675,0.1033401,-0.0485692,-0.1519093
29,-0.7341052,-0.7189505,"('unfair', 'fair')",0.5411966,0.5338684,-2.0149448,-2.0004876,-0.88043284,-0.9585271,-0.7720715,-0.7860242,-0.0139527
30,1.2939622,1.207784,"('intolerant', 'tolerant')",1.3355815,1.3165216,2.0693486,2.027091,1.6058701,1.5594522,1.5761907,1.5277122,-0.0484785
31,-2.580872,-2.3952103,"('evil', 'good')",-0.5267009,-0.4518991,-2.3036237,-2.2389085,-1.4940557,-1.494228,-1.7263131,-1.6450614,0.0812517
32,0.56163156,0.4313841,"('unkind', 'kind')",0.64864594,0.59711826,0.26798266,0.21735527,1.3144994,1.222736,0.6981899,0.6171484,-0.0810415
33,-0.46906012,-0.43790215,"('wrong', 'right')",1.1382724,1.132383,-0.28703752,-0.25896323,-0.7019699,-0.7038455,-0.0799488,-0.067082,0.0128668
34,0.3155749,0.3725306,"('mean', 'honorable')",0.31668794,0.4092816,1.4587047,1.4790529,5.489222,5.6371465,1.8950474,1.9745029,0.0794555
35,-1.1859155,-1.1785505,"('corrupt', 'incorrupt')",0.28018147,0.19588956,-2.6356187,-2.6976857,-0.27583322,-0.39747712,-0.9542965,-1.0194559,-0.0651594
36,-2.2507799,-2.2424912,"('hostile', 'amicable')",-0.14243779,-0.16402611,-1.7415369,-1.8210196,-0.07384251,-0.15916447,-1.0521492,-1.0966754,-0.0445262
37,0.60487765,0.5581644,"('fake', 'genuine')",-0.85926217,-0.8688276,-0.29257542,-0.28215256,-0.001947782,-0.024462607,-0.1372269,-0.1543196,-0.0170927
38,-1.2266619,-1.1882381,"('untruthful', 'truthful')",0.060464785,0.12666176,-0.2211518,-0.19686963,0.19671345,0.2251245,-0.2976589,-0.2583304,0.0393285
39,1.2120236,1.2070379,"('exploitative', 'cooperative')",1.4435935,1.403573,0.46868375,0.4996959,0.3518423,0.3448798,0.8690358,0.8637967,-0.0052391
40,-0.22033532,-0.2213755,"('stingy', 'generous')",-0.014969245,0.012756981,-0.1993509,-0.15951338,-1.8063289,-1.964844,-0.5602461,-0.583244,-0.0229979
41,-0.19285266,-0.17612013,"('unforgiving', 'forgiving')",-0.40021765,-0.44553307,-0.33630204,-0.32132873,0.2162267,0.1659586,-0.1782864,-0.1942558,-0.0159694
42,1.6564244,1.6517781,"('unreliable', 'reliable')",1.9935745,2.0685537,1.3442104,1.4788058,-2.2723942,-2.2857702,0.6804538,0.7283419,0.0478881
43,0.8959132,0.92586964,"('irresponsible', 'responsible')",0.8939241,0.99984974,1.5685421,1.666813,0.7285392,0.73714566,1.0217297,1.0824195,0.0606898
44,0.9191297,0.93084466,"('prejudiced', 'unprejudiced')",-0.3498777,-0.34720933,-0.27370957,-0.22604933,-1.3382413,-1.2931136,-0.2606747,-0.2338819,0.0267928
45,0.030113809,0.025278263,"('incompetent', 'competent')",-0.40689307,-0.41873252,1.197008,1.1983758,-0.26946443,-0.3247882,0.1376911,0.1200333,-0.0176578
46,1.0611227,1.030278,"('uncompetitive', 'competitive')",-0.3280174,-0.30913684,1.6243037,1.6628628,-0.039655276,-0.09873733,0.5794384,0.5713167,-0.0081217
47,0.5706813,0.6425755,"('stupid', 'smart')",0.37805387,0.4816197,1.7843564,1.8203989,4.8917723,5.046109,1.9062159,1.9976759,0.09146
48,0.1470221,0.06454005,"('unintelligent', 'intelligent')",-0.89843893,-0.9330598,0.7526658,0.7198417,0.18697828,0.13888589,0.0470568,-0.002448,-0.0495048
49,0.14942522,0.22867864,"('unable', 'able')",0.31755045,0.48007512,1.6057472,1.7180718,-0.06445835,0.05180032,0.5020661,0.6196564,0.1175903
50,0.35805205,0.33162868,"('clumsy', 'skillful')",1.7277242,1.7854077,0.4816973,0.48275062,0.08870542,-0.024513753,0.6640447,0.6438183,-0.0202264
51,0.5499153,0.377068,"('uneducated', 'educated')",0.7593017,0.6477566,1.6105248,1.493913,0.8105583,0.6826628,0.932575,0.8003501,-0.1322249
52,-1.3859513,-1.4253372,"('irrational', 'rational')",0.6476899,0.5584863,-0.300393,-0.37224156,0.10413383,0.00873404,-0.2336301,-0.3075896,-0.0739595
53,-1.5133755,-1.5269907,"('uncreative', 'creative')",0.85460466,0.8469421,0.50046134,0.4957536,0.831555,0.71881783,0.1683114,0.1336307,-0.0346807
54,-0.040274188,-0.048383933,"('incapable', 'capable')",1.7260824,1.6921791,0.94123065,0.89111644,1.0548253,1.076413,0.9204661,0.9028312,-0.0176349
55,1.2895288,1.2255878,"('incompetent', 'clever')",-0.72625273,-0.7148942,0.7081724,0.7075692,0.08213122,0.06344126,0.3383949,0.320426,-0.0179689
56,1.6089063,1.5409085,"('impractical', 'practical')",1.063727,1.0963426,1.8721972,1.8878379,0.512895,0.49082756,1.2644314,1.2539791,-0.0104523
57,-0.35255337,-0.4095945,"('unimaginative', 'imaginative')",-0.5113254,-0.59088343,0.61446214,0.64556056,-1.9981195,-2.1143522,-0.561884,-0.6173174,-0.0554334
58,-0.6160508,-0.6795987,"('undiscriminating', 'discriminating')",-0.26554298,-0.27581733,0.15559128,0.1352854,0.099303804,0.04466137,-0.1566747,-0.1938673,-0.0371926
59,-0.52151805,-0.41616508,"('foolish', 'wise')",2.2366967,2.2439222,0.7445818,0.7414912,0.5421186,0.51497775,0.7504698,0.7710565,0.0205867
60,2.2484941,2.1554263,"('inefficient', 'efficient')",-0.9582471,-0.8817596,2.240961,2.2897584,0.12713324,0.19607995,0.9145853,0.9398763,0.025291
61,-0.32798797,-0.41363007,"('illogical', 'logical')",0.31904274,0.21802512,0.6109346,0.5446239,0.13260375,0.048403926,0.1836483,0.0993557,-0.0842926
62,1.3846393,1.3853029,"('incompetent', 'brilliant')",0.6111037,0.6759222,2.4726562,2.536064,0.3031666,0.41755643,1.1928914,1.2537113,0.0608199
63,0.43367615,0.47329634,"('unperceptive', 'insightful')",1.7776171,1.8845285,2.3897047,2.4045153,1.2189423,1.2598046,1.454985,1.5055362,0.0505512
64,1.3047005,1.3036019,"('shy', 'confident')",0.9486791,0.8693077,0.6919767,0.7279594,-5.447224,-5.4742374,-0.6254669,-0.6433421,-0.0178752
65,1.4308858,1.2945912,"('insecure', 'secure')",-0.44421756,-0.58584785,0.90434533,0.83084565,-0.15322512,-0.1438791,0.4344471,0.3489275,-0.0855196
66,-0.59724766,-0.59620315,"('inactive', 'active')",1.9380195,1.9411933,-0.15768571,-0.15097661,0.88272417,0.858965,0.5164526,0.5132446,-0.003208
67,1.1547797,1.1730632,"('doubtful', 'determined')",0.9809716,1.0100586,0.61554384,0.6520649,-0.28092206,-0.20704342,0.6175933,0.6570358,0.0394425
68,-0.21364805,-0.25292447,"('dependent', 'independent')",-0.1293326,-0.22343874,0.63033694,0.54161626,-0.986102,-1.0267042,-0.1746864,-0.2403628,-0.0656764
69,-0.084439255,0.017765645,"('lazy', 'industrious')",1.2062665,1.2763621,0.17563006,0.21652164,-0.63880426,-0.5893686,0.1646633,0.2303202,0.0656569
70,1.192101,1.1868479,"('lethargic', 'energetic')",0.42306897,0.53655225,1.6141958,1.7127717,0.9253656,0.9567014,1.0386828,1.0982183,0.0595355
71,-0.5560098,-0.49931124,"('diffident', 'self-confident')",2.0890157,2.1597834,0.91220975,0.95074636,0.6336841,0.6312251,0.769725,0.8106109,0.0408859
72,-0.30706456,-0.372188,"('unambitious', 'ambitious')",-0.6563831,-0.66635484,0.36993498,0.31901646,-1.4161497,-1.3431803,-0.5024156,-0.5156767,-0.0132611
