,chubb_male,chubb_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.18023396,-0.32026002,"('unsociable', 'sociable')",0.25261828,0.16247517,0.0361922,-0.0788924,-0.1150846
1,-0.8603611,-0.92729527,"('unfriendly', 'friendly')",1.7474736,1.5612458,0.4435562,0.3169753,-0.1265809
2,0.20673285,0.26946676,"('unlikable', 'likable')",0.21420297,0.23600051,0.2104679,0.2527336,0.0422657
3,-0.21701697,-0.10157787,"('repellent', 'pleasant')",0.50463283,0.57656616,0.1438079,0.2374941,0.0936862
4,0.21529192,0.2602389,"('disliked', 'liked')",-4.228081,-4.270905,-2.0063946,-2.0053329,0.0010617
5,-0.8986502,-0.8232536,"('distant', 'outgoing')",-0.49623087,-0.6374184,-0.6974406,-0.730336,-0.0328954
6,-1.3151643,-1.2253063,"('distant', 'open')",0.07407056,-0.12357151,-0.6205469,-0.6744389,-0.053892
7,-0.23746797,-0.24122186,"('insensitive', 'sensitive')",0.8369143,0.93119293,0.2997231,0.3449855,0.0452624
8,-2.555476,-2.5938277,"('unaffectionate', 'affectionate')",0.85826117,0.6544685,-0.8486074,-0.9696796,-0.1210722
9,-2.1651697,-2.1754167,"('unaffectionate', 'caring')",0.9774558,0.80798995,-0.5938569,-0.6837134,-0.0898565
10,-0.89209455,-0.9307392,"('unsympathetic', 'sympathetic')",0.36633185,0.46424633,-0.2628813,-0.2332464,0.0296349
11,-0.31073064,-0.2681803,"('unhelpful', 'helpful')",1.3506613,1.4658027,0.5199653,0.5988111,0.0788458
12,-0.8554934,-0.80793935,"('unsupportive', 'supportive')",-0.97755927,-1.0105036,-0.9165263,-0.9092215,0.0073048
13,0.3805021,0.32845235,"('impolite', 'polite')",-0.7307009,-0.6723411,-0.1750994,-0.1719444,0.003155
14,0.37591708,0.33961296,"('antisocial', 'social')",0.59310365,0.6791454,0.4845104,0.5093791,0.0248687
15,1.2758318,1.2064385,"('boring', 'funny')",0.29241097,0.24371761,0.7841214,0.7250781,-0.0590433
16,-0.4250383,-0.36996716,"('unpopular', 'popular')",0.63131404,0.5770027,0.1031379,0.1035178,0.0003799
17,0.24507245,0.30303043,"('nasty', 'nice')",-0.5068877,-0.43665072,-0.1309076,-0.0668101,0.0640975
18,-0.7514522,-0.723677,"('disagreeable', 'welcoming')",-1.1878982,-1.3125014,-0.9696752,-1.0180892,-0.048414
19,-1.3314908,-1.2163295,"('inhospitable', 'hospitable')",-0.73601454,-0.7627219,-1.0337527,-0.9895257,0.044227
20,-0.15513475,-0.05920724,"('rough', 'thoughtful')",1.1871632,1.1951153,0.5160142,0.5679541,0.0519399
21,-0.2051563,-0.14024056,"('immoral', 'moral')",-0.66126174,-0.59385,-0.433209,-0.3670453,0.0661637
22,1.2331907,1.1659147,"('untrustworthy', 'trustworthy')",0.017698515,0.08749311,0.6254446,0.6267039,0.0012593
23,-0.22738802,-0.25741893,"('insincere', 'sincere')",4.359068,4.277803,2.06584,2.0101919,-0.0556481
24,0.94164646,0.89576006,"('dishonest', 'honest')",0.2762779,0.2858516,0.6089622,0.5908058,-0.0181564
25,-0.5255051,-0.5846699,"('egoistic', 'altruistic')",0.6193657,0.48492116,0.0469303,-0.0498744,-0.0968047
26,0.48304996,0.32095546,"('hardhearted', 'benevolent')",2.5279024,2.4434228,1.5054761,1.3821892,-0.1232869
27,0.025270395,0.061779212,"('hardhearted', 'softhearted')",0.35235298,0.08141622,0.1888117,0.0715977,-0.117214
28,-1.1505523,-1.2059107,"('disloyal', 'loyal')",1.1854271,1.0401009,0.0174374,-0.0829049,-0.1003423
29,0.51198107,0.51450014,"('unfair', 'fair')",-0.3056664,-0.39462173,0.1031573,0.0599392,-0.0432181
30,0.88864005,0.87169844,"('intolerant', 'tolerant')",1.16779,1.2169042,1.0282151,1.0443013,0.0160862
31,-1.029757,-0.93874115,"('evil', 'good')",-0.19643927,-0.3169373,-0.6130981,-0.6278392,-0.0147411
32,-0.029088296,-0.09189433,"('unkind', 'kind')",0.63659406,0.5000604,0.3037529,0.204083,-0.0996699
33,-0.081560016,-0.11670226,"('wrong', 'right')",-0.22314039,-0.39758056,-0.1523502,-0.2571414,-0.1047912
