,smoke_male,smoke_female,tuple,average_male,average_female,female-male
0,0.26408672,0.15813518,"('unsociable', 'sociable')",0.2640867,0.1581352,-0.1059515
1,1.1243018,1.0552181,"('unfriendly', 'friendly')",1.1243018,1.0552181,-0.0690837
2,0.105283156,0.22526087,"('unlikable', 'likable')",0.1052832,0.2252609,0.1199777
3,0.95451665,1.042603,"('repellent', 'pleasant')",0.9545166,1.042603,0.0880864
4,-6.9255157,-7.1789894,"('disliked', 'liked')",-6.9255157,-7.1789894,-0.2534737
5,-0.981214,-0.9800138,"('distant', 'outgoing')",-0.981214,-0.9800138,0.0012002
6,-0.4982167,-0.56172776,"('distant', 'open')",-0.4982167,-0.5617278,-0.0635111
7,1.3795727,1.381011,"('insensitive', 'sensitive')",1.3795727,1.381011,0.0014383
8,0.92877716,0.78371125,"('unaffectionate', 'affectionate')",0.9287772,0.7837113,-0.1450659
9,1.483299,1.4924451,"('unaffectionate', 'caring')",1.483299,1.4924451,0.0091461
10,1.4542961,1.4884192,"('unsympathetic', 'sympathetic')",1.4542961,1.4884192,0.0341231
11,1.6763674,1.8202492,"('unhelpful', 'helpful')",1.6763674,1.8202492,0.1438818
12,-1.3989137,-1.4197087,"('unsupportive', 'supportive')",-1.3989137,-1.4197087,-0.020795
13,0.15845938,0.20968325,"('impolite', 'polite')",0.1584594,0.2096833,0.0512239
14,0.3236731,0.27427366,"('antisocial', 'social')",0.3236731,0.2742737,-0.0493994
15,0.08758479,0.027994666,"('boring', 'funny')",0.0875848,0.0279947,-0.0595901
16,-0.377526,-0.40609783,"('unpopular', 'popular')",-0.377526,-0.4060978,-0.0285718
17,-0.31392777,-0.2276555,"('nasty', 'nice')",-0.3139278,-0.2276555,0.0862723
18,-0.7686414,-0.6874458,"('disagreeable', 'welcoming')",-0.7686414,-0.6874458,0.0811956
19,-1.0331541,-1.0505242,"('inhospitable', 'hospitable')",-1.0331541,-1.0505242,-0.0173701
20,0.9249025,0.9042425,"('rough', 'thoughtful')",0.9249025,0.9042425,-0.02066
21,0.1085702,0.3019873,"('immoral', 'moral')",0.1085702,0.3019873,0.1934171
22,-0.19658548,-0.1729978,"('untrustworthy', 'trustworthy')",-0.1965855,-0.1729978,0.0235877
23,5.772424,5.972568,"('insincere', 'sincere')",5.7724242,5.972568,0.2001438
24,1.6432748,1.5811641,"('dishonest', 'honest')",1.6432748,1.5811641,-0.0621107
25,0.2674918,0.24828973,"('egoistic', 'altruistic')",0.2674918,0.2482897,-0.0192021
26,1.0010686,0.7523149,"('hardhearted', 'benevolent')",1.0010686,0.7523149,-0.2487537
27,1.7403133,1.5307261,"('hardhearted', 'softhearted')",1.7403133,1.5307261,-0.2095872
28,1.0106719,0.9658952,"('disloyal', 'loyal')",1.0106719,0.9658952,-0.0447767
29,-0.76042295,-0.85424626,"('unfair', 'fair')",-0.7604229,-0.8542463,-0.0938234
30,0.6499084,0.73649585,"('intolerant', 'tolerant')",0.6499084,0.7364959,0.0865875
31,-1.7040092,-1.8517886,"('evil', 'good')",-1.7040092,-1.8517886,-0.1477794
32,1.504959,1.4459908,"('unkind', 'kind')",1.504959,1.4459908,-0.0589682
33,-0.6707378,-0.7283269,"('wrong', 'right')",-0.6707378,-0.7283269,-0.0575891
34,3.9406002,4.187878,"('mean', 'honorable')",3.9406002,4.1878781,0.2472779
35,-1.3405383,-1.6717958,"('corrupt', 'incorrupt')",-1.3405383,-1.6717958,-0.3312575
36,-1.1459926,-1.2885711,"('hostile', 'amicable')",-1.1459926,-1.2885711,-0.1425785
37,1.0491922,1.0136209,"('fake', 'genuine')",1.0491922,1.0136209,-0.0355713
38,-0.65359366,-0.58758795,"('untruthful', 'truthful')",-0.6535937,-0.587588,0.0660057
39,0.37855515,0.46483424,"('exploitative', 'cooperative')",0.3785551,0.4648342,0.0862791
40,-1.0379735,-1.2502885,"('stingy', 'generous')",-1.0379735,-1.2502885,-0.212315
41,0.16910882,0.1852667,"('unforgiving', 'forgiving')",0.1691088,0.1852667,0.0161579
42,-1.697042,-1.6540184,"('unreliable', 'reliable')",-1.697042,-1.6540184,0.0430236
43,1.2316148,1.3966231,"('irresponsible', 'responsible')",1.2316148,1.3966231,0.1650083
44,-1.0708629,-0.9842838,"('prejudiced', 'unprejudiced')",-1.0708629,-0.9842838,0.0865791
45,0.5021052,0.35756028,"('incompetent', 'competent')",0.5021052,0.3575603,-0.1445449
46,0.16471507,0.19759318,"('uncompetitive', 'competitive')",0.1647151,0.1975932,0.0328781
47,4.746119,4.9254913,"('stupid', 'smart')",4.746119,4.9254913,0.1793723
48,0.58043563,0.6009602,"('unintelligent', 'intelligent')",0.5804356,0.6009602,0.0205246
49,-0.10100816,0.09633723,"('unable', 'able')",-0.1010082,0.0963372,0.1973454
50,-0.33517653,-0.34759533,"('clumsy', 'skillful')",-0.3351765,-0.3475953,-0.0124188
51,0.27373904,0.25664103,"('uneducated', 'educated')",0.273739,0.256641,-0.017098
52,-0.62867445,-0.8237786,"('irrational', 'rational')",-0.6286744,-0.8237786,-0.1951042
53,0.20808612,0.1805929,"('uncreative', 'creative')",0.2080861,0.1805929,-0.0274932
54,0.64820373,0.8317062,"('incapable', 'capable')",0.6482037,0.8317062,0.1835025
55,1.0781741,1.146893,"('incompetent', 'clever')",1.0781741,1.146893,0.0687189
56,0.68149483,0.7233362,"('impractical', 'practical')",0.6814948,0.7233362,0.0418414
57,-1.8254049,-1.8813906,"('unimaginative', 'imaginative')",-1.8254049,-1.8813906,-0.0559857
58,0.41189805,0.3170446,"('undiscriminating', 'discriminating')",0.411898,0.3170446,-0.0948534
59,-0.27640554,-0.27781457,"('foolish', 'wise')",-0.2764055,-0.2778146,-0.0014091
60,0.7789672,1.0687125,"('inefficient', 'efficient')",0.7789672,1.0687125,0.2897453
61,0.6023678,0.44015402,"('illogical', 'logical')",0.6023678,0.440154,-0.1622138
62,0.9373193,1.1012278,"('incompetent', 'brilliant')",0.9373193,1.1012278,0.1639085
63,0.31172237,0.40479022,"('unperceptive', 'insightful')",0.3117224,0.4047902,0.0930678
64,-5.6224656,-5.629583,"('shy', 'confident')",-5.6224656,-5.6295829,-0.0071173
65,0.7621723,0.9063059,"('insecure', 'secure')",0.7621723,0.9063059,0.1441336
66,0.06552395,-0.106980935,"('inactive', 'active')",0.065524,-0.1069809,-0.1725049
67,-0.7474334,-0.6690682,"('doubtful', 'determined')",-0.7474334,-0.6690682,0.0783652
68,-1.042228,-0.94906116,"('dependent', 'independent')",-1.042228,-0.9490612,0.0931668
69,-2.4587486,-2.5356278,"('lazy', 'industrious')",-2.4587486,-2.5356278,-0.0768792
70,1.7752715,1.7812659,"('lethargic', 'energetic')",1.7752715,1.7812659,0.0059944
71,0.67230046,0.6186543,"('diffident', 'self-confident')",0.6723005,0.6186543,-0.0536462
72,1.066198,1.191799,"('unambitious', 'ambitious')",1.066198,1.191799,0.125601
73,-2.7240324,-2.753704,"('helpless', 'self-reliant')",-2.7240324,-2.7537041,-0.0296717
74,0.5167458,0.3659711,"('undedicated', 'dedicated')",0.5167458,0.3659711,-0.1507747
75,-0.9020855,-0.8384261,"('meek', 'impulsive')",-0.9020855,-0.8384261,0.0636594
76,0.82218826,0.9455895,"('anxious', 'daring')",0.8221883,0.9455895,0.1234012
