,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
0,0.3780898,0.33114314,"('unsociable', 'sociable')",0.5894869,0.49690676,-0.4552103,-0.6287081,0.1707888,0.0664473,-0.1043415
1,-0.5965084,-0.6159218,"('unfriendly', 'friendly')",0.5882679,0.56809676,1.9501851,1.821488,0.6473149,0.591221,-0.0560939
2,0.87195086,1.0062503,"('unlikable', 'likable')",0.36998314,0.37989715,0.4993072,0.6898948,0.5804137,0.6920141,0.1116004
3,0.33801454,0.59454775,"('repellent', 'pleasant')",-1.5605868,-1.3976885,0.37417164,0.4611005,-0.2828002,-0.1140134,0.1687868
4,-1.6642864,-1.7852305,"('disliked', 'liked')",0.47033152,0.46390373,-7.243225,-7.3365436,-2.8123932,-2.8859568,-0.0735636
5,-1.6652176,-1.6266578,"('distant', 'outgoing')",0.5870823,0.5880809,-0.20793144,-0.1190031,-0.4286889,-0.38586,0.0428289
6,-1.9148232,-1.8312639,"('distant', 'open')",0.44125825,0.46355456,0.19364646,0.27063796,-0.4266395,-0.3656905,0.060949
7,1.1458735,1.1379051,"('insensitive', 'sensitive')",-0.34993818,-0.24011707,0.354585,0.33535883,0.3835068,0.411049,0.0275422
8,-0.3011126,-0.38700518,"('unaffectionate', 'affectionate')",0.85608387,0.82314986,1.1614897,1.1080176,0.5721536,0.5147208,-0.0574328
9,0.120465256,0.07494589,"('unaffectionate', 'caring')",0.882925,0.8183859,1.3735023,1.3486595,0.7922975,0.7473304,-0.0449671
10,0.9501312,1.0364951,"('unsympathetic', 'sympathetic')",-0.63986695,-0.5697,-0.4412994,-0.4471,-0.0436784,0.006565,0.0502434
11,0.72039306,0.78087366,"('unhelpful', 'helpful')",-0.3376061,-0.2847821,1.5557673,1.616208,0.6461848,0.7040998,0.057915
12,1.4857247,1.5583999,"('unsupportive', 'supportive')",0.7135811,0.83413863,-2.2873614,-2.2243981,-0.0293519,0.0560468,0.0853987
13,1.220764,1.2038904,"('impolite', 'polite')",0.5805448,0.5526375,-0.44218242,-0.44751891,0.4530421,0.4363363,-0.0167058
14,0.79134667,0.69610065,"('antisocial', 'social')",0.08226067,-0.023120167,-0.2911619,-0.4125511,0.1941485,0.0868098,-0.1073387
15,-0.3242288,-0.5861493,"('boring', 'funny')",0.67629373,0.53367573,0.49521,0.46227023,0.282425,0.1365989,-0.1458261
16,-1.9629768,-1.9050018,"('unpopular', 'popular')",-0.9900964,-0.86310655,-0.18154742,-0.12971148,-1.0448736,-0.9659399,0.0789337
17,-0.28742346,-0.2569068,"('nasty', 'nice')",-0.62321746,-0.52285534,-0.31588104,-0.2325524,-0.4088407,-0.3374382,0.0714025
18,0.6338777,0.6956215,"('disagreeable', 'welcoming')",-0.251147,-0.11271407,-0.7577196,-0.66398764,-0.1249963,-0.0270267,0.0979696
19,-0.4321231,-0.39277348,"('inhospitable', 'hospitable')",0.10951905,0.15509786,-0.0496791,0.075116046,-0.1240944,-0.0541865,0.0699079
20,0.17427889,0.20778684,"('rough', 'thoughtful')",-0.31066087,-0.22848698,0.52358353,0.50987744,0.1290672,0.1630591,0.0339919
21,1.2686969,1.4441477,"('immoral', 'moral')",0.3893754,0.4595654,-1.0164603,-0.9124715,0.2138706,0.3304139,0.1165433
22,1.1368254,1.0472443,"('untrustworthy', 'trustworthy')",-0.50631106,-0.6173342,-0.80832744,-0.8805456,-0.059271,-0.1502118,-0.0909408
23,1.6240296,1.7526941,"('insincere', 'sincere')",-0.38142335,-0.30513275,5.8900123,5.8835883,2.3775395,2.4437165,0.066177
24,1.0611913,1.008728,"('dishonest', 'honest')",0.09131457,0.06933729,0.7937272,0.70901024,0.6487443,0.5956918,-0.0530525
25,-0.83439887,-0.85255903,"('egoistic', 'altruistic')",1.2055264,1.2613337,1.5558609,1.5010698,0.6423295,0.6366148,-0.0057147
26,0.7480009,0.5201554,"('hardhearted', 'benevolent')",1.275787,1.167786,1.948887,1.7896881,1.3242249,1.1592098,-0.1650151
27,0.33604968,0.26379266,"('hardhearted', 'softhearted')",-0.08784707,-0.11798376,1.4154208,1.365349,0.5545411,0.5037193,-0.0508218
28,0.51251596,0.42128724,"('disloyal', 'loyal')",0.37208354,0.31182948,1.182854,0.9604597,0.6891512,0.5645255,-0.1246257
29,-1.8164887,-1.9597999,"('unfair', 'fair')",-0.7985256,-0.81609577,-0.59950846,-0.73061216,-1.0715076,-1.168836,-0.0973284
30,1.3009835,1.4210653,"('intolerant', 'tolerant')",0.13278574,0.22636515,0.07638678,0.2027082,0.5033853,0.6167129,0.1133276
31,-2.4745467,-2.4453685,"('evil', 'good')",-0.22589388,-0.07600799,-0.4924251,-0.45723075,-1.0642886,-0.9928691,0.0714195
32,0.41347164,0.3446118,"('unkind', 'kind')",0.52121276,0.41340637,1.0946375,0.90972334,0.6764406,0.5559138,-0.1205268
33,0.9201362,0.85066974,"('wrong', 'right')",0.85280776,0.75507736,-0.2801551,-0.31985617,0.4975963,0.4286303,-0.068966
34,-0.49944168,-0.23508728,"('mean', 'honorable')",-0.03039945,0.24161246,5.3844995,5.5932064,1.6182195,1.8665771,0.2483576
35,-1.1352578,-1.4213217,"('corrupt', 'incorrupt')",-0.53633493,-0.6871837,-0.19121422,-0.37794346,-0.6209356,-0.8288163,-0.2078807
36,-2.2440062,-2.3327322,"('hostile', 'amicable')",-0.4288386,-0.4277568,0.1837614,0.011785015,-0.8296945,-0.9162347,-0.0865402
37,1.0244813,1.0665967,"('fake', 'genuine')",0.46191487,0.5002936,0.43456873,0.4433223,0.6403217,0.6700709,0.0297492
38,-0.12537944,-0.11070487,"('untruthful', 'truthful')",0.3124191,0.32719845,-0.20193495,-0.12856157,-0.0049651,0.0293107,0.0342758
39,2.0595973,2.1228087,"('exploitative', 'cooperative')",0.69216084,0.71426195,0.47114694,0.56760657,1.0743017,1.1348925,0.0605908
40,0.5339539,0.5394206,"('stingy', 'generous')",0.27806395,0.4234412,-2.2723854,-2.3226922,-0.4867891,-0.4532768,0.0335123
41,1.0126758,0.89598006,"('unforgiving', 'forgiving')",0.53882897,0.6209352,0.4953514,0.40487054,0.6822854,0.6405953,-0.0416901
42,0.22402401,0.2876107,"('unreliable', 'reliable')",0.4636907,0.57443434,-3.3588202,-3.2227995,-0.8903685,-0.7869182,0.1034503
43,1.3114547,1.4437034,"('irresponsible', 'responsible')",0.120294645,0.19517747,0.12870914,0.22252877,0.5201528,0.6204699,0.1003171
44,-1.7735516,-1.8419322,"('prejudiced', 'unprejudiced')",-0.9498435,-0.96324104,-1.4885617,-1.4080228,-1.4039857,-1.4043986,-0.0004129
45,0.2125301,0.11322155,"('incompetent', 'competent')",0.24851587,0.41031235,-0.38932198,-0.43929455,0.023908,0.0280798,0.0041718
