,copart_male,copart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.17712536,0.13289514,"('unsociable', 'sociable')",0.038741224,-0.088898495,0.1079333,0.0219983,-0.085935
1,-1.2795087,-1.2023128,"('unfriendly', 'friendly')",1.3889705,1.2871482,0.0547309,0.0424177,-0.0123132
2,0.47947216,0.544336,"('unlikable', 'likable')",0.5542951,0.59838533,0.5168836,0.5713607,0.0544771
3,0.57675225,0.70250314,"('repellent', 'pleasant')",0.14140698,0.15243465,0.3590796,0.4274689,0.0683893
4,-1.3764253,-1.4068314,"('disliked', 'liked')",-5.5516014,-5.5797615,-3.4640133,-3.4932964,-0.0292831
5,-2.485341,-2.4345596,"('distant', 'outgoing')",-0.49647388,-0.47220016,-1.4909074,-1.4533799,0.0375275
6,-3.044018,-2.9765053,"('distant', 'open')",-0.2584775,-0.2621751,-1.6512477,-1.6193402,0.0319075
7,1.1744343,1.286004,"('insensitive', 'sensitive')",0.20410869,0.2704959,0.6892715,0.7782499,0.0889784
8,-1.8022808,-1.8467484,"('unaffectionate', 'affectionate')",0.17960015,0.10136451,-0.8113403,-0.8726919,-0.0613516
9,-1.3718991,-1.3765332,"('unaffectionate', 'caring')",0.554473,0.5241525,-0.4087131,-0.4261903,-0.0174772
10,0.57104105,0.6677786,"('unsympathetic', 'sympathetic')",-0.55367255,-0.54616225,0.0086842,0.0608082,0.052124
11,0.7326632,0.71261746,"('unhelpful', 'helpful')",1.4394327,1.4653414,1.086048,1.0889795,0.0029315
12,-0.31177247,-0.15337157,"('unsupportive', 'supportive')",-1.8279009,-1.7286519,-1.0698366,-0.9410117,0.1288249
13,1.1292818,1.068943,"('impolite', 'polite')",-0.52837765,-0.54560614,0.3004521,0.2616684,-0.0387837
14,1.6224302,1.6114786,"('antisocial', 'social')",-0.19327995,-0.25668815,0.7145751,0.6773952,-0.0371799
15,0.033069655,-0.09251902,"('boring', 'funny')",0.692472,0.6682363,0.3627708,0.2878586,-0.0749122
16,-0.9810979,-0.98835677,"('unpopular', 'popular')",0.59858453,0.61700004,-0.1912567,-0.1856784,0.0055783
17,0.22001326,0.24977714,"('nasty', 'nice')",-0.18946368,-0.18980896,0.0152748,0.0299841,0.0147093
18,-0.85940695,-0.8321176,"('disagreeable', 'welcoming')",-0.4309114,-0.47361463,-0.6451592,-0.6528661,-0.0077069
19,-1.7813373,-1.7108259,"('inhospitable', 'hospitable')",-0.21268442,-0.11597866,-0.9970108,-0.9134023,0.0836085
20,0.6115087,0.62558734,"('rough', 'thoughtful')",1.2480642,1.1866871,0.9297864,0.9061372,-0.0236492
21,1.6792861,1.7205522,"('immoral', 'moral')",-0.018250417,0.008846752,0.8305178,0.8646995,0.0341817
22,0.98461336,0.96024394,"('untrustworthy', 'trustworthy')",-0.79340446,-0.89431393,0.0956044,0.032965,-0.0626394
23,0.72168934,0.7405664,"('insincere', 'sincere')",4.907515,4.809568,2.8146021,2.7750671,-0.039535
24,0.60684466,0.5813066,"('dishonest', 'honest')",0.13681965,0.09675631,0.3718322,0.3390315,-0.0328007
