,mead_male,mead_female,tuple,johnson_male,johnson_female,nutrition_male,nutrition_female,co_male,co_female,average_male,average_female,female-male
0,-0.050861754,-0.18438688,"('unsociable', 'sociable')",0.23752847,-0.026668228,1.4005563,1.2934804,0.03324076,-0.24427119,0.405116,0.2095385,-0.1955775
1,0.11585132,0.10361192,"('unfriendly', 'friendly')",-0.30037236,-0.36257547,1.2624398,1.4303583,1.4255537,1.3551706,0.6258681,0.6316413,0.0057732
2,0.89136934,0.8878373,"('unlikable', 'likable')",1.2204704,1.2493542,1.1762403,1.1538074,1.1270314,1.1407347,1.1037779,1.1079334,0.0041555
3,-0.74106765,-0.7732577,"('repellent', 'pleasant')",-0.8833085,-0.8660842,-1.4158055,-1.2573057,0.44679856,0.4186022,-0.6483458,-0.6195113,0.0288345
4,-1.5315893,-1.4307121,"('disliked', 'liked')",0.17723013,0.23339525,0.13177511,0.26721305,-6.5212455,-6.6364717,-1.9359574,-1.8916439,0.0443135
5,-0.21491283,-0.026896186,"('distant', 'outgoing')",-0.19678028,0.082716756,0.7370287,0.97083414,-0.8203745,-0.54309046,-0.1237597,0.1208911,0.2446508
6,-0.54620373,-0.30458423,"('distant', 'open')",-0.06434,0.287042,0.57303363,0.8642529,-0.591923,-0.29001388,-0.1573583,0.1391742,0.2965325
7,0.20621714,0.17662773,"('insensitive', 'sensitive')",-0.23580438,-0.27980977,0.14951241,0.2503456,0.17257933,0.10467542,0.0731261,0.0629597,-0.0101664
8,-0.1467233,-0.16019484,"('unaffectionate', 'affectionate')",0.16753319,0.19282672,0.5295518,0.49412498,0.5087279,0.55135775,0.2647724,0.2695287,0.0047563
9,0.47390693,0.4166708,"('unaffectionate', 'caring')",0.016038325,0.010187646,1.4216554,1.4718207,1.1702935,1.1876457,0.7704735,0.7715812,0.0011077
10,0.078810215,-0.014007315,"('unsympathetic', 'sympathetic')",0.09193065,-0.086434394,0.3755367,0.43872604,-0.06209209,-0.21596554,0.1210464,0.0305797,-0.0904667
11,-0.0611018,-0.20252207,"('unhelpful', 'helpful')",0.6528902,0.5169553,0.33500642,0.32447198,2.4810457,2.3858724,0.8519601,0.7561944,-0.0957657
12,0.6263648,0.6862268,"('unsupportive', 'supportive')",1.5040007,1.5646327,2.2129428,2.4272745,-1.9105742,-1.8625203,0.6081836,0.7039034,0.0957198
13,0.31553265,0.121580824,"('impolite', 'polite')",-0.019282002,-0.19882369,1.4240215,1.3320197,-0.10383279,-0.27739006,0.4041098,0.2443467,-0.1597631
14,-0.15436623,-0.26313657,"('antisocial', 'social')",-0.37750852,-0.4744671,0.3847635,0.3365784,-0.26564997,-0.4563413,-0.1031903,-0.2143416,-0.1111513
15,-0.33787373,-0.34664127,"('boring', 'funny')",-0.29809242,-0.25943047,0.24648964,0.2006599,0.6443511,0.6455746,0.0637186,0.0600407,-0.0036779
16,-0.30416784,-0.23185344,"('unpopular', 'popular')",-0.7428577,-0.71482784,-0.5437238,-0.45255065,0.18557787,0.15249744,-0.3512929,-0.3116836,0.0396093
