,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.51458037,0.4307376,"('unsociable', 'sociable')",-0.9798989,-1.07753,0.8096582,0.71969175,-0.336464,-0.4133201,0.0019689,-0.0851052,-0.0870741
1,-0.20847717,-0.28568298,"('unfriendly', 'friendly')",0.11748414,0.07024243,0.21985823,0.12086123,2.0296872,1.9476829,0.5396381,0.4632759,-0.0763622
2,0.49680915,0.53581005,"('unlikable', 'likable')",0.9083462,1.0005249,1.684507,1.8002799,0.55023074,0.655842,0.9099733,0.9981142,0.0881409
3,-0.11027479,0.024623614,"('repellent', 'pleasant')",-1.0780605,-0.9188918,0.5908865,0.75198036,0.24848883,0.28998283,-0.08724,0.0369238,0.1241638
4,-0.13418144,-0.28482974,"('disliked', 'liked')",0.9216814,0.8242762,-0.35773382,-0.4480134,-7.162133,-7.1043572,-1.6830918,-1.753231,-0.0701392
5,-0.30053023,-0.30836254,"('distant', 'outgoing')",0.58752954,0.59201556,-0.82261103,-0.9011468,0.037374772,0.04823716,-0.1245592,-0.1423142,-0.017755
6,-0.40360683,-0.3486526,"('distant', 'open')",0.6510308,0.6635402,-0.88943416,-1.0032169,0.6704346,0.67066324,0.0071061,-0.0044165,-0.0115226
7,0.92216057,0.9331495,"('insensitive', 'sensitive')",0.4973807,0.5734729,1.977372,2.04948,1.0229445,1.0338917,1.1049645,1.1474985,0.042534
8,-0.09352371,-0.054656193,"('unaffectionate', 'affectionate')",0.7514014,0.8170482,-0.16385855,-0.20194092,0.760978,0.670272,0.3137493,0.3076808,-0.0060685
9,0.19057032,0.19913307,"('unaffectionate', 'caring')",0.8656764,0.87829834,0.85390866,0.81107676,1.4952496,1.4858676,0.8513513,0.843594,-0.0077573
10,1.0579798,1.08917,"('unsympathetic', 'sympathetic')",-1.0202147,-0.93559194,1.0909053,1.130171,0.11197774,0.087456845,0.310162,0.3428015,0.0326395
11,0.8906585,0.90737003,"('unhelpful', 'helpful')",-0.54659677,-0.47792402,1.0215963,1.0683994,2.300975,2.3471923,0.9166583,0.9612594,0.0446011
12,1.4332056,1.5118514,"('unsupportive', 'supportive')",1.0278722,1.2167405,1.2297208,1.3971215,-1.7714553,-1.7445095,0.4798358,0.595301,0.1154652
13,1.3748269,1.4114088,"('impolite', 'polite')",-0.30138442,-0.3009089,1.3232102,1.2909683,-0.19563691,-0.19642325,0.5502539,0.5512612,0.0010073
14,0.743768,0.64689785,"('antisocial', 'social')",0.07442875,0.18698667,1.7505095,1.8212895,-0.5286384,-0.5676592,0.510017,0.5218787,0.0118617
15,0.10567552,0.0019010715,"('boring', 'funny')",0.29838353,0.2918663,0.012211184,-0.040928815,0.53109324,0.5231075,0.2368409,0.1939865,-0.0428544
16,-1.1856458,-1.1710567,"('unpopular', 'popular')",-0.7589312,-0.5992649,-1.1146865,-0.9586981,0.1525088,0.2690875,-0.7266887,-0.614983,0.1117057
17,-0.07353108,-0.05724154,"('nasty', 'nice')",0.5577527,0.6924264,1.063171,1.0963368,0.018198695,0.018507872,0.3913978,0.4375074,0.0461096
18,0.95326936,1.0652151,"('disagreeable', 'welcoming')",-0.33768308,-0.18632478,-0.54705995,-0.36401755,-0.4911319,-0.4180094,-0.1056514,0.0242158,0.1298672
