,mastercard_male,mastercard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.637422,-0.71112394,"('unsociable', 'sociable')",-0.41215312,-0.52775043,-0.5247875,-0.6194372,-0.0946497
1,0.9875924,0.7844885,"('unfriendly', 'friendly')",2.0508509,1.8140768,1.5192217,1.2992827,-0.219939
2,1.4537017,1.4629605,"('unlikable', 'likable')",0.72284746,0.77771354,1.0882746,1.120337,0.0320624
3,-1.1854527,-1.0874512,"('repellent', 'pleasant')",-0.0756664,-0.015672326,-0.6305596,-0.5515618,0.0789978
4,-0.37955976,-0.45866567,"('disliked', 'liked')",-6.264419,-6.249137,-3.3219895,-3.3539014,-0.0319119
5,0.41357288,0.3678841,"('distant', 'outgoing')",-0.030272305,-0.10261695,0.1916503,0.1326336,-0.0590167
6,0.16796993,0.11637203,"('distant', 'open')",0.5780536,0.42828137,0.3730118,0.2723267,-0.1006851
7,-0.33329746,-0.31868604,"('insensitive', 'sensitive')",0.7957084,0.8127,0.2312055,0.247007,0.0158015
8,0.6770683,0.5794183,"('unaffectionate', 'affectionate')",0.95235914,0.812056,0.8147137,0.6957371,-0.1189766
9,1.1160008,1.0203772,"('unaffectionate', 'caring')",1.2847168,1.1852984,1.2003589,1.1028378,-0.0975211
10,-1.3109721,-1.2909315,"('unsympathetic', 'sympathetic')",-0.28981924,-0.2968755,-0.8003957,-0.7939035,0.0064922
11,-0.75098974,-0.6845386,"('unhelpful', 'helpful')",1.6844414,1.7387682,0.4667259,0.5271148,0.0603889
12,-0.028276272,0.02804672,"('unsupportive', 'supportive')",-1.8901836,-1.8372456,-0.9592299,-0.9045994,0.0546305
13,-0.4160329,-0.38987184,"('impolite', 'polite')",-0.48445386,-0.4065367,-0.4502434,-0.3982043,0.0520391
14,-0.33908316,-0.39059013,"('antisocial', 'social')",-0.4039241,-0.3573702,-0.3715037,-0.3739802,-0.0024765
15,0.0995792,-0.019498195,"('boring', 'funny')",0.590248,0.5346282,0.3449136,0.257565,-0.0873486
16,-0.2956438,-0.17681023,"('unpopular', 'popular')",0.5004241,0.5585183,0.1023901,0.190854,0.0884639
17,-0.069248036,-0.02120553,"('nasty', 'nice')",-0.3515584,-0.30682606,-0.2104032,-0.1640158,0.0463874
18,0.18921539,0.18034306,"('disagreeable', 'welcoming')",-0.2846744,-0.32363024,-0.0477295,-0.0716436,-0.0239141
19,-0.027344942,-0.044195324,"('inhospitable', 'hospitable')",0.28524095,0.2615005,0.128948,0.1086526,-0.0202954
20,0.21546234,0.26028264,"('rough', 'thoughtful')",1.1341994,1.1050115,0.6748309,0.682647,0.0078161
21,-1.0094217,-0.9752037,"('immoral', 'moral')",-0.8430394,-0.7553998,-0.9262305,-0.8653017,0.0609288
22,-0.76721156,-0.8573828,"('untrustworthy', 'trustworthy')",-1.0071896,-1.0313053,-0.8872006,-0.944344,-0.0571434
23,-0.024253933,-0.059286326,"('insincere', 'sincere')",5.6025004,5.4823055,2.7891233,2.7115097,-0.0776136
24,0.13803805,0.05484817,"('dishonest', 'honest')",0.9530432,0.8790472,0.5455406,0.4669477,-0.0785929
25,0.62442535,0.58901745,"('egoistic', 'altruistic')",1.6704841,1.5850725,1.1474547,1.087045,-0.0604097
26,1.2700557,1.0951314,"('hardhearted', 'benevolent')",1.9177384,1.8328928,1.5938971,1.4640121,-0.129885
27,-0.15127474,-0.13382861,"('hardhearted', 'softhearted')",1.340328,1.2352272,0.5945266,0.5506993,-0.0438273
28,-0.40277776,-0.53494966,"('disloyal', 'loyal')",0.7884135,0.67810905,0.1928179,0.0715797,-0.1212382
29,-0.46438423,-0.46106347,"('unfair', 'fair')",-0.5561051,-0.7164447,-0.5102447,-0.5887541,-0.0785094
30,0.009215631,0.0036945827,"('intolerant', 'tolerant')",1.2227023,1.1923707,0.6159589,0.5980326,-0.0179263
31,-0.26926616,-0.34744915,"('evil', 'good')",-0.6819021,-0.8203438,-0.4755841,-0.5838965,-0.1083124
32,0.02988024,-0.028463678,"('unkind', 'kind')",0.943149,0.8281413,0.4865146,0.3998388,-0.0866758
33,1.1030807,1.0446696,"('wrong', 'right')",-0.27243358,-0.32470942,0.4153236,0.3599801,-0.0553435
34,-0.09144506,-0.010599749,"('mean', 'honorable')",5.8812113,5.910815,2.8948832,2.9501076,0.0552244
35,0.09571606,0.0023767874,"('corrupt', 'incorrupt')",0.15460545,-0.02461905,0.1251608,-0.0111211,-0.1362819
36,0.74183875,0.5279558,"('hostile', 'amicable')",0.32648578,0.065512426,0.5341623,0.2967341,-0.2374282
37,-0.9074439,-0.9608497,"('fake', 'genuine')",0.21315575,0.22093284,-0.3471441,-0.3699584,-0.0228143
38,0.19415498,0.17223829,"('untruthful', 'truthful')",0.09822321,0.17124525,0.1461891,0.1717418,0.0255527
39,1.0350549,1.0518285,"('exploitative', 'cooperative')",0.32910407,0.35079944,0.6820795,0.701314,0.0192345
40,0.9948306,0.97859365,"('stingy', 'generous')",-1.357758,-1.4106745,-0.1814637,-0.2160404,-0.0345767
41,0.32717052,0.26526192,"('unforgiving', 'forgiving')",0.11098487,0.014942934,0.2190777,0.1401024,-0.0789753
42,0.39881092,0.46567106,"('unreliable', 'reliable')",-2.969724,-2.838473,-1.2854565,-1.186401,0.0990555
43,0.10099944,0.14351764,"('irresponsible', 'responsible')",0.54415584,0.54294145,0.3225776,0.3432295,0.0206519
44,-0.24588932,-0.1871844,"('prejudiced', 'unprejudiced')",-1.4464456,-1.4042513,-0.8461674,-0.7957178,0.0504496
45,-1.1397709,-1.1871164,"('incompetent', 'competent')",-0.47689784,-0.4850961,-0.8083344,-0.8361062,-0.0277718
46,-1.01842,-0.9448612,"('uncompetitive', 'competitive')",-0.8848009,-0.8920621,-0.9516104,-0.9184617,0.0331487
47,-0.20630787,-0.16978358,"('stupid', 'smart')",5.2693696,5.261127,2.5315309,2.5456717,0.0141408
48,-0.56019753,-0.55895466,"('unintelligent', 'intelligent')",0.5108042,0.5213717,-0.0246967,-0.0187915,0.0059052
49,-0.9152894,-0.90231943,"('unable', 'able')",-0.51685685,-0.40688857,-0.7160732,-0.654604,0.0614692
