,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
0,-0.97853863,-1.1268724,"('unsociable', 'sociable')",0.7267614,0.6823834,0.10032712,-0.014879853,-0.0504834,-0.153123,-0.1026396
1,-0.5777701,-0.7203114,"('unfriendly', 'friendly')",0.23236132,0.049332164,1.7544757,1.6137879,0.469689,0.3142695,-0.1554195
2,0.76633656,0.88663334,"('unlikable', 'likable')",0.9833343,1.0726011,0.11841702,0.2625053,0.622696,0.7405799,0.1178839
3,-0.50199634,-0.5306,"('repellent', 'pleasant')",0.5044715,0.69659173,0.48510814,0.589626,0.1625278,0.2518726,0.0893448
4,1.4495631,1.3150628,"('disliked', 'liked')",0.14807114,-0.040270813,-6.559885,-6.856324,-1.6540836,-1.8605108,-0.2064272
5,0.8336889,0.85079545,"('distant', 'outgoing')",-0.5108215,-0.5960445,0.12478812,0.090057015,0.1492185,0.114936,-0.0342825
6,0.23953405,0.28373152,"('distant', 'open')",-0.42561138,-0.5075935,0.18801984,0.15567002,0.0006475,-0.0227307,-0.0233782
7,-0.48409826,-0.5292166,"('insensitive', 'sensitive')",1.1285831,1.2250813,1.0893351,1.0852438,0.57794,0.5937029,0.0157629
8,-0.19543633,-0.2108697,"('unaffectionate', 'affectionate')",-0.050486706,-0.11070767,1.398094,1.2762016,0.384057,0.3182081,-0.0658489
9,-0.27309757,-0.38430285,"('unaffectionate', 'caring')",0.64844614,0.616788,2.200981,2.095551,0.8587765,0.7760121,-0.0827644
10,-1.3679231,-1.4390998,"('unsympathetic', 'sympathetic')",0.096751556,0.2649793,0.2027315,0.25169307,-0.3561467,-0.3074758,0.0486709
11,-0.62034917,-0.6408216,"('unhelpful', 'helpful')",-0.46697846,-0.3425328,2.012296,2.020083,0.3083228,0.3455762,0.0372534
12,0.32410806,0.3210721,"('unsupportive', 'supportive')",1.0918984,1.1602695,-1.0818753,-1.1501945,0.1113771,0.1103824,-0.0009947
13,-0.7742055,-0.72266376,"('impolite', 'polite')",0.4782096,0.601738,-0.22546355,-0.11067668,-0.1738198,-0.0772008,0.096619
14,-0.06844828,-0.09136401,"('antisocial', 'social')",0.78965294,0.9223354,0.11838884,0.1805382,0.2798645,0.3371698,0.0573053
15,0.5432423,0.5332921,"('boring', 'funny')",0.15575,0.10305626,0.11874944,0.05463242,0.2725806,0.2303269,-0.0422537
16,0.0043645278,-0.15131676,"('unpopular', 'popular')",-1.4515687,-1.5631284,0.20103863,0.24287578,-0.4153885,-0.4905231,-0.0751346
17,0.090988435,0.08022933,"('nasty', 'nice')",0.061027788,0.10226716,-0.31030157,-0.22974283,-0.0527618,-0.0157488,0.037013
18,-1.1919706,-1.0570208,"('disagreeable', 'welcoming')",-0.79086715,-0.8539746,-0.98146874,-0.9742156,-0.9881021,-0.961737,0.0263651
19,0.5345218,0.6049662,"('inhospitable', 'hospitable')",-0.014708148,-0.054330643,-0.099360734,-0.07262567,0.140151,0.1593366,0.0191856
20,-0.65852904,-0.67181736,"('rough', 'thoughtful')",1.0042871,1.0262146,0.36993387,0.35981762,0.238564,0.2380716,-0.0004924
21,-0.9261114,-0.8786117,"('immoral', 'moral')",0.314318,0.470896,-1.238145,-1.0902184,-0.6166461,-0.4993114,0.1173347
22,0.24533495,0.22689053,"('untrustworthy', 'trustworthy')",1.5684334,1.5843351,-1.1655445,-1.1788805,0.2160746,0.2107817,-0.0052929
23,-0.80673885,-0.8755104,"('insincere', 'sincere')",0.6545867,0.6956491,6.6459227,6.766699,2.1645902,2.1956126,0.0310224
24,-0.53455406,-0.40496966,"('dishonest', 'honest')",0.6014598,0.718322,0.54865795,0.53061366,0.2051879,0.281322,0.0761341
25,-0.375837,-0.40548617,"('egoistic', 'altruistic')",0.5673183,0.4977194,0.83408535,0.7866264,0.3418556,0.2929532,-0.0489024
26,-0.05722718,-0.15366186,"('hardhearted', 'benevolent')",0.69621384,0.59007746,1.883279,1.7589421,0.8407552,0.7317859,-0.1089693
27,-0.3154884,-0.35770953,"('hardhearted', 'softhearted')",0.082739346,0.06553038,1.3019234,1.1989886,0.3563914,0.3022698,-0.0541216
28,-0.9962525,-1.1245751,"('disloyal', 'loyal')",0.67470646,0.611435,1.2758957,1.1215383,0.3181166,0.2027994,-0.1153172
29,0.100692965,0.07006172,"('unfair', 'fair')",0.56897706,0.48262924,-0.6143832,-0.7157675,0.0184289,-0.0543588,-0.0727877
30,-1.1633232,-1.0556604,"('intolerant', 'tolerant')",0.69086975,0.8047727,0.8103531,0.9537031,0.1126332,0.2342718,0.1216386
31,0.9065786,0.85243833,"('evil', 'good')",-0.5334626,-0.7214748,-0.689034,-0.8058255,-0.105306,-0.224954,-0.119648
32,-0.40362665,-0.5887635,"('unkind', 'kind')",0.03577152,0.015707992,1.1268283,1.0259645,0.2529911,0.1509697,-0.1020214
33,0.10111193,0.07931873,"('wrong', 'right')",0.2547574,0.14060116,-0.050059717,-0.14614618,0.1019365,0.0245912,-0.0773453
34,-0.85992813,-0.79127234,"('mean', 'honorable')",-0.9951251,-0.9319116,5.2093654,5.4304295,1.1181041,1.2357485,0.1176444
35,0.6645498,0.5489983,"('corrupt', 'incorrupt')",-0.22979747,-0.4661455,-0.78011626,-0.9233854,-0.1151213,-0.2801775,-0.1650562
