,sleep_male,sleep_female,tuple,average_male,average_female,female-male
0,0.41209754,0.39767262,"('unsociable', 'sociable')",0.4120975,0.3976726,-0.0144249
1,0.8503255,1.0124729,"('unfriendly', 'friendly')",0.8503255,1.0124729,0.1621474
2,0.46620822,0.67322206,"('unlikable', 'likable')",0.4662082,0.6732221,0.2070139
3,1.0210611,1.110306,"('repellent', 'pleasant')",1.0210611,1.110306,0.0892449
4,-7.2639794,-7.204105,"('disliked', 'liked')",-7.2639794,-7.2041049,0.0598745
5,-0.6344977,-0.41061887,"('distant', 'outgoing')",-0.6344977,-0.4106189,0.2238788
6,-0.27667326,-0.12838721,"('distant', 'open')",-0.2766733,-0.1283872,0.1482861
7,1.409518,1.4335425,"('insensitive', 'sensitive')",1.409518,1.4335425,0.0240245
8,0.995406,0.9716893,"('unaffectionate', 'affectionate')",0.995406,0.9716893,-0.0237167
9,1.186802,1.2659515,"('unaffectionate', 'caring')",1.186802,1.2659515,0.0791495
10,1.751706,1.5430883,"('unsympathetic', 'sympathetic')",1.751706,1.5430883,-0.2086177
11,1.9492317,1.9111631,"('unhelpful', 'helpful')",1.9492317,1.9111631,-0.0380686
12,-1.0738232,-1.0071166,"('unsupportive', 'supportive')",-1.0738232,-1.0071166,0.0667066
13,0.3154779,0.28828442,"('impolite', 'polite')",0.3154779,0.2882844,-0.0271935
14,0.41893914,0.40874365,"('antisocial', 'social')",0.4189391,0.4087436,-0.0101955
15,0.08062912,0.20984882,"('boring', 'funny')",0.0806291,0.2098488,0.1292197
16,-0.67592216,-0.44162154,"('unpopular', 'popular')",-0.6759222,-0.4416215,0.2343007
17,0.23281059,0.17554393,"('nasty', 'nice')",0.2328106,0.1755439,-0.0572667
18,-0.43391743,-0.28977463,"('disagreeable', 'welcoming')",-0.4339174,-0.2897746,0.1441428
19,-0.5739894,-0.47262186,"('inhospitable', 'hospitable')",-0.5739894,-0.4726219,0.1013675
20,0.6871385,0.59450203,"('rough', 'thoughtful')",0.6871385,0.594502,-0.0926365
21,0.27572754,0.32684207,"('immoral', 'moral')",0.2757275,0.3268421,0.0511146
22,0.21697256,0.19148391,"('untrustworthy', 'trustworthy')",0.2169726,0.1914839,-0.0254887
23,6.2358947,6.355075,"('insincere', 'sincere')",6.2358947,6.3550749,0.1191802
24,1.7815031,1.7903944,"('dishonest', 'honest')",1.7815031,1.7903944,0.0088913
25,0.16254267,0.19433084,"('egoistic', 'altruistic')",0.1625427,0.1943308,0.0317881
26,0.21665815,0.11648032,"('hardhearted', 'benevolent')",0.2166581,0.1164803,-0.1001778
27,1.6418506,1.5038285,"('hardhearted', 'softhearted')",1.6418506,1.5038285,-0.1380221
28,0.96988755,0.8983809,"('disloyal', 'loyal')",0.9698876,0.8983809,-0.0715067
29,-0.2845695,-0.37234664,"('unfair', 'fair')",-0.2845695,-0.3723466,-0.0877771
30,1.1813347,1.1151347,"('intolerant', 'tolerant')",1.1813347,1.1151347,-0.0662
31,-1.3718218,-1.1992892,"('evil', 'good')",-1.3718218,-1.1992892,0.1725326
32,1.2408314,1.1949667,"('unkind', 'kind')",1.2408314,1.1949667,-0.0458647
33,-0.97042066,-0.7923031,"('wrong', 'right')",-0.9704207,-0.7923031,0.1781176
34,4.098036,4.3314905,"('mean', 'honorable')",4.0980358,4.3314905,0.2334547
35,-1.2310613,-1.3009303,"('corrupt', 'incorrupt')",-1.2310613,-1.3009303,-0.069869
36,-1.0464813,-1.1005177,"('hostile', 'amicable')",-1.0464813,-1.1005177,-0.0540364
37,0.8949824,0.8734541,"('fake', 'genuine')",0.8949824,0.8734541,-0.0215283
38,-0.3281767,-0.27938634,"('untruthful', 'truthful')",-0.3281767,-0.2793863,0.0487904
39,0.032737784,0.023723813,"('exploitative', 'cooperative')",0.0327378,0.0237238,-0.009014
40,-0.96042174,-1.0269965,"('stingy', 'generous')",-0.9604217,-1.0269965,-0.0665748
41,0.2338085,0.08758438,"('unforgiving', 'forgiving')",0.2338085,0.0875844,-0.1462241
42,-1.4172536,-1.5380373,"('unreliable', 'reliable')",-1.4172536,-1.5380373,-0.1207837
43,1.4966376,1.4565709,"('irresponsible', 'responsible')",1.4966376,1.4565709,-0.0400667
44,-1.0347759,-1.2232355,"('prejudiced', 'unprejudiced')",-1.0347759,-1.2232355,-0.1884596
45,0.65965647,0.6008111,"('incompetent', 'competent')",0.6596565,0.6008111,-0.0588454
46,-0.1905773,-0.25336492,"('uncompetitive', 'competitive')",-0.1905773,-0.2533649,-0.0627876
47,5.4123096,5.6624155,"('stupid', 'smart')",5.4123096,5.6624155,0.2501059
48,1.0542202,1.0051014,"('unintelligent', 'intelligent')",1.0542202,1.0051014,-0.0491188
49,-0.44580737,-0.17060524,"('unable', 'able')",-0.4458074,-0.1706052,0.2752022
50,-0.108997636,-0.07694475,"('clumsy', 'skillful')",-0.1089976,-0.0769448,0.0320528
51,0.7388899,0.73018205,"('uneducated', 'educated')",0.7388899,0.7301821,-0.0087078
52,-0.6595822,-0.65131044,"('irrational', 'rational')",-0.6595822,-0.6513104,0.0082718
53,0.2057201,0.3033436,"('uncreative', 'creative')",0.2057201,0.3033436,0.0976235
54,0.86258656,1.0916404,"('incapable', 'capable')",0.8625866,1.0916404,0.2290538
55,1.2164986,1.2447292,"('incompetent', 'clever')",1.2164986,1.2447292,0.0282306
56,0.7372276,0.82517684,"('impractical', 'practical')",0.7372276,0.8251768,0.0879492
57,-2.1578102,-2.2607918,"('unimaginative', 'imaginative')",-2.1578102,-2.2607918,-0.1029816
58,-0.029647786,-0.14547218,"('undiscriminating', 'discriminating')",-0.0296478,-0.1454722,-0.1158244
59,-0.08483977,0.039793845,"('foolish', 'wise')",-0.0848398,0.0397938,0.1246336
60,0.70106655,0.78404194,"('inefficient', 'efficient')",0.7010666,0.7840419,0.0829753
61,0.5884083,0.47771293,"('illogical', 'logical')",0.5884083,0.4777129,-0.1106954
62,1.5204595,1.690012,"('incompetent', 'brilliant')",1.5204595,1.690012,0.1695525
63,0.9165945,1.0163163,"('unperceptive', 'insightful')",0.9165945,1.0163163,0.0997218
64,-5.287043,-5.311441,"('shy', 'confident')",-5.2870431,-5.3114409,-0.0243978
65,1.4523858,1.297134,"('insecure', 'secure')",1.4523858,1.297134,-0.1552518
66,-0.11431075,-0.17083561,"('inactive', 'active')",-0.1143107,-0.1708356,-0.0565249
67,-0.8417141,-0.7819257,"('doubtful', 'determined')",-0.8417141,-0.7819257,0.0597884
68,-0.45907193,-0.35995153,"('dependent', 'independent')",-0.4590719,-0.3599515,0.0991204
69,-2.0445428,-1.8988422,"('lazy', 'industrious')",-2.0445428,-1.8988422,0.1457006
70,1.8945229,1.8098191,"('lethargic', 'energetic')",1.8945229,1.8098191,-0.0847038
71,0.25670683,0.4789336,"('diffident', 'self-confident')",0.2567068,0.4789336,0.2222268
72,1.1084777,1.1946635,"('unambitious', 'ambitious')",1.1084777,1.1946635,0.0861858
73,-3.0216029,-2.8899565,"('helpless', 'self-reliant')",-3.0216029,-2.8899565,0.1316464
74,0.03316811,0.0033806264,"('undedicated', 'dedicated')",0.0331681,0.0033806,-0.0297875
75,-0.9377843,-0.82901704,"('meek', 'impulsive')",-0.9377843,-0.829017,0.1087673
76,1.2664042,1.1360238,"('anxious', 'daring')",1.2664042,1.1360238,-0.1303804
77,-1.1227933,-1.0332144,"('unmotivated', 'motivated')",-1.1227933,-1.0332144,0.0895789
78,-0.41716075,-0.36853737,"('nonresilient', 'resilient')",-0.4171607,-0.3685374,0.0486233
79,-0.23202807,-0.27958187,"('wavering', 'unwavering')",-0.2320281,-0.2795819,-0.0475538
80,0.36166722,0.2484214,"('dominated', 'dominating')",0.3616672,0.2484214,-0.1132458
81,0.6842852,0.60105324,"('submissive', 'aggressive')",0.6842852,0.6010532,-0.083232
82,6.088363,6.458778,"('poor', 'rich')",6.0883632,6.4587779,0.3704147
83,-0.51592886,-0.5046947,"('powerless', 'powerful')",-0.5159289,-0.5046947,0.0112342
84,-0.10665475,-0.049371615,"('inferior', 'superior')",-0.1066547,-0.0493716,0.0572831
85,-1.6625652,-1.6256064,"('insignificant', 'prestigious')",-1.6625652,-1.6256064,0.0369588
