,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7288813,-0.8223836,"('unsociable', 'sociable')",-1.3547133,-1.5793364,-0.61695296,-0.6991663,-0.24076715,-0.36147305,-0.7353287,-0.8655899,-0.1302612
1,-0.60295206,-0.6666277,"('unfriendly', 'friendly')",-0.7307813,-0.8729313,1.3536811,1.3134103,0.5366243,0.40329438,0.139143,0.0442864,-0.0948566
2,0.84312916,0.7797005,"('unlikable', 'likable')",0.957289,0.9139924,0.79679227,0.873431,0.6438689,0.6550813,0.8102698,0.8055513,-0.0047185
3,-0.5324433,-0.35481048,"('repellent', 'pleasant')",-0.60516864,-0.51434606,-0.9259517,-0.6798435,0.982807,1.0068554,-0.2701892,-0.1355362,0.134653
4,-0.24071024,-0.3441709,"('disliked', 'liked')",0.6579049,0.60337895,0.09477998,-0.08755775,-6.7151604,-6.6109633,-1.5507964,-1.6098282,-0.0590318
5,0.08975229,0.19648382,"('distant', 'outgoing')",-0.18300809,-0.20788118,0.095547915,-0.0065177903,-1.2977344,-1.196966,-0.3238606,-0.3037203,0.0201403
6,0.3851705,0.5054269,"('distant', 'open')",0.054111317,0.07702546,0.13609514,0.09169773,-1.1991903,-1.0910383,-0.1559533,-0.1042221,0.0517312
7,-0.12609333,-0.11895694,"('insensitive', 'sensitive')",-0.49276274,-0.49890393,0.1453155,0.33974397,0.3659157,0.3339383,-0.0269062,0.0139554,0.0408616
8,-1.3744881,-1.4050652,"('unaffectionate', 'affectionate')",-0.6753751,-0.73907065,0.93004394,0.9704681,-0.13562535,-0.19115318,-0.3138612,-0.3412053,-0.0273441
9,-0.3772718,-0.39389923,"('unaffectionate', 'caring')",-0.49396926,-0.61979157,1.0921677,1.110812,0.63112503,0.5716406,0.2130129,0.1671904,-0.0458225
10,-0.10657663,-0.12589641,"('unsympathetic', 'sympathetic')",-0.7867852,-0.9035657,-1.0793078,-0.9530178,-0.07788864,-0.18073548,-0.5126396,-0.5408038,-0.0281642
11,0.5362586,0.5329803,"('unhelpful', 'helpful')",-0.30524272,-0.4278381,-0.7901565,-0.7389173,2.2384899,2.2305052,0.4198373,0.3991826,-0.0206547
12,0.7895824,0.8530037,"('unsupportive', 'supportive')",0.7596061,0.7569034,0.9842062,1.0745807,-2.00131,-1.9446809,0.1330212,0.1849517,0.0519305
13,-0.51056975,-0.61636394,"('impolite', 'polite')",-1.0267859,-1.1778622,-0.9485847,-0.9151042,-0.59637654,-0.7309428,-0.7705792,-0.8600683,-0.0894891
