,mohawk_male,mohawk_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,0.58460075,0.4495234,"('unsociable', 'sociable')",-0.065266564,-0.22856951,-0.48791823,-0.6932251,0.010472,-0.1574237,-0.1678957
1,-0.39920506,-0.3537922,"('unfriendly', 'friendly')",-0.26105675,-0.32110667,1.6660193,1.6017959,0.3352525,0.3089657,-0.0262868
2,-0.071492985,-0.031678095,"('unlikable', 'likable')",0.121224865,0.17999619,0.5447452,0.70795304,0.198159,0.2854237,0.0872647
3,0.38840142,0.51596606,"('repellent', 'pleasant')",0.19825199,0.29579288,0.11328739,0.16660522,0.2333136,0.3261214,0.0928078
4,-1.274562,-1.2474575,"('disliked', 'liked')",-0.23102786,-0.24643227,-6.3310313,-6.326702,-2.6122071,-2.606864,0.0053431
5,0.058676414,0.13606282,"('distant', 'outgoing')",-0.06384799,0.020152088,-0.1930951,-0.060959216,-0.0660889,0.0317519,0.0978408
6,-0.6368873,-0.5103395,"('distant', 'open')",-0.7638157,-0.680917,0.35959446,0.48136717,-0.3470362,-0.2366298,0.1104064
7,0.66208774,0.6761779,"('insensitive', 'sensitive')",0.004070211,0.07257636,0.48067197,0.44544503,0.3822767,0.3980664,0.0157897
8,0.11235663,0.17366922,"('unaffectionate', 'affectionate')",-0.5185927,-0.4791251,0.4608649,0.4844151,0.0182096,0.0596531,0.0414435
9,0.8218631,0.8926721,"('unaffectionate', 'caring')",-0.21204478,-0.18394509,0.90683687,0.9659201,0.5055517,0.5582157,0.052664
10,1.48708,1.4730259,"('unsympathetic', 'sympathetic')",-0.45493877,-0.4707473,-0.43389457,-0.5545886,0.1994155,0.14923,-0.0501855
11,0.073715106,0.09412044,"('unhelpful', 'helpful')",0.58417434,0.63925,1.9521422,1.9852794,0.8700105,0.9062166,0.0362061
12,1.473182,1.5966872,"('unsupportive', 'supportive')",0.08381489,0.21713375,-1.7974879,-1.7638761,-0.0801637,0.0166483,0.096812
13,0.8321941,0.69793755,"('impolite', 'polite')",0.39016584,0.34141907,-0.2962567,-0.4307729,0.3087011,0.2028612,-0.1058399
14,0.94687515,0.8226963,"('antisocial', 'social')",1.3984925,1.3212396,-0.80142784,-0.89273965,0.5146466,0.4170654,-0.0975812
15,0.45486182,0.4472942,"('boring', 'funny')",-0.123454675,-0.21287042,0.48115116,0.4654225,0.2708528,0.2332821,-0.0375707
16,-2.063331,-2.0594327,"('unpopular', 'popular')",-0.88806313,-0.8350676,0.41841942,0.4284479,-0.8443249,-0.8220174,0.0223075
17,-1.3356125,-1.28437,"('nasty', 'nice')",-0.7433175,-0.68719316,-0.5762789,-0.50393236,-0.8850696,-0.8251651,0.0599045
18,-0.010157026,0.038164396,"('disagreeable', 'welcoming')",-0.56538236,-0.52989036,-0.4053126,-0.3721261,-0.3269507,-0.2879507,0.039
19,-1.0438684,-0.9114291,"('inhospitable', 'hospitable')",-0.9165804,-0.84108883,-0.1650869,-0.027297279,-0.7085119,-0.5932717,0.1152402
20,-0.026498169,0.007858165,"('rough', 'thoughtful')",0.15982671,0.23126203,0.8951221,0.86585605,0.3428169,0.3683254,0.0255085
21,0.46594387,0.39437234,"('immoral', 'moral')",0.5971074,0.5151368,-0.69647264,-0.7777962,0.1221929,0.0439043,-0.0782886
22,1.1657937,1.1819301,"('untrustworthy', 'trustworthy')",-0.92848426,-0.8936393,-0.9876882,-1.0338311,-0.2501263,-0.2485135,0.0016128
23,1.3641442,1.36214,"('insincere', 'sincere')",-0.18824571,-0.20058265,5.5433583,5.438526,2.2397523,2.2000278,-0.0397245
24,1.3764626,1.3618153,"('dishonest', 'honest')",-0.07904351,-0.08467459,0.75725996,0.7214021,0.684893,0.6661809,-0.0187121
25,-0.4273582,-0.4289694,"('egoistic', 'altruistic')",0.40143085,0.40660542,1.3479949,1.32242,0.4406892,0.433352,-0.0073372
26,0.717108,0.57954806,"('hardhearted', 'benevolent')",1.4800746,1.4496272,1.4419202,1.3387208,1.2130343,1.122632,-0.0904023
27,0.1468675,0.13905685,"('hardhearted', 'softhearted')",-0.121006586,-0.11668095,1.3020879,1.2661589,0.4426496,0.4295116,-0.013138
28,0.8243328,0.73207545,"('disloyal', 'loyal')",0.25117365,0.16027266,0.89039075,0.7475464,0.6552991,0.5466315,-0.1086676
29,-0.32109693,-0.3287453,"('unfair', 'fair')",-1.3359573,-1.3283767,-0.41053623,-0.49931735,-0.6891968,-0.7188131,-0.0296163
30,1.947301,1.964356,"('intolerant', 'tolerant')",1.6607313,1.6197587,1.11428,1.0546821,1.574104,1.5462656,-0.0278384
31,-1.5232636,-1.3328038,"('evil', 'good')",-1.4786377,-1.3452201,-1.1547425,-1.0977327,-1.385548,-1.2585855,0.1269625
32,0.28876886,0.15673406,"('unkind', 'kind')",0.19665723,0.082301676,0.98758423,0.8640983,0.4910034,0.3677113,-0.1232921
33,0.40878326,0.3716488,"('wrong', 'right')",0.47488105,0.46559784,-0.29366577,-0.30137384,0.1966662,0.1786243,-0.0180419
34,-0.026915144,0.11809221,"('mean', 'honorable')",0.24379945,0.351337,5.9996166,6.060805,2.0721669,2.1767446,0.1045777
35,-1.6080348,-1.6504135,"('corrupt', 'incorrupt')",-1.0489525,-1.1117737,-0.31741646,-0.34202743,-0.9914679,-1.0347382,-0.0432703
36,-2.3450365,-2.2139306,"('hostile', 'amicable')",-1.2291628,-1.2326151,0.13578317,0.038253903,-1.1461387,-1.1360973,0.0100414
37,-0.23352343,-0.20752433,"('fake', 'genuine')",0.2494812,0.24606219,0.431005,0.46101215,0.1489876,0.1665167,0.0175291
38,0.19629431,0.26608798,"('untruthful', 'truthful')",-0.5268935,-0.4535192,0.08758879,0.15070185,-0.0810035,-0.0122431,0.0687604
39,1.1567278,1.1037123,"('exploitative', 'cooperative')",-0.30952933,-0.25592253,-0.17371404,-0.14659065,0.2244948,0.233733,0.0092382
40,0.8671778,0.8695853,"('stingy', 'generous')",-0.14457594,-0.121064425,-1.7540116,-1.8282936,-0.3438032,-0.3599242,-0.016121
41,0.60346293,0.6370053,"('unforgiving', 'forgiving')",-0.93724334,-0.88061917,0.12497145,0.0146837905,-0.069603,-0.07631,-0.006707
42,0.30091676,0.32671365,"('unreliable', 'reliable')",-0.23080653,-0.06332669,-2.7724311,-2.652588,-0.9007736,-0.7964003,0.1043733
43,1.4508376,1.4701028,"('irresponsible', 'responsible')",0.10801363,0.21014154,0.42373303,0.45971447,0.6608614,0.7133196,0.0524582
44,-1.5358354,-1.5279801,"('prejudiced', 'unprejudiced')",-0.55953676,-0.50040466,-1.2351444,-1.1662396,-1.1101722,-1.0648748,0.0452974
45,0.19021362,0.2693975,"('incompetent', 'competent')",-0.03266818,0.08542924,-0.23073924,-0.2963219,-0.0243979,0.0195016,0.0438995
46,0.17892683,0.20650594,"('uncompetitive', 'competitive')",0.5356511,0.56444246,-0.9223152,-1.0309198,-0.0692458,-0.0866571,-0.0174113
47,0.7814472,0.7353539,"('stupid', 'smart')",0.93056524,0.9050324,5.4883904,5.5148993,2.4001342,2.3850953,-0.0150389
48,0.46348152,0.43251505,"('unintelligent', 'intelligent')",0.23228544,0.18422797,0.463417,0.39555317,0.3863947,0.3374321,-0.0489626
49,-0.73590755,-0.6615196,"('unable', 'able')",0.04618174,0.15625754,-0.34761968,-0.17425132,-0.3457818,-0.2265044,0.1192774
50,-0.9200539,-0.91965246,"('clumsy', 'skillful')",-0.179243,-0.14864607,-0.021754153,0.02277108,-0.3736837,-0.3485092,0.0251745
51,-0.27846467,-0.4155906,"('uneducated', 'educated')",0.12988137,-0.0077808504,0.06774216,-0.08444147,-0.026947,-0.169271,-0.142324
52,-1.0580425,-1.0968498,"('irrational', 'rational')",-0.7704406,-0.93356234,0.07671924,0.02993075,-0.5839213,-0.6668271,-0.0829058
53,0.7039557,0.66215295,"('uncreative', 'creative')",0.3993978,0.36425373,0.93265855,0.920882,0.6786707,0.6490962,-0.0295745
54,0.5700656,0.5321752,"('incapable', 'capable')",-0.15000963,-0.087157525,0.90525055,1.0105855,0.4417688,0.4852011,0.0434323
55,0.58693635,0.60921514,"('incompetent', 'clever')",-0.2435592,-0.21787506,-0.19376972,-0.27528632,0.0498691,0.0386846,-0.0111845
56,1.978172,1.936484,"('impractical', 'practical')",1.6503,1.6478102,0.03050917,0.013916938,1.2196604,1.1994038,-0.0202566
57,1.1011837,1.1211197,"('unimaginative', 'imaginative')",0.38676408,0.36924458,-2.443938,-2.5044749,-0.3186634,-0.3380369,-0.0193735
58,-0.6279212,-0.62014455,"('undiscriminating', 'discriminating')",0.29573178,0.29096982,-0.077145085,-0.13549066,-0.1364448,-0.1548885,-0.0184437
59,-0.9588447,-0.98495144,"('foolish', 'wise')",0.21697533,0.2120777,0.29122514,0.37624946,-0.1502148,-0.1322081,0.0180067
60,1.8399873,1.792201,"('inefficient', 'efficient')",1.5044467,1.5195959,-0.09937825,-0.068059556,1.0816852,1.0812458,-0.0004394
61,0.16423613,0.025457438,"('illogical', 'logical')",-0.6923985,-0.844451,0.22532147,0.06540789,-0.100947,-0.2511952,-0.1502482
62,1.308217,1.386538,"('incompetent', 'brilliant')",0.2619649,0.39494023,-0.025577946,0.10923852,0.514868,0.6302389,0.1153709
63,0.64323443,0.66236436,"('unperceptive', 'insightful')",-0.14574337,-0.04924533,0.64735085,0.70117044,0.381614,0.4380965,0.0564825
64,-0.20893466,-0.31730923,"('shy', 'confident')",0.31046292,0.24199173,-6.364689,-6.384858,-2.0877202,-2.1533918,-0.0656716
65,0.37504807,0.2169454,"('insecure', 'secure')",-0.46435753,-0.62251407,-0.21450949,-0.30979383,-0.101273,-0.2384542,-0.1371812
66,-1.312812,-1.2766143,"('inactive', 'active')",-0.6876108,-0.7012839,0.8938599,0.87806183,-0.3688543,-0.3666121,0.0022422
67,0.3423188,0.19446121,"('doubtful', 'determined')",0.7687577,0.7412818,-0.15471546,-0.13724132,0.318787,0.2661672,-0.0526198
68,-1.7276549,-1.8334111,"('dependent', 'independent')",-0.8266133,-0.8906297,-0.77258295,-0.79906833,-1.1089505,-1.1743697,-0.0654192
69,-0.9615216,-0.8861954,"('lazy', 'industrious')",1.3060104,1.346055,-0.35525703,-0.22907276,-0.0035894,0.0769289,0.0805183
70,1.126188,1.1478815,"('lethargic', 'energetic')",0.016908381,0.08744743,0.53816414,0.5626349,0.5604202,0.5993213,0.0389011
71,1.1834033,1.1613505,"('diffident', 'self-confident')",0.09689148,0.13818035,0.3655174,0.3749648,0.5486041,0.5581652,0.0095611
72,1.9696324,1.8440919,"('unambitious', 'ambitious')",-0.21790954,-0.20329987,-1.0729084,-1.026716,0.2262715,0.204692,-0.0215795
73,0.5909248,0.5934888,"('helpless', 'self-reliant')",0.8207137,0.7815417,-3.275813,-3.1804528,-0.6213915,-0.6018074,0.0195841
74,1.1649598,1.2066257,"('undedicated', 'dedicated')",0.4912932,0.57165635,-0.11105868,-0.08220253,0.5150648,0.5653598,0.050295
75,-1.4397465,-1.3555455,"('meek', 'impulsive')",-0.5667817,-0.5097211,-0.2783982,-0.1625219,-0.7616421,-0.6759295,0.0857126
76,0.98317975,1.0103579,"('anxious', 'daring')",0.23372902,0.28748134,0.18604146,0.20878026,0.4676501,0.5022065,0.0345564
77,0.23499694,0.20213552,"('unmotivated', 'motivated')",0.292879,0.29374835,-1.1536933,-1.1481088,-0.2086058,-0.2174083,-0.0088025
78,-0.21387129,-0.16587105,"('nonresilient', 'resilient')",0.0939667,0.209237,-0.28243402,-0.20003326,-0.1341129,-0.0522224,0.0818905
79,-0.7784356,-0.71685266,"('wavering', 'unwavering')",-1.4062105,-1.3874439,-0.059142176,0.034606062,-0.7479294,-0.6898969,0.0580325
80,-0.18436733,-0.3204346,"('dominated', 'dominating')",0.09801864,0.10774572,-1.272844,-1.2941704,-0.4530642,-0.5022864,-0.0492222
81,0.9649899,0.7631872,"('submissive', 'aggressive')",1.5774881,1.4287881,-0.58185154,-0.67600155,0.6535422,0.5053246,-0.1482176
82,0.24601153,0.22036614,"('poor', 'rich')",0.16689578,0.16238353,5.996549,6.026878,2.1364854,2.1365425,5.71e-05
83,0.017556865,-0.023666197,"('powerless', 'powerful')",-0.032312848,0.0070924405,-1.1638913,-1.2356807,-0.3928824,-0.4174182,-0.0245358
84,0.15223247,0.020334715,"('inferior', 'superior')",-0.31925163,-0.34882963,0.5078462,0.42892057,0.113609,0.0334752,-0.0801338
85,-0.077016875,0.0034018662,"('insignificant', 'prestigious')",-0.61422,-0.5829625,0.22194254,0.31926295,-0.1564315,-0.0867659,0.0696656
86,1.054313,0.97424465,"('uninfluential', 'influential')",0.0339354,-0.03869588,-0.3067339,-0.48446378,0.2605048,0.1503617,-0.1101431
87,-0.89412844,-1.0547144,"('unsuccessful', 'successful')",0.5390812,0.46038267,0.31226328,0.33242503,-0.0142613,-0.0873022,-0.0730409
88,0.03056189,-0.012484264,"('low', 'eminent')",0.2852697,0.15154086,0.15744624,0.17866494,0.1577593,0.1059072,-0.0518521
