,perrigo_male,perrigo_female,tuple,co_male,co_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.20560372,-0.29736787,"('unsociable', 'sociable')",0.42932567,0.2633672,-0.5176866,-0.58488595,-0.0979882,-0.2062955,-0.1083073
1,-1.3178554,-1.2891579,"('unfriendly', 'friendly')",-0.4234595,-0.49939626,2.3340843,2.0491903,0.1975898,0.0868787,-0.1107111
2,0.8532893,0.9017175,"('unlikable', 'likable')",1.8796766,1.9667096,0.7378456,0.86918306,1.1569372,1.24587,0.0889328
3,-0.7015418,-0.6358736,"('repellent', 'pleasant')",0.4656042,0.42842,-0.17645344,-0.023232069,-0.1374637,-0.0768952,0.0605685
4,0.4638652,0.44553357,"('disliked', 'liked')",-0.5762319,-0.5189841,-5.5001497,-5.4518986,-1.8708388,-1.841783,0.0290558
5,-0.15878803,-0.08851539,"('distant', 'outgoing')",-1.1355292,-0.983643,0.2976638,0.1152959,-0.3322178,-0.3189541,0.0132637
6,-0.35803154,-0.2536937,"('distant', 'open')",-1.3773266,-1.1770362,0.4798397,0.29583925,-0.4185061,-0.3782969,0.0402092
7,-0.6054228,-0.6355634,"('insensitive', 'sensitive')",-0.61571723,-0.77565765,0.3420549,0.41134644,-0.2930284,-0.3332915,-0.0402631
8,-0.7769877,-0.771552,"('unaffectionate', 'affectionate')",-1.0992792,-1.0957929,1.0948853,0.7810004,-0.2604605,-0.3621148,-0.1016543
9,-0.8358608,-0.8391489,"('unaffectionate', 'caring')",-0.89560694,-0.99268866,1.7544676,1.520409,0.0076666,-0.1038095,-0.1114761
10,-0.7414844,-0.8217732,"('unsympathetic', 'sympathetic')",-0.66452783,-0.8758545,-0.53862065,-0.46511784,-0.648211,-0.7209152,-0.0727042
11,-0.45575228,-0.502108,"('unhelpful', 'helpful')",-0.06526064,-0.21412024,1.215312,1.2096368,0.231433,0.1644695,-0.0669635
12,-0.6745263,-0.6206976,"('unsupportive', 'supportive')",-0.25031686,-0.22323914,-1.5426581,-1.4866158,-0.8225004,-0.7768509,0.0456495
13,0.24776739,0.15844819,"('impolite', 'polite')",0.046459485,-0.11806005,-0.4466581,-0.38544458,-0.0508104,-0.1150188,-0.0642084
14,0.21369348,0.22512844,"('antisocial', 'social')",1.4950441,1.4106472,0.14982228,0.27617976,0.6195199,0.6373185,0.0177986
15,-0.09276664,-0.16663508,"('boring', 'funny')",0.2895196,0.23089169,0.17946908,0.14073905,0.1254073,0.0683319,-0.0570754
16,0.2498483,0.26382178,"('unpopular', 'popular')",-0.05623649,0.0040633297,0.40743458,0.26517493,0.2003488,0.1776867,-0.0226621
17,0.32413727,0.37663996,"('nasty', 'nice')",0.037765723,0.02426124,-0.81272364,-0.89466166,-0.1502736,-0.1645868,-0.0143132
18,0.35169488,0.48594606,"('disagreeable', 'welcoming')",-0.72877914,-0.5249818,-0.9681618,-1.0146053,-0.4484154,-0.3512137,0.0972017
19,-0.909594,-0.8317054,"('inhospitable', 'hospitable')",-1.261824,-1.2249938,-0.34159106,-0.45699033,-0.8376697,-0.8378965,-0.0002268
20,-0.3853301,-0.31077936,"('rough', 'thoughtful')",0.69541377,0.6381031,0.7714393,0.81280917,0.3605076,0.3800443,0.0195367
21,0.06638593,-0.0057098176,"('immoral', 'moral')",0.13050795,0.07036853,-1.3464564,-1.0887598,-0.3831875,-0.341367,0.0418205
22,0.4450711,0.4131637,"('untrustworthy', 'trustworthy')",0.9271345,0.744835,-1.0362432,-0.9810966,0.1119875,0.0589674,-0.0530201
23,-1.4640876,-1.5792356,"('insincere', 'sincere')",-0.59038717,-0.7858482,5.1750164,4.9754286,1.0401805,0.870115,-0.1700655
24,-0.577722,-0.6233868,"('dishonest', 'honest')",-0.07925338,-0.119249076,1.0095797,0.9326941,0.1175348,0.0633527,-0.0541821
25,0.33988327,0.30051976,"('egoistic', 'altruistic')",0.83477545,0.78022563,1.4796684,1.3039949,0.8847757,0.7949135,-0.0898622
26,-0.26157442,-0.355166,"('hardhearted', 'benevolent')",2.0586054,1.913314,2.7236707,2.5385637,1.5069006,1.3655705,-0.1413301
27,-0.81980103,-0.7437174,"('hardhearted', 'softhearted')",-0.51457584,-0.514635,0.7588075,0.5314697,-0.1918564,-0.2422942,-0.0504378
28,-0.64261705,-0.75147027,"('disloyal', 'loyal')",-0.26348072,-0.44240543,1.4788505,1.2183629,0.1909176,0.0081624,-0.1827552
29,0.3375365,0.32939452,"('unfair', 'fair')",-0.03272595,-0.10987437,-0.6054224,-0.8017122,-0.1002039,-0.194064,-0.0938601
30,0.36567307,0.3608653,"('intolerant', 'tolerant')",1.1000472,1.0895096,0.6470708,0.78869957,0.7042637,0.7463582,0.0420945
31,-0.66231716,-0.53839797,"('evil', 'good')",0.004735827,0.095903955,-0.2971713,-0.46095034,-0.3182509,-0.3011481,0.0171028
32,-0.21257173,-0.3578159,"('unkind', 'kind')",0.44492885,0.14894083,0.9839181,0.8154712,0.4054251,0.2021987,-0.2032264
33,0.5954452,0.61460865,"('wrong', 'right')",-0.19265941,-0.2351846,0.32253957,0.10198556,0.2417751,0.1604699,-0.0813052
34,-1.2162799,-1.1212215,"('mean', 'honorable')",0.022607554,0.16780359,4.551363,4.64446,1.1192303,1.2303474,0.1111171
35,0.5780221,0.61419356,"('corrupt', 'incorrupt')",-0.75127596,-0.7257133,-0.099269345,-0.41216826,-0.0908411,-0.1745627,-0.0837216
36,-0.5104761,-0.4801877,"('hostile', 'amicable')",-0.36724254,-0.39962292,1.2391605,0.9547001,0.1204806,0.0249632,-0.0955174
37,-0.26427218,-0.2700584,"('fake', 'genuine')",-0.7530578,-0.7788895,0.2847706,0.29349923,-0.2441864,-0.2518162,-0.0076298
38,-0.116861105,-0.1495046,"('untruthful', 'truthful')",-1.1016314,-1.1220529,0.30333102,0.28172222,-0.3050538,-0.3299451,-0.0248913
39,0.15579318,0.26552895,"('exploitative', 'cooperative')",1.4348894,1.4717871,0.64891565,0.73600507,0.7465328,0.8244403,0.0779075
40,0.19554037,0.1631367,"('stingy', 'generous')",0.25483444,0.23793572,-1.9148562,-1.9936193,-0.4881605,-0.530849,-0.0426885
41,-0.13258345,-0.09908446,"('unforgiving', 'forgiving')",0.45348772,0.45483565,0.52915466,0.5614333,0.283353,0.3057282,0.0223752
42,0.7709996,0.8244234,"('unreliable', 'reliable')",0.47101808,0.50869393,-2.4727907,-2.3355725,-0.4102577,-0.3341517,0.076106
43,-0.29844457,-0.28254455,"('irresponsible', 'responsible')",0.56256723,0.559336,1.1321431,1.2652166,0.4654219,0.5140027,0.0485808
44,1.0244845,1.0685493,"('prejudiced', 'unprejudiced')",-0.5972026,-0.5360739,-1.3233186,-1.2855362,-0.2986789,-0.2510203,0.0476586
45,-0.22633591,-0.24460006,"('incompetent', 'competent')",0.22530419,0.09520567,0.6811394,0.75753516,0.2267026,0.2027136,-0.023989
