,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.72825277,0.52164435,"('unsociable', 'sociable')",0.67267424,0.62090534,-0.28345996,-0.42616242,-0.3993204,-0.4463635,0.1795367,0.067506,-0.1120307
1,-1.1825395,-1.1941936,"('unfriendly', 'friendly')",-0.022541005,-0.029438887,0.44020066,0.33717582,1.929515,1.811993,0.2911588,0.2313841,-0.0597747
2,0.742892,0.8710427,"('unlikable', 'likable')",0.2116408,0.3397979,1.408308,1.5156275,0.43658343,0.5621324,0.6998561,0.8221501,0.122294
3,-0.2623807,-0.16039336,"('repellent', 'pleasant')",-0.8815885,-0.7388127,0.0936645,0.12936313,0.31922466,0.4036794,-0.18277,-0.0915409,0.0912291
4,-0.61866665,-0.7086643,"('disliked', 'liked')",0.083669774,-0.023423322,0.49564964,0.39611885,-6.636804,-6.705816,-1.6690378,-1.7604462,-0.0914084
5,-1.1942369,-1.1522008,"('distant', 'outgoing')",-0.93989563,-0.9025174,-0.20001298,-0.22343373,0.07875878,0.10101337,-0.5638466,-0.5442846,0.019562
6,-1.4226227,-1.3351357,"('distant', 'open')",-1.2822977,-1.2284732,-0.325211,-0.37487996,0.8826807,0.8728957,-0.5368627,-0.5163983,0.0204644
7,1.0290147,1.0307766,"('insensitive', 'sensitive')",0.32088855,0.33340028,0.36864194,0.38255656,0.9068749,0.8621446,0.656355,0.6522195,-0.0041355
8,-0.53099626,-0.50223076,"('unaffectionate', 'affectionate')",-0.120413095,-0.14493316,0.087113395,0.10168115,1.1042527,1.020648,0.1349892,0.1187913,-0.0161979
9,0.15742306,0.1938661,"('unaffectionate', 'caring')",0.07624972,0.061961148,0.7717467,0.72090495,1.3806943,1.365185,0.5965284,0.5854793,-0.0110491
10,1.1977232,1.1789184,"('unsympathetic', 'sympathetic')",0.5153203,0.52443403,-0.59571505,-0.5869065,-0.056308508,-0.036670115,0.265255,0.269944,0.004689
11,0.19039227,0.24533415,"('unhelpful', 'helpful')",-0.2729982,-0.15923986,-0.58643204,-0.56197643,1.7268027,1.8450403,0.2644412,0.3422895,0.0778483
12,0.41392034,0.4781682,"('unsupportive', 'supportive')",0.73788726,0.8314149,0.29993865,0.34111497,-1.9450893,-1.9241793,-0.1233358,-0.0683703,0.0549655
13,0.989022,0.89569044,"('impolite', 'polite')",0.66319203,0.684868,-0.38777226,-0.35302752,-0.17485613,-0.18243942,0.2723964,0.2612729,-0.0111235
