,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
14,-0.83110887,-0.942158,"('antisocial', 'social')",0.42304885,0.32216614,1.3915813,1.4050993,-0.2625264,-0.34347677,0.1802487,0.1104077,-0.069841
15,0.1201524,0.0031725653,"('boring', 'funny')",1.162414,1.1326201,1.0778857,0.9923134,0.63658065,0.60620785,0.7492582,0.6835785,-0.0656797
16,-0.9459594,-0.90406364,"('unpopular', 'popular')",0.12387808,0.09324164,-0.39650512,-0.45489722,0.8518443,0.878967,-0.0916855,-0.096688,-0.0050025
17,-0.37070364,-0.3513419,"('nasty', 'nice')",-0.26295802,-0.2578169,0.22885019,0.27199948,-0.41130522,-0.39476258,-0.2040292,-0.1829805,0.0210487
18,-0.16530111,-0.14927825,"('disagreeable', 'welcoming')",-0.20484003,-0.15885207,-0.36097553,-0.30741426,-0.38466966,-0.38946846,-0.2789466,-0.2512532,0.0276934
19,0.8731663,0.9078406,"('inhospitable', 'hospitable')",-0.8983204,-0.83758074,-1.494274,-1.4773629,-0.5679632,-0.45075887,-0.5218478,-0.4644655,0.0573823
20,-0.540479,-0.5388936,"('rough', 'thoughtful')",-0.07313204,-0.12145547,0.3545992,0.32849225,0.97152555,0.8995891,0.1781284,0.1419331,-0.0361953
21,-1.0431426,-1.0491159,"('immoral', 'moral')",-0.76896524,-0.8060214,-0.1334478,-0.14087152,-0.78237414,-0.8470851,-0.6819824,-0.7107735,-0.0287911
22,-0.56189847,-0.6262984,"('untrustworthy', 'trustworthy')",-0.5586838,-0.6053921,-0.083714485,-0.118125044,-1.0827764,-1.1944478,-0.5717683,-0.6360658,-0.0642975
23,-0.8202732,-0.943716,"('insincere', 'sincere')",-0.76119363,-0.8531282,0.17099173,0.12743826,5.6649766,5.593142,1.0636253,0.980934,-0.0826913
24,-1.133402,-1.1693014,"('dishonest', 'honest')",-0.74518925,-0.74454254,-0.27619007,-0.21635334,0.87944967,0.859179,-0.3188329,-0.3177546,0.0010783
25,-0.4874715,-0.42755395,"('egoistic', 'altruistic')",-0.26985067,-0.23398297,-0.16916662,-0.12672228,1.3414892,1.3646816,0.1037501,0.1441056,0.0403555
26,0.38178438,0.30213842,"('hardhearted', 'benevolent')",0.6608925,0.5966081,0.73043406,0.63641137,1.4076734,1.293206,0.7951961,0.707091,-0.0881051
27,-1.3666608,-1.3213842,"('hardhearted', 'softhearted')",-1.3264325,-1.2810307,-0.97799546,-0.8787899,0.7804412,0.7668301,-0.7226619,-0.6785936,0.0440683
28,-1.1793289,-1.3325955,"('disloyal', 'loyal')",-1.4586407,-1.6450193,-1.1914346,-1.3402381,0.89535034,0.71066785,-0.7335135,-0.9017963,-0.1682828
29,-0.023628922,-0.04474861,"('unfair', 'fair')",-0.9982427,-1.0240421,-1.5684147,-1.6218892,-0.7743794,-0.9023849,-0.8411664,-0.8982662,-0.0570998
30,-0.01050093,-0.09010892,"('intolerant', 'tolerant')",0.15808873,0.10724124,1.3806838,1.3774022,1.6056337,1.5689737,0.7834764,0.740877,-0.0425994
31,-0.097380765,-0.018166032,"('evil', 'good')",-0.6577287,-0.5509432,-1.1191484,-1.1192317,-1.0521787,-1.060187,-0.7316091,-0.687132,0.0444771
32,-1.0633422,-1.1375546,"('unkind', 'kind')",0.012000876,-0.032924645,0.6107512,0.5785005,0.9915943,0.9091965,0.1377511,0.0793044,-0.0584467
33,0.53918266,0.52873945,"('wrong', 'right')",0.11827102,0.13155596,-0.11341472,-0.11741274,-0.6549363,-0.6630516,-0.0277243,-0.0300422,-0.0023179
34,-0.321141,-0.26778674,"('mean', 'honorable')",0.06137504,0.18981935,0.3767994,0.45941934,5.8403482,5.975774,1.4893454,1.5893065,0.0999611
35,1.093761,1.039686,"('corrupt', 'incorrupt')",0.5155988,0.49574825,-0.3410829,-0.37607834,-0.17220746,-0.24755926,0.2740173,0.2279492,-0.0460681
36,0.16059886,0.13941008,"('hostile', 'amicable')",-0.21487859,-0.27829462,-1.0334704,-1.1555922,0.120003775,-0.0010070316,-0.2419366,-0.323871,-0.0819344
37,-0.010076575,-0.0047747158,"('fake', 'genuine')",0.11395386,0.17510763,-0.450138,-0.3803783,0.21773411,0.2567727,-0.0321317,0.0116818,0.0438135
38,0.28785503,0.23194104,"('untruthful', 'truthful')",-1.0350201,-1.0392438,-0.6517399,-0.67035216,0.1590373,0.17558724,-0.3099669,-0.3255169,-0.01555
39,0.26399606,0.25298145,"('exploitative', 'cooperative')",0.583772,0.6143754,0.6463453,0.72196794,-0.10636179,-0.11547023,0.3469379,0.3684636,0.0215257
40,-0.9134234,-0.9944114,"('stingy', 'generous')",-0.7925078,-0.7808632,-0.7894052,-0.79525214,-1.6207743,-1.7095201,-1.0290277,-1.0700117,-0.040984
41,-0.51462346,-0.60362726,"('unforgiving', 'forgiving')",-0.44819266,-0.5015621,0.08718828,0.051563956,0.15315464,0.059724987,-0.1806183,-0.2484751,-0.0678568
42,0.44664755,0.45242652,"('unreliable', 'reliable')",0.35447273,0.3696558,0.29918298,0.3388287,-3.1700747,-3.1006427,-0.5174428,-0.4849329,0.0325099
43,0.26916078,0.23177382,"('irresponsible', 'responsible')",-0.9279459,-0.9493543,-0.39158264,-0.32434732,0.48587412,0.48726466,-0.1411234,-0.1386658,0.0024576
44,0.07210725,0.05574375,"('prejudiced', 'unprejudiced')",0.5096993,0.5491288,0.4486663,0.52748466,-1.4613094,-1.4088897,-0.1077091,-0.0691331,0.038576
45,-0.6408498,-0.7512335,"('incompetent', 'competent')",-0.35686237,-0.46088204,0.022782495,-0.030916195,0.015457077,-0.07429151,-0.2398681,-0.3293308,-0.0894627
46,-0.9095851,-0.94849443,"('uncompetitive', 'competitive')",-0.9925299,-1.0715913,-0.7201251,-0.7534777,-0.4208924,-0.48913777,-0.7607831,-0.8156753,-0.0548922
47,-0.20552802,-0.14224839,"('stupid', 'smart')",0.028633397,0.04198415,0.94074327,0.98253894,5.2735143,5.3537927,1.5093408,1.5590168,0.049676
48,-1.6097348,-1.6664871,"('unintelligent', 'intelligent')",-1.2104427,-1.269129,-0.30806863,-0.31385934,0.45413813,0.41041204,-0.6685271,-0.7097659,-0.0412388
49,-0.6490742,-0.621177,"('unable', 'able')",-0.6135458,-0.61573905,-0.766077,-0.68646467,-0.365136,-0.27343473,-0.5984582,-0.5492039,0.0492543
50,0.09692955,0.15271461,"('clumsy', 'skillful')",0.25612256,0.24642557,0.075719036,0.060496878,0.15768236,0.17380211,0.1466134,0.1583598,0.0117464
51,-0.10980884,-0.19680944,"('uneducated', 'educated')",-0.36046612,-0.41794986,0.025313657,-0.0616045,0.2713851,0.19139925,-0.0433941,-0.1212411,-0.077847
52,0.37731898,0.34220204,"('irrational', 'rational')",-0.72062844,-0.76423806,-1.4455321,-1.5472991,-0.109048985,-0.20410588,-0.4744726,-0.5433603,-0.0688877
53,-0.7585464,-0.77808946,"('uncreative', 'creative')",-0.97227013,-1.0550425,-0.6735341,-0.7664227,0.96356964,0.89697605,-0.3601953,-0.4256447,-0.0654494
54,-0.39919403,-0.398282,"('incapable', 'capable')",-0.7366205,-0.7665063,-0.9096329,-0.917545,0.8493028,0.8902855,-0.2990361,-0.298012,0.0010241
55,-0.9445269,-0.95106316,"('incompetent', 'clever')",-0.7886463,-0.85129255,-0.273338,-0.2547147,0.1620072,0.08396681,-0.461126,-0.4932759,-0.0321499
56,0.37673473,0.28667918,"('impractical', 'practical')",0.750938,0.6577236,1.4082257,1.3720267,-0.057225503,-0.10733801,0.6196682,0.5522729,-0.0673953
57,-0.99308,-1.1845474,"('unimaginative', 'imaginative')",-0.5720671,-0.7341423,-0.5060603,-0.66116625,-2.3922405,-2.5174387,-1.115862,-1.2743237,-0.1584617
58,-0.7274099,-0.7744601,"('undiscriminating', 'discriminating')",-0.70258224,-0.79072094,-0.9394913,-1.062225,-0.09426694,-0.17661212,-0.6159376,-0.7010046,-0.085067
59,1.0891134,1.1175523,"('foolish', 'wise')",0.037196223,0.060864132,-0.6593756,-0.72910345,0.13907285,0.1595073,0.1515017,0.152205,0.0007033
60,-0.96292394,-0.93644166,"('inefficient', 'efficient')",-0.12316085,-0.15512413,1.2126918,1.2974404,0.044305462,0.12034695,0.0427281,0.0815554,0.0388273
61,-0.67972344,-0.7533631,"('illogical', 'logical')",-0.35849312,-0.47942233,-0.3064034,-0.397456,0.17605582,0.0051462874,-0.2921411,-0.4062738,-0.1141327
62,-0.34331337,-0.31108826,"('incompetent', 'brilliant')",-0.28987637,-0.28721777,-0.17141779,-0.101401106,0.24891551,0.35670438,-0.138923,-0.0857507,0.0531723
63,-0.0686603,-0.07261051,"('unperceptive', 'insightful')",-1.1137738,-1.1286788,-0.5653404,-0.5953953,0.807915,0.85181814,-0.2349649,-0.2362166,-0.0012517
64,0.012844011,-0.058109537,"('shy', 'confident')",-0.27718765,-0.30964237,-0.6120194,-0.6380521,-6.861699,-6.934535,-1.9345155,-1.9850848,-0.0505693
65,-0.60619235,-0.6968341,"('insecure', 'secure')",-0.026969656,-0.0987138,0.9195472,0.8944254,-0.36633173,-0.4330989,-0.0199866,-0.0835554,-0.0635688
66,0.18748218,0.18666098,"('inactive', 'active')",0.40392753,0.43983403,-0.5228255,-0.5357455,0.3616324,0.40649372,0.1075542,0.1243108,0.0167566
67,0.5745634,0.60680854,"('doubtful', 'determined')",0.9598327,1.0088166,0.84217334,0.87124616,-0.14074424,-0.09384973,0.5589563,0.5982554,0.0392991
68,-0.18180332,-0.20835204,"('dependent', 'independent')",-0.4897451,-0.49709308,-0.7285563,-0.7505319,-0.68880653,-0.7172904,-0.5222278,-0.5433168,-0.021089
69,0.789758,0.8303322,"('lazy', 'industrious')",1.4523546,1.4856695,1.2807337,1.2653676,-0.42381144,-0.35007235,0.7747587,0.8078243,0.0330656
70,-0.8557314,-0.86452967,"('lethargic', 'energetic')",-0.2608192,-0.24366224,0.07579462,0.11871153,0.5786526,0.62881935,-0.1155259,-0.0901653,0.0253606
71,0.19521447,0.17916594,"('diffident', 'self-confident')",-0.48287186,-0.441896,-0.3944603,-0.3933043,0.37323976,0.37459496,-0.0772195,-0.0703598,0.0068597
72,-0.49149352,-0.46568385,"('unambitious', 'ambitious')",-1.2617319,-1.2332926,-0.61680466,-0.6231829,-0.9553583,-0.91688454,-0.831347,-0.8097609,0.0215861
73,1.0924386,1.0863729,"('helpless', 'self-reliant')",0.075051144,0.08072764,-0.46271527,-0.4657574,-3.534729,-3.4977796,-0.7074887,-0.6991091,0.0083796
74,0.18240777,0.14644879,"('undedicated', 'dedicated')",-0.5293675,-0.5584014,-0.32629904,-0.33894494,-0.107179925,-0.1080918,-0.1951097,-0.2147473,-0.0196376
75,0.5778599,0.57398856,"('meek', 'impulsive')",0.3888012,0.44245148,-0.8111868,-0.85232776,-0.4176497,-0.31337696,-0.0655438,-0.0373162,0.0282276
76,-0.9975774,-1.005475,"('anxious', 'daring')",0.49318817,0.48137286,0.7674968,0.83306074,0.351362,0.39647824,0.1536174,0.1763592,0.0227418
77,-1.1806805,-1.1652299,"('unmotivated', 'motivated')",-0.689405,-0.702908,-0.40715918,-0.4290406,-0.904264,-0.86538684,-0.7953771,-0.7906413,0.0047358
78,-0.2650286,-0.20371327,"('nonresilient', 'resilient')",-1.1012877,-1.1487411,-1.2344432,-1.2631896,-0.010496439,0.041154414,-0.652814,-0.6436224,0.0091916
79,0.47973055,0.4099907,"('wavering', 'unwavering')",-0.22330521,-0.2600781,-1.1196034,-1.1827339,-0.13066551,-0.101445936,-0.2484609,-0.2835668,-0.0351059
80,0.112240866,0.075050585,"('dominated', 'dominating')",-0.34369147,-0.3522853,0.27418005,0.27596593,-1.4460777,-1.4397329,-0.3508371,-0.3602504,-0.0094133
81,-1.0492952,-1.1243004,"('submissive', 'aggressive')",0.12523793,0.08364946,0.75442815,0.76181585,-0.69923985,-0.706425,-0.2172172,-0.246315,-0.0290978
82,0.22652167,0.22120845,"('poor', 'rich')",0.6121036,0.5423886,0.84839725,0.81207407,6.3629346,6.4235,2.0124893,1.9997928,-0.0126965
83,-0.015234694,0.0032505654,"('powerless', 'powerful')",-0.4799862,-0.48699304,-1.177678,-1.1918236,-0.80988824,-0.8885168,-0.6206968,-0.6410207,-0.0203239
84,0.37897223,0.3849523,"('inferior', 'superior')",0.23792006,0.20979351,-0.13253984,-0.15808088,0.7371217,0.68448925,0.3053685,0.2802885,-0.02508
85,0.89261025,0.9430046,"('insignificant', 'prestigious')",-1.3533311,-1.3893299,-1.4400578,-1.5264773,0.5882595,0.59924525,-0.3281298,-0.3433893,-0.0152595
86,-1.3280795,-1.3845911,"('uninfluential', 'influential')",-1.6702788,-1.7556751,-1.5506616,-1.6289357,-0.4445366,-0.5598254,-1.2483891,-1.3322568,-0.0838677
87,0.4365329,0.39235917,"('unsuccessful', 'successful')",0.35987023,0.29145366,0.24813417,0.20923364,0.50878763,0.51518863,0.3883312,0.3520588,-0.0362724
88,-0.42302704,-0.49782908,"('low', 'eminent')",-0.24130578,-0.36676487,0.22206208,0.11832478,0.474747,0.4395001,0.0081191,-0.0766923,-0.0848114
