,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.10826592,-0.17488116,"('unsociable', 'sociable')",-0.009231828,-0.35035354,-0.14744046,-0.3277976,-0.0161355,-0.2843441,-0.2682086
1,-0.9552051,-1.0879045,"('unfriendly', 'friendly')",0.2523507,0.062104248,1.4461868,1.1817683,0.2477775,0.0519894,-0.1957881
2,0.90875995,1.030929,"('unlikable', 'likable')",1.776686,1.9316258,0.80329484,0.9368953,1.1629136,1.2998168,0.1369032
3,-0.067079045,-0.09397763,"('repellent', 'pleasant')",0.5685744,0.535396,0.08067724,0.15233213,0.1940575,0.1979168,0.0038593
4,-0.055506356,-0.05018914,"('disliked', 'liked')",-0.08185294,-0.01734214,-5.8009014,-5.5779643,-1.9794202,-1.8818318,0.0975884
5,-0.717353,-0.6729187,"('distant', 'outgoing')",-0.85499954,-0.72252125,-0.12823932,-0.13983548,-0.5668639,-0.5117584,0.0551055
6,-1.5219264,-1.478779,"('distant', 'open')",-1.0725251,-0.9642494,0.3541655,0.24612789,-0.746762,-0.7323002,0.0144618
7,-0.02373626,-0.09883531,"('insensitive', 'sensitive')",0.7152804,0.55405784,0.7776997,0.7205363,0.489748,0.3919196,-0.0978284
8,-1.0060356,-1.0373298,"('unaffectionate', 'affectionate')",-0.53314954,-0.51113755,0.24055934,0.11028823,-0.4328752,-0.479393,-0.0465178
9,-0.6908782,-0.78347516,"('unaffectionate', 'caring')",0.32376626,0.21383053,0.97278726,0.8617403,0.2018918,0.0973652,-0.1045266
10,0.21311086,-0.02722099,"('unsympathetic', 'sympathetic')",0.24669275,-0.010903016,0.07046587,0.0036072722,0.1767565,-0.0115056,-0.1882621
11,0.59751433,0.5385519,"('unhelpful', 'helpful')",-0.16520695,-0.29197705,2.0981343,2.1447845,0.8434806,0.7971198,-0.0463608
12,0.4596868,0.38659954,"('unsupportive', 'supportive')",0.6052983,0.61872053,-1.4016852,-1.3442491,-0.1122334,-0.1129764,-0.000743
13,0.61854625,0.4481662,"('impolite', 'polite')",0.5831841,0.4142511,0.44683057,0.4429667,0.5495203,0.435128,-0.1143923
14,0.46891284,0.45893896,"('antisocial', 'social')",1.9229282,1.8629326,-0.21509767,-0.1772992,0.7255811,0.7148574,-0.0107237
15,-0.0118325725,-0.030760216,"('boring', 'funny')",-1.3035148,-1.2727226,0.45193183,0.38641754,-0.2878052,-0.3056884,-0.0178832
16,-0.92239326,-0.81472856,"('unpopular', 'popular')",-0.6952357,-0.5215377,0.5441409,0.59868956,-0.3578294,-0.2458589,0.1119705
17,-0.02643608,0.025571022,"('nasty', 'nice')",-1.1132388,-0.9831085,-0.3045484,-0.2511161,-0.4814078,-0.4028845,0.0785233
