,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7064664,-0.6102698,"('unsociable', 'sociable')",-0.92347014,-0.8442945,-0.65835106,-0.7357788,-0.7627625,-0.7301144,0.0326481
1,1.2670178,1.3375826,"('unfriendly', 'friendly')",0.5810492,0.5849384,1.3778865,1.0972157,1.0753179,1.0065789,-0.068739
2,0.37649223,0.48211583,"('unlikable', 'likable')",1.1070555,1.3013644,0.6297683,0.7113162,0.7044387,0.8315988,0.1271601
3,-1.6632897,-1.3663952,"('repellent', 'pleasant')",-0.9396642,-0.70936424,0.74554956,0.7876165,-0.6191348,-0.429381,0.1897538
4,-0.48732394,-0.4378635,"('disliked', 'liked')",0.225722,0.39373213,-6.573706,-6.5630217,-2.278436,-2.2023843,0.0760517
5,1.4209329,1.3730708,"('distant', 'outgoing')",0.9282118,0.880443,-0.46572313,-0.49772462,0.6278072,0.5852631,-0.0425441
6,1.0070008,0.9612165,"('distant', 'open')",0.42580035,0.43681493,-0.23304833,-0.3102344,0.3999176,0.362599,-0.0373186
7,-0.2840277,-0.054515917,"('insensitive', 'sensitive')",-0.9671013,-0.7994017,0.46726322,0.41158694,-0.2612886,-0.1474436,0.113845
8,0.41082636,0.35062525,"('unaffectionate', 'affectionate')",0.13467091,0.09810036,0.91106516,0.70054495,0.4855208,0.3830902,-0.1024306
9,1.1246495,1.1422759,"('unaffectionate', 'caring')",0.250157,0.22523943,1.3343878,1.1633265,0.9030647,0.8436139,-0.0594508
10,-1.3818419,-1.0405416,"('unsympathetic', 'sympathetic')",-2.3335757,-2.1320312,-0.43433395,-0.47075847,-1.3832506,-1.2144438,0.1688068
11,-0.3568367,-0.24510649,"('unhelpful', 'helpful')",-0.82822055,-0.7521947,1.6933589,1.7967951,0.1694339,0.266498,0.0970641
12,1.0507705,1.2695636,"('unsupportive', 'supportive')",0.50388396,0.66128886,-1.3522377,-1.3929747,0.0674723,0.1792926,0.1118203
13,-0.96454465,-0.9964335,"('impolite', 'polite')",-0.6206076,-0.6252917,-0.86226356,-0.8340913,-0.8158053,-0.8186055,-0.0028002
14,-0.8097374,-0.6190327,"('antisocial', 'social')",-0.3635593,-0.2611001,-0.38323805,-0.37628326,-0.5188449,-0.4188054,0.1000395
15,0.8482397,0.650625,"('boring', 'funny')",0.68226504,0.546386,-0.3006317,-0.33139932,0.4099576,0.2885372,-0.1214204
16,-0.9370141,-0.87299335,"('unpopular', 'popular')",-0.14297411,-0.028114699,0.10109025,0.0409109,-0.3262993,-0.2867324,0.0395669
17,-0.6183816,-0.44702768,"('nasty', 'nice')",-0.42882833,-0.25382018,-0.513221,-0.4459778,-0.5201437,-0.3822752,0.1378685
18,-0.4257149,-0.1390982,"('disagreeable', 'welcoming')",-0.041357648,0.1756112,-0.779758,-0.8345367,-0.4156102,-0.2660079,0.1496023
19,0.76879644,0.7652936,"('inhospitable', 'hospitable')",0.8393169,0.92093706,-0.032185424,0.0042727273,0.5253093,0.5635011,0.0381918
20,-0.22451833,0.013594968,"('rough', 'thoughtful')",-0.3945583,-0.255181,0.73909235,0.75236,0.0400052,0.170258,0.1302528
21,-1.4502674,-1.2505038,"('immoral', 'moral')",-0.7608017,-0.60198057,-0.88948447,-0.80527806,-1.0335178,-0.8859208,0.147597
22,-0.42980924,-0.26034948,"('untrustworthy', 'trustworthy')",-0.16540039,-0.045494616,-0.9211955,-0.954766,-0.5054684,-0.4202034,0.085265
23,1.0056506,1.2849175,"('insincere', 'sincere')",-0.08255072,-0.031998314,5.4008255,5.254421,2.1079752,2.1691135,0.0611383
24,0.06579979,0.20921063,"('dishonest', 'honest')",-0.3512583,-0.33751732,0.12945357,0.08733223,-0.0520016,-0.0136582,0.0383434
