,atmos_male,atmos_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.41431564,-0.6191149,"('unsociable', 'sociable')",0.50085026,0.24334052,0.15367125,-0.07780574,0.0800686,-0.1511934,-0.231262
1,-1.1108779,-1.3538971,"('unfriendly', 'friendly')",0.23099309,-0.07500958,0.1749609,-0.06469995,-0.2349746,-0.4978689,-0.2628943
2,1.2820452,1.323869,"('unlikable', 'likable')",1.6313351,1.5730602,1.3293402,1.4210671,1.4142402,1.4393322,0.025092
3,-0.11110842,-0.1247856,"('repellent', 'pleasant')",-0.19493088,-0.19654514,1.170784,1.1051875,0.2882482,0.2612856,-0.0269626
4,-0.25222075,-0.2584525,"('disliked', 'liked')",0.749029,0.6187205,-5.0907693,-5.033197,-1.5313204,-1.5576429,-0.0263225
5,-1.1818602,-1.1375765,"('distant', 'outgoing')",-0.12548822,-0.06974399,-1.6089689,-1.5344691,-0.9721058,-0.9139299,0.0581759
6,-1.4288279,-1.3843861,"('distant', 'open')",-0.8015139,-0.82474196,-2.0019498,-1.9955986,-1.4107639,-1.4015754,0.0091885
7,0.039595477,-0.07979494,"('insensitive', 'sensitive')",0.5889589,0.530541,-0.07841911,-0.14279464,0.1833784,0.1026505,-0.0807279
8,-0.40750328,-0.5663592,"('unaffectionate', 'affectionate')",-0.6094439,-0.768254,-0.56576526,-0.6030177,-0.5275708,-0.645877,-0.1183062
9,-0.42164135,-0.61972034,"('unaffectionate', 'caring')",0.23441358,0.070465535,-0.025219329,-0.123168394,-0.0708157,-0.2241411,-0.1533254
10,-0.9443513,-1.0972804,"('unsympathetic', 'sympathetic')",-0.59343445,-0.79455715,-0.64568716,-0.7520093,-0.7278243,-0.8812823,-0.153458
11,0.6770334,0.59388834,"('unhelpful', 'helpful')",0.89199305,0.8795248,2.3608449,2.3662214,1.3099571,1.2798782,-0.0300789
12,-0.26234832,-0.2688967,"('unsupportive', 'supportive')",0.44392326,0.43571612,-2.1716278,-2.14876,-0.6633509,-0.6606469,0.002704
13,0.15590006,0.14936861,"('impolite', 'polite')",0.40935528,0.41808772,-0.41589206,-0.3819833,0.0497878,0.0618244,0.0120366
14,0.4765575,0.40992892,"('antisocial', 'social')",1.3793764,1.3357757,0.87122077,0.76172405,0.9090516,0.8358095,-0.0732421
15,0.5310121,0.4230577,"('boring', 'funny')",0.44339564,0.35108948,0.13564233,0.12840882,0.3700167,0.300852,-0.0691647
16,-0.10579765,-0.16367038,"('unpopular', 'popular')",0.11546239,-0.014839351,0.9580486,0.8416279,0.3225711,0.2210394,-0.1015317
17,-0.28605744,-0.22029972,"('nasty', 'nice')",-0.55053616,-0.43870223,-0.4554465,-0.44666797,-0.43068,-0.3685567,0.0621233
18,-0.042272255,-0.034688823,"('disagreeable', 'welcoming')",-0.7540604,-0.8198499,-1.0140892,-1.0318445,-0.603474,-0.6287944,-0.0253204
19,-1.7216705,-1.7176704,"('inhospitable', 'hospitable')",-0.98672426,-1.0769286,-1.3757318,-1.2872449,-1.3613755,-1.3606146,0.0007609
20,-0.5577556,-0.52188736,"('rough', 'thoughtful')",0.059668586,0.10099757,0.24787487,0.2345374,-0.083404,-0.0621175,0.0212865
21,0.35270047,0.2111615,"('immoral', 'moral')",1.6698135,1.4675192,0.36503682,0.30308688,0.7958502,0.6605892,-0.135261
22,-0.18168667,-0.22020818,"('untrustworthy', 'trustworthy')",-0.7357968,-0.89642435,-0.7451378,-0.768886,-0.5542071,-0.6285062,-0.0742991
23,0.38226223,0.20304364,"('insincere', 'sincere')",0.13052477,0.019514022,5.040277,4.7968616,1.8510213,1.6731397,-0.1778816
24,-0.41379255,-0.5028759,"('dishonest', 'honest')",0.36400425,0.30040646,0.18750432,0.25886756,0.0459053,0.0187994,-0.0271059
25,-0.45466682,-0.56323886,"('egoistic', 'altruistic')",0.63189757,0.50415075,0.847306,0.72665256,0.3415122,0.2225215,-0.1189907
26,0.04838311,-0.08160343,"('hardhearted', 'benevolent')",0.63113695,0.52096826,1.135389,1.0061194,0.6049697,0.4818281,-0.1231416
27,-0.7465939,-0.68928194,"('hardhearted', 'softhearted')",-0.33697236,-0.22876184,-0.37483925,-0.4743176,-0.4861352,-0.4641205,0.0220147
28,-0.31909364,-0.4982039,"('disloyal', 'loyal')",0.5036405,0.22665252,1.0886948,0.94676787,0.4244139,0.2250722,-0.1993417
29,-0.71797633,-0.72232485,"('unfair', 'fair')",-0.62428325,-0.6580379,-0.52973324,-0.6575712,-0.6239976,-0.6793113,-0.0553137
30,1.0357072,0.9895573,"('intolerant', 'tolerant')",1.5294366,1.4732215,1.2172998,1.2054056,1.2608145,1.2227281,-0.0380864
31,-1.2727693,-1.1686549,"('evil', 'good')",-1.5727619,-1.6479063,-2.0269728,-2.0696871,-1.6241681,-1.6287495,-0.0045814
32,0.35475942,0.1970078,"('unkind', 'kind')",0.5181087,0.47740215,1.232308,1.0955019,0.7017254,0.5899706,-0.1117548
33,-0.30700076,-0.3740466,"('wrong', 'right')",0.73193586,0.6578317,-1.214911,-1.257137,-0.2633253,-0.3244506,-0.0611253
34,0.05254297,0.16343665,"('mean', 'honorable')",0.4946332,0.54079527,4.638344,4.779596,1.7285067,1.8279425,0.0994358
35,-0.21855935,-0.22768316,"('corrupt', 'incorrupt')",-0.7908223,-0.8216673,-1.1422758,-1.1977383,-0.7172192,-0.7490296,-0.0318104
