,level_male,level_female,tuple,3_male,3_female,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13368161,-0.207734,"('unsociable', 'sociable')",0.5170337,0.52163035,0.20914122,0.05292054,-0.3712872,-0.44592,0.0553015,-0.0197758,-0.0750773
1,-0.64596784,-0.78030974,"('unfriendly', 'friendly')",-2.069438,-2.1671703,0.95745844,0.74385434,1.8699095,1.7296811,0.0279905,-0.1184861,-0.1464766
2,0.95423526,1.0013518,"('unlikable', 'likable')",0.6906004,0.81685954,1.2524643,1.3464801,0.36128616,0.42017913,0.8146465,0.8962176,0.0815711
3,-0.42717952,-0.3583652,"('repellent', 'pleasant')",0.6948804,0.86714786,0.6979267,0.8678368,0.4211549,0.5083708,0.3466956,0.4712476,0.124552
4,-0.4292678,-0.47626945,"('disliked', 'liked')",-0.86414224,-0.9742024,-1.2413206,-1.3223215,-6.8891687,-7.0540605,-2.3559749,-2.4567134,-0.1007385
5,-0.99651605,-0.9785287,"('distant', 'outgoing')",-1.3898942,-1.417284,-0.12247625,-0.120275676,-0.08743444,-0.14791572,-0.6490803,-0.6660011,-0.0169208
6,-0.5861051,-0.5545954,"('distant', 'open')",-2.2027433,-2.1822417,-0.9742001,-1.0160415,0.48172638,0.42821336,-0.8203306,-0.8311663,-0.0108357
7,1.88844,1.9054493,"('insensitive', 'sensitive')",1.1612912,1.2583907,0.61801344,0.76026595,0.883951,0.9438471,1.137924,1.2169882,0.0790642
8,-0.14924596,-0.13799897,"('unaffectionate', 'affectionate')",-1.7947975,-1.808196,-0.892109,-0.93336356,1.1108967,1.0325434,-0.431314,-0.4617538,-0.0304398
9,0.32850167,0.35671505,"('unaffectionate', 'caring')",-1.3100065,-1.2837061,0.12184119,0.06788755,1.3742669,1.3658375,0.1286508,0.1266835,-0.0019673
10,0.14188117,0.17144082,"('unsympathetic', 'sympathetic')",1.5151782,1.7232559,0.18282978,0.3122844,-0.48626858,-0.38877636,0.3384051,0.4545512,0.1161461
11,0.78585124,0.82858104,"('unhelpful', 'helpful')",1.1916275,1.2737378,1.4475461,1.5531902,1.6172359,1.7750896,1.2605653,1.3576497,0.0970844
12,1.4818274,1.5989877,"('unsupportive', 'supportive')",1.5700696,1.783767,0.39892295,0.5588951,-1.8366491,-1.8152546,0.4035427,0.5315988,0.1280561
13,0.5706378,0.5879401,"('impolite', 'polite')",1.016518,1.0587106,1.0398284,1.1250138,-0.2969535,-0.2420688,0.5825077,0.632399,0.0498913
14,1.1206325,1.1066757,"('antisocial', 'social')",1.7470194,1.7668095,1.713907,1.711212,-0.3888598,-0.37396544,1.0481749,1.052683,0.0045081
15,0.21562138,0.12862235,"('boring', 'funny')",-0.50814354,-0.64124405,0.28561404,0.24449882,0.48904458,0.4207419,0.1205341,0.0381548,-0.0823793
16,-0.5778798,-0.6485772,"('unpopular', 'popular')",-0.79831254,-0.8846134,-0.9650521,-0.9888996,0.19998208,0.2159691,-0.5353156,-0.5765303,-0.0412147
17,0.009281442,0.13096288,"('nasty', 'nice')",-0.27014425,-0.19165868,-1.0096598,-0.91143215,-0.391744,-0.3248745,-0.4155667,-0.3242506,0.0913161
18,-0.47126788,-0.4690689,"('disagreeable', 'welcoming')",-0.26792234,-0.25236642,-0.14551741,-0.19401184,-0.3124395,-0.32207844,-0.2992868,-0.3093814,-0.0100946
19,-0.42380738,-0.3377803,"('inhospitable', 'hospitable')",-1.3889745,-1.3121089,-0.68838924,-0.6596583,-0.14956316,-0.11552574,-0.6626835,-0.6062683,0.0564152
20,-0.13470563,-0.17661169,"('rough', 'thoughtful')",0.11418023,0.12742496,0.07210021,0.14599168,0.7274936,0.717136,0.1947671,0.2034853,0.0087182
21,0.4894949,0.44552916,"('immoral', 'moral')",1.7945333,1.8541353,1.2281349,1.2903517,-0.7546854,-0.6516037,0.6893694,0.7346032,0.0452338
22,0.95219916,0.91717243,"('untrustworthy', 'trustworthy')",1.2614169,1.2713156,1.2556491,1.2396873,-0.42662558,-0.45164037,0.7606599,0.7441338,-0.0165261
23,0.9665618,0.9680837,"('insincere', 'sincere')",1.3087633,1.3841817,1.4394641,1.4989774,6.129669,6.2007356,2.4611146,2.5129945,0.0518799
24,0.4218439,0.41848853,"('dishonest', 'honest')",0.51540387,0.56240773,0.77245116,0.8607695,1.0385547,1.0053228,0.6870634,0.7117472,0.0246838
25,-0.54280365,-0.5428836,"('egoistic', 'altruistic')",-1.2308502,-1.2881409,0.5889521,0.51379013,1.9555501,1.8552356,0.1927121,0.1345003,-0.0582118
26,-0.35656944,-0.525879,"('hardhearted', 'benevolent')",-1.1818285,-1.3204066,0.4904786,0.32407236,1.598636,1.5208976,0.1376792,-0.0003289,-0.1380081
27,0.34034455,0.34863824,"('hardhearted', 'softhearted')",-0.6598906,-0.61085016,0.044486154,0.101912975,1.360411,1.2702049,0.2713378,0.2774765,0.0061387
28,0.1988739,0.12101825,"('disloyal', 'loyal')",-0.17683561,-0.23123509,-0.3196358,-0.42093444,1.2079744,1.1223304,0.2275942,0.1477948,-0.0797994
29,1.240381,1.1240754,"('unfair', 'fair')",-0.65778387,-0.7643823,-0.9010791,-0.94894177,-0.2500642,-0.35988462,-0.1421365,-0.2372833,-0.0951468
30,0.7537605,0.7875363,"('intolerant', 'tolerant')",1.076652,1.0753161,1.6375393,1.6791805,0.85280377,0.9178421,1.0801889,1.1149687,0.0347798
31,-1.8176646,-1.8304526,"('evil', 'good')",-2.045009,-2.1390665,-0.9942659,-1.1314666,-0.6284546,-0.73840404,-1.3713485,-1.4598475,-0.088499
32,1.3693715,1.3459994,"('unkind', 'kind')",1.1946658,1.2191099,0.7676409,0.7422844,1.1162455,1.0213907,1.1119809,1.082196,-0.0297849
33,1.3038346,1.2613623,"('wrong', 'right')",0.24829206,0.20535326,0.540099,0.5056329,-0.09644924,-0.19014195,0.4989441,0.4455516,-0.0533925
34,0.21320988,0.3360284,"('mean', 'honorable')",0.28496107,0.44775096,0.321046,0.4634145,5.7802715,5.97459,1.6498721,1.8054459,0.1555738
35,-0.74408704,-0.76802856,"('corrupt', 'incorrupt')",-1.636432,-1.820879,-1.7744802,-1.9209443,-0.06660392,-0.27346903,-1.0554008,-1.1958302,-0.1404294
36,-1.1762692,-1.2540627,"('hostile', 'amicable')",-2.4293656,-2.5554612,-1.3316411,-1.6030732,0.31780177,0.10590289,-1.1548685,-1.3266736,-0.1718051
37,0.7553419,0.80405015,"('fake', 'genuine')",0.8250513,0.85338277,0.093216136,0.19561198,0.58652204,0.5961453,0.5650328,0.6122975,0.0472647
38,0.28915557,0.30474377,"('untruthful', 'truthful')",0.049505048,0.06118251,0.11556905,0.16859952,-0.17651293,-0.08467582,0.0694292,0.1124625,0.0430333
39,1.1836544,1.208163,"('exploitative', 'cooperative')",1.4082344,1.3316288,1.1795974,1.1718255,0.64237803,0.6508206,1.103466,1.0906096,-0.0128564
