,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
70,0.19851856,0.25118387,"('lethargic', 'energetic')",0.08459766,0.15906496,0.5838582,0.6534471,0.2889915,0.3545653,0.0655738
71,-1.1761446,-1.1970123,"('diffident', 'self-confident')",1.7624404,1.7513615,0.5825307,0.5428437,0.3896089,0.365731,-0.0238779
72,-0.7703367,-0.79087675,"('unambitious', 'ambitious')",-0.030312285,0.024634711,-1.0147725,-0.9395784,-0.6051405,-0.5686068,0.0365337
73,1.158063,1.1420267,"('helpless', 'self-reliant')",0.46752435,0.40894514,-2.873751,-2.837813,-0.4160545,-0.4289471,-0.0128926
74,-0.3001112,-0.24183579,"('undedicated', 'dedicated')",0.6964486,0.7093739,0.28946248,0.23751232,0.2286,0.2350168,0.0064168
75,-0.19295695,-0.20759377,"('meek', 'impulsive')",-0.7236839,-0.7000821,-0.2493758,-0.1923329,-0.3886722,-0.3666696,0.0220026
76,0.96953326,1.0138085,"('anxious', 'daring')",0.2564399,0.3620352,0.22884351,0.27068293,0.4849389,0.5488422,0.0639033
77,-1.166685,-1.22694,"('unmotivated', 'motivated')",0.8337085,0.7431686,-1.1038388,-1.0391983,-0.4789384,-0.5076566,-0.0287182
78,-1.3703891,-1.2594434,"('nonresilient', 'resilient')",0.9797053,1.0048481,0.20083918,0.29919076,-0.0632816,0.0148652,0.0781468
79,-0.3010825,-0.29972082,"('wavering', 'unwavering')",-0.7324219,-0.76207036,0.40698218,0.39469585,-0.2088407,-0.2223651,-0.0135244
80,0.9388925,0.8692954,"('dominated', 'dominating')",0.16246182,0.26958352,-0.9305786,-0.8423735,0.0569253,0.0988352,0.0419099
81,0.7957238,0.6765121,"('submissive', 'aggressive')",1.1356502,1.2107122,-0.12240252,-0.02923958,0.6029905,0.6193283,0.0163378
82,0.12509902,0.21144593,"('poor', 'rich')",-0.28463492,-0.25827736,5.8358397,5.952147,1.8921013,1.9684385,0.0763372
83,-0.2894227,-0.3558218,"('powerless', 'powerful')",0.62380236,0.62442404,-1.0331442,-1.0933765,-0.2329215,-0.2749248,-0.0420033
84,0.24938673,0.16935222,"('inferior', 'superior')",0.35602096,0.35905066,0.9115183,0.8423988,0.505642,0.4569339,-0.0487081
85,-1.1053519,-1.0766865,"('insignificant', 'prestigious')",0.69601613,0.5704097,0.7870154,0.7170266,0.1258932,0.0702499,-0.0556433
86,-1.9217709,-1.9408872,"('uninfluential', 'influential')",-0.18967131,-0.2357449,0.003871413,-0.10107137,-0.7025236,-0.7592345,-0.0567109
87,0.31604907,0.28021663,"('unsuccessful', 'successful')",1.5201136,1.5504289,0.97192144,1.0123415,0.936028,0.9476624,0.0116344
88,0.039345473,0.0786987,"('low', 'eminent')",-0.8308217,-0.85609025,0.5262138,0.48962033,-0.0884208,-0.0959237,-0.0075029
