,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7423871,0.7135527,"('unsociable', 'sociable')",-1.3665699,-1.5034873,0.8632821,0.7399453,-0.4268023,-0.5915773,-0.0469257,-0.1603917,-0.113466
1,-0.55646616,-0.61695087,"('unfriendly', 'friendly')",-0.95856404,-1.1662006,0.4390049,0.28222317,1.0009661,0.7365767,-0.0187648,-0.1910879,-0.1723231
2,0.68457365,0.74885243,"('unlikable', 'likable')",0.9298012,0.92548907,0.5161484,0.554872,0.258531,0.31608185,0.5972636,0.6363238,0.0390602
3,0.74488187,0.8228827,"('repellent', 'pleasant')",-0.7710481,-0.6535909,0.32963148,0.496951,0.06217068,0.19450055,0.091409,0.2151859,0.1237769
4,-1.7796589,-1.8489636,"('disliked', 'liked')",0.2503132,0.22625844,-1.0278989,-1.0847956,-5.2075443,-5.177419,-1.9411973,-1.97123,-0.0300327
5,-1.6604568,-1.7685323,"('distant', 'outgoing')",0.34545788,0.18733752,-0.9374027,-0.96030694,-0.20605594,-0.26875198,-0.6146144,-0.7025634,-0.087949
6,-2.095346,-2.1764724,"('distant', 'open')",0.17404425,-0.008451968,-1.4775269,-1.4717535,-0.060882255,-0.19193465,-0.8649277,-0.9621531,-0.0972254
7,0.65730894,0.708799,"('insensitive', 'sensitive')",-0.7754788,-0.76382244,0.5577622,0.635859,0.42582697,0.36326736,0.2163548,0.2360257,0.0196709
8,-0.76460665,-0.80427814,"('unaffectionate', 'affectionate')",-0.31504875,-0.4261036,-0.31281817,-0.3174985,0.30833632,0.15332566,-0.2710343,-0.3486386,-0.0776043
9,0.360857,0.29029799,"('unaffectionate', 'caring')",-0.71400255,-0.8537662,0.6602899,0.6309404,0.8374467,0.74741757,0.2861478,0.2037224,-0.0824254
10,1.3656363,1.3742845,"('unsympathetic', 'sympathetic')",-1.1861924,-1.1281865,0.54620314,0.57571334,0.09557164,0.025476828,0.2053047,0.211822,0.0065173
11,0.9588855,0.9545456,"('unhelpful', 'helpful')",-0.8576463,-0.81084937,0.62578714,0.6470713,2.019361,2.0168917,0.6865969,0.7019148,0.0153179
12,1.1157454,1.0881585,"('unsupportive', 'supportive')",-0.09306593,-0.07499049,1.0843033,1.1288861,-1.2828782,-1.2656077,0.2060261,0.2191116,0.0130855
13,1.2395258,1.2828926,"('impolite', 'polite')",-0.5172895,-0.57663715,0.8883297,0.8754249,-0.0024871454,-0.057963748,0.4020197,0.3809291,-0.0210906
14,0.8506769,0.8953176,"('antisocial', 'social')",-0.6925802,-0.69621664,1.6655142,1.7544113,-0.55720234,-0.4866338,0.3166021,0.3667196,0.0501175
15,-1.0800513,-1.063725,"('boring', 'funny')",0.1300366,0.06353798,-1.1218975,-1.1352626,0.18680616,0.14976811,-0.4712765,-0.4964204,-0.0251439
16,-0.7504027,-0.84548056,"('unpopular', 'popular')",-0.27599046,-0.27735674,-0.9465481,-0.9425379,0.5609408,0.5668449,-0.3530001,-0.3746326,-0.0216325
17,-0.45140466,-0.37604347,"('nasty', 'nice')",-0.2155934,-0.11746448,-0.37489834,-0.2507949,-0.16207613,-0.09963068,-0.3009931,-0.2109834,0.0900097
18,-0.39900386,-0.36597505,"('disagreeable', 'welcoming')",0.8349683,0.82025117,-0.3057863,-0.30597332,-0.5941106,-0.66681683,-0.1159831,-0.1296285,-0.0136454
19,-0.439597,-0.35707894,"('inhospitable', 'hospitable')",0.059651922,0.079538606,-1.622636,-1.6143323,-0.37189683,-0.3965844,-0.5936195,-0.5721142,0.0215053
20,0.33089983,0.40681472,"('rough', 'thoughtful')",-0.5500874,-0.46222848,-0.028667476,-0.007790623,1.0932127,1.0491686,0.2113394,0.246491,0.0351516
21,1.5390757,1.6162884,"('immoral', 'moral')",-0.2979739,-0.3242313,1.033534,1.0341414,-0.7458079,-0.710673,0.382207,0.4038814,0.0216744
22,0.7969563,0.8031807,"('untrustworthy', 'trustworthy')",0.27512378,0.3043665,-0.10738508,-0.062386792,-0.9595391,-0.97101253,0.001289,0.018537,0.017248
23,1.7728963,1.780332,"('insincere', 'sincere')",-0.4712239,-0.48316965,1.2926908,1.2852455,4.494209,4.349221,1.772143,1.7329073,-0.0392357
24,0.71046656,0.6070982,"('dishonest', 'honest')",0.25700623,0.15532395,0.7055371,0.7253125,0.5372113,0.42770594,0.5525553,0.4788601,-0.0736952
25,-0.4977614,-0.40060174,"('egoistic', 'altruistic')",0.5990374,0.54540586,1.1157763,1.1190678,0.98420626,0.9567142,0.5503147,0.5551465,0.0048318
26,-1.0723435,-1.1122072,"('hardhearted', 'benevolent')",-0.68135285,-0.7736083,0.45514035,0.3919995,1.1044179,0.9740205,-0.0485345,-0.1299489,-0.0814144
27,-0.21298985,-0.16483377,"('hardhearted', 'softhearted')",-0.13890912,-0.11524172,0.0035384297,0.11816557,1.2154853,1.097131,0.2167812,0.2338053,0.0170241
28,-0.2855137,-0.28726092,"('disloyal', 'loyal')",-0.6733461,-0.7819782,0.15145445,0.0010227114,0.5302265,0.3029793,-0.0692947,-0.1913093,-0.1220146
29,-0.67248064,-0.724396,"('unfair', 'fair')",-0.116317526,-0.15195774,-0.99028206,-1.0402814,-0.74927133,-0.9009603,-0.6320879,-0.7043989,-0.072311
30,1.2137154,1.254501,"('intolerant', 'tolerant')",-0.26063222,-0.27147284,1.4012264,1.3898704,1.3479577,1.2465289,0.9255668,0.9048569,-0.0207099
31,-2.0914907,-2.168402,"('evil', 'good')",-0.27599677,-0.2799728,-1.2699245,-1.2684585,-0.9527538,-1.046427,-1.1475415,-1.190815,-0.0432735
32,0.874619,0.8383045,"('unkind', 'kind')",-0.32221037,-0.3299582,0.56370497,0.5037591,0.5523857,0.4376887,0.4171248,0.3624485,-0.0546763
33,0.11503481,-0.08781166,"('wrong', 'right')",1.1250985,1.0139406,1.1782792,1.1509985,-0.3053719,-0.343561,0.5282601,0.4333916,-0.0948685
34,-0.537464,-0.40496185,"('mean', 'honorable')",-0.474134,-0.4911533,0.03400034,0.1400438,5.093523,5.082551,1.0289813,1.0816199,0.0526386
35,-1.5470928,-1.6002406,"('corrupt', 'incorrupt')",1.4475487,1.3593906,-1.2588185,-1.2881384,-0.15738975,-0.3013489,-0.3789381,-0.4575843,-0.0786462
36,-2.4172473,-2.5636392,"('hostile', 'amicable')",-0.13684167,-0.2777538,-1.7076441,-1.7612747,-0.21559015,-0.37897834,-1.1193308,-1.2454115,-0.1260807
37,0.06517456,0.08177623,"('fake', 'genuine')",0.45407104,0.5394637,-0.13555388,-0.10589681,-0.08089444,-0.12370357,0.0756993,0.0979099,0.0222106
38,-0.020257581,-0.11358248,"('untruthful', 'truthful')",-0.11117157,-0.066506855,0.03594358,0.040242426,0.15290725,0.10357178,0.0143554,-0.0090688,-0.0234242
39,1.1325381,1.2016897,"('exploitative', 'cooperative')",0.039065443,0.11046286,0.29230267,0.3327136,0.11212752,0.13562778,0.3940085,0.4451235,0.051115
40,0.1552525,0.05701936,"('stingy', 'generous')",0.6639745,0.64080554,1.2545419,1.2345713,-1.0653846,-1.1404027,0.2520961,0.1979984,-0.0540977
41,-0.006487511,-0.00869257,"('unforgiving', 'forgiving')",-0.15382391,-0.14097899,0.50474095,0.5390129,0.331684,0.30378544,0.1690284,0.1732817,0.0042533
